geo,time,cm_mkt_trad_gd_zs
aut,2000,4.89927
aut,2001,3.70297
aut,2002,3.03519
aut,2003,4.58903
aut,2004,8.60078
aut,2005,13.70743
aut,2006,24.67295
aut,2007,33.18089
aut,2008,22.71422
aut,2009,12.82107
aut,2010,12.45009
aut,2011,8.98522
aut,2012,5.77417
aut,2013,6.16657
aut,2014,6.48898
aut,2015,8.30768
aut,2016,6.70793
aut,2017,9.58318
aut,2018,8.66314
aut,2019,7.52338
aut,2020,9.1815
bel,1975,0.87702
bel,1976,0.9295
bel,1977,0.74843
bel,1978,0.7141
bel,1979,0.90788
bel,1980,0.60911
bel,1981,0.59316
bel,1982,1.12316
bel,1983,1.50894
bel,1984,1.73082
bel,1985,2.5634
bel,1986,4.00042
bel,1987,5.38809
bel,1988,5.07581
bel,1989,5.17176
bel,1990,3.54835
bel,1991,3.21173
bel,1992,3.3098
bel,1993,4.69753
bel,1994,5.30549
bel,1995,5.27599
bel,1996,7.8357
bel,1997,11.2648
bel,1998,22.80636
bel,1999,19.57914
bel,2000,16.29451
bel,2001,15.95621
bel,2002,14.77173
bel,2003,13.0015
bel,2004,20.34187
bel,2005,27.61697
bel,2006,33.12926
bel,2007,49.17367
bel,2008,36.86546
