geo,time,sh_xpd_chex_pp_cd
arm,2001,139.17909
arm,2002,263.73349
arm,2003,290.30927
arm,2004,279.43451
arm,2005,319.79031
arm,2006,375.09528
arm,2007,415.19946
arm,2008,551.13281
arm,2009,610.74219
arm,2010,693.23639
arm,2011,752.45758
arm,2012,855.39514
arm,2013,1015.39581
arm,2014,1021.58044
arm,2015,1008.69562
arm,2016,1065.2821
arm,2017,1255.4552
arm,2018,1303.1908
arm,2019,1616.17786
atg,2000,794.05975
atg,2001,879.44672
atg,2002,865.61554
atg,2003,974.47717
atg,2004,957.78607
atg,2005,1011.61096
atg,2006,1073.61926
atg,2007,1138.69885
atg,2008,1078.98499
atg,2009,937.02899
atg,2010,1108.55408
atg,2011,1107.54724
atg,2012,1073.84045
atg,2013,1035.53992
atg,2014,1118.01074
atg,2015,998.4859
atg,2016,1020.27869
atg,2017,967.30396
atg,2018,1049.15601
atg,2019,1016.47083
aus,2000,2155.34155
aus,2001,2279.32837
aus,2002,2438.21826
aus,2003,2561.60107
aus,2004,2753.67969
aus,2005,2841.89136
aus,2006,3012.34692
aus,2007,3180.87744
aus,2008,3297.27905
aus,2009,3553.79224
aus,2010,3587.30371
aus,2011,3760.75977
aus,2012,3778.47363
aus,2013,4161.62012
aus,2014,4283.14209
aus,2015,4392.07422
aus,2016,4632.31641
aus,2017,4715.82715
aus,2018,4876.28125
aus,2019,5294.46289
aut,2000,2708.02954
aut,2001,2761.80103
aut,2002,2935.8186
aut,2003,3073.73071
aut,2004,3288.34644
aut,2005,3381.65991
aut,2006,3591.0603
aut,2007,3759.67285
aut,2008,4024.80249
aut,2009,4191.47314
aut,2010,4303.11963
aut,2011,4465.65918
aut,2012,4750.58154
aut,2013,4945.44971
aut,2014,5082.53711
aut,2015,5204.62207
aut,2016,5476.67773
aut,2017,5641.17529
aut,2018,5898.35303
aut,2019,6134.13135
aze,2000,100.5925
aze,2001,104.63044
aze,2002,114.23145
aze,2003,127.02402
aze,2004,137.44623
aze,2005,152.24586
aze,2006,190.73615
aze,2007,234.08269
aze,2008,254.2433
aze,2009,373.39423
aze,2010,372.56824
aze,2011,363.24335
aze,2012,474.70728
aze,2013,523.72327
aze,2014,590.92828
aze,2015,615.16132
aze,2016,581.38922
aze,2017,528.11688
aze,2018,517.12665
aze,2019,605.93451
bdi,2000,32.55394
bdi,2001,34.41309
bdi,2002,35.91273
bdi,2003,34.19904
bdi,2004,43.50871
bdi,2005,47.9539
bdi,2006,59.50557
bdi,2007,65.09638
bdi,2008,58.768
bdi,2009,66.44329
bdi,2010,74.76863
bdi,2011,68.67429
bdi,2012,58.8928
bdi,2013,63.25992
bdi,2014,56.84441
bdi,2015,54.10796
bdi,2016,61.51781
bdi,2017,61.13558
bdi,2018,64.31546
bdi,2019,61.79642
bel,2000,2226.14429
bel,2001,2352.50562
bel,2002,2524.57861
bel,2003,2851.01123
bel,2004,3008.06226
bel,2005,3082.29004
bel,2006,3237.00708
bel,2007,3381.33057
bel,2008,3662.91553
bel,2009,3927.46484
bel,2010,4101.00342
bel,2011,4269.31885
bel,2012,4455.73486
bel,2013,4621.13037
bel,2014,4771.91357
bel,2015,4834.89014
bel,2016,5244.89258
bel,2017,5450.47998
bel,2018,5683.12061
bel,2019,5846.89648
ben,2000,54.59895
ben,2001,59.71203
ben,2002,57.67155
ben,2003,58.83574
ben,2004,62.00225
ben,2005,60.23724
ben,2006,63.48799
ben,2007,65.35675
ben,2008,63.31763
ben,2009,66.4968
ben,2010,70.85504
ben,2011,74.81626
ben,2012,85.31114
ben,2013,76.31606
ben,2014,75.57947
ben,2015,83.93218
ben,2016,82.31678
ben,2017,79.73914
ben,2018,81.07919
ben,2019,81.98958
bfa,2000,27.19966
bfa,2001,28.19498
bfa,2002,29.87263
bfa,2003,33.70843
bfa,2004,47.12586
bfa,2005,48.02848
bfa,2006,58.30363
bfa,2007,70.11832
bfa,2008,65.16029
bfa,2009,71.70775
bfa,2010,78.70397
bfa,2011,73.75465
bfa,2012,74.53564
bfa,2013,93.63653
bfa,2014,84.61977
bfa,2015,87.93651
bfa,2016,112.85745
bfa,2017,123.81448
bfa,2018,107.56832
bfa,2019,122.40751
bgd,2000,28.25704
bgd,2001,29.23861
bgd,2002,33.12125
bgd,2003,35.23586
bgd,2004,38.20948
bgd,2005,42.63238
bgd,2006,47.24618
bgd,2007,52.84689
bgd,2008,54.90863
bgd,2009,59.14743
bgd,2010,65.39174
bgd,2011,72.36606
bgd,2012,80.73293
bgd,2013,83.44547
bgd,2014,89.45164
bgd,2015,93.84658
bgd,2016,95.18134
bgd,2017,101.18003
bgd,2018,114.09117
bgd,2019,123.287
bgr,2000,373.59814
bgr,2001,469.33969
bgr,2002,549.13696
bgr,2003,603.05017
bgr,2004,631.22467
bgr,2005,706.36243
bgr,2006,740.67303
bgr,2007,785.42456
bgr,2008,898.33441
bgr,2009,933.20221
bgr,2010,1058.33813
bgr,2011,1115.25671
bgr,2012,1227.34021
bgr,2013,1185.87073
bgr,2014,1349.41772
bgr,2015,1354.82642
bgr,2016,1491.41431
bgr,2017,1607.7074
bgr,2018,1729.40442
bgr,2019,1797.51233
bhr,2000,1502.38733
bhr,2001,1586.23645
bhr,2002,1616.35986
bhr,2003,1709.46643
bhr,2004,1534.58655
bhr,2005,1441.68787
bhr,2006,1414.93958
bhr,2007,1570.27417
bhr,2008,1571.80078
bhr,2009,1886.43542
bhr,2010,1801.25793
bhr,2011,1694.65454
bhr,2012,2080.99829
bhr,2013,2218.68726
bhr,2014,2252.00732
bhr,2015,2272.85889
bhr,2016,2175.99512
bhr,2017,2262.75293
bhr,2018,1962.29272
bhr,2019,1880.57507
bhs,2000,1054.58325
bhs,2001,1123.62683
bhs,2002,1120.14136
bhs,2003,1167.08081
bhs,2004,1194.96289
bhs,2005,1246.21716
bhs,2006,1380.55676
bhs,2007,1472.2627
bhs,2008,1556.63477
bhs,2009,1564.98022
bhs,2010,1615.97705
bhs,2011,1659.36157
bhs,2012,1713.53503
bhs,2013,1782.02344
bhs,2014,1847.06616
bhs,2015,1747.15344
bhs,2016,1919.68738
bhs,2017,2398.94336
bhs,2018,2248.73389
bhs,2019,2227.64209
bih,2000,351.18784
bih,2001,347.83444
bih,2002,369.36383
bih,2003,437.15051
bih,2004,538.71832
bih,2005,571.52252
bih,2006,657.74652
bih,2007,757.67389
bih,2008,856.48828
bih,2009,814.56519
bih,2010,843.12592
bih,2011,914.95264
bih,2012,976.75085
bih,2013,1039.54773
bih,2014,1082.85535
bih,2015,1123.09155
bih,2016,1209.12195
bih,2017,1233.23486
bih,2018,1368.17932
bih,2019,1476.80139
blr,2000,320.86871
blr,2001,373.25601
blr,2002,394.97568
blr,2003,444.88766
blr,2004,509.53903
blr,2005,611.68292
blr,2006,639.50983
blr,2007,731.11023
blr,2008,765.97632
blr,2009,763.29907
blr,2010,874.771
blr,2011,811.33966
blr,2012,952.69141
blr,2013,1084.0968
blr,2014,1025.96033
blr,2015,1100.0824
blr,2016,1053.88721
blr,2017,1058.24304
blr,2018,1072.70837
blr,2019,1198.62109
blz,2000,219.25671
blz,2001,266.6907
blz,2002,280.84769
blz,2003,298.33917
blz,2004,303.56137
blz,2005,311.95663
blz,2006,333.03925
blz,2007,390.86929
blz,2008,428.67752
blz,2009,429.51962
blz,2010,429.19797
blz,2011,439.2272
blz,2012,397.18497
blz,2013,408.11783
blz,2014,445.17615
blz,2015,430.13583
blz,2016,441.10983
blz,2017,410.96783
blz,2018,426.88501
blz,2019,445.71802
bol,2000,151.10051
bol,2001,169.11047
bol,2002,175.33194
bol,2003,191.12904
bol,2004,187.88556
bol,2005,207.34644
bol,2006,202.06728
bol,2007,214.91347
bol,2008,224.27858
bol,2009,258.02231
bol,2010,268.80988
bol,2011,282.46347
bol,2012,311.12036
bol,2013,369.30969
bol,2014,416.08087
bol,2015,467.31436
bol,2016,512.48425
bol,2017,546.71484
bol,2018,588.9137
bol,2019,630.75909
bra,2000,755.17841
bra,2001,791.76178
bra,2002,832.12244
bra,2003,797.09814
bra,2004,848.67529
bra,2005,883.00604
bra,2006,960.44641
bra,2007,1029.32397
bra,2008,1066.52344
bra,2009,1113.9165
bra,2010,1136.12317
bra,2011,1171.34875
bra,2012,1164.03772
bra,2013,1243.45044
bra,2014,1319.80017
bra,2015,1313.59729
bra,2016,1307.14978
bra,2017,1375.66248
bra,2018,1438.76733
bra,2019,1497.8147
brb,2000,677.41107
brb,2001,697.88104
brb,2002,755.38019
brb,2003,893.51666
brb,2004,1014.88605
brb,2005,1002.88055
brb,2006,1059.77661
brb,2007,1018.61597
brb,2008,1113.41687
brb,2009,1170.57483
brb,2010,1092.49573
brb,2011,1124.89465
brb,2012,1190.83875
brb,2013,1149.43079
brb,2014,1061.96179
brb,2015,1050.83435
brb,2016,1065.84583
brb,2017,1045.56616
brb,2018,1053.73499
brb,2019,1028.8302
brn,2000,1875.74146
brn,2001,1928.65393
brn,2002,1986.02844
brn,2003,2098.21387
brn,2004,2086.98926
brn,2005,1861.69482
brn,2006,1685.85181
brn,2007,1742.78894
brn,2008,1663.82654
brn,2009,2076.15894
brn,2010,1828.93188
brn,2011,1564.63037
brn,2012,1633.4198
brn,2013,1590.54163
brn,2014,1557.80786
brn,2015,1492.92566
brn,2016,1434.58398
brn,2017,1384.76624
brn,2018,1492.61206
brn,2019,1400.91357
btn,2000,115.98997
btn,2001,137.44186
btn,2002,138.03357
btn,2003,136.5083
btn,2004,163.4575
btn,2005,157.63615
btn,2006,183.38754
btn,2007,199.35188
btn,2008,180.56505
btn,2009,200.69124
btn,2010,219.61429
btn,2011,226.44597
btn,2012,267.92676
btn,2013,285.12805
btn,2014,290.48846
btn,2015,340.18665
btn,2016,352.92545
btn,2017,355.4877
btn,2018,368.22314
btn,2019,432.13483
bwa,2000,511.87955
bwa,2001,543.69641
bwa,2002,600.27429
bwa,2003,604.69702
bwa,2004,587.914
bwa,2005,539.38116
bwa,2006,560.5575
bwa,2007,681.60944
bwa,2008,783.61346
bwa,2009,806.91345
bwa,2010,827.04047
bwa,2011,823.36615
bwa,2012,834.65082
bwa,2013,915.45685
bwa,2014,912.50574
bwa,2015,890.276
bwa,2016,959.77039
bwa,2017,1058.43384
bwa,2018,1078.19287
bwa,2019,1122.14197
caf,2000,27.27721
caf,2001,26.88662
caf,2002,30.40865
caf,2003,31.4029
caf,2004,32.43916
caf,2005,34.39843
caf,2006,36.89566
caf,2007,40.56549
caf,2008,35.57305
caf,2009,44.15117
caf,2010,36.6982
caf,2011,39.22817
caf,2012,43.42205
caf,2013,36.56656
caf,2014,35.41544
caf,2015,39.62093
caf,2016,46.33257
caf,2017,60.84212
caf,2018,107.82441
caf,2019,78.44311
can,2000,2429.60571
can,2001,2617.79663
can,2002,2758.29785
can,2003,2927.97095
can,2004,3086.56543
can,2005,3290.41968
can,2006,3563.67505
can,2007,3731.27979
can,2008,3868.45898
can,2009,4153.82812
can,2010,4272.62842
can,2011,4308.4834
can,2012,4416.80908
can,2013,4581.4375
can,2014,4659.25244
can,2015,4751.44336
can,2016,5084.12598
can,2017,5208.71826
can,2018,5427.74707
can,2019,5520.65137
che,2000,3362.198
che,2001,3591.5061
che,2002,3839.38745
che,2003,3936.0127
che,2004,4119.04199
che,2005,4189.06543
che,2006,4442.11279
che,2007,4816.11865
che,2008,5165.4751
che,2009,5405.50977
che,2010,5485.37939
che,2011,5841.04297
che,2012,6175.03369
che,2013,6550.80078
che,2014,6846.4292
che,2015,7306.93311
che,2016,7738.62842
che,2017,7989.6416
che,2018,8447.55566
che,2019,8532.49609
chl,2000,672.11029
chl,2001,713.14838
chl,2002,750.80286
chl,2003,795.02722
chl,2004,815.2077
chl,2005,839.83606
chl,2006,950.77802
chl,2007,1046.22192
chl,2008,1112.3009
chl,2009,1164.97583
chl,2010,1230.44275
chl,2011,1377.55591
chl,2012,1510.03894
chl,2013,1670.55579
chl,2014,1779.02222
chl,2015,1884.5907
chl,2016,1996.57117
chl,2017,2219.1355
chl,2018,2265.85986
chl,2019,2424.14917
chn,2000,128.20192
chn,2001,133.092
chn,2002,151.24617
chn,2003,170.03676
chn,2004,185.58728
chn,2005,207.13808
chn,2006,225.84306
chn,2007,245.42642
chn,2008,288.01892
chn,2009,352.53702
chn,2010,379.24588
chn,2011,433.34985
chn,2012,499.31369
chn,2013,551.38391
chn,2014,587.25232
chn,2015,627.63074
chn,2016,658.578
chn,2017,706.36829
chn,2018,784.19336
chn,2019,880.19128
civ,2000,194.06133
civ,2001,190.41264
civ,2002,182.50255
civ,2003,166.6322
civ,2004,169.50981
civ,2005,159.17422
civ,2006,155.01083
civ,2007,151.45477
civ,2008,155.37032
civ,2009,154.56543
civ,2010,153.9614
civ,2011,147.77425
civ,2012,160.71227
civ,2013,145.35062
civ,2014,161.29422
civ,2015,149.81885
civ,2016,158.43535
civ,2017,159.66109
civ,2018,160.814
civ,2019,179.55179
cmr,2000,83.44686
cmr,2001,82.64728
cmr,2002,89.32142
cmr,2003,92.05325
cmr,2004,92.43346
cmr,2005,96.53159
cmr,2006,98.49852
cmr,2007,101.45052
cmr,2008,100.53838
cmr,2009,98.51946
cmr,2010,100.80982
cmr,2011,111.42357
cmr,2012,116.30614
cmr,2013,113.64865
cmr,2014,125.86016
cmr,2015,122.23029
cmr,2016,126.99185
cmr,2017,124.12971
cmr,2018,127.90848
cmr,2019,136.23727
cod,2000,6.93159
cod,2001,11.7808
cod,2002,11.7292
cod,2003,17.59295
cod,2004,21.63397
cod,2005,22.0645
cod,2006,23.95292
cod,2007,24.96191
cod,2008,30.09634
cod,2009,27.49718
cod,2010,24.47131
cod,2011,21.82535
cod,2012,22.10238
cod,2013,26.87405
cod,2014,33.80978
cod,2015,35.93927
cod,2016,42.0741
cod,2017,44.05068
cod,2018,36.98197
cod,2019,40.61374
cog,2000,57.38007
cog,2001,82.97051
cog,2002,67.6661
cog,2003,76.1365
cog,2004,78.13469
cog,2005,74.94934
cog,2006,80.23119
cog,2007,82.75147
cog,2008,102.02089
cog,2009,106.24155
cog,2010,99.06448
cog,2011,95.123
cog,2012,120.99512
cog,2013,117.94918
cog,2014,117.02796
cog,2015,113.98386
cog,2016,106.55782
cog,2017,106.81561
cog,2018,76.79745
cog,2019,81.69193
col,2000,373.70169
col,2001,403.0994
col,2002,398.79968
col,2003,418.98572
col,2004,448.68076
col,2005,500.03946
col,2006,566.74677
col,2007,628.62506
col,2008,689.51837
col,2009,742.59662
col,2010,751.30707
col,2011,779.00867
col,2012,802.70087
col,2013,884.24036
col,2014,946.68365
col,2015,988.0946
col,2016,1040.2124
col,2017,1088.16516
col,2018,1133.58606
col,2019,1204.29773
com,2000,130.80598
com,2001,120.3867
com,2002,124.98643
com,2003,126.02634
com,2004,125.17834
com,2005,123.16661
com,2006,117.749
com,2007,113.32163
com,2008,109.7468
com,2009,108.28464
com,2010,112.46015
com,2011,123.91354
com,2012,129.9496
com,2013,134.31213
com,2014,142.14111
com,2015,124.666
com,2016,133.24545
com,2017,159.74142
com,2018,154.01242
com,2019,168.64404
cpv,2000,136.95897
cpv,2001,150.75562
cpv,2002,158.76686
cpv,2003,157.10051
cpv,2004,172.12965
cpv,2005,185.28416
cpv,2006,212.68161
cpv,2007,222.72693
cpv,2008,204.64352
cpv,2009,217.89702
cpv,2010,254.76901
cpv,2011,256.88971
cpv,2012,298.72537
cpv,2013,306.43698
cpv,2014,306.21735
cpv,2015,288.9325
cpv,2016,306.44528
cpv,2017,350.64404
cpv,2018,370.29813
cpv,2019,369.6832
cri,2000,516.69983
cri,2001,529.14001
cri,2002,579.78436
cri,2003,615.13593
cri,2004,617.95123
cri,2005,656.06165
cri,2006,744.17987
cri,2007,822.88251
cri,2008,925.68488
cri,2009,959.57635
cri,2010,1032.44263
cri,2011,1100.19751
cri,2012,1115.13464
cri,2013,1152.79968
cri,2014,1231.36047
cri,2015,1297.52698
cri,2016,1401.87183
cri,2017,1439.77087
cri,2018,1530.21887
cri,2019,1636.18237
cub,2000,547.91278
cub,2001,639.14075
cub,2002,711.30261
cub,2003,756.96991
cub,2004,748.34784
cub,2005,1069.4585
cub,2006,1291.40051
cub,2007,1842.79187
cub,2008,1974.97925
cub,2009,2192.34302
cub,2010,2041.55042
cub,2011,2170.57983
cub,2012,1888.16357
cub,2013,2228.87915
cub,2014,2706.48633
cub,2015,3180.3606
cub,2016,2493.62793
cub,2017,2517.68164
cub,2018,2519.29419
cub,2019,2599.49316
cyp,2000,1136.26074
cyp,2001,1228.20886
cyp,2002,1330.50903
cyp,2003,1375.71094
cyp,2004,1411.15808
cyp,2005,1520.42261
cyp,2006,1653.02515
cyp,2007,1780.85876
cyp,2008,2122.57251
cyp,2009,2222.92236
cyp,2010,2207.53345
cyp,2011,2176.95288
cyp,2012,2091.36914
cyp,2013,2100.01514
cyp,2014,2077.87842
cyp,2015,2150.31177
cyp,2016,2374.92261
cyp,2017,2532.87476
cyp,2018,2845.90625
cyp,2019,3017.2666
cze,2000,923.91699
cze,2001,1032.00354
cze,2002,1127.05591
cze,2003,1273.54297
cze,2004,1328.46265
cze,2005,1402.73718
cze,2006,1474.84521
cze,2007,1578.13013
cze,2008,1777.90515
cze,2009,2017.36584
cze,2010,1920.69336
cze,2011,2010.9574
cze,2012,2042.60461
cze,2013,2379.50757
cze,2014,2472.17554
cze,2015,2441.33521
cze,2016,2568.33716
cze,2017,2785.64966
cze,2018,3198.91943
cze,2019,3477.02588
deu,2000,2692.23804
deu,2001,2818.60107
deu,2002,2973.18896
deu,2003,3107.75171
deu,2004,3175.91235
deu,2005,3277.21216
deu,2006,3470.14526
deu,2007,3640.69995
deu,2008,3870.06396
deu,2009,4135.20264
deu,2010,4323.98633
deu,2011,4588.23096
deu,2012,4711.6582
deu,2013,4955.89648
deu,2014,5195.20996
deu,2015,5356.60742
deu,2016,5694.9126
deu,2017,6028.24805
deu,2018,6500.01562
deu,2019,6738.67041
dji,2000,70.82597
dji,2001,68.89014
dji,2002,90.61211
dji,2003,103.7959
dji,2004,90.15971
dji,2005,91.60031
dji,2006,105.368
dji,2007,109.86114
dji,2008,109.24839
dji,2009,111.12482
dji,2010,109.86758
dji,2011,130.63054
dji,2012,130.61026
dji,2013,119.84157
dji,2014,127.26846
dji,2015,141.57091
dji,2016,128.72476
dji,2017,121.08282
dji,2018,121.57726
dji,2019,104.14179
dma,2000,346.76785
dma,2001,309.22754
dma,2002,304.9722
dma,2003,342.66931
dma,2004,353.47186
dma,2005,383.70175
dma,2006,396.9671
dma,2007,433.95609
dma,2008,499.08011
dma,2009,490.5318
dma,2010,516.4928
dma,2011,544.13446
dma,2012,576.25586
dma,2013,542.41449
dma,2014,574.21606
dma,2015,574.7605
dma,2016,612.25507
dma,2017,619.44891
dma,2018,735.91437
dma,2019,675.37415
dnk,2000,2327.75781
dnk,2001,2492.4873
dnk,2002,2670.24316
dnk,2003,2744.90356
dnk,2004,2968.25244
dnk,2005,3109.04907
dnk,2006,3424.71631
dnk,2007,3642.54712
dnk,2008,3938.90771
dnk,2009,4317.37451
dnk,2010,4457.36865
dnk,2011,4516.29785
dnk,2012,4597.62305
dnk,2013,4762.36133
dnk,2014,4886.55127
dnk,2015,5037.0127
dnk,2016,5291.91602
dnk,2017,5573.27979
dnk,2018,5799.37109
dnk,2019,6015.46094
dom,2000,324.24506
dom,2001,334.31406
dom,2002,357.22501
dom,2003,311.46817
dom,2004,316.08063
dom,2005,357.27048
dom,2006,363.74573
dom,2007,424.88535
dom,2008,495.73624
dom,2009,536.14594
dom,2010,636.62842
dom,2011,672.39691
dom,2012,700.36914
dom,2013,719.48114
dom,2014,774.95142
dom,2015,852.70349
dom,2016,938.81793
dom,2017,975.77063
dom,2018,1040.13403
dom,2019,1140.03979
dza,2000,294.70331
dza,2001,336.77707
dza,2002,346.66626
dza,2003,360.79971
dza,2004,375.35294
dza,2005,368.99152
dza,2006,395.0983
dza,2007,470.45605
dza,2008,531.25043
dza,2009,681.84283
dza,2010,670.11609
dza,2011,711.13501
dza,2012,798.2677
dza,2013,788.07678
dza,2014,851.35175
dza,2015,838.51031
dza,2016,768.07642
dza,2017,737.03717
dza,2018,734.99042
dza,2019,750.44873
ecu,2000,194.50372
ecu,2001,228.74016
ecu,2002,283.26434
ecu,2003,354.36847
ecu,2004,396.18756
ecu,2005,425.10095
ecu,2006,458.4024
ecu,2007,442.92029
ecu,2008,475.65857
ecu,2009,502.57953
ecu,2010,556.013
ecu,2011,638.51135
ecu,2012,697.28253
ecu,2013,758.59094
ecu,2014,787.59027
ecu,2015,828.5777
ecu,2016,803.28778
ecu,2017,863.04669
ecu,2018,931.47211
ecu,2019,934.51941
egy,2000,299.8941
egy,2001,341.55414
egy,2002,355.75784
egy,2003,347.96899
egy,2004,339.55896
egy,2005,364.05267
egy,2006,387.27097
egy,2007,384.15707
egy,2008,414.24368
egy,2009,420.42395
egy,2010,415.84628
egy,2011,443.75244
egy,2012,522.49701
egy,2013,551.78998
egy,2014,547.54181
egy,2015,614.36774
egy,2016,600.35864
egy,2017,620.45215
egy,2018,576.05725
egy,2019,582.22736
eri,2000,72.85006
eri,2001,80.22485
eri,2002,90.79844
eri,2003,94.20068
eri,2004,89.65376
