geo,time,en_atm_meth_ag_zs
rwa,1991,33.62445
rwa,1992,32.88889
rwa,1993,31.81818
rwa,1994,30.84112
rwa,1995,27
rwa,1996,28.84615
rwa,1997,30.51643
rwa,1998,32.73543
rwa,1999,35.47009
rwa,2000,35.04274
rwa,2001,36.88525
rwa,2002,37.6
rwa,2003,44.4898
rwa,2004,50.86207
rwa,2005,57.14286
rwa,2006,59.48276
rwa,2007,60.58091
rwa,2008,62.30159
sau,1970,1.9548
sau,1971,1.77368
sau,1972,1.43193
sau,1973,1.22006
sau,1974,1.33647
sau,1975,1.7971
sau,1976,1.54962
sau,1977,1.52542
sau,1978,1.89887
sau,1979,1.90113
sau,1980,1.75034
sau,1981,2.04264
sau,1982,2.96574
sau,1983,4.13187
sau,1984,6.51445
sau,1985,7.55985
sau,1986,6.65403
sau,1987,6.81947
sau,1988,5.66825
sau,1989,5.44739
sau,1990,10.35897
sau,1991,10.00479
sau,1992,9.78017
sau,1993,9.50972
sau,1994,9.3014
sau,1995,8.94278
sau,1996,8.61882
sau,1997,8.26162
sau,1998,7.69231
sau,1999,6.96122
sau,2000,6.93853
sau,2001,6.82084
sau,2002,6.6328
sau,2003,6.45777
sau,2004,6.68765
sau,2005,6.61765
sau,2006,6.15764
sau,2007,6.03963
sau,2008,5.29138
sdn,1970,83.42756
sdn,1971,83.25954
sdn,1972,82.95276
sdn,1973,83.9368
sdn,1974,81.59132
sdn,1975,82.57161
sdn,1976,82.74001
sdn,1977,83.8134
sdn,1978,82.21296
sdn,1979,83.17982
sdn,1980,85.04558
sdn,1981,83.58547
sdn,1982,84.90032
sdn,1983,83.77072
sdn,1984,83.64585
sdn,1985,82.39237
sdn,1986,81.50418
sdn,1987,81.54094
sdn,1988,80.37447
sdn,1989,81.19463
sdn,1990,86.02665
sdn,1991,86.15894
sdn,1992,86.94326
sdn,1993,87.55708
sdn,1994,87.90912
sdn,1995,87.95244
sdn,1996,88.4507
sdn,1997,88.94685
sdn,1998,89.5784
sdn,1999,89.9977
sdn,2000,90.57764
sdn,2001,89.01907
sdn,2002,88.49423
sdn,2003,87.8654
sdn,2004,87.16216
sdn,2005,86.68767
sdn,2006,85.50783
sdn,2007,85.267
sdn,2008,84.47584
sen,1970,70.21985
sen,1971,70.0088
sen,1972,67.94184
sen,1973,66.94464
sen,1974,65.674
sen,1975,66.32731
sen,1976,66.45873
sen,1977,67.06535
sen,1978,66.58899
sen,1979,66.20338
sen,1980,65.69003
sen,1981,64.16259
sen,1982,65.29644
sen,1983,62.79088
sen,1984,62.55545
sen,1985,62.91576
sen,1986,63.9273
sen,1987,65.03231
sen,1988,64.00598
sen,1989,64.67413
sen,1990,69.54612
sen,1991,69.47218
sen,1992,69.08078
sen,1993,68.92809
sen,1994,68.60927
sen,1995,68.14621
sen,1996,68.67168
sen,1997,67.87955
sen,1998,66.79341
sen,1999,67.90419
sen,2000,68.89898
sen,2001,67.09452
sen,2002,64.92718
sen,2003,62.92135
sen,2004,64.69222
sen,2005,64.97748
sen,2006,65.0655
sen,2007,63.19911
sen,2008,63.77278
sgp,1970,17.44429
sgp,1971,15.67021
sgp,1972,16.47922
sgp,1973,18.76944
sgp,1974,15.13246
sgp,1975,13.94655
sgp,1976,13.34655
sgp,1977,15.78208
sgp,1978,15.02899
sgp,1979,14.48802
sgp,1980,13.4406
sgp,1981,11.27031
sgp,1982,10.25169
sgp,1983,13.48329
sgp,1984,10.16641
sgp,1985,8.64683
sgp,1986,7.65715
sgp,1987,8.54826
sgp,1988,5.79895
sgp,1989,4.43105
sgp,1990,4.7619
sgp,1991,0
sgp,1992,0
sgp,1993,0
sgp,1994,0
sgp,1995,0
sgp,1996,0
sgp,1997,0
sgp,1998,0
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
slb,1970,99.23094
slb,1971,99.18624
slb,1972,99.16939
slb,1973,99.15855
slb,1974,99.07468
slb,1975,99.12162
slb,1976,99.07342
slb,1977,99.09621
slb,1978,99.12185
slb,1979,99.06277
slb,1980,99.0181
slb,1981,99.02311
slb,1982,99.03791
slb,1983,98.94307
slb,1984,98.91706
slb,1985,98.90296
slb,1986,98.87366
slb,1987,98.85259
slb,1988,98.84243
slb,1989,98.78193
slb,1990,18.18182
slb,1991,21.73913
slb,1992,20.83333
slb,1993,20.83333
slb,1994,20
slb,1995,20
slb,1996,19.23077
slb,1997,19.23077
slb,1998,18.51852
slb,1999,17.85714
slb,2000,17.85714
slb,2001,17.24138
slb,2002,17.24138
slb,2003,16.66667
slb,2004,16.12903
slb,2005,15.625
slb,2006,15.15152
slb,2007,15.15152
slb,2008,14.70588
sle,1970,57.54335
sle,1971,58.4656
sle,1972,57.56657
sle,1973,57.5507
sle,1974,57.54686
sle,1975,57.73183
sle,1976,57.9636
sle,1977,58.23298
sle,1978,57.81799
sle,1979,56.91135
sle,1980,57.50539
sle,1981,56.58724
sle,1982,56.78917
sle,1983,54.44682
sle,1984,51.69545
sle,1985,51.20619
sle,1986,50.44781
sle,1987,50.84309
sle,1988,50.94996
sle,1989,51.33218
sle,1990,59.25926
sle,1991,58.8015
sle,1992,58.42697
sle,1993,59.48905
sle,1994,58.14815
sle,1995,56.53846
sle,1996,48.21429
sle,1997,48.23009
sle,1998,46.3964
sle,1999,41.90476
sle,2000,40.29126
sle,2001,47.95082
sle,2002,51.85185
sle,2003,57.37179
sle,2004,60.23392
sle,2005,60.89385
sle,2006,66.66667
sle,2007,61.27321
sle,2008,56.89655
slv,1970,66.27553
slv,1971,63.64825
slv,1972,63.65568
slv,1973,60.20186
slv,1974,60.2359
slv,1975,59.93365
slv,1976,60.65693
slv,1977,62.43329
slv,1978,62.78352
slv,1979,62.78371
slv,1980,60.65251
slv,1981,57.97817
slv,1982,54.43289
slv,1983,52.96336
slv,1984,52.88811
slv,1985,53.92308
slv,1986,56.3845
slv,1987,56.97744
slv,1988,59.04192
slv,1989,59.41355
slv,1990,56.03448
slv,1991,55.71031
slv,1992,54.8913
slv,1993,52.73224
slv,1994,52.87958
slv,1995,49.18033
slv,1996,51.76768
slv,1997,48.95833
slv,1998,45.96774
slv,1999,47.17949
slv,2000,44.7644
slv,2001,47.68856
slv,2002,48.71795
slv,2003,47.16981
slv,2004,46.74419
slv,2005,46.31336
slv,2006,47.19101
slv,2007,48.02632
slv,2008,48.2684
som,1970,88.6198
som,1971,88.38201
som,1972,88.51363
som,1973,88.0331
som,1974,87.13914
som,1975,88.14657
som,1976,87.61502
som,1977,88.2117
som,1978,88.50596
som,1979,87.84113
som,1980,87.14984
som,1981,87.28711
som,1982,87.30759
som,1983,86.4391
som,1984,86.34354
som,1985,86.57749
som,1986,86.30684
som,1987,86.4479
som,1988,86.51284
som,1989,86.07447
som,1990,90.43825
som,1991,89.0376
som,1992,87.79473
som,1993,88.53503
som,1994,89.1253
som,1995,89.23431
som,1996,89.139
som,1997,89.02372
som,1998,88.74863
som,1999,88.50949
som,2000,88.36461
som,2001,88.18277
som,2002,87.9855
som,2003,87.73101
som,2004,87.51903
som,2005,87.36264
som,2006,86.4204
som,2007,85.50647
som,2008,85.11553
srb,1990,50.67295
srb,1991,49.59128
srb,1992,44.87841
srb,1993,44.51803
srb,1994,43.46211
srb,1995,44.50867
srb,1996,44.37229
srb,1997,43.89009
srb,1998,43.32366
srb,1999,42.01363
srb,2000,39.141
srb,2001,38.17878
srb,2002,38.07496
srb,2003,38.06228
srb,2004,38.21209
srb,2005,36.16236
srb,2006,36.58537
srb,2007,35.70175
srb,2008,33.99654
ssd,1990,92.99065
ssd,1991,93.13916
ssd,1992,93.64608
ssd,1993,94.01662
ssd,1994,94.2348
ssd,1995,94.26523
ssd,1996,87.02186
ssd,1997,81.18852
ssd,1998,76.77064
ssd,1999,72.80081
ssd,2000,69.92643
ssd,2001,65.33537
ssd,2002,63.50014
ssd,2003,61.51184
ssd,2004,59.50455
ssd,2005,58.10069
ssd,2006,55.52675
ssd,2007,54.8726
ssd,2008,53.23037
stp,1970,18.46535
stp,1971,17.36384
stp,1972,14.62524
stp,1973,15.48283
stp,1974,14.09887
stp,1975,14.66875
stp,1976,16.23851
stp,1977,15.42583
stp,1978,15.22219
stp,1979,15.12882
stp,1980,15.01682
stp,1981,14.72133
stp,1982,15.29763
stp,1983,15.20853
stp,1984,15.10334
stp,1985,15.29046
stp,1986,15.16234
stp,1987,14.9826
stp,1988,14.78094
stp,1989,14.70365
stp,1990,0
stp,1991,0
stp,1992,0
stp,1993,0
stp,1994,0
stp,1995,0
stp,1996,0
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,25
stp,2001,33.33333
stp,2002,33.33333
stp,2003,33.33333
stp,2004,33.33333
stp,2005,0
stp,2006,0
stp,2007,0
stp,2008,0
sur,1970,52.60054
sur,1971,65.26277
sur,1972,56.25656
sur,1973,65.43065
sur,1974,62.52213
sur,1975,59.49657
sur,1976,54.8669
sur,1977,63.70103
sur,1978,60.1837
sur,1979,59.91443
sur,1980,60.36276
sur,1981,65.56798
sur,1982,64.23812
sur,1983,63.81843
sur,1984,71.78405
sur,1985,69.76505
sur,1986,67.40512
sur,1987,60.27839
sur,1988,65.82195
sur,1989,65.54998
sur,1990,66.66667
sur,1991,67.44186
sur,1992,66.66667
sur,1993,61.95652
sur,1994,61.45833
sur,1995,60
sur,1996,57.84314
sur,1997,53.53535
sur,1998,51.48515
sur,1999,50
sur,2000,45.54455
sur,2001,47.61905
sur,2002,41.30435
sur,2003,45
sur,2004,44
sur,2005,41.48936
sur,2006,39.60396
sur,2007,35.57692
sur,2008,34.82143
svk,1970,65.00588
svk,1971,65.46285
svk,1972,65.26584
svk,1973,65.69778
svk,1974,66.01801
svk,1975,64.64029
svk,1976,63.87632
svk,1977,63.24519
svk,1978,62.32467
svk,1979,62.96695
svk,1980,64.37039
svk,1981,64.27008
svk,1982,62.90079
svk,1983,61.86527
svk,1984,61.26298
svk,1985,60.72575
svk,1986,60.76796
svk,1987,60.94984
svk,1988,60.1965
svk,1989,60.42116
svk,1990,49.04459
svk,1991,47.85436
svk,1992,45.11692
svk,1993,42.28487
svk,1994,38.98574
svk,1995,37.23577
svk,1996,37.23917
svk,1997,36.92053
svk,1998,34.12162
svk,1999,31.40351
svk,2000,31.2963
svk,2001,31.06061
svk,2002,30.96154
svk,2003,30.60429
svk,2004,29.57198
svk,2005,27.43539
svk,2006,27.95031
svk,2007,27.65957
svk,2008,26.77824
svn,1970,64.292
svn,1971,64.54779
svn,1972,64.21741
svn,1973,64.42679
svn,1974,65.17011
svn,1975,63.74439
svn,1976,63.01507
svn,1977,61.54135
svn,1978,61.08047
svn,1979,60.38977
svn,1980,61.09953
svn,1981,59.41638
svn,1982,58.1094
svn,1983,56.19691
svn,1984,55.21266
svn,1985,53.87709
svn,1986,52.64795
svn,1987,52.44772
svn,1988,51.39605
svn,1989,50.7372
svn,1990,56.99301
svn,1991,56.2724
svn,1992,51.5748
svn,1993,52.3622
svn,1994,51.6
svn,1995,51.19048
svn,1996,51.9685
svn,1997,50
svn,1998,49.2
svn,1999,47.28033
svn,2000,47.52066
svn,2001,48.583
svn,2002,47.17742
svn,2003,46.8254
svn,2004,45.52846
svn,2005,45.86777
svn,2006,45.79832
svn,2007,46.5812
svn,2008,48.91775
swe,1970,35.22555
swe,1971,34.87658
swe,1972,34.85962
swe,1973,34.42007
swe,1974,34.62457
swe,1975,34.85918
swe,1976,34.7933
swe,1977,34.96557
swe,1978,35.01208
swe,1979,34.80398
swe,1980,35.18339
swe,1981,35.20451
swe,1982,35.78542
swe,1983,35.91128
swe,1984,34.19903
swe,1985,32.47957
swe,1986,31.09618
swe,1987,29.68864
swe,1988,29.24559
swe,1989,29.4544
swe,1990,51.83432
swe,1991,50.71259
swe,1992,51.40515
swe,1993,52.53837
swe,1994,53.41317
swe,1995,52.80488
swe,1996,52.93399
swe,1997,53.20988
swe,1998,53.03797
swe,1999,53.65535
swe,2000,53.76344
swe,2001,53.76197
swe,2002,54.9435
swe,2003,55.74964
swe,2004,55.9593
swe,2005,57.14286
swe,2006,57.71605
swe,2007,58.87097
swe,2008,61.69492
swz,1970,67.27417
swz,1971,67.10136
swz,1972,67.13302
swz,1973,67.25298
swz,1974,66.88524
swz,1975,66.80608
swz,1976,66.76715
swz,1977,66.13505
swz,1978,65.87035
swz,1979,65.89226
swz,1980,66.38847
swz,1981,65.89624
swz,1982,64.77948
swz,1983,64.81072
swz,1984,61.66125
swz,1985,62.20675
swz,1986,62.467
swz,1987,61.48904
swz,1988,61.08605
swz,1989,62.4153
swz,1990,55.03876
swz,1991,54.88722
swz,1992,54.74453
swz,1993,50
swz,1994,49.6124
swz,1995,50
swz,1996,48.52941
swz,1997,46.76259
swz,1998,45.39007
swz,1999,42.95775
swz,2000,41.66667
swz,2001,38.1295
swz,2002,39.43662
swz,2003,40.9396
swz,2004,40.66667
swz,2005,40.52288
swz,2006,39.0411
swz,2007,41.4966
swz,2008,41.66667
syc,1970,25.59258
syc,1971,26.80929
syc,1972,28.2802
syc,1973,28.14004
syc,1974,28.5457
syc,1975,28.92394
syc,1976,28.6193
syc,1977,26.59014
syc,1978,27.15124
syc,1979,27.14916
syc,1980,27.37441
syc,1981,28.24299
syc,1982,26.33133
syc,1983,24.51012
syc,1984,23.62862
syc,1985,25.10762
syc,1986,25.39493
syc,1987,25.11385
syc,1988,24.48731
syc,1989,24.41566
syc,1990,0
syc,1991,0
syc,1992,0
syc,1993,0
syc,1994,0
syc,1995,0
syc,1996,0
syc,1997,0
syc,1998,0
syc,1999,0
syc,2000,0
syc,2001,0
syc,2002,0
syc,2003,0
syc,2004,0
syc,2005,0
syc,2006,0
syc,2007,0
syc,2008,0
syr,1970,53.41069
syr,1971,50.49319
syr,1972,48.38624
syr,1973,47.30478
syr,1974,47.95923
syr,1975,46.27444
syr,1976,44.53222
syr,1977,45.28632
syr,1978,44.57619
syr,1979,48.82578
syr,1980,50.31218
syr,1981,50.58538
syr,1982,51.48391
syr,1983,52.65314
syr,1984,50.99581
syr,1985,48.68262
syr,1986,50.93256
syr,1987,31.4069
syr,1988,34.27714
syr,1989,35.43725
syr,1990,11.57223
syr,1991,10.97516
syr,1992,10.05567
syr,1993,7.54591
syr,1994,7.60325
syr,1995,7.68099
syr,1996,8.13988
syr,1997,8.54124
syr,1998,9.36953
syr,1999,8.99735
syr,2000,8.86525
syr,2001,8.19622
syr,2002,8.85723
syr,2003,9.94042
syr,2004,11.32911
syr,2005,12.58003
syr,2006,13.4096
syr,2007,14.11876
syr,2008,12.71323
tca,1970,0
tca,1971,0
tca,1972,0
tca,1973,0
tca,1974,0
tca,1975,0
tca,1976,0
tca,1977,0
tca,1978,0
tca,1979,0
tca,1980,0
tca,1981,0
tca,1982,0
tca,1983,0
tca,1984,0
tca,1985,0
tca,1986,0
tca,1987,0
tca,1988,0
tca,1989,0
tcd,1970,88.93346
tcd,1971,88.58997
tcd,1972,88.71356
tcd,1973,88.14062
tcd,1974,84.30086
tcd,1975,85.08455
tcd,1976,85.40303
tcd,1977,86.91178
tcd,1978,85.60395
tcd,1979,85.66301
tcd,1980,87.05816
tcd,1981,85.35863
tcd,1982,86.48226
tcd,1983,85.78781
tcd,1984,83.8833
tcd,1985,82.90862
tcd,1986,83.10006
tcd,1987,83.67312
tcd,1988,83.47594
tcd,1989,84.5649
tcd,1990,87.77533
tcd,1991,91.46067
tcd,1992,91.52299
tcd,1993,91.65517
tcd,1994,91.67768
tcd,1995,91.85606
tcd,1996,92.32092
tcd,1997,92.37618
tcd,1998,92.35326
tcd,1999,92.56825
tcd,2000,92.93402
tcd,2001,85.31178
tcd,2002,80.33981
tcd,2003,76.30435
tcd,2004,72.87129
tcd,2005,70.30922
tcd,2006,72.01304
tcd,2007,74.04954
tcd,2008,75.75672
tgo,1970,50.02273
tgo,1971,48.88494
tgo,1972,48.4278
tgo,1973,48.77284
tgo,1974,44.71277
tgo,1975,46.3707
tgo,1976,46.60609
tgo,1977,49.00559
tgo,1978,46.07305
tgo,1979,46.50405
tgo,1980,48.69311
tgo,1981,45.0141
tgo,1982,48.6151
tgo,1983,45.41674
tgo,1984,45.45445
tgo,1985,43.57498
tgo,1986,44.21973
tgo,1987,44.80216
tgo,1988,45.73749
tgo,1989,45.87369
tgo,1990,50.73892
tgo,1991,48.20513
tgo,1992,45.69892
tgo,1993,44.14894
tgo,1994,42.93194
tgo,1995,38.74346
tgo,1996,40.72165
tgo,1997,44.18605
tgo,1998,45.90164
tgo,1999,41.17647
tgo,2000,41.50198
tgo,2001,37.751
tgo,2002,40.07491
tgo,2003,39.92806
tgo,2004,36.39706
tgo,2005,44.23676
tgo,2006,40.19934
tgo,2007,37.15278
tgo,2008,39.13043
tha,1970,83.07559
tha,1971,83.12856
tha,1972,82.15627
tha,1973,82.97953
tha,1974,82.16317
tha,1975,83.06665
tha,1976,82.30168
tha,1977,82.33295
tha,1978,82.03175
tha,1979,80.95621
tha,1980,80.94238
tha,1981,80.80222
tha,1982,80.30812
tha,1983,81.90338
tha,1984,81.17604
tha,1985,80.02376
tha,1986,78.10417
tha,1987,76.69136
tha,1988,76.58757
tha,1989,74.90277
tha,1990,89.40432
tha,1991,89.23025
tha,1992,88.87786
tha,1993,88.32177
tha,1994,87.82609
tha,1995,84.15459
tha,1996,80.76259
tha,1997,78.25185
tha,1998,74.38623
tha,1999,72.10399
tha,2000,69.35956
tha,2001,68.9274
tha,2002,67.51136
tha,2003,67.88206
tha,2004,67.11471
tha,2005,66.98807
tha,2006,66.35338
tha,2007,66.83845
tha,2008,66.18816
tjk,1970,80.80582
tjk,1971,81.00699
tjk,1972,80.7157
tjk,1973,80.37044
tjk,1974,80.13805
tjk,1975,80.00644
tjk,1976,79.50362
tjk,1977,79.07781
tjk,1978,79.14462
tjk,1979,79.08405
tjk,1980,79.05151
tjk,1981,78.80656
tjk,1982,78.49534
tjk,1983,78.25115
tjk,1984,78.10175
tjk,1985,77.54943
tjk,1986,76.95731
tjk,1987,76.68177
tjk,1988,71.69733
tjk,1989,69.88786
tjk,1990,61.29032
tjk,1991,61.06557
tjk,1992,59.49657
tjk,1993,58.53659
tjk,1994,65.47945
tjk,1995,67.15543
tjk,1996,69.3038
tjk,1997,68.37061
tjk,1998,69.93243
tjk,1999,73.68421
tjk,2000,72.8223
tjk,2001,71.52542
tjk,2002,73.15436
tjk,2003,72.29299
tjk,2004,74.30341
tjk,2005,75.80175
tjk,2006,77.03081
tjk,2007,78.4153
tjk,2008,81.17359
tkm,1970,21.58209
tkm,1971,22.31436
tkm,1972,22.09168
tkm,1973,21.18765
tkm,1974,20.13842
tkm,1975,18.98898
tkm,1976,17.4597
tkm,1977,16.345
tkm,1978,15.58362
tkm,1979,15.04728
tkm,1980,14.37556
tkm,1981,13.55354
tkm,1982,12.89746
tkm,1983,12.294
tkm,1984,11.93612
tkm,1985,11.22019
tkm,1986,10.68791
tkm,1987,10.44027
tkm,1988,9.77148
tkm,1989,9.59692
tkm,1990,11.13854
tkm,1991,11.75299
tkm,1992,8.58965
tkm,1993,11.03974
tkm,1994,12.7734
tkm,1995,12.58799
tkm,1996,12.32769
tkm,1997,10.16494
tkm,1998,10.35363
tkm,1999,11.21076
tkm,2000,12.32073
tkm,2001,12.18837
tkm,2002,13.05476
tkm,2003,14.00757
tkm,2004,14.08016
tkm,2005,15.06232
tkm,2006,16.17406
tkm,2007,15.90909
tkm,2008,18.00236
tls,1970,87.41978
tls,1971,87.57928
tls,1972,88.27039
tls,1973,88.22528
tls,1974,87.8203
tls,1975,86.94739
tls,1976,85.55781
tls,1977,83.89393
tls,1978,82.31729
tls,1979,79.34798
tls,1980,77.7898
tls,1981,77.71683
tls,1982,77.95247
tls,1983,78.57414
tls,1984,79.56644
tls,1985,79.5275
tls,1986,79.85313
tls,1987,80.17006
tls,1988,79.67954
tls,1989,80.67632
tls,1990,93.93939
tls,1991,94.87179
tls,1992,94.87179
tls,1993,95.12195
tls,1994,95.65217
tls,1995,93.75
tls,1996,92.15686
tls,1997,92
tls,1998,92.30769
tls,1999,93.02326
tls,2000,93.87755
tls,2001,40.78947
tls,2002,25.94142
tls,2003,19.26606
tls,2004,12.90323
tls,2005,12.42485
tls,2006,12.17228
tls,2007,11.36767
tls,2008,11.18531
ton,1970,53.41179
ton,1971,51.62813
ton,1972,51.38825
ton,1973,55.77258
ton,1974,57.73079
ton,1975,62.03988
ton,1976,65.29431
ton,1977,68.30519
ton,1978,73.3472
ton,1979,73.54616
ton,1980,73.91355
ton,1981,76.63286
ton,1982,74.89501
ton,1983,71.08794
ton,1984,68.42034
ton,1985,72.93714
ton,1986,74.2598
ton,1987,76.50301
ton,1988,78.00704
ton,1989,76.32523
ton,1990,50
ton,1991,50
ton,1992,46.15385
ton,1993,46.15385
ton,1994,50
ton,1995,45.45455
ton,1996,45.45455
ton,1997,50
ton,1998,50
ton,1999,55.55556
ton,2000,66.66667
ton,2001,66.66667
ton,2002,66.66667
ton,2003,66.66667
ton,2004,66.66667
ton,2005,66.66667
ton,2006,66.66667
ton,2007,66.66667
ton,2008,66.66667
tto,1970,7.65662
tto,1971,7.85221
tto,1972,8.15823
tto,1973,7.6087
tto,1974,7.54212
tto,1975,7.83418
tto,1976,7.52408
tto,1977,7.05358
tto,1978,6.38399
tto,1979,6.51964
tto,1980,5.66545
tto,1981,5.19197
tto,1982,4.23766
tto,1983,3.80838
tto,1984,3.51143
tto,1985,3.13707
tto,1986,3.27687
tto,1987,3.36554
tto,1988,3.60533
tto,1989,2.9965
tto,1990,14.28571
tto,1991,14.10256
tto,1992,12.82051
tto,1993,12.82051
tto,1994,12.65823
tto,1995,11.39241
tto,1996,12.34568
tto,1997,12.34568
tto,1998,10.97561
tto,1999,10.84337
tto,2000,10.84337
tto,2001,10.46512
tto,2002,11.23596
tto,2003,9.89011
tto,2004,9.57447
tto,2005,9.375
tto,2006,9
tto,2007,8.65385
tto,2008,8.41121
tun,1970,57.38868
tun,1971,58.7257
tun,1972,58.95441
tun,1973,57.85993
tun,1974,57.59252
tun,1975,57.03883
tun,1976,56.73105
tun,1977,55.154
tun,1978,50.76967
tun,1979,44.23268
tun,1980,45.43752
tun,1981,44.22721
tun,1982,44.16163
tun,1983,44.08189
tun,1984,44.55839
tun,1985,44.23061
tun,1986,42.39548
tun,1987,44.06731
tun,1988,44.0024
tun,1989,43.22407
tun,1990,47.58454
tun,1991,48.71795
tun,1992,47.78555
tun,1993,48.98876
tun,1994,47.35632
tun,1995,44.25163
tun,1996,43.87352
tun,1997,40.57143
tun,1998,39.35599
tun,1999,38.00676
tun,2000,37.26115
tun,2001,36.90852
tun,2002,36.52038
tun,2003,35.33123
tun,2004,35.25741
tun,2005,35.62691
tun,2006,36.10272
tun,2007,36.28186
tun,2008,35.20486
tur,1970,72.78248
tur,1971,71.9787
tur,1972,70.4595
tur,1973,70.16967
tur,1974,69.69827
tur,1975,69.48909
tur,1976,69.10143
tur,1977,68.95664
tur,1978,69.03523
tur,1979,69.5662
tur,1980,69.51746
tur,1981,69.67889
tur,1982,68.68982
tur,1983,66.84744
tur,1984,65.68747
tur,1985,61.2459
tur,1986,60.38753
tur,1987,59.33792
tur,1988,58.54697
tur,1989,57.18811
tur,1990,55.13994
tur,1991,53.58684
tur,1992,53.69536
tur,1993,53.33688
tur,1994,53.03808
tur,1995,52.01188
tur,1996,51.06901
tur,1997,49.33722
tur,1998,47.43624
tur,1999,45.3592
tur,2000,44.2268
tur,2001,43.41412
tur,2002,42.28709
tur,2003,40.97166
tur,2004,39.71459
tur,2005,39.12705
tur,2006,39.04762
tur,2007,37.4026
tur,2008,35.97547
tuv,1970,28.96554
tuv,1971,29.00984
tuv,1972,29.06731
tuv,1973,29.16042
tuv,1974,29.30386
tuv,1975,29.51716
tuv,1976,28.22458
tuv,1977,27.34159
tuv,1978,26.33947
tuv,1979,26.2083
tuv,1980,26.04548
tuv,1981,24.22889
tuv,1982,27.55924
tuv,1983,25.85332
tuv,1984,28.94645
tuv,1985,31.47063
tuv,1986,31.30089
tuv,1987,28.71214
tuv,1988,28.83443
tuv,1989,35.35433
tuv,1990,0
tuv,1991,0
tuv,1992,0
tuv,1993,0
tuv,1994,0
tuv,1995,0
tuv,1996,0
tuv,1997,0
tuv,1998,0
tuv,1999,100
tuv,2000,100
tuv,2001,100
tuv,2002,100
tuv,2003,100
tuv,2004,100
tuv,2005,100
tuv,2006,100
tuv,2007,100
tuv,2008,100
tza,1970,75.70528
tza,1971,74.52169
tza,1972,74.60202
tza,1973,74.47591
tza,1974,74.24626
tza,1975,74.71803
tza,1976,74.96713
tza,1977,75.03354
tza,1978,75.14844
tza,1979,75.55959
tza,1980,75.0968
tza,1981,74.95679
tza,1982,75.15614
tza,1983,74.7522
tza,1984,73.21694
tza,1985,73.01251
tza,1986,72.87682
tza,1987,73.84029
tza,1988,72.65746
tza,1989,72.88328
tza,1990,74.16342
tza,1991,74.27241
tza,1992,74.24006
tza,1993,74.56647
tza,1994,74.66359
tza,1995,76.4936
tza,1996,75.03715
tza,1997,74.48637
tza,1998,76.11015
tza,1999,76.2786
tza,2000,74.886
tza,2001,73.64706
tza,2002,73.86642
tza,2003,74.13551
tza,2004,72.14085
tza,2005,71.84673
tza,2006,69.38499
tza,2007,68.90212
tza,2008,68.87369
uga,1970,67.65776
uga,1971,66.81314
uga,1972,66.56634
uga,1973,67.30253
uga,1974,64.13251
uga,1975,64.67453
uga,1976,64.93589
uga,1977,65.9204
uga,1978,64.04625
uga,1979,63.62286
uga,1980,64.21324
uga,1981,61.11769
uga,1982,63.10924
uga,1983,61.94254
uga,1984,61.60604
uga,1985,59.82213
uga,1986,60.07974
uga,1987,55.8749
uga,1988,55.81104
uga,1989,57.62999
uga,1990,60.94378
uga,1991,61.22449
uga,1992,61.10582
uga,1993,61.18849
uga,1994,59.94371
uga,1995,57.9929
uga,1996,56.43398
uga,1997,55.79196
uga,1998,55.58003
uga,1999,52.86439
uga,2000,51.46648
uga,2001,51.19291
uga,2002,51.4154
uga,2003,53.32512
uga,2004,52.49695
uga,2005,53.99196
uga,2006,49.30876
uga,2007,50.20812
uga,2008,56.47059
ukr,1970,53.77554
ukr,1971,54.80173
ukr,1972,55.00982
ukr,1973,54.58637
ukr,1974,54.56034
ukr,1975,54.57756
ukr,1976,54.00462
ukr,1977,53.44446
ukr,1978,52.78681
ukr,1979,52.21975
ukr,1980,51.67135
ukr,1981,51.16774
ukr,1982,50.67039
ukr,1983,50.83572
ukr,1984,51.17349
ukr,1985,50.75247
ukr,1986,50.73836
ukr,1987,51.07513
ukr,1988,49.51949
ukr,1989,48.90848
ukr,1990,31.50606
ukr,1991,31.86147
ukr,1992,30.22063
ukr,1993,30.27998
ukr,1994,31.02225
ukr,1995,30.80025
ukr,1996,28.93599
ukr,1997,26.69782
ukr,1998,23.80123
ukr,1999,21.80663
ukr,2000,21.79998
ukr,2001,20.34288
ukr,2002,20.74626
ukr,2003,19.62377
ukr,2004,18.92712
ukr,2005,18.48953
ukr,2006,18.2307
ukr,2007,17.66023
ukr,2008,17.12259
ury,1970,95.66098
ury,1971,95.52534
ury,1972,95.58474
ury,1973,95.74063
ury,1974,95.91781
ury,1975,96.11984
ury,1976,95.82686
ury,1977,95.76022
ury,1978,95.75184
ury,1979,95.87517
ury,1980,96.20613
ury,1981,96.22646
ury,1982,96.15281
ury,1983,95.66317
ury,1984,95.38807
ury,1985,95.48596
ury,1986,95.46525
ury,1987,95.58445
ury,1988,95.7157
ury,1989,95.46083
ury,1990,91.55702
ury,1991,91.66667
ury,1992,91.87032
ury,1993,91.94404
ury,1994,91.7782
ury,1995,91.64265
ury,1996,91.79317
