geo,time,bn_trf_curr_cd
chl,1986,84700000
chl,1987,138200000
chl,1988,180600000
chl,1989,226200000
chl,1990,197500000
chl,1991,311500000
chl,1992,377800000
chl,1993,319900000
chl,1994,331300000
chl,1995,307000000
chl,1996,507600000
chl,1997,520300000
chl,1998,462400000
chl,1999,642500000
chl,2000,558000000
chl,2001,426800000
chl,2002,582527352.29505
chl,2003,605006035.51984
chl,2004,1071880249.50803
chl,2005,1782878177.1987
chl,2006,3406363805.70245
chl,2007,3129373174.61162
chl,2008,2929737185.27904
chl,2009,1563155446.24774
chl,2010,4410390294.15425
chl,2011,2864840005.22463
chl,2012,2060134387.08186
chl,2013,2207155939.59161
chl,2014,2116913872.5043
chl,2015,1819494314.61205
chl,2016,1281704316.91027
chl,2017,1480532075.66829
chl,2018,2349402049.43243
chl,2019,1840468534.15276
chl,2020,962854112.73544
chn,1982,486000000
chn,1983,511000000
chn,1984,442000000
chn,1985,243000000
chn,1986,379000000
chn,1987,224000000
chn,1988,419000000
chn,1989,381000000
chn,1990,274000000
chn,1991,831000000
chn,1992,1155000000
chn,1993,1172000000
chn,1994,335000000
chn,1995,1434640000
chn,1996,2129000000
chn,1997,5144000000
chn,1998,4279000000
chn,1999,4944000000
chn,2000,6311309000
chn,2001,8492000000
chn,2002,12984445070.0006
chn,2003,17448942294.0569
chn,2004,22898188613.21289
chn,2005,23865499351.8132
chn,2006,28067501499.7034
chn,2007,37102286297.0853
chn,2008,43155952494.5472
chn,2009,31658747085.1682
chn,2010,40685856980.804
chn,2011,24510589588.4849
chn,2012,3433702055.13096
chn,2013,-8733482704.46467
chn,2014,1446116617.4551
chn,2015,-12649328440.8474
chn,2016,-9520262264.0852
chn,2017,-11856259185.7362
chn,2018,-2409685381.64346
chn,2019,10250035688.0844
chn,2020,9480239964.42941
civ,2005,-462553118.69196
civ,2006,-531771388.61774
civ,2007,-343782716.61219
civ,2008,-333807187.6823
civ,2009,-99128594.5429
civ,2010,-439749638.96149
civ,2011,-533852001.13383
civ,2012,-520666901.16329
civ,2013,-439536378.75236
civ,2014,-294556153.80278
civ,2015,-344589832.53405
civ,2016,-415251144.68217
civ,2017,-516867977.87682
civ,2018,-556769527.65496
civ,2019,-576465437.8272
civ,2020,-699493427.12702
cmr,1977,32193833.81074
cmr,1978,1094440.88775
cmr,1979,71506.59282
cmr,1980,9446129.30524
cmr,1981,-6239388.13151
cmr,1982,-7111553.05417
cmr,1983,2426282.61927
cmr,1984,-24533325.24558
cmr,1985,-18585996.82823
cmr,1986,-99940542.86907
cmr,1987,-99056167.28334
cmr,1988,-110458944.92977
cmr,1989,-36237301.72085
cmr,1990,-25746994.50733
cmr,1991,-45266526.98412
cmr,1992,23536807.64698
cmr,1993,-11936605.48639
cmr,1994,20785126.80151
cmr,1995,69478331.89573
cmr,1996,94305484.92224
cmr,1997,29890381.14105
cmr,1998,164676680.68505
cmr,1999,129586927.01841
cmr,2000,109231524.43918
cmr,2001,86731840.61686
cmr,2002,52629960.91972
cmr,2003,122019855.24757
cmr,2004,176038886.474
cmr,2005,236512133.01451
cmr,2006,313083800.26883
cmr,2007,445002079.41476
cmr,2008,600002186.41309
cmr,2009,279689218.41485
cmr,2010,146125380.83035
cmr,2011,257991203.29427
cmr,2012,263330390.54425
cmr,2013,304525439.45447
cmr,2014,359326311.25659
cmr,2015,316976136.70275
cmr,2016,347323054.36994
cmr,2017,424294632.05662
cmr,2018,453531146.35111
cmr,2019,503009975.47654
cmr,2020,414083260.00878
cod,2005,747800000
cod,2006,721400000
cod,2007,861900000
cod,2008,996000000
cod,2009,1401100000
cod,2010,842700000
cod,2011,1410900000
cod,2012,1764830365.91655
cod,2013,1265709003.51755
cod,2014,2032938556.06258
cod,2015,1904882084.38278
cod,2016,1334113911.12579
cod,2017,1245682603.93666
cod,2018,1729188418.06574
cod,2019,1464310655.75259
cod,2020,804018434.20152
cog,1978,38310549.48468
cog,1979,11066104.7594
cog,1980,-1017609.10836
cog,1981,11636488.78451
cog,1982,-18097647.11156
cog,1983,-4104275.51171
cog,1984,-2663879.71883
cog,1985,2958178.41733
cog,1986,18861936.60852
cog,1987,11096819.54619
cog,1988,7789202.19566
cog,1989,46393777.28968
cog,1990,2938316.0636
cog,1991,-4608182.07356
cog,1992,-18512095.90212
cog,1993,-8828850.21183
cog,1994,78349481.44418
cog,1995,41765132.20964
cog,1996,31054490.33159
cog,1997,2038825.50013
cog,1998,-3044316.63303
cog,1999,-5306163.07599
cog,2000,18811020.0873
cog,2001,-15221574.16341
cog,2002,-9756262.68101
cog,2003,-17549887.28789
cog,2004,-21579268.98371
cog,2005,30333585.48225
cog,2006,-25626799.5009
cog,2007,-235776.82432
cog,2008,4865954.50353
cog,2009,31506632.63903
cog,2010,119787507.62886
cog,2011,96527380.62718
cog,2012,65653708.96648
cog,2013,37782362.93653
cog,2014,45985664.20424
cog,2015,-137066645.54086
cog,2016,-513362235.43405
col,1968,30999999.99983
col,1969,37999999.99977
col,1970,35999999.99973
col,1971,34101319.99963
col,1972,34742720
col,1973,34571769.99988
col,1974,50916159.99951
col,1975,48214150
col,1976,51000000
col,1977,46030719.99951
col,1978,72819999.99976
col,1979,102000000
col,1980,165000000
col,1981,242029240
col,1982,169375940.00003
col,1983,164000000
col,1984,299000000
col,1985,461000000
col,1986,785000000
col,1987,1001000000
col,1988,964000000
col,1989,898000000
col,1990,1026000000
col,1991,1698000000
col,1992,1733800000
col,1993,1138000000
col,1994,1068718261.71416
col,1995,798847965.96981
col,1996,705875965.36095
col,1997,713324603.20313
col,1998,750407105.62335
col,1999,1454629014.21458
col,2000,1673178992.41515
col,2001,2354003590.23987
col,2002,2655805019.70134
col,2003,3308504344.93269
col,2004,3724259366.60286
col,2005,4081894867.27658
col,2006,4714191859.1203
col,2007,5152890817.6457
col,2008,5454621291.30875
col,2009,4558239033.50231
col,2010,4659428534.81734
col,2011,5051060371.09425
col,2012,4832666057.14426
col,2013,4886889770.10617
col,2014,4621643693.22631
col,2015,5751709756.9857
col,2016,6176762724.43854
col,2017,6883352646.26724
col,2018,7957410794.80281
col,2019,9055400805.21845
col,2020,8787822762.20244
col,2021,10722329287.4578
com,1980,11364186.85374
com,1981,24270491.41431
com,1982,16865311.95759
com,1983,17949796.92657
com,1984,28460729.3046
com,1985,31342711.26557
com,1986,29630124.25296
com,1987,39669386.41983
com,1988,43922071.81531
com,1989,43713966.6664
com,1990,44736241.16067
com,1991,40942272.28829
com,1992,45079224.50977
com,1993,54312015.19993
com,1994,43763332.3705
com,1995,37552380.47688
com,2003,25786169.51627
com,2004,45782145.77423
com,2005,57917210.03698
com,2006,74782396.07377
com,2007,86852775.0176
com,2008,114724720.25272
com,2009,138456636.7092
com,2010,145587459.03286
com,2011,152893904.42102
com,2012,192652079.08107
com,2014,162177747.2802
com,2015,162798876.35532
com,2016,110333618.16994
com,2017,149098792.93797
com,2018,166309974.58538
com,2019,165725223.14703
com,2020,245137603.91901
cpv,1977,51382680.3998
cpv,1978,46401836.58222
cpv,1979,62100285.8457
cpv,1980,69172514.36081
cpv,1981,57283480.73829
cpv,1982,67534309.24168
cpv,1983,73533357.35877
cpv,1984,60339605.41401
cpv,1985,59537277.86995
cpv,1986,70872866.75491
cpv,1987,63968352.90194
cpv,1988,76832691.57387
cpv,1989,71625638.40053
cpv,1990,85989509.45767
cpv,1991,93057486.28778
cpv,1992,129715723.0177
cpv,1993,107308282.1234
cpv,1994,123224780.95839
cpv,1995,151598499.30604
cpv,1996,145512006.08295
cpv,1997,126325725.32465
cpv,1998,137316644.04005
cpv,1999,159312183.92834
cpv,2000,138927630.74325
cpv,2001,133091544.94083
cpv,2002,165714863.89087
cpv,2003,216983605.61283
cpv,2004,234426805.85439
cpv,2005,280905103.64527
cpv,2006,289007013.62576
cpv,2007,301145483.07143
cpv,2008,314970747.92039
cpv,2009,309056654.61202
cpv,2010,340214274.19141
cpv,2011,359039669.11673
cpv,2012,258003666.63592
cpv,2013,274692740.63971
cpv,2014,264569379.065
cpv,2015,254196743.37034
cpv,2016,280125385.47383
cpv,2017,305095916.6833
cpv,2018,319171682.54284
cpv,2019,329062489.65411
cpv,2020,348740307.15379
cri,1977,15800000
cri,1978,16600000
cri,1979,12200000
cri,1980,14500000
cri,1981,27100000
cri,1982,35900000
cri,1983,69000000
cri,1984,140900000
cri,1985,218700000
cri,1986,151900000
cri,1987,226000000
cri,1988,255400000
cri,1989,191400000
cri,1990,191900000
cri,1991,141600000
cri,1992,173300000
cri,1993,143100000
cri,1994,165700000
cri,1995,133900000
cri,1996,149480000
cri,1997,125500000
cri,1998,113210000
cri,1999,103967169.66716
cri,2000,49879152.14747
cri,2001,140951991.40759
cri,2002,170297533.84302
cri,2003,180916082.50522
cri,2004,189978835.03454
cri,2005,253923774.81514
cri,2006,332854167.67314
cri,2007,460044935.64857
cri,2008,415628253.99156
cri,2009,344896899.99923
cri,2010,388064139.06182
cri,2011,347614348.7587
cri,2012,408278248.3578
cri,2013,392122737.66526
cri,2014,450241013.55911
cri,2015,457081860.57888
cri,2016,510496951.89369
cri,2017,578890540.59344
cri,2018,557666288.67928
cri,2019,596493877.8059
cri,2020,568218719.05471
cym,2016,-442380910.30014
cym,2017,-746956608.05613
cym,2018,-699151452.5645
cym,2019,-571229992.4808
cyp,1976,47503543.59729
cyp,1977,58070931.11516
cyp,1978,44710675.75297
cyp,1979,46833932.50229
cyp,1980,44752654.06021
cyp,1981,38677765.3285
cyp,1982,49433523.81909
cyp,1983,53736819.38381
cyp,1984,24643692.14738
cyp,1985,21712431.16554
cyp,1986,102481344.84088
cyp,1987,107670687.74652
cyp,1988,123652881.85864
cyp,1989,115036663.30329
cyp,1990,126615461.3851
cyp,1991,108951108.72825
cyp,1992,117673599.60909
cyp,1993,112986361.55435
cyp,1994,114792834.48905
cyp,1995,50837698.4374
cyp,1996,39029725.31759
cyp,1997,36583182.63311
cyp,1998,45188960.8261
cyp,1999,103140679.74312
cyp,2000,177214627.88128
cyp,2001,53991616.78757
cyp,2002,116791011.52473
cyp,2003,144724704.53416
cyp,2004,168207303.29263
cyp,2005,92130745.29062
cyp,2006,206177381.43297
cyp,2007,-13253637.743
cyp,2008,-100609500.78758
cyp,2009,-276795493.32191
cyp,2010,-254274965.99764
cyp,2011,-307952628.08422
cyp,2012,-315550493.72453
cyp,2013,-445882311.65576
cyp,2014,-543397703.601
cyp,2015,-478430589.40914
cyp,2016,-400506946.96063
cyp,2017,-372961261.02989
cyp,2018,-429550513.53503
cyp,2019,-305713313.18375
cyp,2020,-397137552.9321
cze,1993,87604146.56074
cze,1994,126893029.5633
cze,1995,571958183.17137
cze,1996,383972947.42909
cze,1997,365453625.89841
cze,1998,516878564.04985
cze,1999,587674801.51934
cze,2000,372953233.59468
cze,2001,469991611.06333
cze,2002,912060732.21575
cze,2003,548425969.34368
cze,2004,249733.57517
cze,2005,-655086916.55768
cze,2006,-805164714.47888
cze,2007,-1041024532.08365
cze,2008,-692307790.45691
cze,2009,-1053167368.82711
cze,2010,-572706253.97406
cze,2011,-1012005163.11479
cze,2012,-1398902576.91168
cze,2013,-518536623.47961
cze,2014,-353218002.66966
cze,2015,50917672.90687
cze,2016,-1091666084.30057
cze,2017,-2089318220.41549
cze,2018,-1738354633.23781
cze,2019,-1511052820.67532
cze,2020,-1234985659.95606
deu,1971,-2662839426.49529
deu,1972,-3458592770.05046
deu,1973,-4805505339.35775
deu,1974,-5325485058.83282
deu,1975,-6293753871.03801
deu,1976,-7665753486.91811
deu,1977,-8125288002.3533
deu,1978,-9484497855.60026
deu,1979,-11586023850.2946
deu,1980,-12504906531.5549
deu,1981,-11266094898.5845
deu,1982,-10947397684.8989
deu,1983,-10020778109.337
deu,1984,-10729050857.1087
deu,1985,-10150553121.3843
deu,1986,-12745219329.0262
deu,1987,-16509738666.3015
deu,1988,-18724191891.03609
deu,1989,-18531096218.48529
deu,1990,-21953805781.6358
deu,1991,-36184668359.2006
deu,1992,-32991062436.492
deu,1993,-34144274363.5664
deu,1994,-37943992247.1913
deu,1995,-40302124917.057
deu,1996,-36698225794.8472
deu,1997,-32665941330.23249
deu,1998,-32491700726.4075
deu,1999,-28554239922.9304
deu,2000,-27754667103.98289
deu,2001,-26150960553.7851
deu,2002,-27565036175.3473
deu,2003,-34991833212.8563
deu,2004,-37225896193.0736
deu,2005,-39293130315.45129
deu,2006,-40119606190.967
deu,2007,-45753753443.5654
deu,2008,-49452783073.685
deu,2009,-48625176997.66511
deu,2010,-52955495043.5787
deu,2011,-48048804217.4107
deu,2012,-49918771966.8022
deu,2013,-57702885467.5508
deu,2014,-54708975922.503
deu,2015,-43242451680.7268
deu,2016,-45083043351.5778
deu,2017,-57238536230.0991
deu,2018,-57403370611.1997
deu,2019,-54267020884.3345
deu,2020,-59166150023.65
dji,1991,187096628.98588
dji,1992,174931493.74582
dji,1993,182274463.90691
dji,1994,132916200.11141
dji,1995,120419083.8449
dji,1996,111365567.37808
dji,1997,98947226.27039
dji,1998,100179494.82616
dji,1999,116300268.39822
dji,2000,101996950.27599
dji,2001,104951018.73161
dji,2002,85217841.44811
dji,2003,110358370.70464
dji,2004,68483746.9967
dji,2005,72580055.25515
dji,2006,78752651.62811
dji,2007,79197168.59572
dji,2008,79844250.25743
dji,2009,86112502.18038
dji,2010,105288626.55511
dji,2011,74133051.24324
dji,2012,91401691.4152
dji,2013,112490926.78974
dji,2014,109708475.64441
dji,2015,196241862.24475
dji,2016,198346284.34456
dji,2017,153628440.08305
dji,2018,196679064.37618
dji,2019,271812841.47625
dji,2020,194823054.05589
dma,1976,4199381.37609
dma,1977,5700000
dma,1978,9200000
dma,1979,27400000
dma,1980,24400000
dma,1981,15397592.59259
dma,1982,10394555.55554
dma,1983,12394111.11108
dma,1984,17598074.07403
dma,1985,20798666.66662
dma,1986,2540555.55556
dma,1987,6539888.88889
dma,1988,10290925.92593
dma,1989,7485259.25926
dma,1990,5864962.96296
dma,1991,7333333.33333
dma,1992,7485185.18519
dma,1993,8700000
dma,1994,7070370.37037
dma,1995,7866666.66667
dma,1996,10170370.37037
dma,1997,10355555.55556
dma,1998,12740740.74074
dma,1999,13559259.25926
dma,2000,18066666.66667
dma,2001,17469259.25926
dma,2002,13642492.59259
dma,2003,12765555.55556
dma,2004,18109985.18519
dma,2005,19665974.07407
dma,2006,19574622.22222
dma,2007,21152903.7037
dma,2008,19039159.25926
dma,2009,19091697.03704
dma,2010,19710605.18519
dma,2011,16492629.62963
dma,2012,16809434.44444
dma,2013,21281200.74074
dma,2014,46785045.46518
dma,2015,51996391.49165
dma,2016,36709401.9227
dma,2017,54333175.77453
dma,2018,20597789.14589
dma,2019,2715524.00834
dma,2020,29472585.7786
dnk,1975,75661103.11874
dnk,1976,217660924.06985
dnk,1977,384745342.725
dnk,1978,550894226.01059
dnk,1979,257455691.33236
dnk,1980,49833381.76122
dnk,1981,-160530696.68066
dnk,1982,-185138205.32954
dnk,1983,-188136962.85637
dnk,1984,68945952.57258
dnk,1985,-134951341.50597
dnk,1986,-278040515.99596
dnk,1987,-220230943.01706
dnk,1988,-219053103.27678
dnk,1989,-142595300.96114
dnk,1990,-407682138.27397
dnk,1991,-865035151.37767
dnk,1992,-880214012.26582
dnk,1993,-595182421.8421
dnk,1994,-1204395765.34919
dnk,1995,-1390873138.9907
dnk,1996,-1565080189.84465
dnk,1997,-1335173609.10286
dnk,1998,-1480868547.08674
dnk,1999,-2735217876.94915
dnk,2000,-3014394748.95146
dnk,2001,-2572040796.90715
dnk,2002,-3023117233.25214
dnk,2003,-3536188519.31637
dnk,2004,-4159429712.09619
dnk,2005,-5577424728.85654
dnk,2006,-5535486054.14408
dnk,2007,-6185432623.15281
dnk,2008,-6128657208.80786
dnk,2009,-6478685178.92942
dnk,2010,-6536930209.27858
dnk,2011,-6587431642.34928
dnk,2012,-6552069498.72877
dnk,2013,-6915043843.75587
dnk,2014,-5955815211.3935
dnk,2015,-4888360416.33152
dnk,2016,-4294659007.25432
dnk,2017,-4502999748.5034
dnk,2018,-5859965556.98658
dnk,2019,-5116270657.18477
dnk,2020,-6011946865.91335
dom,1968,10000000
dom,1969,8400000
dom,1970,31200000
dom,1971,17400000
dom,1972,30600000
dom,1973,30600000
dom,1974,35000000
dom,1975,39000000
dom,1976,125800000
dom,1977,139600000
dom,1978,149800000
dom,1979,205800000
dom,1980,204500000
dom,1981,193000000
dom,1982,205000000
dom,1983,215000000
dom,1984,265000000
dom,1985,356300000
dom,1986,286100000
dom,1987,330600000
dom,1988,353600000
dom,1989,384400000
dom,1990,370600000
dom,1991,386500000
dom,1992,431800000
dom,1993,894000000
dom,1994,982800000
dom,1995,992200000
dom,1996,1167700000
dom,1997,1352100000
dom,1998,1986500000
dom,1999,1847800000
dom,2000,1902300000
dom,2001,2027500000
dom,2002,2269300000
dom,2003,2335910000
dom,2004,2527500000
dom,2005,2697100000
dom,2006,3144100000
dom,2007,3401200000
dom,2008,3512900000
dom,2009,3239800000
dom,2010,3430600000
dom,2011,3833400000
dom,2012,3909300000
dom,2013,4147600000
dom,2014,4367500000
dom,2015,4753000000
dom,2016,5057800000
dom,2017,5710600000
dom,2018,6432900000
dom,2019,6897800000
dom,2020,8060100000
dza,1977,281424647.03106
dza,1978,315186968.98943
dza,1979,321026315.41749
dza,1980,300981120.35361
dza,1981,309096210.32192
dza,1982,328819028.02304
dza,1983,238055462.79612
dza,1984,180600496.66647
dza,1985,378495564.66049
dza,1986,763878797.33039
dza,1987,517347143.92004
dza,1988,390717018.98638
dza,1989,540706901.32931
dza,1990,333016715.02771
dza,1991,216100634.03774
dza,2005,2066999999.99992
dza,2006,1611000000.00007
dza,2007,2205131626.5534
dza,2008,2708614986.01476
dza,2009,2654127120.28513
dza,2010,2664547829.52758
dza,2011,2787502336.35622
dza,2012,3158929325.01455
dza,2013,2791175465.56301
dza,2014,3209432555.59024
dza,2015,2749737878.08264
dza,2016,2818498677.17143
dza,2017,2944979851.52659
dza,2018,3393367133.83142
dza,2019,3006470075.82689
dza,2020,2253376117.45446
ecu,1976,27700000
ecu,1977,36200000
ecu,1978,40900000
ecu,1979,29800000
ecu,1980,30200000
ecu,1981,25000000
ecu,1982,20000000
ecu,1983,24000000
ecu,1984,20000000
ecu,1985,80000000
ecu,1986,45000000
ecu,1987,132000000
ecu,1988,97000000
ecu,1989,97000000
ecu,1990,107000000
ecu,1991,110000000
ecu,1992,120000000
ecu,1993,255450000
ecu,1994,322340000
ecu,1995,441910000
ecu,1996,491740000
ecu,1997,620930000
ecu,1998,766950000
ecu,1999,1089500000
ecu,2000,1351781720.78
ecu,2001,1638820187.14631
ecu,2002,1651675247.1614
ecu,2003,1769425815.23525
ecu,2004,2030220145.76178
ecu,2005,2660939432.91401
ecu,2006,3103864502.94364
ecu,2007,3403051983.446
ecu,2008,3220974424.4336
ecu,2009,2721636739.74703
ecu,2010,2480994422.07
ecu,2011,2722395721.0884
ecu,2012,2480181062.6851
ecu,2013,2375914594.28
ecu,2014,2108472146.92503
ecu,2015,1962524937.04118
ecu,2016,2333039001.96088
ecu,2017,2626938108.87599
ecu,2018,2408861699.65077
ecu,2019,2738729954.89792
ecu,2020,2992939436.82787
egy,1977,1374631045.79454
egy,1978,2120340915.96157
egy,1979,2304285717.57755
egy,1980,2793285718.27612
egy,1981,2231285717.47326
egy,1982,2481285717.83041
egy,1983,4505714292.15102
egy,1984,5005000002.97916
egy,1985,4357285714.28572
egy,1986,3470714285.71429
egy,1987,4595000000
egy,1988,4443142857.14286
egy,1989,4173090909.09091
egy,1990,7544500000
egy,1991,6900000000
egy,1992,7534000000
egy,1993,7245000000
egy,1994,4343000000
egy,1995,4031000000
egy,1996,3666000000
egy,1997,4374600000
egy,1998,5044000000
egy,1999,4508400000
egy,2000,4172000000
egy,2001,3957200000
egy,2002,3959900000
egy,2003,3598700000
egy,2004,4566700000
egy,2005,5748100000
egy,2006,5769700000
egy,2007,8322100000
egy,2008,9758200000
egy,2009,7959800000
egy,2010,12439000000
egy,2011,15221100000
egy,2012,19791300000
egy,2013,24160300000
egy,2014,27657200000
egy,2015,18161100000
egy,2016,18518800000
egy,2017,24774300000
egy,2018,25489200000
egy,2019,26799400000
egy,2020,29160200000
eri,1992,449403771.86883
eri,1993,307329035.63107
eri,1994,448404652.7673
eri,1995,323996786.63884
eri,1996,350808665.66864
eri,1997,415117292.582
eri,1998,288422254.7682
eri,1999,331425477.75093
eri,2000,298771875
esp,1975,768810585.77101
esp,1976,814200468.12468
esp,1977,1085778408.857
esp,1978,1275575912.50095
esp,1979,1414972202.81526
esp,1980,1646298671.96967
esp,1981,1316897976.14115
esp,1982,1276489677.08127
esp,1983,897148151.66515
esp,1984,854661951.33055
esp,1985,1061921687.93463
esp,1986,1081214416.38617
esp,1987,2604461443.86927
esp,1988,4491669464.00083
esp,1989,4615738200.26167
esp,1990,2798557555.93425
esp,1991,2897725364.63039
esp,1992,2066146872.46056
esp,1993,1262059320.97961
esp,1994,1278612312.65141
esp,1995,4525460567.90134
esp,1996,2336526774.55586
esp,1997,2766429238.9936
esp,1998,3144805859.95084
esp,1999,-2587412769.96338
esp,2000,-3832404452.71733
esp,2001,-4516765167.91904
esp,2002,-4225404458.30714
esp,2003,-7694042701.75472
esp,2004,-9032796229.29294
esp,2005,-12456070277.639
esp,2006,-16456222399.1981
esp,2007,-17633796997.7388
esp,2008,-22562616488.7005
esp,2009,-19284326238.107
esp,2010,-16744418320.9235
esp,2011,-18189947216.572
esp,2012,-15684309402.9436
esp,2013,-16491050543.2546
esp,2014,-14376799524.0845
esp,2015,-11911039395.5654
esp,2016,-13026210871.4485
esp,2017,-11377462335.3988
esp,2018,-13942466953.2693
esp,2019,-14529597022.7002
esp,2020,-15887878678.2481
est,1992,97058119.11949
est,1993,105223247.2691
est,1994,114653474.95314
est,1995,126302674.11523
est,1996,100448749.38406
est,1997,116672889.28831
est,1998,148300871.37247
est,1999,112477417.85598
est,2000,85523857.48722
est,2001,85932157.74489
est,2002,64364888.52107
est,2003,86193251.44524
est,2004,81641887.75029
est,2005,12941090.07082
est,2006,18285049.9598
est,2007,94670541.2488
est,2008,101690903.97472
est,2009,133346065.98262
est,2010,142257786.76046
est,2011,141432177.49559
est,2012,135705242.79769
est,2013,9460391.3701
est,2014,12183401.41066
est,2015,5943072.53043
est,2016,-36840823.92049
est,2017,183893950.946
est,2018,89570384.34099
est,2019,71177469.81932
est,2020,62424607.13988
est,2021,3872559.44805
eth,1977,56521739.15774
eth,1978,84685990.37908
eth,1979,82125603.90441
eth,1980,72415458.97218
eth,1981,68888888.92217
eth,1982,140772946.92791
eth,1983,250676328.62352
eth,1984,331304347.8759
eth,1985,611014492.75362
eth,1986,183188405.7971
eth,1987,408212560.38647
eth,1988,442463768.11594
eth,1989,336231884.05797
eth,1990,449082125.60386
eth,1991,504647342.99517
eth,1992,885393236.71498
eth,1993,531380000
eth,1994,726554174.86087
eth,1995,736232635.43371
eth,1996,671410415.09677
eth,1997,417905096.13596
eth,1998,574089640.989
eth,1999,481063518.68363
eth,2000,678006863.05498
eth,2001,830265094.73031
eth,2002,855684791.59415
eth,2003,1233380317.21841
eth,2004,1403789412.85083
eth,2005,1402087161.3674
eth,2006,1273789743.06452
eth,2007,3387339046.12285
eth,2008,4295268033.28263
eth,2009,3459063181.99146
eth,2010,4698102536.23003
eth,2011,4961406641.82242
eth,2012,5153844244.37989
eth,2013,5232440744.84401
eth,2014,6222563371.44284
eth,2015,6579584256.52934
eth,2016,6598415668.37916
eth,2017,7215308271.43478
eth,2018,8027075527.25674
eth,2019,7213132790.59128
eth,2020,7397024511.30022
fin,1975,-33529149.64313
fin,1976,-41666030.48704
fin,1977,-43773874.10123
fin,1978,-45288322.24665
fin,1979,-103985530.00893
fin,1980,-114418940.92824
fin,1981,-110848716.49241
fin,1982,-129532166.40129
fin,1983,-138258138.59652
fin,1984,-170800688.5005
fin,1985,-170972523.63765
fin,1986,-383487121.01615
fin,1987,-478087596.4556
fin,1988,-497918660.64862
fin,1989,-747023400.80585
fin,1990,-951797351.9248
fin,1991,-980647873.86833
fin,1992,-793502543.9539
fin,1993,-428186523.46614
fin,1994,-453263467.92017
fin,1995,-596973681.82529
fin,1996,-989001111.86232
fin,1997,-852433965.18662
fin,1998,-998382964.39831
fin,1999,-981421770.98901
fin,2000,-722499752.10564
fin,2001,-676738205.99344
fin,2002,-732127633.65461
fin,2003,-1106058070.55802
fin,2004,-1075599077.83333
fin,2005,-1567694510.79498
fin,2006,-2194310084.41994
fin,2007,-2401032444.45571
fin,2008,-2890248268.12633
fin,2009,-2962151734.0472
fin,2010,-2723375547.54978
fin,2011,-2646556639.96821
fin,2012,-2190549669.86474
fin,2013,-3589047442.34628
fin,2014,-3522539153.90971
fin,2015,-2900115388.36229
fin,2016,-2814875529.39735
fin,2017,-2301047034.89188
fin,2018,-2734564810.77839
fin,2019,-2636908013.20347
fin,2020,-3268673078.88194
fin,2021,-3626310351.443
fji,1979,12563667.14606
fji,1980,41970028.09653
fji,1981,27942028.12508
fji,1982,24473197.12092
fji,1983,32713210.28919
fji,1984,21744016.7123
fji,1985,33895244.05872
fji,1986,22862371.90656
fji,1987,4904095.45567
fji,1988,40691949.58953
fji,1989,5123595.50562
fji,1990,-1350522.48339
fji,1991,609938.95528
fji,1992,5655390.44649
fji,1993,11999156.81601
fji,1994,4576112.01229
fji,1995,2844275.89476
fji,1996,9548920.40191
fji,1997,24243683.65456
fji,1998,30551384.54311
fji,1999,28482579.17116
fji,2000,87702354.35784
fji,2001,95789452.75006
fji,2002,107206429.61731
fji,2003,118283500.5708
fji,2004,106910776.26223
fji,2005,140765831.9757
fji,2006,153935099.80889
fji,2007,152722938.84921
fji,2008,148830566.18246
fji,2009,178520040.68671
fji,2010,149212110.53935
fji,2011,143099393.74609
fji,2012,211059790.73269
fji,2013,204573879.70151
fji,2014,242387259.33596
fji,2015,286162808.31283
fji,2016,287720888.09971
fji,2017,333417815.15234
fji,2018,321591668.29478
fji,2019,331923757.36466
fji,2020,452400687.28357
fra,1975,-2628140050.83689
fra,1976,-2442583749.12471
fra,1977,-2827573503.413
fra,1978,-3273562953.52271
fra,1979,-4023603012.33155
fra,1980,-4169512438.42187
fra,1981,-4231384753.44148
fra,1982,-4622217533.4702
fra,1983,-3814610134.91134
fra,1984,-2897340058.55999
fra,1985,-2627292391.89257
fra,1986,-4589188178.51873
fra,1987,-5410949673.66401
fra,1988,-6696929335.42116
fra,1989,-7684206955.92259
fra,1990,-8199218086.77883
fra,1991,-7481827041.24924
fra,1992,-8981398790.9094
fra,1993,-6200874873.13611
fra,1994,-10925473521.3467
fra,1995,-9166909280.69354
fra,1996,-7923651326.92834
fra,1997,-12816677562.4096
fra,1998,-13132317746.4967
fra,1999,-18761942959.8006
fra,2000,-21275435479.7821
fra,2001,-22039287880.37289
fra,2002,-23944755867.293
fra,2003,-31378218789.5588
fra,2004,-36761335504.7142
fra,2005,-39244672759.92631
fra,2006,-39389953789.3082
fra,2007,-44917280120.2614
fra,2008,-50076198116.4244
fra,2009,-50497908465.4528
fra,2010,-49828355965.72389
fra,2011,-52034945572.7495
fra,2012,-55320673391.20049
fra,2013,-59126546907.9967
fra,2014,-64055362449.8471
fra,2015,-50017764860.266
fra,2016,-52268941444.07729
fra,2017,-48757944661.638
fra,2018,-56044704515.0706
fra,2019,-51691864018.3848
fra,2020,-49877395955.3121
fro,1998,165960000
fro,1999,163110000
fro,2000,145930000
fro,2001,142650000
fro,2002,102090000
fro,2003,122590000
fro,2004,128501055.10892
fro,2005,132131750.5364
fro,2006,141393665.09362
fro,2007,201588269.07864
fro,2008,149485741.87921
fro,2009,142797608.79154
fro,2010,146058358.31447
fro,2011,202955104.50379
fsm,2009,108344900
