geo,time,sp_pop_5054_fe_5y
abw,1960,4.05645
abw,1961,4.08113
abw,1962,4.05094
abw,1963,3.978
abw,1964,3.91173
abw,1965,3.86114
abw,1966,3.81311
abw,1967,3.77384
abw,1968,3.7518
abw,1969,3.72099
abw,1970,3.67769
abw,1971,3.63463
abw,1972,3.56735
abw,1973,3.49684
abw,1974,3.43484
abw,1975,3.39348
abw,1976,3.3943
abw,1977,3.39798
abw,1978,3.41842
abw,1979,3.48629
abw,1980,3.61942
abw,1981,3.86226
abw,1982,4.19329
abw,1983,4.54289
abw,1984,4.84141
abw,1985,5.04613
abw,1986,5.16284
abw,1987,5.24799
abw,1988,5.33441
abw,1989,5.4204
abw,1990,5.48693
abw,1991,5.38631
abw,1992,5.32115
abw,1993,5.31015
abw,1994,5.39084
abw,1995,5.53454
abw,1996,5.52719
abw,1997,5.56931
abw,1998,5.68154
abw,1999,5.84849
abw,2000,6.05075
abw,2001,6.24054
abw,2002,6.43154
abw,2003,6.6363
abw,2004,6.86441
abw,2005,7.1129
abw,2006,7.44683
abw,2007,7.73462
abw,2008,7.9591
abw,2009,8.13564
abw,2010,8.29887
abw,2011,8.51092
abw,2012,8.75314
abw,2013,8.98242
abw,2014,9.11631
abw,2015,9.11914
abw,2016,9.00734
abw,2017,8.76048
abw,2018,8.42955
abw,2019,8.10854
abw,2020,7.84513
afg,1960,3.08783
afg,1961,3.05855
afg,1962,3.0404
afg,1963,3.02963
afg,1964,3.02196
afg,1965,3.01538
afg,1966,2.99238
afg,1967,2.97462
afg,1968,2.96092
afg,1969,2.95095
afg,1970,2.94387
afg,1971,2.92162
afg,1972,2.90498
afg,1973,2.89302
afg,1974,2.88539
afg,1975,2.88225
afg,1976,2.86151
afg,1977,2.84065
afg,1978,2.8193
afg,1979,2.79926
afg,1980,2.78335
afg,1981,2.73458
afg,1982,2.68002
afg,1983,2.61991
afg,1984,2.55334
afg,1985,2.47884
afg,1986,2.44827
afg,1987,2.4313
afg,1988,2.42131
afg,1989,2.40747
afg,1990,2.38105
afg,1991,2.41318
afg,1992,2.43457
afg,1993,2.45554
afg,1994,2.49263
afg,1995,2.55233
afg,1996,2.59562
afg,1997,2.6592
afg,1998,2.72499
afg,1999,2.7655
afg,2000,2.76617
afg,2001,2.71893
afg,2002,2.64809
afg,2003,2.56924
afg,2004,2.50384
afg,2005,2.46271
afg,2006,2.44061
afg,2007,2.43463
afg,2008,2.43982
afg,2009,2.44909
afg,2010,2.45874
afg,2011,2.45787
afg,2012,2.46265
afg,2013,2.47247
afg,2014,2.48711
afg,2015,2.50633
afg,2016,2.53014
afg,2017,2.55735
afg,2018,2.58754
afg,2019,2.62019
afg,2020,2.65497
ago,1960,3.27861
ago,1961,3.30686
ago,1962,3.3414
ago,1963,3.38314
ago,1964,3.4307
ago,1965,3.47993
ago,1966,3.36784
ago,1967,3.28109
ago,1968,3.22603
ago,1969,3.16706
ago,1970,3.05535
ago,1971,3.01052
ago,1972,2.90428
ago,1973,2.78611
ago,1974,2.7202
ago,1975,2.7331
ago,1976,2.77668
ago,1977,2.88634
ago,1978,3.02299
ago,1979,3.13512
ago,1980,3.19762
ago,1981,3.21461
ago,1982,3.19229
ago,1983,3.15133
ago,1984,3.12028
ago,1985,3.11053
ago,1986,3.09588
ago,1987,3.10115
ago,1988,3.10564
ago,1989,3.0819
ago,1990,3.01898
ago,1991,2.91008
ago,1992,2.77504
ago,1993,2.6364
ago,1994,2.52442
ago,1995,2.45292
ago,1996,2.40644
ago,1997,2.39729
ago,1998,2.40386
ago,1999,2.39765
ago,2000,2.36586
ago,2001,2.30458
ago,2002,2.22652
ago,2003,2.15341
ago,2004,2.11423
ago,2005,2.12127
ago,2006,2.15523
ago,2007,2.22402
ago,2008,2.31078
ago,2009,2.3943
ago,2010,2.4629
ago,2011,2.50865
ago,2012,2.54957
ago,2013,2.58031
ago,2014,2.59433
ago,2015,2.5902
ago,2016,2.56347
ago,2017,2.5199
ago,2018,2.47703
ago,2019,2.45823
ago,2020,2.47418
alb,1960,3.74426
alb,1961,3.72701
alb,1962,3.66706
alb,1963,3.58321
alb,1964,3.5037
alb,1965,3.4439
alb,1966,3.39131
alb,1967,3.35511
alb,1968,3.33117
alb,1969,3.31394
alb,1970,3.29995
alb,1971,3.29207
alb,1972,3.28654
alb,1973,3.28591
alb,1974,3.29413
alb,1975,3.31263
alb,1976,3.33216
alb,1977,3.36501
alb,1978,3.40262
alb,1979,3.43377
alb,1980,3.45302
alb,1981,3.46206
alb,1982,3.45798
alb,1983,3.45421
alb,1984,3.47015
alb,1985,3.51478
alb,1986,3.5833
alb,1987,3.67694
alb,1988,3.77767
alb,1989,3.86092
alb,1990,3.91521
alb,1991,3.97357
alb,1992,4.00974
alb,1993,4.03087
alb,1994,4.04772
alb,1995,4.0672
alb,1996,4.03811
alb,1997,4.02417
alb,1998,4.03913
alb,1999,4.09643
alb,2000,4.19909
alb,2001,4.37745
alb,2002,4.59052
alb,2003,4.83043
alb,2004,5.0835
alb,2005,5.3394
alb,2006,5.63793
alb,2007,5.93285
alb,2008,6.22086
alb,2009,6.49563
alb,2010,6.7455
alb,2011,6.95967
alb,2012,7.15073
alb,2013,7.29835
alb,2014,7.38977
alb,2015,7.42459
alb,2016,7.34173
alb,2017,7.21415
alb,2018,7.05846
alb,2019,6.9039
alb,2020,6.77107
are,1960,3.14416
are,1961,2.90901
are,1962,2.72344
are,1963,2.59587
are,1964,2.50741
are,1965,2.44001
are,1966,2.37046
are,1967,2.32223
are,1968,2.29688
are,1969,2.29638
are,1970,2.31853
are,1971,2.26615
are,1972,2.36431
are,1973,2.59245
are,1974,2.82539
are,1975,2.94232
are,1976,2.55589
are,1977,2.2148
are,1978,1.9867
are,1979,1.87206
are,1980,1.81346
are,1981,1.69971
are,1982,1.64371
are,1983,1.66257
are,1984,1.71759
are,1985,1.75371
are,1986,1.71786
are,1987,1.6355
are,1988,1.5518
are,1989,1.5208
are,1990,1.56717
are,1991,1.58574
are,1992,1.64601
are,1993,1.72368
are,1994,1.78792
are,1995,1.82118
are,1996,1.82144
are,1997,1.82353
are,1998,1.84477
are,1999,1.87451
are,2000,1.88361
are,2001,1.9209
are,2002,1.94116
are,2003,1.9692
are,2004,2.03296
are,2005,2.14076
are,2006,2.13109
are,2007,2.1473
are,2008,2.18298
are,2009,2.24671
are,2010,2.35725
are,2011,2.5521
are,2012,2.77179
are,2013,3.00194
are,2014,3.22292
are,2015,3.42413
are,2016,3.65263
are,2017,3.82951
are,2018,3.94647
are,2019,3.99491
are,2020,3.96159
arg,1960,4.92529
arg,1961,4.97667
arg,1962,5.03709
arg,1963,5.09724
arg,1964,5.14388
arg,1965,5.1706
arg,1966,5.17224
arg,1967,5.15728
arg,1968,5.13643
arg,1969,5.12536
arg,1970,5.13224
arg,1971,5.14028
arg,1972,5.16092
arg,1973,5.18885
arg,1974,5.21587
arg,1975,5.23606
arg,1976,5.25613
arg,1977,5.27291
arg,1978,5.27985
arg,1979,5.26844
arg,1980,5.23448
arg,1981,5.15439
arg,1982,5.06263
arg,1983,4.96397
arg,1984,4.86606
arg,1985,4.77518
arg,1986,4.69817
arg,1987,4.6241
arg,1988,4.5597
arg,1989,4.51279
arg,1990,4.48643
arg,1991,4.47445
arg,1992,4.48278
arg,1993,4.50883
arg,1994,4.54818
arg,1995,4.59745
arg,1996,4.6532
arg,1997,4.72063
arg,1998,4.79243
arg,1999,4.8591
arg,2000,4.91474
arg,2001,4.96153
arg,2002,4.99666
arg,2003,5.0226
arg,2004,5.04325
arg,2005,5.06084
arg,2006,5.06643
arg,2007,5.06933
arg,2008,5.07257
arg,2009,5.0803
arg,2010,5.09458
arg,2011,5.10991
arg,2012,5.13467
arg,2013,5.16224
arg,2014,5.1829
arg,2015,5.19163
arg,2016,5.18484
arg,2017,5.16943
arg,2018,5.15464
arg,2019,5.15431
arg,2020,5.17683
arm,1960,4.31647
arm,1961,4.27209
arm,1962,4.27396
arm,1963,4.26748
arm,1964,4.17575
arm,1965,3.96719
arm,1966,3.66349
arm,1967,3.27089
arm,1968,2.86758
arm,1969,2.56345
arm,1970,2.42005
arm,1971,2.4469
arm,1972,2.60821
arm,1973,2.88698
arm,1974,3.25022
arm,1975,3.66073
arm,1976,4.08256
arm,1977,4.56553
arm,1978,5.03324
arm,1979,5.37476
arm,1980,5.52915
arm,1981,5.51363
arm,1982,5.31108
arm,1983,5.0341
arm,1984,4.84891
arm,1985,4.83751
arm,1986,4.96455
arm,1987,5.26565
arm,1988,5.60079
arm,1989,5.76195
arm,1990,5.64323
arm,1991,5.32164
arm,1992,4.72703
arm,1993,3.99524
arm,1994,3.36505
arm,1995,2.99433
arm,1996,2.87276
arm,1997,3.01492
arm,1998,3.34851
arm,1999,3.74584
arm,2000,4.12783
arm,2001,4.56856
arm,2002,4.97787
arm,2003,5.34853
arm,2004,5.70986
arm,2005,6.09171
arm,2006,6.46795
arm,2007,6.88412
arm,2008,7.3065
arm,2009,7.66025
arm,2010,7.88804
arm,2011,8.01824
arm,2012,8.03048
arm,2013,7.93625
arm,2014,7.76191
arm,2015,7.52929
arm,2016,7.24105
arm,2017,6.89189
arm,2018,6.52097
arm,2019,6.18382
arm,2020,5.9162
atg,1960,4.27576
atg,1961,4.23132
atg,1962,4.17004
atg,1963,4.13438
atg,1964,4.14085
atg,1965,4.15618
atg,1966,4.14436
atg,1967,4.10465
atg,1968,4.06308
atg,1969,4.03272
atg,1970,4.00728
atg,1971,3.95618
atg,1972,3.90053
atg,1973,3.85322
atg,1974,3.82113
atg,1975,3.80871
atg,1976,3.78422
atg,1977,3.74297
atg,1978,3.68465
atg,1979,3.624
atg,1980,3.57265
atg,1981,3.5672
atg,1982,3.53598
atg,1983,3.47886
atg,1984,3.39719
atg,1985,3.31613
atg,1986,3.33177
atg,1987,3.31082
atg,1988,3.25236
atg,1989,3.1571
atg,1990,3.04168
atg,1991,3.16552
atg,1992,3.28724
atg,1993,3.39018
atg,1994,3.46917
atg,1995,3.53908
atg,1996,3.6376
atg,1997,3.75324
atg,1998,3.87529
atg,1999,3.99545
atg,2000,4.11445
atg,2001,4.26645
atg,2002,4.41801
atg,2003,4.58626
atg,2004,4.76168
atg,2005,4.94023
atg,2006,5.08053
atg,2007,5.24175
atg,2008,5.42731
atg,2009,5.64913
atg,2010,5.88517
atg,2011,6.08987
atg,2012,6.29757
atg,2013,6.5056
atg,2014,6.69372
atg,2015,6.85578
atg,2016,6.98135
atg,2017,7.06932
atg,2018,7.12552
atg,2019,7.16218
atg,2020,7.1853
aus,1960,5.17926
aus,1961,5.25806
aus,1962,5.36207
aus,1963,5.46452
aus,1964,5.52861
aus,1965,5.53714
aus,1966,5.46845
aus,1967,5.35218
aus,1968,5.2276
aus,1969,5.14483
aus,1970,5.12849
aus,1971,5.17565
aus,1972,5.26002
aus,1973,5.35489
aus,1974,5.42264
aus,1975,5.44361
aus,1976,5.42819
aus,1977,5.38835
aus,1978,5.32218
aus,1979,5.23
aus,1980,5.11662
aus,1981,4.99843
aus,1982,4.85546
aus,1983,4.71186
aus,1984,4.59759
aus,1985,4.52738
aus,1986,4.48686
aus,1987,4.49353
aus,1988,4.53588
aus,1989,4.59369
aus,1990,4.6556
aus,1991,4.72555
aus,1992,4.79365
aus,1993,4.87873
aus,1994,5.00719
aus,1995,5.18898
aus,1996,5.41453
aus,1997,5.70285
aus,1998,6.02195
aus,1999,6.31053
aus,2000,6.52421
aus,2001,6.62814
aus,2002,6.64719
aus,2003,6.61254
aus,2004,6.57462
aus,2005,6.56479
aus,2006,6.54258
aus,2007,6.54575
aus,2008,6.5699
aus,2009,6.60245
aus,2010,6.6322
aus,2011,6.6601
aus,2012,6.68025
aus,2013,6.67699
aus,2014,6.6393
aus,2015,6.57199
aus,2016,6.50363
aus,2017,6.40533
aus,2018,6.29786
aus,2019,6.21249
aus,2020,6.1665
aut,1960,7.41985
aut,1961,7.34312
aut,1962,7.28415
aut,1963,7.19604
aut,1964,7.00907
aut,1965,6.69335
aut,1966,6.25292
aut,1967,5.67104
aut,1968,5.0826
aut,1969,4.69249
aut,1970,4.61408
aut,1971,4.81112
aut,1972,5.31368
aut,1973,5.96126
aut,1974,6.50149
aut,1975,6.78277
aut,1976,6.84574
aut,1977,6.67523
aut,1978,6.35329
aut,1979,6.01893
aut,1980,5.7596
aut,1981,5.54101
aut,1982,5.3694
aut,1983,5.25284
aut,1984,5.19568
aut,1985,5.20049
aut,1986,5.25053
aut,1987,5.37481
aut,1988,5.55391
aut,1989,5.75775
aut,1990,5.96382
aut,1991,6.08419
aut,1992,6.20816
aut,1993,6.31396
aut,1994,6.36938
aut,1995,6.35577
aut,1996,6.34868
aut,1997,6.27242
aut,1998,6.15433
aut,1999,6.03641
aut,2000,5.94755
aut,2001,5.86467
aut,2002,5.80363
aut,2003,5.78028
aut,2004,5.81349
aut,2005,5.91141
aut,2006,6.07291
aut,2007,6.29985
aut,2008,6.56871
aut,2009,6.84257
aut,2010,7.09572
aut,2011,7.30889
aut,2012,7.4962
aut,2013,7.65317
aut,2014,7.77946
aut,2015,7.87465
aut,2016,7.94181
aut,2017,7.98103
aut,2018,7.98061
aut,2019,7.92291
aut,2020,7.79977
aze,1960,3.91432
aze,1961,3.80872
aze,1962,3.77023
aze,1963,3.75347
aze,1964,3.69347
aze,1965,3.56024
aze,1966,3.35476
aze,1967,3.10137
aze,1968,2.84921
aze,1969,2.67016
aze,1970,2.60537
aze,1971,2.65793
aze,1972,2.79044
aze,1973,2.98456
aze,1974,3.21614
aze,1975,3.46593
aze,1976,3.71926
aze,1977,3.99572
aze,1978,4.25596
aze,1979,4.44842
aze,1980,4.55045
aze,1981,4.59893
aze,1982,4.57142
aze,1983,4.52248
aze,1984,4.52893
aze,1985,4.61989
aze,1986,4.76267
aze,1987,4.97229
aze,1988,5.15193
aze,1989,5.17673
aze,1990,4.99577
aze,1991,4.60114
aze,1992,4.06393
aze,1993,3.47883
aze,1994,2.98416
aze,1995,2.65992
aze,1996,2.47888
aze,1997,2.43845
aze,1998,2.51332
aze,1999,2.66179
aze,2000,2.85699
aze,2001,3.12881
aze,2002,3.45253
aze,2003,3.81168
aze,2004,4.18689
aze,2005,4.5648
aze,2006,4.92218
aze,2007,5.27209
aze,2008,5.61521
aze,2009,5.952
aze,2010,6.27622
aze,2011,6.57755
aze,2012,6.86704
