geo,time,nv_ind_totl_cd
cze,2019,79578889991.1696
cze,2020,75462909705.8412
deu,1991,626548025928.10803
deu,1992,693099561678.146
deu,1993,633959540991.36401
deu,1994,665865975653.85095
deu,1995,769740685137.16382
deu,1996,720603067325.18787
deu,1997,632145274080.75806
deu,1998,635526286539.95801
deu,1999,606999120794.20996
deu,2000,539832139038.43201
deu,2001,526709873232.67798
deu,2002,548277686693.33398
deu,2003,655099098353.33203
deu,2004,743125902472.97485
deu,2005,750242418303.50195
deu,2006,807803314704.70496
deu,2007,933007744317.6499
deu,2008,1005554043228.91003
deu,2009,843802916544.14001
deu,2010,912773159316.66797
deu,2011,1014901022052.53003
deu,2012,962345258894.53101
deu,2013,1000010461981.56995
deu,2014,1050482768178.81995
deu,2015,910234389852.73413
deu,2016,956586777019.84705
deu,2017,1013592879414.12
deu,2018,1086081348304.31006
deu,2019,1050184635019.60999
deu,2020,1020520241855.26001
dji,2013,233855312.54044
dji,2014,257881735.97943
dji,2015,276263067.95483
dji,2016,295368244.04544
dji,2017,339003252.85138
dji,2018,499248455.16287
dji,2019,529869852.18404
dji,2020,548945166.86267
dma,1977,4727793.7037
dma,1978,5782150.37037
dma,1979,5594194.81481
dma,1980,9983485.92593
dma,1981,10980823.7037
dma,1982,12210726.66667
dma,1983,12255715.92593
dma,1984,13107524.81481
dma,1985,13473061.48148
dma,1986,13797090.74074
dma,1987,15628936.2963
dma,1988,19765772.96296
dma,1989,22953968.14815
dma,1990,25148148.14815
dma,1991,27785185.18519
dma,1992,32533333.33333
dma,1993,34574074.07407
dma,1994,36266666.66667
dma,1995,39581481.48148
dma,1996,41977777.77778
dma,1997,44133333.33333
dma,1998,48092592.59259
dma,1999,49955555.55556
dma,2000,52888888.88889
dma,2001,52344444.44444
dma,2002,51540740.74074
dma,2003,46718518.51852
dma,2004,48737037.03704
dma,2005,47422222.22222
dma,2006,51362962.96296
dma,2007,56514814.81481
dma,2008,58277777.77778
dma,2009,55566666.66667
dma,2010,57814814.81481
dma,2011,64322222.22222
dma,2012,61985185.18519
dma,2013,61388888.88889
dma,2014,65003703.7037
dma,2015,67774074.07407
dma,2016,69100000
dma,2017,57748148.14815
dma,2018,87074074.07407
dma,2019,92222222.22222
dma,2020,61662962.96296
dnk,1966,3406064269.11944
dnk,1967,3674978163.6491
dnk,1968,3730659333.33333
dnk,1969,4150114400
dnk,1970,4503631333.33333
dnk,1971,5004844269.69016
dnk,1972,6020642510.75648
dnk,1973,7760430614.10034
dnk,1974,8579094324.76333
dnk,1975,10074606696.5995
dnk,1976,10618693961.952
dnk,1977,11698882429.371
dnk,1978,13748920683.2771
dnk,1979,15512127352.2144
dnk,1980,16558706861.3709
dnk,1981,13710032568.7172
dnk,1982,13421698070.1839
dnk,1983,13526033788.9557
dnk,1984,13374525906.1854
dnk,1985,14295417689.0265
dnk,1986,19955513533.5558
dnk,1987,24974790286.9757
dnk,1988,26078000742.7765
dnk,1989,25545163880.6052
dnk,1990,31289288368.9364
dnk,1991,31186488548.4249
dnk,1992,34399246864.6974
dnk,1993,30969884483.1043
dnk,1994,33767546300.6635
dnk,1995,40872759174.6394
dnk,1996,41819822546.4328
dnk,1997,38963940797.9408
dnk,1998,39515252059.4556
dnk,1999,40288348241.1628
dnk,2000,38827989880.1203
dnk,2001,37721939131.0617
dnk,2002,40471111505.187
dnk,2003,48336610349.5909
dnk,2004,55627917744.6546
dnk,2005,58816297753.8395
dnk,2006,64553196004.5739
dnk,2007,70805547697.3382
dnk,2008,79838161864.22391
dnk,2009,64088275849.2044
dnk,2010,63448925556.6471
dnk,2011,69676798717.0106
dnk,2012,66731571074.978
dnk,2013,68929238730.2618
dnk,2014,69839775499.7802
dnk,2015,60496642597.1714
dnk,2016,64716731650.3536
dnk,2017,68892662189.5295
dnk,2018,74310375155.315
dnk,2019,73667031368.8387
dnk,2020,75372862876.2177
dom,1965,187418072.27444
dom,1966,237280712.972
dom,1967,271645505.88519
dom,1968,267602589.07187
dom,1969,314866211.81802
dom,1970,373777285.38348
dom,1971,432784618.87307
dom,1972,528563243.37901
dom,1973,633197780.9046
dom,1974,801556388.20197
dom,1975,1095919236.18103
dom,1976,1192082900.38348
dom,1977,1302781909.38896
dom,1978,1331467270.51875
dom,1979,1589155087.40559
dom,1980,1805836176.6145
dom,1981,1932899276.46158
dom,1982,2192801167.86325
dom,1983,2409385997.14804
dom,1984,2818490578.42605
dom,1985,876748909.74378
dom,1986,1394696693.60816
dom,1987,1160937472.16225
dom,1988,1315950769.17525
dom,1989,2052883293.95158
dom,1990,2138837929.53671
dom,1991,3303251981.96551
dom,1992,3754582776
dom,1993,4213479384
dom,1994,4749639448.98865
dom,1995,5353442369.85237
dom,1996,6118968898.05603
dom,1997,6427997036.96299
dom,1998,7133696499.37768
dom,1999,7340165784.62083
dom,2000,7697723925.47044
dom,2001,7612114702.5343
dom,2002,8436538202.69425
dom,2003,6823822802.17909
dom,2004,7101411251.52932
dom,2005,10829640670.6117
dom,2006,11784374969.97
dom,2007,13430093500.8245
dom,2008,14240515021.9813
dom,2009,13410304682.2659
dom,2010,15039588819.5148
dom,2011,16477862758.4831
dom,2012,17245849741.7365
dom,2013,18333864460.6348
dom,2014,19998828028.6661
dom,2015,20279390618.3748
dom,2016,20877913870.5812
dom,2017,22454450980.7634
dom,2018,24649603609.3718
dom,2019,25861761141.9459
dom,2020,23876124678.6792
dza,1999,17442991923.2612
dza,2000,25339743129.7984
dza,2001,22782619957.2622
dza,2002,22772925846.3967
dza,2003,28739078751.8574
dza,2004,37579731503.76209
dza,2005,51465098537.9993
dza,2006,59628502916.8605
dza,2007,65939424814.2653
dza,2008,85428101599.8067
dza,2009,50652205034.1788
dza,2010,64498198585.7554
dza,2011,80976543059.2326
dza,2012,80812719252.99219
dza,2013,72318517193.2406
dza,2014,68200498889.2888
dza,2015,40257797587.4802
dza,2016,36593581504.9099
dza,2017,42716976201.4184
dza,2018,48541517645.0206
dza,2019,43178203254.8662
dza,2020,29411193530.6775
ecu,1960,455712012.14031
ecu,1961,380028416.8907
ecu,1962,329349168.10781
ecu,1963,404264037.38851
ecu,1964,533269803.67241
ecu,1965,568680602.73373
ecu,1966,615152879.68441
ecu,1967,628999517.20857
ecu,1968,646656981.49065
ecu,1969,798596815.36942
ecu,1970,786082816.65899
ecu,1971,780994377.46478
ecu,1972,861835129.28758
ecu,1973,948904867.03706
ecu,1974,1746336123.68425
ecu,1975,1980839535.23961
ecu,1976,2453094915.57873
ecu,1977,3078069503.39715
ecu,1978,3229316004.92012
ecu,1979,4067918997.65071
ecu,1980,4792909529.11188
ecu,1981,6157634723.78119
ecu,1982,5898514511.91643
ecu,1983,4755901789.08161
ecu,1984,4993728793.83461
ecu,1985,5058162680.8627
ecu,1986,4159920099.2988
ecu,1987,3792630035.13364
ecu,1988,3799873507.36449
ecu,1989,4021984978.7194
ecu,1990,4591566013.08403
ecu,1991,5171344672.33617
ecu,1992,5901417708.85443
ecu,1993,5413193596.7984
ecu,1994,6415214607.30365
ecu,1995,6631212606.30315
ecu,1996,6757943971.98599
ecu,1997,7286468234.11706
ecu,1998,7223893946.97349
ecu,1999,5653973986.9935
ecu,2000,6161353676.83842
ecu,2001,7107950000
ecu,2002,8224370000
ecu,2003,9080973000
ecu,2004,10872006000
ecu,2005,13093236000
ecu,2006,15859672000
ecu,2007,17576327000
ecu,2008,23419962000
ecu,2009,20267391000
ecu,2010,24152535000
ecu,2011,29835487000
ecu,2012,33196153000
ecu,2013,35336985000
ecu,2014,37413748000
ecu,2015,31645957000
ecu,2016,32003058000
ecu,2017,33920756000
ecu,2018,35003501000
ecu,2019,35353828000
ecu,2020,31623014000
egy,1965,1191131498.47095
egy,1966,1266350097.12929
egy,1967,1334586466.16541
egy,1968,1348364485.98131
egy,1969,1573607748.18402
egy,1970,1722682743.02939
egy,1971,1904616169.34455
egy,1972,2014994829.36918
egy,1973,2069732187.97372
egy,1974,2148140452.93995
egy,1975,2955501972.81894
egy,1976,3165839126.11718
egy,1977,3557270654.27118
egy,1978,3875985445.72468
egy,1979,6258428571.42857
egy,1980,7235291584.2361
egy,1981,6924459459.45946
egy,1982,8309113300.49261
egy,1983,8852153667.05471
egy,1984,9772092023.22081
egy,1985,11557952046.9061
egy,1986,11504209541.6277
egy,1987,10494893951.2962
egy,1988,9601930550.8234
egy,1989,10571044712.9285
egy,1990,11778824405.563
egy,1991,12013958690.5949
egy,1992,13147473896.4282
egy,1993,14507803121.2485
egy,1994,15830367734.2823
egy,1995,18195222648.1864
egy,1996,19963443396.2264
egy,1997,22746312684.3658
egy,1998,24299291617.4734
egy,1999,25762606900.6193
egy,2000,30702216351.09349
egy,2001,29874447439.3531
egy,2002,27401505617.9775
egy,2003,26792730769.2308
egy,2004,27312240259.7403
egy,2005,30597487520.79869
egy,2006,38839617391.3043
egy,2007,45738528896.67249
egy,2008,58960618181.8182
egy,2009,67745735027.2232
egy,2010,78362250453.72049
egy,2011,84842340791.7384
egy,2012,109556933333.33299
egy,2013,115047596899.22501
egy,2014,121903027259.68401
egy,2015,120647654986.52299
egy,2016,107897128834.356
egy,2017,79561922554.34779
egy,2018,87308132853.1232
egy,2019,107967849960.13699
egy,2020,116914250393.013
eri,1992,51338555.18949
eri,1993,63680868.96657
eri,1994,68051948.05195
eri,1995,87187500
eri,1996,131121493.85688
eri,1997,144029778.19136
eri,1998,143740067.10224
eri,1999,143806883.69355
eri,2000,135345454.54546
eri,2001,139440293.55851
eri,2002,139838947.71532
eri,2003,171409218.97405
eri,2004,217515865.82049
eri,2005,224764164.26447
eri,2006,219861092.68293
eri,2007,252987947.96748
eri,2008,357671544.71545
eri,2009,405118699.18699
esp,1995,174145983453.42899
esp,1996,180433469066.07101
esp,1997,165603409090.909
esp,1998,172435683260.94199
esp,1999,177107532778.76501
esp,2000,167357670269.80399
esp,2001,175512040368.10999
esp,2002,196650022116.47101
esp,2003,248845105830.98001
esp,2004,288580361842.47198
esp,2005,313452276395.33093
esp,2006,339457419935.29401
esp,2007,387716460162.354
esp,2008,429023782500.78094
esp,2009,371371978083.59399
esp,2010,329357071516.66693
esp,2011,326957761313.22998
esp,2012,278655245465.625
esp,2013,274816840910.58896
esp,2014,275350386559.99902
esp,2015,240159612740.23401
esp,2016,246687748436.966
esp,2017,263295921481.177
esp,2018,282477233018.039
esp,2019,280664573827.45099
esp,2020,261043209719.845
est,1995,1232978756.88434
est,1996,1271095070.88048
est,1997,1345863390.44184
est,1998,1431971298.25342
est,1999,1372633091.99319
est,2000,1414974661.38395
est,2001,1596096141.79572
est,2002,1878115286.80418
est,2003,2578364950.31617
est,2004,3088914285.71429
est,2005,3704488247.73038
est,2006,4587246267.72049
est,2007,6034868601.14974
est,2008,6382211806.06416
est,2009,4608856626.84079
est,2010,4763970662.30359
est,2011,5971195724.41635
est,2012,5816109838.71094
est,2013,6366842490.18943
est,2014,6597968589.77606
est,2015,5462487004.67187
est,2016,5788922854.94826
est,2017,6461552652.53883
est,2018,7329962622.90509
est,2019,7140073353.05097
est,2020,6942933850.52609
eth,1981,640244541.0628
eth,1982,680842560.38647
eth,1983,726855893.71981
eth,1984,821164541.0628
eth,1985,869777729.4686
eth,1986,955727053.1401
eth,1987,1158515700.48309
eth,1988,1120993236.71498
eth,1989,1184137391.30435
eth,1990,1132761304.34783
eth,1991,979779903.38164
eth,1992,639444638.71543
eth,1993,658300184.93808
eth,1994,566945895.94176
eth,1995,711693101.13222
eth,1996,836304021.65139
eth,1997,1048070417.3335
eth,1998,904598314.44348
eth,1999,939100573.8327
eth,2000,940495440.65488
eth,2001,981826760.96928
eth,2002,1000215084.22396
eth,2003,1112413250.97605
eth,2004,1285195846.62683
eth,2005,1461949685.60729
eth,2006,1771405798.9379
eth,2007,2284013588.81055
eth,2008,2762680333.1891
eth,2009,3141068231.11623
eth,2010,2824291474.67225
eth,2011,3088120223.32506
eth,2012,4104183714.86526
eth,2013,5214885622.89081
eth,2014,7491703730.49824
eth,2015,10526636527.399
eth,2016,16295156520.2147
eth,2017,19283111445.2322
eth,2018,23010337250.3658
eth,2019,23807775734.1147
eth,2020,24871410998.5579
fin,1975,10458792629.7075
fin,1976,10846516387.1365
fin,1977,11221581820.8647
fin,1978,12192914079.4224
fin,1979,15256989772.5538
fin,1980,18262671342.0465
fin,1981,17613667677.046
fin,1982,17287529295.6704
fin,1983,16616140051.2383
fin,1984,16947962010.2889
fin,1985,17279355333.845
fin,1986,22151067323.48109
fin,1987,27915595833.8969
fin,1988,32813077469.7939
fin,1989,36175696272.6895
fin,1990,41332607681.5425
fin,1991,33877370974.8566
fin,1992,29548712503.31829
fin,1993,24051212657.4373
fin,1994,29153101878.2015
fin,1995,39573801742.9194
fin,1996,38106393994.30489
fin,1997,36838850074.4474
fin,1998,40921228304.4059
fin,1999,41168812628.5715
fin,2000,39809548087.8432
fin,2001,40085690764.9607
fin,2002,42275655692.9413
fin,2003,50687297172.5489
fin,2004,58005652827.7994
fin,2005,59932804781.3229
fin,2006,65650240087.0587
fin,2007,78631177500.0002
fin,2008,84466957325.7812
fin,2009,65048467808.9843
fin,2010,65245145750.0001
fin,2011,68986694289.88341
fin,2012,60385067578.125
fin,2013,63286152686.6668
fin,2014,63486395480.7841
fin,2015,54660152556.6406
fin,2016,56574925000.3892
fin,2017,62379864883.5295
fin,2018,66159433548.2352
fin,2019,64116783074.5097
fin,2020,64772799142.4126
fji,1963,29593250.22038
fji,1964,33119254.50195
fji,1965,33371111.95064
fji,1966,33844992.45093
fji,1967,37548178.54035
fji,1968,37902210.00802
fji,1969,38540713.6322
fji,1970,45626504.6429
fji,1971,46533380.10055
fji,1972,63499757.63451
fji,1973,83857970.28456
fji,1974,112959285.00497
fji,1975,139919698.26013
fji,1976,142586610.22613
fji,1977,136690647.48201
fji,1978,148913556.92017
fji,1979,200909417.255
fji,1980,242420537.89731
fji,1981,237069974.25696
fji,1982,233336550.83655
fji,1983,200054080.6293
fji,1984,199795861.81415
fji,1985,199055131.76144
fji,1986,235104598.81719
fji,1987,226773856.41933
fji,1988,217255820.45725
fji,1989,252698038.15816
fji,1990,281949287.59538
fji,1991,296865613.98753
fji,1992,336507717.89754
fji,1993,364189713.32209
fji,1994,400988935.18202
fji,1995,410210481.40511
fji,1996,442172023.08843
fji,1997,446283853.98628
fji,1998,346486812.96557
fji,1999,368399675.06093
fji,2000,328722634.59551
fji,2001,340809979.79443
fji,2002,364833782.98048
fji,2003,429168688.68024
fji,2004,535160415.46451
fji,2005,490317445.29864
fji,2006,497189521.71904
fji,2007,522991119.66714
fji,2008,566742988.01531
fji,2009,478757375.87565
fji,2010,533025387.06146
fji,2011,657271860.36136
fji,2012,664238393.20632
fji,2013,684552677.31074
fji,2014,729164512.02713
fji,2015,710401840.19832
fji,2016,798825512.00649
fji,2017,840165949.00576
fji,2018,867199147.26454
fji,2019,856634836.14146
fji,2020,812658784.0507
fra,1960,18838772100.9205
fra,1961,20688237561.4241
fra,1962,22671895558.9327
fra,1963,25147149979.1326
fra,1964,28359799033.3696
fra,1965,30747363280.8732
fra,1966,33076467413.246
fra,1967,35349768708.4484
fra,1968,38069492701.0138
fra,1969,40858728477.32169
fra,1970,43119168536.6718
fra,1971,48965313128.9215
fra,1972,58776332899.87
fra,1973,77181791396.58221
fra,1974,82104473540.64381
fra,1975,103374636683.494
fra,1976,104878448511.336
fra,1977,115338325755.55
fra,1978,141940406976.74399
fra,1979,169628430465.61801
fra,1980,194746972989.755
fra,1981,166615570307.785
fra,1982,154680107795.189
fra,1983,146924864446.16599
fra,1984,136801771372.814
fra,1985,141817053584.465
fra,1986,196416327303.72198
fra,1987,234016151915.31201
fra,1988,254520427265.72
fra,1989,250015422578.65497
fra,1990,310396337790.62799
fra,1991,308430415068.01501
fra,1992,336444857496.90198
fra,1993,305067176279.82397
fra,1994,310082703213.61102
fra,1995,357200683401.23499
fra,1996,348033081164.25201
fra,1997,312766913913.23901
fra,1998,322339337336.00201
fra,1999,316573972971.42902
fra,2000,290798487446.27502
fra,2001,288458984459.05493
fra,2002,310032821966.27502
fra,2003,372447001881.96002
fra,2004,423026299830.11694
fra,2005,430812288149.41602
fra,2006,447494165107.05798
fra,2007,509150407783.13898
fra,2008,551302392172.65601
fra,2009,494393182475.39001
fra,2010,472053236366.66803
fra,2011,515102785029.18402
fra,2012,479533239101.95294
fra,2013,505344929567.45203
fra,2014,506817735212.54694
fra,2015,431241032276.56201
fra,2016,431139869354.47601
fra,2017,447433953245.88293
fra,2018,479720255245.48999
fra,2019,475496798039.21503
fra,2020,432556519635.79901
fro,1998,198767311.36581
fro,1999,202359450.70382
fro,2000,185968254.75374
fro,2001,212007978.0843
fro,2002,240693123.23458
fro,2003,279095890.82684
fro,2004,308941596.70177
fro,2005,302006036.45217
fro,2006,341948611.01769
fro,2007,393298675.53318
fro,2008,427453364.97911
fro,2009,366710813.48281
fro,2010,329172667.62682
fro,2011,361093002.03029
fro,2012,346275356.06388
fro,2013,376404394.35215
fro,2014,455643652.56125
fro,2015,417366488.80037
fro,2016,412808057.40006
fro,2017,492919777.67345
fro,2018,529360529.5664
fro,2019,579812276.96644
fsm,1995,15194800
fsm,1996,16556900
fsm,1997,14568600
fsm,1998,17842900
fsm,1999,17288200
fsm,2000,19087500
fsm,2001,19889000
fsm,2002,16459400
fsm,2003,16289400
fsm,2004,14699700
fsm,2005,13143100
fsm,2006,10280000
fsm,2007,8089300
fsm,2008,9892300
fsm,2009,19301500
fsm,2010,21485300
fsm,2011,25410200
fsm,2012,27286500
fsm,2013,23176400
fsm,2014,19252300
fsm,2015,19347900
fsm,2016,20091900
fsm,2017,19907900
fsm,2018,19559800
fsm,2019,19849800
fsm,2020,19932200
gab,1960,47982855.28544
gab,1961,52915514.59043
gab,1962,55938906.15407
gab,1963,58908510.63202
gab,1964,66331021.43785
gab,1965,76715613.85654
gab,1966,85884664.09852
gab,1967,102845136.39319
gab,1968,134106360.22513
gab,1969,145021990.71567
gab,1970,154122708.07863
gab,1971,173956298.59787
gab,1972,220610774.14321
gab,1973,345911313.16407
gab,1974,978377371.37016
gab,1975,1343829510.68968
gab,1976,1876539328.2626
gab,1977,1636683950.63259
gab,1978,1381750067.01209
gab,1979,1871459772.60748
gab,1980,2586147054.91748
gab,1981,2255903739.69141
gab,1982,2193810963.96951
gab,1983,1927487444.59762
gab,1984,2126068950.85273
gab,1985,2221972614.82429
gab,1986,1616749799.10323
gab,1987,1603099457.01833
gab,1988,1378487343.74656
gab,1989,1746976492.13085
gab,1990,2559273291.3986
gab,1991,2410362880.1706
gab,1992,2422613771.94156
gab,1993,1981265105.90221
gab,1994,2205168652.21062
gab,1995,2596622567.55706
gab,1996,3152560715.18773
gab,1997,2857953492.16526
gab,1998,1934225813.02405
gab,1999,2276274238.50384
gab,2000,2858035955.66369
gab,2001,2396603648.53685
gab,2002,2524504362.8981
gab,2003,3063145308.1183
gab,2004,4001704788.95888
gab,2005,5742229995.76678
gab,2006,6141442915.50797
gab,2007,7127260366.33024
gab,2008,9614062780.26906
gab,2009,6110968174.33543
gab,2010,7932587448.56196
gab,2011,11086656394.7352
gab,2012,10100457804.9473
gab,2013,9960708243.33529
gab,2014,9597539999.91494
gab,2015,6930303014.63926
gab,2016,6316058948.64983
gab,2017,6788036790.58556
gab,2018,7949078754.83957
gab,2019,7961807578.45475
gab,2020,6238417060.69988
gbm,2012,617875197.47235
gbm,2013,630909801.46944
gbm,2014,636560803.02781
gbm,2015,616899923.60581
gbm,2016,541367809.88388
gbm,2017,518719433.71943
gbm,2018,600972648.43229
gbm,2019,555476129.69109
gbr,1990,302806317471.591
gbr,1991,308440705467.37201
gbr,1992,313734817479.81799
gbr,1993,276056960107.97803
gbr,1994,302673031833.48602
gbr,1995,330765346378.41199
gbr,1996,350784711388.45599
gbr,1997,371026522593.32001
gbr,1998,381611460748.59198
gbr,1999,383015693253.51898
gbr,2000,378533817521.56097
gbr,2001,357286598531.73999
gbr,2002,381869004796.16302
gbr,2003,430228571428.57098
gbr,2004,491091175393.62897
gbr,2005,515632727272.72699
gbr,2006,551955841766.32898
gbr,2007,613825530212.08496
gbr,2008,587242647058.823
gbr,2009,456264215609.90802
gbr,2010,470494001529.73901
gbr,2011,495501948102.91998
gbr,2012,503504487992.81201
gbr,2013,526238464242.83398
gbr,2014,567110742601.73096
gbr,2015,537067341101.94495
gbr,2016,479314719204.30707
gbr,2017,481226190113.96094
gbr,2018,519416405688.61603
gbr,2019,517621457862.98297
gbr,2020,469854101141.76801
geo,1990,2429430585.23176
geo,1991,2185430463.57616
geo,1992,873114024.23943
geo,1996,713071146.9477
geo,1997,780038535.64547
geo,1998,787729794.60665
geo,1999,594462874.934
geo,2000,641993412.97253
geo,2001,661167390.25567
geo,2002,772100013.66307
geo,2003,961317984.80682
geo,2004,1239096410.68447
geo,2005,1523087107.6295
geo,2006,1681869242.86677
geo,2007,2126189763.54385
geo,2008,2423866380.46686
geo,2009,2037773121.81981
geo,2010,2063289008.58441
geo,2011,2712481470.50104
geo,2012,3161206322.29153
geo,2013,3182277263.43634
geo,2014,3295973268.39214
geo,2015,2864054994.93236
geo,2016,2915620906.74779
geo,2017,3283403068.34031
geo,2018,3505465451.24502
geo,2019,3550077782.90337
geo,2020,3355899807.0119
gha,1965,382397929.16814
gha,1966,390802279.25974
gha,1967,357801703.50785
gha,1968,339265245.60941
gha,1969,375545055.11099
gha,1970,403980581.4771
gha,1971,441847289.06868
gha,1972,374434877.22063
gha,1973,458450704.22535
gha,1974,524844720.49689
gha,1975,590425531.91489
gha,1976,531355932.20339
gha,1977,505142857.14286
gha,1978,440488656.19546
gha,1979,493732193.73219
gha,1980,527593360.99585
gha,1981,386860442.62439
gha,1982,252147525.67694
gha,1983,268937383.84177
gha,1984,466911285.06197
gha,1985,751174500.4402
gha,1986,982464179.20147
gha,1987,828163265.30612
gha,1988,861068752.26544
gha,1989,878294422.58028
gha,1990,987781254.02606
gha,1991,1119054347.82609
gha,1992,1114421052.63158
gha,1993,1480739599.38367
gha,1994,1355648535.56485
gha,1995,1570058381.98499
gha,1996,1635168195.71865
gha,1997,1768847656.25
gha,1998,1890181660.89965
gha,1999,1961702925.73143
gha,2000,1265883648.37585
gha,2001,1340206617.3391
gha,2002,1558581524.48258
gha,2003,1924123211.81357
gha,2004,2195186214.56365
gha,2005,2699646486.96421
gha,2006,4047988744.39952
gha,2007,4839643791.5505
gha,2008,5563543286.13513
gha,2009,4822570747.33096
gha,2010,5800320279.72028
gha,2011,9387323096.14626
gha,2012,11199506493.5065
gha,2013,21416263904.3101
gha,2014,18570401505.213
gha,2015,15375017363.9154
gha,2016,15553963911.1975
gha,2017,18093051764.165
gha,2018,20982396571.6529
gha,2019,21258253459.5776
gha,2020,20381037796.8797
gin,1986,685854806.90653
gin,1987,701676577.51764
gin,1988,796589323.30345
gin,1989,807239176.0408
gin,1990,922947388.89435
gin,1991,921937430.9303
gin,1992,882758151.23548
gin,1993,932110980.09054
gin,1994,850023611.65322
gin,1995,1038277244.11105
gin,1996,1149045742.86919
gin,1997,1089328240.78322
gin,1998,1107171565.28479
gin,1999,998824464.34208
gin,2000,940012098.38237
gin,2001,900206586.80133
gin,2002,924050187.01377
gin,2003,1093344439.52796
gin,2004,1109113797.73525
gin,2005,941627236.67454
gin,2006,1446428387.2202
gin,2007,1932719911.87188
gin,2008,2293502160.35801
gin,2009,2168803072.33584
gin,2010,2214618261.17769
gin,2011,2212931647.34747
gin,2012,2411847432.70985
gin,2013,2482888198.54826
gin,2014,2606694649.3407
gin,2015,2315042114.47421
gin,2016,2587713330.70939
gin,2017,3268168892.36784
gin,2018,3661233984.94054
gin,2019,3856171740.56109
gin,2020,5132466121.22602
gmb,1966,3668029.34423
gmb,1967,3895820.84673
gmb,1968,3432054.91288
gmb,1969,3768060.28896
gmb,1970,4296068.7371
gmb,1971,4575099.77611
gmb,1972,4896817.06891
gmb,1973,6197133.45865
gmb,1974,7949032.67286
gmb,1975,10259955.75221
gmb,1976,10783124.4103
gmb,1977,13192324.46577
gmb,1978,18291221.17275
gmb,1979,24120948.95149
gmb,1980,31377106.33353
gmb,1981,27308813.1846
gmb,1982,20637693.81961
gmb,1983,23307814.75025
gmb,1984,29519265.64549
gmb,1985,30804591.79743
gmb,1986,21010830.32491
gmb,1987,23910154.9248
gmb,1988,25304096.35681
gmb,1989,29412152.53969
gmb,1990,34909252.4432
gmb,1991,106032336.74182
gmb,1992,108352799.66725
gmb,1993,114767324.23418
gmb,1994,109178390.28158
gmb,1995,116908636.56842
gmb,1996,175616165.8433
gmb,1997,125160232.15231
gmb,1998,135023000.81743
gmb,1999,127049661.69669
gmb,2000,116048992.77425
gmb,2001,101508452.75129
gmb,2002,91401635.72282
gmb,2003,72320516.64009
gmb,2004,110153572.58218
gmb,2005,118124915.1368
gmb,2006,127799577.42012
gmb,2007,152023036.65763
gmb,2008,174324827.4184
gmb,2009,148073944.24344
gmb,2010,151677341.85349
gmb,2011,162293345.55267
gmb,2012,169211665.01959
gmb,2013,163624507.75358
gmb,2014,162471181.07972
gmb,2015,236267104.56357
gmb,2016,310805593.40596
gmb,2017,269269815.42152
gmb,2018,289200206.4305
gmb,2019,313438679.65044
gmb,2020,347251255.78379
gnb,1970,16727346.59498
gnb,1971,17339957.14162
gnb,1972,19700014.28431
gnb,1973,21801864.40678
gnb,1974,25179605.26316
gnb,1975,27640618.20716
gnb,1976,17449719.49387
gnb,1977,26028430.39403
gnb,1978,24517867.43516
gnb,1979,23544793.55631
gnb,1980,20722041.71618
gnb,1981,24631666.66667
gnb,1982,23850061.60262
gnb,1983,18739378.19373
gnb,1984,19901170.02247
gnb,1985,22499993.75035
gnb,1986,25788911.06338
gnb,1987,21371774.42204
gnb,1988,22146392.59025
gnb,1989,34864611.12229
gnb,1990,42493179.07624
gnb,1991,23779525.39073
gnb,1992,23507646.5471
gnb,1993,22912341.35064
gnb,1994,25602656.23881
gnb,1995,29148030.97838
gnb,1996,29490216.02238
gnb,1997,40356749.89986
gnb,1998,25763121.66519
gnb,1999,27123638.80344
gnb,2000,52359308.8222
gnb,2001,55942283.81657
gnb,2002,67503400.54074
gnb,2003,83487182.38778
gnb,2004,82937319.13877
gnb,2005,84406431.45752
gnb,2006,82945782.13625
gnb,2007,91993104.53902
gnb,2008,120513452.9148
gnb,2009,110913740.2311
gnb,2010,111688837.1592
gnb,2011,136397222.18803
gnb,2012,133971513.03392
gnb,2013,150895040.20655
gnb,2014,152066612.4835
gnb,2015,128449758.35221
gnb,2016,148007376.23809
gnb,2017,170124619.24576
gnb,2018,190565379.0239
gnb,2019,190938691.88324
gnb,2020,193003304.45841
gnq,2006,8363235410.27073
gnq,2007,10627529384.4681
gnq,2008,16658876078.51
gnq,2009,11319646503.9329
gnq,2010,12194159190.314
gnq,2011,16672583369.3713
gnq,2012,17308765623.7001
gnq,2013,15901767526.6549
gnq,2014,15277377253.1237
gnq,2015,7792706091.1024
gnq,2016,5882343858.03012
gnq,2017,6937711484.20996
gnq,2018,7503943786.08483
gnq,2019,6055321806.87585
gnq,2020,4531034423.28506
grc,1995,26848249742.6092
grc,1996,27517366930.9173
grc,1997,25674037189.567
grc,1998,26286742764.9026
grc,1999,27272904897.1062
grc,2000,24457701784.8377
grc,2001,26352365530.674
grc,2002,30045306326.1538
grc,2003,41521328053.8807
grc,2004,49021674077.836
grc,2005,44132955361.2202
grc,2006,54674449338.75169
grc,2007,57397273078.8684
grc,2008,55734510867.64529
grc,2009,50734829820.1019
grc,2010,44275251174.3334
grc,2011,40686659952.97669
grc,2012,35831897819.7609
grc,2013,35979371116.4283
grc,2014,33245906161.0536
grc,2015,28372790945.3652
grc,2016,28068324463.3331
grc,2017,27436026745.3389
