geo,time,bm_trf_prvt_cd
civ,2012,724519769.90852
civ,2013,778053982.11762
civ,2014,802032589.77442
civ,2015,709580868.29388
civ,2016,744739349.04087
civ,2017,896322001.54294
civ,2018,954259409.42806
civ,2019,977676192.89392
civ,2020,968825788.82732
cmr,1977,23852195.84856
cmr,1978,37224825.41021
cmr,1979,66189785.47681
cmr,1980,124621617.7818
cmr,1981,130790895.44637
cmr,1982,109766627.09167
cmr,1983,136249350.74677
cmr,1984,128960156.49144
cmr,1985,160329263.65719
cmr,1986,159310018.7832
cmr,1987,156020950.08114
cmr,1988,162868189.01347
cmr,1989,118931075.02502
cmr,1990,107909657.43584
cmr,1991,101521795.83595
cmr,1992,145112164.0001
cmr,1993,128689320.68758
cmr,1994,62031175.65374
cmr,1995,21937362.57953
cmr,1996,43460061.34338
cmr,1997,41011574.58971
cmr,1998,60872433.21937
cmr,1999,39744369.15434
cmr,2000,62211917.39451
cmr,2001,57905425.41336
cmr,2002,74069655.92902
cmr,2003,74946012.93001
cmr,2004,39718356.57099
cmr,2005,87917050.31866
cmr,2006,204668367.90683
cmr,2007,162182472.74159
cmr,2008,176121059.87178
cmr,2009,236059010.1627
cmr,2010,139680277.79768
cmr,2011,250129111.40096
cmr,2012,222639484.49674
cmr,2013,230243139.51294
cmr,2014,264206710.679
cmr,2015,226822304.86573
cmr,2016,240995327.20279
cmr,2017,240628501.25283
cmr,2018,258726718.23282
cmr,2019,239991958.01597
cmr,2020,203160380.69227
cod,2005,165300000
cod,2006,352100000
cod,2007,454000000
cod,2008,539600000
cod,2009,227200000
cod,2010,632600000
cod,2011,773000000
cod,2012,614439769.83159
cod,2013,784119296.63304
cod,2014,355625589.35994
cod,2015,422777711.53
cod,2016,421857817.39479
cod,2017,520661952.49829
cod,2018,848020469.96288
cod,2019,927368906.98716
cod,2020,647375089.77361
cog,1978,25800349.23074
cog,1979,33461569.10681
cog,1980,68724112.80637
cog,1981,54417697.55108
cog,1982,52835269.74121
cog,1983,52208798.78865
cog,1984,55627941.86047
cog,1985,45018177.94623
cog,1986,48636190.79872
cog,1987,73508526.96082
cog,1988,68477831.02698
cog,1989,61126936.29383
cog,1990,74192480.60599
cog,1991,73021962.08871
cog,1992,71781596.35517
cog,1993,56857795.36416
cog,1994,31339792.57767
cog,1995,7516802.22816
cog,1996,22472769.78799
cog,1997,5448289.99195
cog,1998,13002757.73495
cog,1999,13253226.4157
cog,2000,13968162.0823
cog,2001,15839549.88451
cog,2002,19799474.2644
cog,2003,43014429.62717
cog,2004,55841090.79118
cog,2005,56685887.86995
cog,2006,63302019.66267
cog,2007,39798293.3368
cog,2008,31989352.11705
cog,2009,60279174.88772
cog,2010,57959482.77363
cog,2011,45896493.41888
cog,2012,38162516.0151
cog,2013,54619055.0455
cog,2014,55514097.70468
cog,2015,208530057.82531
cog,2016,536257366.86246
col,1968,4999999.99997
col,1969,16999999.9999
col,1970,10999999.99994
col,1971,9026819.99991
col,1972,7599970
col,1973,5960649.99999
col,1974,5607919.99996
col,1975,26000000
col,1976,26000000
col,1977,31502559.99997
col,1978,28755999.99997
col,1979,6000000
col,1980,6000000
col,1981,6716640
col,1982,10832079.99997
col,1983,13000000
col,1984,14000000
col,1985,17000000
col,1986,0
col,1987,13000000
col,1988,19000000
col,1989,16000000
col,1990,2000000
col,1991,31000000
col,1992,123500000
col,1993,212000000
col,1994,144103870
col,1995,199993215.09119
col,1996,180438584.63133
col,1997,176017386.25894
col,1998,146993546.4
col,1999,237067039.35
col,2000,228451313.17855
col,2001,293112754.35
col,2002,300120405.07
col,2003,248659459.95
col,2004,263849668.68
col,2005,226545804.55
col,2006,266383106.66926
col,2007,406360430.60908
col,2008,362157931.98
col,2009,577240850.73801
col,2010,865897880.62096
col,2011,984469639.89488
col,2012,1084468715.27652
col,2013,1075966577.1841
col,2014,1101962336.70484
col,2015,813070372.63192
col,2016,804848912.61766
col,2017,857725416.36562
col,2018,922665181.57081
col,2019,940511289.4047
col,2020,846131758.90655
col,2021,1131617227.9157
com,1980,1519326.9388
com,1981,743387.30336
com,1982,4771708.61593
com,1983,3994092.24009
com,1984,5119544.18257
com,1985,4908080.27417
com,1986,6785965.4999
com,1987,5922790.45691
com,1988,4263952.85166
com,1989,5231883.13849
com,1990,4433221.92783
com,1991,6366434.72119
com,1992,11035569.45969
com,1993,5360923.27677
com,1994,6047087.24738
com,1995,3504675.1448
com,2003,9896002.99581
com,2004,16452445.0518
com,2005,20642631.3379
com,2006,21248370.68542
com,2007,24023102.05656
com,2008,34673230.21433
com,2009,31321664.78837
com,2010,41314413.02704
com,2011,49768538.03751
com,2012,49389032.41451
com,2014,53365646.34406
com,2015,66965041.2658
com,2016,56874160.1364
com,2017,58888292.31393
com,2018,58048691.22642
com,2019,56953743.8573
com,2020,33744711.03888
cpv,1977,848839.2955
cpv,1978,690126.26496
cpv,1979,1490663.3185
cpv,1980,2220290.85318
cpv,1981,1262971.98874
cpv,1982,754803.2937
cpv,1983,511956.10477
cpv,1984,414713.28919
cpv,1985,439804.28891
cpv,1986,590180.91187
cpv,1987,752078.56576
cpv,1988,1250771.84584
cpv,1989,1028878.84096
cpv,1990,1116214.64678
cpv,1991,2082530.05018
cpv,1992,4091442.04133
cpv,1993,3105316.00478
cpv,1994,2329442.65231
cpv,1995,4361944.82998
cpv,1996,2868213.98821
cpv,1997,3584481.09326
cpv,1998,3288893.25133
cpv,1999,7452217.02233
cpv,2000,8012580.30559
cpv,2001,21794214.62093
cpv,2002,15266174.59661
cpv,2003,17170808.75356
cpv,2004,42156536.48442
cpv,2005,29185122.99448
cpv,2006,40862119.56141
cpv,2007,98481968.26649
cpv,2008,104404360.61927
cpv,2009,75720383.44786
cpv,2010,66056799.42407
cpv,2011,90311727.84313
cpv,2012,45020259.56472
cpv,2013,46636707.71405
cpv,2014,32369846.60654
cpv,2015,24538744.20902
cpv,2016,43216355.96713
cpv,2017,42774457.13041
cpv,2018,40680999.09806
cpv,2019,40467184.31098
cpv,2020,50359334.16466
cri,1977,9200000
cri,1978,10200000
cri,1979,11300000
cri,1980,11100000
cri,1981,7200000
cri,1982,6900000
cri,1983,7200000
cri,1984,7600000
cri,1985,7900000
cri,1986,8400000
cri,1987,8800000
cri,1988,9200000
cri,1989,1200000
cri,1990,800000
cri,1991,1000000
cri,1992,2900000
cri,1993,2800000
cri,1994,5700000
cri,1995,28000000
cri,1996,39640000
cri,1997,58640000
cri,1998,70300000
cri,1999,93990548.57189
cri,2000,127838849.33509
cri,2001,127445854.53563
cri,2002,133984826.01538
cri,2003,209304827.04185
cri,2004,207607813.90669
cri,2005,247513606.68991
cri,2006,291604198.32503
cri,2007,328772550.48286
cri,2008,344806885.39701
cri,2009,337698777.76597
cri,2010,334987524.6713
cri,2011,373727820.33606
cri,2012,390609960.1431
cri,2013,442382031.3845
cri,2014,422023389.55465
cri,2015,387788482.73972
cri,2016,408294106.356
cri,2017,429495067.33439
cri,2018,462682769.86418
cri,2019,478606136.79692
cri,2020,444479738.84484
cym,2016,874938614.52419
cym,2017,2919303943.67745
cym,2018,2283824354.68495
cym,2019,2219303216.30513
cyp,1976,1705255.41118
cyp,1977,1715175.18062
cyp,1978,1874100.18126
cyp,1979,2257056.98806
cyp,1980,1416223.22975
cyp,1981,1186434.51928
cyp,1982,1051777.10253
cyp,1983,1139296.52404
cyp,1984,1189695.48298
cyp,1985,979508.17288
cyp,1986,2894953.24409
cyp,1987,2702160.11719
cyp,1988,3214546.32215
cyp,1989,3436947.76126
cyp,1990,4366050.39259
cyp,1991,5382959.9174
cyp,1992,5561134.19703
cyp,1993,5428170.39496
cyp,1994,10158657.91938
cyp,1995,11051673.57335
cyp,1996,13724738.57322
cyp,1997,12259258.01003
cyp,1998,48858149.953
cyp,1999,42361350.60878
cyp,2000,59607096.05073
cyp,2001,93331975.0203
cyp,2002,151372969.71531
cyp,2003,238890260.91359
cyp,2004,284547834.27784
cyp,2005,328240420.64843
cyp,2006,412844731.18015
cyp,2007,562577832.22206
cyp,2008,717430633.35
cyp,2009,635122963.50504
cyp,2010,892482572.07308
cyp,2011,828798177.48534
cyp,2012,698229838.60317
cyp,2013,667419043.04945
cyp,2014,699118963.27503
cyp,2015,556697605.96698
cyp,2016,627966576.51722
cyp,2017,659914174.25405
cyp,2018,740230717.97274
cyp,2019,707653446.07287
cyp,2020,708063226.20004
cze,1995,66924076.36729
cze,1996,197620525.28905
cze,1997,463587770.82943
cze,1998,506245771.76384
cze,1999,634983395.63472
cze,2000,482894300.30526
cze,2001,357409150.13724
cze,2002,416716635.78212
cze,2003,532106038.35127
cze,2004,686348239.50436
cze,2005,946661223.86386
cze,2006,1016918555.24633
cze,2007,1332585246.61831
cze,2008,1618269560.9254
cze,2009,1705635058.51468
cze,2010,1715366332.42239
cze,2011,1896775282.11681
cze,2012,2049157169.13456
cze,2013,1959468450.0248
cze,2014,1939091028.01277
cze,2015,1933152541.74879
cze,2016,2233455126.92438
cze,2017,2703505297.39042
cze,2018,3049173193.87429
cze,2019,3097043273.90311
cze,2020,3091620929.80416
deu,1971,2072134978.32458
deu,1972,2423385812.74852
deu,1973,3240550477.33233
deu,1974,3619920404.54007
deu,1975,3655218289.00942
deu,1976,5033431836.46945
deu,1977,5356854879.30435
deu,1978,6890329449.26867
deu,1979,7640930860.52737
deu,1980,7112504580.05124
deu,1981,5924428790.81751
deu,1982,5737276324.4149
deu,1983,5515528955.97312
deu,1984,5265738665.64105
deu,1985,5058699203.66421
deu,1986,6615750292.34224
deu,1987,7543829118.30913
deu,1988,8397975587.21691
deu,1989,8563261482.36409
deu,1990,10342877196.8772
deu,1991,20023195397.6788
deu,1992,23902021177.1357
deu,1993,25382017057.408
deu,1994,27061670689.3793
deu,1995,30856422292.1112
deu,1996,30678380165.7897
deu,1997,28585534746.9795
deu,1998,28413901259.7156
deu,1999,33408455251.6484
deu,2000,32182837533.7281
deu,2001,40400036599.5072
deu,2002,43806786767.6645
deu,2003,61501020458.2436
deu,2004,53732410984.3796
deu,2005,58224893175.4014
deu,2006,54612427472.5074
deu,2007,65730466976.09489
deu,2008,75387413697.4523
deu,2009,66083861885.359
deu,2010,66279948675.03609
deu,2011,75530128038.29129
deu,2012,73871376098.85249
deu,2013,85175345765.2547
deu,2014,84236288129.0088
deu,2015,78400295973.82861
deu,2016,72843175780.71358
deu,2017,89968715029.4397
deu,2018,88248731790.28398
deu,2019,85028257883.8475
deu,2020,83818475370.79689
dji,1997,365741.80879
dji,1998,1356058.09105
dji,1999,1496728.01751
dji,2000,1761187.47925
dji,2001,1778067.87043
dji,2002,1688039.11749
dji,2003,4839045.47015
dji,2004,4670241.5584
dji,2005,4670241.5584
dji,2006,4726509.52898
dji,2007,4698375.54369
dji,2008,5120385.32306
dji,2009,5789974.173
dji,2010,11619335.92541
dji,2011,12857231.27824
dji,2012,12407087.51357
dji,2013,12688427.36649
dji,2014,13729384.82228
dji,2015,12097613.67537
dji,2016,18455894.35126
dji,2017,19271779.92471
dji,2018,19609387.74821
dji,2019,13014781.59587
dji,2020,15975414.64805
dma,1976,0
dma,1977,1500000
dma,1978,2200000
dma,1979,1900000
dma,1980,2300000
dma,1981,2700000
dma,1982,2900000
dma,1983,4400000
dma,1984,4500000
dma,1985,4600000
dma,1986,1829629.62963
dma,1987,1829629.62963
dma,1988,1300000
dma,1989,1481481.48148
dma,1990,2751851.85185
dma,1991,1940740.74074
dma,1992,1333333.33333
dma,1993,1337037.03704
dma,1994,4725925.92593
dma,1995,3348148.14815
dma,1996,3151851.85185
dma,1997,3877777.77778
dma,1998,4174074.07407
dma,1999,3944444.44444
dma,2000,4066666.66667
dma,2001,4506666.66667
dma,2002,3924155.55556
dma,2003,5038148.14815
dma,2004,3242137.03704
dma,2005,4360392.59259
dma,2006,3474392.59259
dma,2007,4392670.37037
dma,2008,4962537.03704
dma,2009,4774755.55556
dma,2010,4853634.81481
dma,2011,6135835.18519
dma,2012,8555724.81481
dma,2013,8640761.48148
dma,2014,19949092.43889
dma,2015,22044839.76139
dma,2016,19733290.12179
dma,2017,18486901.89322
dma,2018,25914303.69666
dma,2019,40350645.14079
dma,2020,36398802.15016
dnk,1975,72922879.05772
dnk,1976,86650373.86079
dnk,1977,66423329.76916
dnk,1978,85010572.48236
dnk,1979,502988750.89499
dnk,1980,476986643.59981
dnk,1981,197979626.03704
dnk,1982,110492151.38627
dnk,1983,167541275.47565
dnk,1984,102212022.24475
dnk,1985,123784150.69827
dnk,1986,195591145.14998
dnk,1987,186643913.33785
dnk,1988,212783914.23557
dnk,1989,179958662.08676
dnk,1990,303982952.83142
dnk,1991,420674362.29298
dnk,1992,409314747.16184
dnk,1993,410872624.65268
dnk,1994,440752323.83824
dnk,1995,491385575.55842
dnk,1996,529520641.87394
dnk,1999,2789601767.21231
dnk,2000,2563833138.60088
dnk,2001,2516359007.04185
dnk,2002,2595720571.91657
dnk,2003,3260294943.31735
dnk,2004,3711586105.73148
dnk,2005,2156910061.90634
dnk,2006,2006723618.38491
dnk,2007,2180510693.01261
dnk,2008,2364608326.37178
dnk,2009,2468627648.85157
dnk,2010,2218733809.36397
dnk,2011,2373137261.80839
dnk,2012,2357308555.21774
dnk,2013,2465855996.4269
dnk,2014,2461738795.2519
dnk,2015,2189998798.54182
dnk,2016,2234564564.09955
dnk,2017,2218470925.43797
dnk,2018,2251396200.09954
dnk,2019,2237886082.65666
dnk,2020,2486286138.11394
dom,1968,4000000
dom,1969,2300000
dom,1970,3000000
dom,1971,3000000
dom,1972,3000000
dom,1973,3200000
dom,1974,2500000
dom,1975,1800000
dom,1976,1300000
dom,1977,1500000
dom,1978,300000
dom,1979,300000
dom,1980,300000
dom,1981,0
dom,1982,0
dom,1983,0
dom,1984,0
dom,1985,0
dom,1986,0
dom,1987,0
dom,1988,0
dom,1989,0
dom,1990,0
dom,1991,0
dom,1992,0
dom,1993,13000000
dom,1994,14000000
dom,1995,15300000
dom,1996,16700000
dom,1997,18200000
dom,1998,27400000
dom,1999,146200000
dom,2000,190500000
dom,2001,202000000
dom,2002,179900000
dom,2003,173900000
dom,2004,171400000
dom,2005,207900000
dom,2006,219000000
dom,2007,251100000
dom,2008,270000000
dom,2009,253000000
dom,2010,778700000
dom,2011,808700000
dom,2012,800800000
dom,2013,802300000
dom,2014,844900000
dom,2015,865400000
dom,2016,905400000
dom,2017,978500000
dom,2018,906400000
dom,2019,1007300000
dom,2020,826200000
dza,1977,92361302.32467
dza,1978,123553291.84386
dza,1979,132614751.15468
dza,1980,173813339.63278
dza,1981,161499294.29864
dza,1982,165716079.68578
dza,1983,161209488.84088
dza,1984,147289738.39243
dza,1985,142805998.64752
dza,1986,137804415.55404
dza,1987,88252123.39489
dza,1988,69825239.65442
dza,1989,51915222.66045
dza,1990,54479435.7806
dza,1991,30260584.77633
dza,2005,144999999.99999
dza,2006,266000000.00001
dza,2007,320241668.84448
dza,2008,121859033.16219
dza,2009,263589440.7315
dza,2010,273157409.14451
dza,2011,465573107.76087
dza,2012,387175627.17137
dza,2013,522343174.48899
dza,2014,566894700.27347
dza,2015,229066576.79839
dza,2016,137546919.71774
dza,2017,239112040.56839
dza,2018,176691262.14955
dza,2019,243292918.78903
dza,2020,233021012.22451
ecu,1976,100000
ecu,1977,100000
ecu,1978,0
ecu,1979,0
ecu,1980,0
ecu,1981,0
ecu,1982,0
ecu,1983,0
ecu,1984,0
ecu,1985,0
ecu,1986,0
ecu,1987,0
ecu,1988,0
ecu,1989,0
ecu,1993,47540000
ecu,1994,49330000
ecu,1995,44860000
ecu,1996,90000000
ecu,1997,114130000
ecu,1998,154830000
ecu,1999,82310000
ecu,2000,69940925.88321
ecu,2001,43005009
ecu,2002,54778148.7569
ecu,2003,1125266.5041
ecu,2004,804610.59217
ecu,2005,87952099.98277
ecu,2006,108382971.81836
ecu,2007,136149574.314
ecu,2008,151627106.7564
ecu,2009,303054686.69297
ecu,2010,410324776.7
ecu,2011,258633780.7616
ecu,2012,272189842.4549
ecu,2013,292944163.936
ecu,2014,415828804.24
ecu,2015,519099954.071
ecu,2016,505454302.43
ecu,2017,558542404.91
ecu,2018,666076771.91
ecu,2019,843603386.7532
ecu,2020,706332537.77
egy,1977,0
egy,1978,0
egy,1979,0
egy,1980,0
egy,1981,0
egy,1982,0
egy,1983,0
egy,1984,0
egy,1985,0
egy,1986,0
egy,1987,0
egy,1988,0
egy,1989,2363636.36364
egy,1990,0
egy,1991,0
egy,1992,0
egy,1993,0
egy,1994,257000000
egy,1995,223000000
egy,1996,205000000
egy,1997,344200000
egy,1998,108000000
egy,1999,39500000
egy,2000,35000000
egy,2001,34900000
egy,2002,15000000
egy,2003,79900000
egy,2004,16000000
egy,2005,57300000
egy,2006,135100000
egy,2007,179900000
egy,2008,250400000
egy,2009,270700000
egy,2010,318100000
egy,2011,301000000
egy,2012,296400000
egy,2013,358200000
egy,2014,353500000
egy,2015,626100000
egy,2016,354200000
egy,2017,272600000
egy,2018,515700000
egy,2019,472800000
egy,2020,447100000
eri,1995,599439.01321
eri,1996,1598672.3585
eri,1997,2481571.57211
eri,1998,2258888.09816
eri,1999,11483078.23229
eri,2000,4538337.62887
esp,1975,279824188.39636
esp,1976,313986671.32631
esp,1977,133181494.04275
esp,1978,196967629.04008
esp,1979,306510576.17729
esp,1980,304290768.76476
esp,1981,272284956.3882
esp,1982,204390448.9703
esp,1983,359552202.62102
esp,1984,308025390.05988
esp,1985,323437457.33052
esp,1986,445859135.45174
esp,1987,744477334.52221
esp,1988,870602682.00194
esp,1989,1131069408.82372
esp,1990,1300902453.80434
esp,1991,1542220791.83269
esp,1992,2195586044.50687
esp,1993,1578425197.51837
esp,1994,1521702457.90785
esp,1995,1625077057.62377
esp,1996,1842816866.41849
esp,1997,1861165534.75021
esp,1998,2150558150.97202
esp,1999,4278666568.86447
esp,2000,4611242571.2856
esp,2001,5627899437.43921
esp,2002,6430754404.56057
esp,2003,8740960463.89535
esp,2004,10308313169.4805
esp,2005,12305823188.2893
esp,2006,15008134502.7079
esp,2007,19577322665.8243
esp,2008,22201355935.9421
esp,2009,18709326775.5051
esp,2010,19278382280.8081
esp,2011,19323900117.6001
esp,2012,17212317343.6384
esp,2013,17810042866.1493
esp,2014,16505861323.3585
esp,2015,15048783731.4995
esp,2016,15472733235.0688
esp,2017,18249809113.3995
esp,2018,20176753875.6868
esp,2019,20055019481.3853
esp,2020,18842067174.8849
est,1992,277741.389
est,1993,412772.78032
est,1994,4374062.78716
est,1995,3660368.90891
est,1996,10607263.63662
est,1997,15845093.61986
est,1998,19366972.95785
est,1999,35636996.21904
est,2000,24959197.81626
est,2001,26721179.95307
est,2002,52080083.77646
est,2003,63126936.51844
est,2004,117022346.39942
est,2005,132497073.26587
est,2006,192577779.89238
est,2007,204297596.80359
est,2008,166862832.7429
est,2009,141507696.18862
est,2010,191435721.19827
est,2011,209794452.36122
est,2012,189097566.83021
est,2013,234287065.90443
est,2014,262670849.53093
est,2015,228454131.52366
est,2016,246703434.25653
est,2017,252283289.36019
est,2018,308258696.39378
est,2019,260988073.64851
est,2020,265630750.31988
est,2021,323203811.34473
eth,1977,2801932.3685
eth,1978,2125603.86576
eth,1979,3236714.97741
eth,1980,1835748.79316
eth,1981,1400966.18425
eth,1982,2657004.8322
eth,1983,3574879.22878
eth,1984,1207729.46877
eth,1985,1449275.36232
eth,1986,1014492.75362
eth,1987,4637681.15942
eth,1988,724637.68116
eth,1989,1304347.82609
eth,1990,2222222.22222
eth,1991,1256038.64734
eth,1992,688019.32367
eth,1993,360000
eth,1994,201940.94847
eth,1995,243419.60605
eth,1996,3142564.78272
eth,1997,2202963.20757
eth,1998,5805333.17338
eth,1999,6138914.83534
eth,2000,16359059.27688
eth,2001,15441556.66694
eth,2002,17725809.425
eth,2003,28249972.70508
eth,2004,10612797.44948
eth,2005,18019073.63129
eth,2006,14802658.78313
eth,2007,16015159.51646
eth,2008,27155560.77184
eth,2009,30196398.89351
eth,2010,47965897.5885
eth,2011,45249888.06763
eth,2012,70254985.48423
eth,2013,59556494.25776
eth,2014,15629354.89173
eth,2015,16156022.28268
eth,2016,42851076.55194
eth,2017,102040769.53978
eth,2018,21844447.59083
eth,2019,27638126.10126
eth,2020,21126817.32093
fin,1975,27979469.76871
fin,1976,32611591.03993
fin,1977,35381954.96456
fin,1978,46311508.11943
fin,1979,60247545.7007
fin,1980,80510495.98839
fin,1981,94475481.20985
fin,1982,107554884.25768
fin,1983,95821782.55206
fin,1984,101801627.60392
fin,1985,92385167.78564
fin,1986,229693556.14545
fin,1987,259049103.16827
fin,1988,401610898.99415
fin,1989,429637387.41555
fin,1990,569855632.09814
fin,1991,575022983.14513
fin,1992,632293166.14794
fin,1993,510630214.56071
fin,1994,455645904.73676
fin,1995,480798004.2618
fin,1996,561471752.87217
fin,1997,455914202.45664
fin,1998,807274141.23312
fin,1999,661088739.92674
fin,2000,620456044.9297
fin,2001,565937593.19681
fin,2002,567799440.07679
fin,2003,615009547.24991
fin,2004,489541040.94444
fin,2005,1065451463.28356
fin,2006,599709687.17666
fin,2007,769500289.7218
fin,2008,850121985.15135
fin,2009,730232861.08651
fin,2010,787278602.71573
fin,2011,817281624.9026
fin,2012,1182125850.32085
fin,2013,1074432769.33942
fin,2014,1650517654.01139
fin,2015,1016441077.94754
fin,2016,1095975099.50506
fin,2017,708293207.33428
fin,2018,746552970.45788
fin,2019,774783977.7868
fin,2020,1000039364.47334
fin,2021,1064921438.88889
fji,1979,3410138.22536
fji,1980,4547873.7116
fji,1981,15211321.84364
fji,1982,16129574.26374
fji,1983,13755870.51235
fji,1984,13910997.94763
fji,1985,16644211.9163
fji,1986,13417299.34285
fji,1987,22992972.13643
fji,1988,12445304.16999
fji,1989,21842696.62921
fji,1990,25659927.18433
fji,1991,31784596.66939
fji,1992,29274962.31126
fji,1993,28214233.5944
fji,1994,33535388.03039
fji,1995,33135814.17397
fji,1996,34561391.00691
fji,1997,30339238.40199
fji,1998,14747208.68391
fji,1999,14215904.04265
fji,2000,41360548.09779
fji,2001,43009283.76362
fji,2002,45166176.35189
fji,2003,70525172.00292
fji,2004,83187424.75121
fji,2005,87677166.17543
fji,2006,96259911.34891
fji,2007,60175498.26352
fji,2008,71625216.46662
fji,2009,47331626.61037
fji,2010,51070156.72247
fji,2011,57139651.56055
fji,2012,63530902.13077
fji,2013,71599558.54595
fji,2014,71840897.09182
fji,2015,72657738.57521
fji,2016,80344293.14819
fji,2017,84928133.98436
fji,2018,100258264.01591
fji,2019,91452828.58385
fji,2020,78736279.85976
fra,1975,2299185425.77471
fra,1976,2190812135.93453
fra,1977,2394313988.09718
fra,1978,3070792576.40338
fra,1979,3752637611.0867
fra,1980,4047764172.21046
fra,1981,3622863194.33856
fra,1982,3208961219.01626
fra,1983,3130459267.70478
fra,1984,2572994319.92641
fra,1985,2784250146.9873
fra,1986,4915723496.18964
fra,1987,6005241363.87655
fra,1988,6062859595.64198
fra,1989,6479544397.15634
fra,1990,8936840216.61654
fra,1991,9063863243.73428
fra,1992,11148301400.4921
fra,1993,4780990167.89068
fra,1994,7190755089.82918
fra,1995,7930788139.02207
fra,1996,8024407294.53198
fra,1997,10791800968.175
fra,1998,11182193306.7867
fra,1999,16099477207.5796
fra,2000,17984063234.3087
fra,2001,19118501408.4091
fra,2002,21905862439.006
fra,2003,27066602419.00529
fra,2004,34076873012.3558
fra,2005,35392459943.9248
fra,2006,37849008425.3171
fra,2007,45511719347.264
fra,2008,48676540806.7223
fra,2009,44677497980.4542
fra,2010,44801042122.4815
fra,2011,49943936774.5229
fra,2012,28648018144.8853
fra,2013,30573494306.7543
fra,2014,47914676522.0883
fra,2015,40880164534.3709
fra,2016,40908606059.8612
fra,2017,43928298238.186
fra,2018,48068860614.77209
fra,2019,43648507573.1981
fra,2020,47105493826.3152
fro,1998,2070000
fro,1999,2190000
fro,2000,2030000
fro,2001,3670000
fro,2002,4650000
fro,2003,4840000
fro,2004,17262602.05339
fro,2005,16858731.77862
fro,2006,19721657.10709
fro,2007,23957795.597
fro,2008,26095914.52515
fro,2009,24536965.84119
fro,2010,31748100.29961
fro,2011,24200247.13343
fsm,2009,13830700
fsm,2010,14528700
fsm,2011,14732500
fsm,2012,15257900
fsm,2013,14822100
fsm,2014,16157500
gab,1978,87301078.64061
gab,1979,164487258.08476
gab,1980,165941280.64679
gab,1981,100834849.04982
gab,1982,87460295.60894
gab,1983,105047409.67629
gab,1984,96416883.6377
gab,1985,111671791.72125
gab,1986,185962755.29524
gab,1987,165271072.52144
gab,1988,171161003.42005
gab,1989,147613714.36289
gab,1990,174389058.37487
gab,1991,145689448.63329
gab,1992,174164820.63017
gab,1993,210479789.04994
gab,1994,166785332.91337
gab,1995,90059384.47833
gab,1996,95081162.98869
gab,1997,92871071.47911
gab,1998,85552755.62484
gab,1999,73341016.17983
gab,2000,62826531.73487
gab,2001,95475202.63259
gab,2002,103495295.36685
gab,2003,141961382.38715
gab,2004,128750626.18113
gab,2005,230703980.23433
gab,2007,260299700.56859
gab,2008,349214302.5525
gab,2009,359377227.42587
gab,2010,273669066.19185
gab,2011,390765504.22556
gab,2012,490144367.26836
gab,2013,399249018.39796
gab,2014,561411013.95011
gab,2015,172212502.85642
gbr,1970,583199534.25685
gbr,1971,601921275.52871
gbr,1972,788743017.16978
gbr,1973,1027512069.78577
gbr,1974,1115148595.54585
gbr,1975,1176429371.592
gbr,1976,991783302.40337
gbr,1977,1152939188.49726
gbr,1978,1729510912.45328
gbr,1979,2216556364.1538
gbr,1980,2649629600.71274
gbr,1981,2140135960.7183
gbr,1982,2098591787.89305
gbr,1983,1805896601.23292
gbr,1984,1710821676.71173
gbr,1985,1896218340.43627
gbr,1986,2428426759.71288
gbr,1987,13112057422.5047
gbr,1988,13917292969.6185
gbr,1989,15605445965.2818
gbr,1990,21941883341.7098
gbr,1991,21110146663.4331
gbr,1992,25275603225.1218
gbr,1993,20016723750.564
gbr,1994,18399703721.6987
gbr,1995,23829324328.6062
gbr,1996,30371036560.3076
gbr,1997,22478691890.19609
gbr,1998,23107074302.9397
gbr,1999,10858556847.4367
gbr,2000,10588797335.3491
gbr,2001,9856820086.16337
gbr,2002,13237022076.6549
gbr,2003,15170339686.9933
gbr,2004,18570695118.4863
gbr,2005,22361684932.6871
gbr,2006,31200318457.5484
gbr,2007,22909897695.4585
gbr,2008,32353866694.569
gbr,2009,20997935712.1052
gbr,2010,23673074225.1259
gbr,2011,22739031326.302
gbr,2012,25875046135.0153
gbr,2013,31129350380.4207
gbr,2014,30666205434.9509
gbr,2015,28986222360.5455
gbr,2016,26845236270.6407
gbr,2017,26442871467.39709
gbr,2018,28860039978.721
gbr,2019,27380349723.3345
gbr,2020,30236636740.9206
geo,1997,0
geo,1998,0
geo,1999,22500000
geo,2000,27729757.6
geo,2001,27750336.81
geo,2002,29136045.72
geo,2003,36183130.97
geo,2004,49564416.69
geo,2005,51946235.75
geo,2006,59371468.94
geo,2007,72062448.73
geo,2008,78766924.83
geo,2009,68015861.09
geo,2010,80854210.05
geo,2011,89323741.01
geo,2012,106473647.86
geo,2013,117349889.48
geo,2014,130919513.17
geo,2015,100748014.99
geo,2016,109339944.81
geo,2017,119645148.54
geo,2018,136309072.28
geo,2019,160319906.53
geo,2020,94521977.44
gha,1975,9304398.99991
gha,1976,10173968.99988
gha,1977,10260916.59409
gha,1978,7881736.15515
gha,1979,5890967.99997
gha,1980,5800000
gha,1981,5800000
gha,1982,3200000
gha,1983,4900000
gha,1984,100000
gha,1985,1800000
gha,1986,3700000
gha,1987,3600000
gha,1988,3600000
gha,1989,3900000
gha,1990,4100000
gha,1991,4600000
gha,1992,5000000
gha,1993,5000000
gha,1994,5500000
gha,1995,5700000
gha,1996,6200000
gha,1997,6400000
