geo,time,bx_gsr_ccis_zs
omn,2002,3.43348
omn,2003,2.77778
omn,2004,2.82686
omn,2005,3.87812
omn,2006,3.96825
omn,2007,4.48223
omn,2008,5.41311
omn,2009,6.90209
omn,2010,4.60432
omn,2011,2.46194
omn,2012,2.77047
omn,2013,3.43978
omn,2014,3.03588
omn,2015,2.6162
omn,2016,3.05034
omn,2017,2.62468
omn,2018,4.0785
omn,2019,4.35241
omn,2020,9.97274
pak,1993,14.72301
pak,1994,14.19065
pak,1995,14.46064
pak,1996,18.79188
pak,1997,17.51467
pak,1998,22.88447
pak,1999,21.8797
pak,2000,15.8209
pak,2001,15.58533
pak,2002,14.80084
pak,2003,7.58761
pak,2004,9.86886
pak,2005,9.36135
pak,2006,6.99281
pak,2007,6.75966
pak,2008,6.51918
pak,2009,11.7766
pak,2010,6.60076
pak,2011,8.63859
pak,2012,8.8423
pak,2013,17.47159
pak,2014,13.94189
pak,2015,13.37968
pak,2016,17.28983
pak,2017,15.9439
pak,2018,18.9958
pak,2019,22.00966
pak,2020,32.03805
pak,2021,37.999
pan,1977,1.49551
pan,1978,0.83616
pan,1979,0.7328
pan,1980,0.59807
pan,1981,0.28933
pan,1982,0.28161
pan,1983,0.24739
pan,1984,0.32824
pan,1985,0.28796
pan,1986,0.33626
pan,1987,0.40834
pan,1988,0.36689
pan,1989,0.04073
pan,1990,0.02745
pan,1991,1.66708
pan,1992,2.03133
pan,1993,2.16537
pan,1994,2.77006
pan,1995,2.21623
pan,1996,2.36542
pan,1997,2.22428
pan,1998,2.84207
pan,1999,2.16672
pan,2000,1.72044
pan,2001,2.24438
pan,2002,1.67265
pan,2003,2.92114
pan,2004,4.30363
pan,2005,4.27348
pan,2006,4.34029
pan,2007,5.39038
pan,2008,4.83428
pan,2009,4.96833
pan,2010,5.09513
pan,2011,4.30906
pan,2012,3.08024
pan,2013,2.87487
pan,2014,2.7567
pan,2015,2.40614
pan,2016,2.45179
pan,2017,2.20553
pan,2018,2.16438
pan,2019,2.1693
pan,2020,3.7234
per,1985,7.33813
per,1986,9.99824
per,1987,6.97531
per,1988,6.63699
per,1989,8.75422
per,1990,12.32166
per,1991,15.84906
per,1992,18.01075
per,1993,22.24417
per,1994,18.66615
per,1995,20.84942
per,1996,14.01956
per,1997,12.92152
per,1998,8.66791
per,1999,9.35115
per,2000,7.17862
per,2001,5.93581
per,2002,4.04002
per,2003,3.02804
per,2004,3.35791
per,2005,3.409
per,2006,3.57478
per,2007,3.59542
per,2008,4.41717
per,2009,3.19015
per,2010,3.82684
per,2011,4.43666
per,2012,4.41627
per,2013,3.15259
per,2014,3.21729
per,2015,2.72116
per,2016,2.5142
per,2017,2.11064
per,2018,1.70002
per,2019,1.68112
per,2020,3.87238
phl,1998,0
phl,1999,3.78671
phl,2000,4.59156
phl,2001,7.10949
phl,2002,7.44395
phl,2003,8.13625
phl,2004,7.7117
phl,2005,7.58873
phl,2006,9.15756
phl,2007,10.10994
phl,2008,12.2869
phl,2009,13.46919
phl,2010,12.57383
phl,2011,14.6657
phl,2012,14.69321
phl,2013,14.29545
phl,2014,13.61808
phl,2015,11.90759
phl,2016,17.60427
phl,2017,16.18767
phl,2018,15.46986
phl,2019,14.77803
phl,2020,18.63384
phl,2021,18.73399
plw,2005,1.67974
plw,2006,2.58579
plw,2007,2.68234
plw,2008,2.57165
plw,2009,2.88886
plw,2010,3.07319
plw,2011,2.63552
plw,2012,2.40492
plw,2013,2.41533
plw,2014,2.35042
plw,2015,2.21167
plw,2016,2.23337
plw,2017,2.60139
png,2002,0
png,2003,0.21908
png,2004,2.07877
png,2005,2.06517
png,2006,2.94314
png,2007,3.74617
png,2008,1.15775
png,2009,1.20173
png,2010,0.73802
png,2011,0.25039
png,2012,0.34811
png,2013,3.91582
png,2014,4.91373
png,2015,3.19541
png,2016,1.27708
png,2017,1.92554
png,2018,1.78032
pol,1994,3.14972
pol,1995,2.94145
pol,1996,3.49536
pol,1997,4.54495
pol,1998,4.23144
pol,1999,4.83603
pol,2000,2.84283
pol,2001,2.91381
pol,2002,2.62057
pol,2003,3.37149
pol,2004,3.12915
pol,2005,2.62677
pol,2006,3.39387
pol,2007,3.55369
pol,2008,3.93761
pol,2009,4.52541
pol,2010,5.80346
pol,2011,6.48014
pol,2012,7.1973
pol,2013,7.83037
pol,2014,8.87978
pol,2015,9.96892
pol,2016,10.92544
pol,2017,11.04583
pol,2018,11.74087
pol,2019,12.25891
pol,2020,14.21162
prt,1993,5.03284
prt,1994,4.884
prt,1995,4.23585
prt,1996,3.7379
prt,1997,3.87936
prt,1998,2.67145
prt,1999,2.44224
prt,2000,2.41906
prt,2001,2.39363
prt,2002,2.7725
prt,2003,3.49645
prt,2004,3.69015
prt,2005,4.15045
prt,2006,4.16102
prt,2007,4.44303
prt,2008,4.54185
prt,2009,4.32769
prt,2010,4.07703
prt,2011,4.26616
prt,2012,4.71216
prt,2013,4.43488
prt,2014,4.98857
prt,2015,4.86148
prt,2016,4.99123
prt,2017,4.82989
prt,2018,5.66328
prt,2019,5.93218
prt,2020,11.00135
prt,2021,12.20755
pry,1990,7.10187
pry,1991,5.05423
pry,1992,5.56775
pry,1993,10.71591
pry,1994,11.52041
pry,1995,5.64457
pry,1996,4.09506
pry,1997,4.99297
pry,1998,3.98916
pry,1999,5.47068
pry,2000,4.76576
pry,2001,4.68486
pry,2002,5.74839
pry,2003,5.76214
pry,2004,6.61058
pry,2005,5.82852
pry,2006,5.27004
pry,2007,3.094
pry,2008,2.57156
pry,2009,3.20042
pry,2010,2.78499
pry,2011,1.92393
pry,2012,1.49922
pry,2013,1.33586
pry,2014,1.45408
pry,2015,1.6222
pry,2016,1.52773
pry,2017,1.37827
pry,2018,1.30783
pry,2019,1.32577
pry,2020,1.82462
pse,1998,0
pse,1999,0
pse,2000,0.57903
pse,2001,2.81702
pse,2002,3.68941
pse,2003,4.98677
pse,2004,6.6654
pse,2005,11.29433
pse,2006,19.69971
pse,2007,10.39633
pse,2008,7.57211
pse,2009,10.43831
pse,2010,7.07333
pse,2011,4.49415
pse,2012,6.61763
pse,2013,9.65776
pse,2014,10.33939
pse,2015,10.20652
pse,2016,12.76379
pse,2017,15.11431
pse,2018,16.73283
pse,2019,3.43334
pse,2020,5.35045
pyf,2002,0.34013
pyf,2003,0.41145
pyf,2004,1.5302
pyf,2005,1.77906
pyf,2006,1.84236
pyf,2007,0.98956
pyf,2008,3.00046
pyf,2009,3.67118
pyf,2010,2.47608
pyf,2011,1.71719
pyf,2012,1.38473
pyf,2013,1.51572
pyf,2014,2.04411
pyf,2015,1.69544
pyf,2016,1.51594
qat,2011,1.54201
qat,2012,4.13932
qat,2013,2.14382
qat,2014,2.8008
qat,2015,3.61611
qat,2016,4.18002
qat,2017,3.48798
qat,2018,4.28043
qat,2019,4.6302
qat,2020,11.21135
rou,1993,0
rou,1994,4.38513
rou,1995,4.52428
rou,1996,4.96183
rou,1997,5.76798
rou,1998,8.03303
rou,1999,8.4058
rou,2000,10.72645
rou,2001,8.98931
rou,2002,10.16598
rou,2003,11.23377
rou,2004,11.73169
rou,2005,8.5031
rou,2006,9.97192
rou,2007,11.11824
rou,2008,11.08394
rou,2009,14.70836
rou,2010,15.38208
rou,2011,14.27572
rou,2012,15.60292
rou,2013,13.97074
rou,2014,14.76983
rou,2015,15.92101
rou,2016,17.89164
rou,2017,18.45434
rou,2018,20.15136
rou,2019,20.66361
rou,2020,25.82383
rus,1994,3.4913
rus,1995,4.56747
rus,1996,4.24157
rus,1997,4.4525
rus,1998,4.40663
rus,1999,4.48627
rus,2000,3.93367
rus,2001,4.29821
rus,2002,3.96018
rus,2003,3.1976
rus,2004,3.025
rus,2005,3.6099
rus,2006,3.83367
rus,2007,5.20106
rus,2008,5.32857
rus,2009,5.56973
rus,2010,5.33736
rus,2011,5.3438
rus,2012,5.60404
rus,2013,5.93691
rus,2014,6.85019
rus,2015,7.62072
rus,2016,7.70822
rus,2017,8.08592
rus,2018,8.13709
rus,2019,8.86666
rus,2020,12.62044
rwa,2010,3.28157
rwa,2011,2.71959
rwa,2012,3.42502
rwa,2013,3.57334
rwa,2014,2.6225
rwa,2015,2.89819
rwa,2016,2.35245
rwa,2017,2.15361
rwa,2018,1.95829
rwa,2019,1.94489
rwa,2020,3.99081
sau,2005,1.68873
sau,2006,1.7223
sau,2007,1.4991
sau,2008,2.37018
sau,2009,2.10667
sau,2010,2.74189
sau,2011,2.29558
sau,2012,2.78013
sau,2013,2.51253
sau,2014,2.86475
sau,2015,1.743
sau,2016,1.58136
sau,2017,1.86685
sau,2018,5.6454
sau,2019,6.50599
sau,2020,13.30136
sdn,1997,3.80952
sdn,1998,10.12658
sdn,1999,2.69608
sdn,2000,9.48905
sdn,2001,21.91781
sdn,2002,3.44254
sdn,2003,6.85307
sdn,2004,5.43848
sdn,2005,2.61461
sdn,2006,2.8991
sdn,2007,3.68326
sdn,2008,1.39455
sdn,2009,0.1791
sdn,2010,27.23409
sdn,2011,5.18939
sdn,2012,1.81434
sdn,2013,0.65258
sdn,2014,0.67895
sdn,2015,0.13415
sdn,2016,0.72727
sdn,2017,0.03847
sdn,2018,0.00806
sdn,2019,0.00886
sdn,2020,0.7913
sen,1996,9.37833
sen,1997,11.53672
sen,1998,11.54131
sen,1999,11.12209
sen,2000,13.57286
sen,2001,14.70064
sen,2002,12.4633
sen,2003,13.84539
sen,2004,14.11367
sen,2005,13.84485
sen,2006,18.05788
sen,2007,15.58262
sen,2008,15.72721
sen,2009,12.91618
sen,2010,17.38896
sen,2011,17.14486
sen,2012,20.28326
sen,2013,22.27266
sen,2014,22.42825
sen,2015,22.97961
sen,2016,20.82015
sen,2017,20.14287
sen,2018,14.46465
sgp,1995,2.99983
sgp,1996,3.08178
sgp,1997,3.00981
sgp,1998,2.94085
sgp,1999,2.31629
sgp,2000,2.20868
sgp,2001,2.803
sgp,2002,2.73468
sgp,2003,2.68813
sgp,2004,2.66304
sgp,2005,2.29538
sgp,2006,2.67559
sgp,2007,2.55441
sgp,2008,2.91364
sgp,2009,3.22841
sgp,2010,3.52971
sgp,2011,4.15957
sgp,2012,5.19456
sgp,2013,5.37494
sgp,2014,5.18088
sgp,2015,5.79187
sgp,2016,7.98246
sgp,2017,7.53909
sgp,2018,7.18465
sgp,2019,6.24268
sgp,2020,8.33617
sgp,2021,8.10639
slb,1998,4.41176
slb,1999,4.07339
slb,2000,3.49887
slb,2001,4.07489
slb,2002,0.90353
slb,2003,0.29969
slb,2004,0.90106
slb,2005,3.66595
slb,2006,12.45577
slb,2007,12.80045
slb,2008,14.34886
slb,2009,4.23937
slb,2010,2.915
slb,2011,2.56557
slb,2012,2.85706
slb,2013,2.88323
slb,2014,3.2661
slb,2015,4.24331
slb,2016,3.5825
slb,2017,1.07715
slb,2018,1.06312
slb,2019,2.12199
slb,2020,5.49144
sle,2001,0
sle,2002,0
sle,2003,4.47406
sle,2004,0.06625
sle,2005,0.08856
sle,2006,1.75409
sle,2007,0.21502
sle,2008,0.11197
sle,2009,45.16571
sle,2010,0.28319
sle,2011,47.45416
sle,2012,54.89083
sle,2013,42.87468
sle,2014,58.81862
sle,2015,53.51846
sle,2016,1.68958
sle,2017,8.57257
sle,2018,5.34396
sle,2019,1.32623
sle,2020,5.91966
slv,1995,15.29906
slv,1996,14.26232
slv,1997,10.09566
slv,1998,10.44143
slv,1999,7.70413
slv,2000,7.48722
slv,2001,7.84201
slv,2002,6.23486
slv,2003,7.48638
slv,2004,8.35711
slv,2005,6.94167
slv,2006,7.81018
slv,2007,9.89547
slv,2008,9.81978
slv,2009,10.60504
slv,2010,11.27351
slv,2011,8.95405
slv,2012,8.5152
slv,2013,6.8405
slv,2014,7.33605
slv,2015,7.42822
slv,2016,7.23101
slv,2017,7.99631
slv,2018,7.71193
slv,2019,7.53451
slv,2020,11.07068
srb,2007,5.99997
srb,2008,6.49163
srb,2009,7.7804
srb,2010,9.04972
srb,2011,10.28829
srb,2012,12.13064
srb,2013,12.76425
srb,2014,12.7855
srb,2015,14.28713
srb,2016,16.17219
srb,2017,17.12633
srb,2018,18.7296
srb,2019,20.52359
srb,2020,23.2185
ssd,2014,5.37237
ssd,2015,2.7033
ssd,2016,1.86112
ssd,2017,1.5704
ssd,2018,0.9919
ssd,2019,0.22226
ssd,2020,8.77776
stp,1979,1.05932
stp,1980,1.15718
stp,1981,1.91226
stp,1982,7.48466
stp,1983,7.81955
stp,1984,2.06422
stp,1985,1.15425
stp,1986,0.14134
stp,1987,3.2294
stp,1988,8.38951
stp,1989,2.9517
stp,1990,3.27869
stp,1997,21.83003
stp,1998,18.61122
stp,1999,13.12591
stp,2000,13.59247
stp,2001,9.9998
stp,2002,9.998
stp,2003,9.998
stp,2004,9.998
stp,2005,9.9998
stp,2006,9.9998
stp,2007,12.68625
stp,2008,9.9998
stp,2009,10.0291
stp,2010,8.40518
stp,2011,6.7038
stp,2012,8.10613
stp,2013,1.94655
stp,2014,0.77625
stp,2015,2.33665
stp,2016,2.4239
stp,2017,0.28526
stp,2018,0.07094
stp,2019,1.65409
stp,2020,6.85853
sur,2011,3.37048
sur,2012,8.18336
sur,2013,5.62536
sur,2014,5.01021
sur,2015,5.67582
sur,2016,4.36388
sur,2017,6.9658
sur,2018,5.92192
sur,2019,5.37441
sur,2020,8.83545
svk,1994,12.11959
svk,1995,11.13897
svk,1996,1.3743
svk,1997,1.91719
svk,1998,2.70194
svk,1999,4.59528
svk,2000,4.6149
svk,2001,4.23982
svk,2002,2.60496
svk,2003,2.264
svk,2008,5.12059
svk,2009,6.57131
svk,2010,7.02764
svk,2011,8.80028
svk,2012,9.27851
svk,2013,11.02398
svk,2014,10.4896
svk,2015,10.49632
svk,2016,13.00785
svk,2017,14.64755
svk,2018,14.66753
svk,2019,14.11981
svk,2020,17.59798
svn,1992,0.08445
svn,1993,0.57251
svn,1994,0.8612
svn,1995,1.01236
svn,1996,1.67384
svn,1997,2.22733
svn,1998,3.05194
svn,1999,3.54778
svn,2000,4.04912
svn,2001,4.83378
svn,2002,5.76931
svn,2003,5.5249
svn,2004,5.32096
svn,2005,5.55332
svn,2006,5.34393
svn,2007,5.33894
svn,2008,6.70933
svn,2009,6.83198
svn,2010,7.07785
svn,2011,7.43693
svn,2012,8.06636
svn,2013,8.41836
svn,2014,8.0132
svn,2015,8.71295
svn,2016,8.46114
svn,2017,7.33857
svn,2018,6.63804
svn,2019,7.28032
svn,2020,9.54944
svn,2021,9.00775
swe,1970,1.12903
swe,1971,1.03245
swe,1972,1.1544
swe,1973,1.25945
swe,1974,1.11111
swe,1975,1.6288
swe,1976,1.43948
swe,1977,1.67896
swe,1978,1.58224
swe,1979,1.56735
swe,1980,1.48503
swe,1981,1.4517
swe,1982,0
swe,1983,0
swe,1984,0
swe,1985,0
swe,1986,0
swe,1987,1.99254
swe,1988,2.6998
swe,1989,2.70248
swe,1990,2.49641
swe,1991,2.52317
swe,1992,1.69739
swe,1993,3.93317
swe,1994,4.46831
swe,1995,5.06208
swe,1996,5.50161
swe,1997,6.41365
swe,1998,9.02342
swe,1999,7.79913
swe,2000,8.71354
swe,2001,10.61888
swe,2002,9.81662
swe,2003,9.94195
swe,2004,10.60177
swe,2005,10.35991
swe,2006,11.474
swe,2007,15.08872
swe,2008,16.24364
swe,2009,17.55505
swe,2010,16.21564
swe,2011,19.41487
swe,2012,18.74852
swe,2013,19.83818
swe,2014,21.98846
swe,2015,22.19114
swe,2016,20.04231
swe,2017,20.18125
swe,2018,19.61482
swe,2019,20.54447
swe,2020,22.36901
swz,1986,0
swz,1987,5.3539
swz,1988,4.84196
swz,1989,6.87655
swz,1990,5.24425
swz,1991,7.5337
swz,1992,12.00998
swz,1993,12.00897
swz,1994,15.21619
swz,1995,9.81691
swz,1996,12.37933
swz,1997,13.43269
swz,1998,2.8239
swz,1999,6.39409
swz,2000,1.28181
swz,2001,2.4785
swz,2002,2.58428
swz,2003,0.63734
swz,2004,0.33889
swz,2005,6.51818
swz,2006,0.72722
swz,2007,1.30147
swz,2008,0.0237
swz,2009,10.70236
swz,2010,8.96314
swz,2011,17.87462
swz,2012,7.97597
swz,2013,23.58506
swz,2014,6.53048
swz,2015,8.53427
swz,2016,6.17456
swz,2017,5.29497
swz,2018,4.9285
swz,2019,3.83748
swz,2020,5.09235
sxm,2011,0.73196
sxm,2012,0.68193
sxm,2013,1.42456
sxm,2014,1.51973
sxm,2015,1.00498
sxm,2016,0.9774
sxm,2017,0.77627
sxm,2018,0.61034
sxm,2019,0.83049
sxm,2020,3.18164
syc,1995,1.12918
syc,1996,1.47372
syc,1997,1.96346
syc,1998,2.14501
syc,1999,2.66863
syc,2000,3.03382
syc,2001,3.17491
syc,2002,3.25556
syc,2003,3.14197
syc,2004,3.70953
syc,2005,3.45803
syc,2006,3.02617
syc,2007,1.38786
syc,2008,1.39101
syc,2009,1.61939
syc,2010,1.72142
syc,2011,1.69315
syc,2012,1.52856
syc,2013,1.31686
syc,2014,1.45209
syc,2015,1.45984
syc,2016,1.35239
syc,2017,1.27152
syc,2018,1.17647
syc,2019,1.18416
syc,2020,1.39736
syr,2003,6.57797
syr,2004,1.91344
syr,2005,6.35739
syr,2006,5.81395
syr,2007,4.4285
syr,2008,3.9858
syr,2009,3.59668
syr,2010,1.91814
tgo,1996,5.43182
tgo,1997,8.26042
tgo,1998,4.2953
tgo,1999,11.4479
tgo,2000,7.71417
tgo,2001,12.54206
tgo,2002,7.94982
tgo,2003,9.56149
tgo,2004,7.86202
tgo,2005,6.85305
tgo,2006,7.93673
tgo,2007,5.59165
tgo,2008,18.59918
tgo,2009,19.84623
tgo,2010,16.04603
tgo,2011,12.53131
tgo,2012,3.80202
tgo,2013,4.35827
tgo,2014,5.9167
tgo,2015,3.75567
tgo,2016,6.62068
tgo,2017,6.43954
tgo,2018,5.48966
tgo,2019,5.07663
tgo,2020,6.92169
tha,1993,1.25059
tha,1994,1.78076
tha,1995,1.33992
tha,1996,1.32226
tha,1997,1.30256
tha,1998,1.20791
tha,1999,0.98034
tha,2000,0.95336
tha,2001,0.8359
tha,2002,0.84156
tha,2003,0.93878
tha,2004,1.057
tha,2005,1.43239
tha,2006,1.03897
tha,2007,0.81052
tha,2008,1.32381
tha,2009,1.44904
tha,2010,1.37097
tha,2011,1.35084
tha,2012,1.01844
tha,2013,0.98316
tha,2014,1.01639
tha,2015,0.85321
tha,2016,0.81981
tha,2017,0.63427
tha,2018,0.77765
tha,2019,0.72176
tha,2020,1.52138
tjk,2002,8.56163
tjk,2003,10.98021
tjk,2004,9.7391
tjk,2005,9.27336
tjk,2006,12.23405
tjk,2007,12.61533
tjk,2008,21.59099
tjk,2009,19.71529
tjk,2010,7.04221
tjk,2011,3.52088
tjk,2012,2.06356
tjk,2013,4.11705
tjk,2014,4.91742
tjk,2015,5.0735
tjk,2016,4.39064
tjk,2017,2.1287
tjk,2018,2.77528
tjk,2019,2.81579
tjk,2020,4.10868
tls,2006,14.20053
tls,2007,8.12619
tls,2008,18.7086
tls,2009,13.35786
tls,2010,8.71651
tls,2011,9.17419
tls,2012,10.61452
tls,2013,25.98566
tls,2014,32.92989
tls,2015,6.12141
tls,2016,3.02298
tls,2017,2.01067
tls,2018,1.20749
tls,2019,1.43033
tls,2020,2.49741
ton,2003,18.86905
ton,2004,22.01793
ton,2005,13.01817
ton,2006,10.18592
ton,2007,4.25432
ton,2008,4.92097
ton,2009,2.54719
ton,2010,2.82615
ton,2011,2.28823
ton,2012,1.00771
ton,2013,3.00787
ton,2014,2.39726
ton,2015,1.16222
ton,2016,5.13956
ton,2017,9.66615
ton,2018,16.28578
ton,2019,5.96384
ton,2020,6.07939
tto,1996,18.92194
tto,1997,15.31189
tto,1998,14.44171
tto,1999,18.08442
tto,2000,6.55471
tto,2001,5.16196
tto,2002,4.68873
tto,2003,5.76474
tto,2004,5.3244
tto,2005,4.19222
tto,2006,4.16053
tto,2007,3.66963
tto,2008,3.32088
tto,2009,3.25575
tto,2010,2.84832
tto,2011,1.23166
tto,2012,0.73386
tto,2013,0.06825
tto,2014,0.80417
tto,2015,1.41703
tto,2016,1.25965
tto,2017,1.46203
tto,2018,1.64047
tto,2019,1.98767
tto,2020,3.1971
tun,1976,0.45249
tun,1977,0.4329
tun,1978,0.33784
tun,1979,0.24631
tun,1980,0.23148
tun,1981,0.20367
tun,1982,0.16978
tun,1983,0.29369
tun,1984,0.28129
tun,1985,0.62112
tun,1986,0.3937
tun,1987,0.38911
tun,1988,0.44025
tun,1989,0.94683
tun,1990,1.14633
tun,1991,0.69018
tun,1992,0.51606
tun,1993,0.78125
tun,1994,0.785
tun,1995,1.1378
tun,1996,0.70258
tun,1997,0.69204
tun,1998,0.76083
tun,1999,0.87271
tun,2000,1.20746
tun,2001,1.21197
tun,2002,1.15132
tun,2003,1.02351
tun,2004,0.92357
tun,2005,1.66206
tun,2006,2.321
tun,2007,3.06633
tun,2008,3.44597
tun,2009,5.02485
tun,2010,6.11936
tun,2011,8.23643
tun,2012,7.36518
tun,2013,8.4771
tun,2014,7.95381
tun,2015,9.41983
tun,2016,9.93266
tun,2017,9.18112
tun,2018,6.91044
tun,2019,6.42375
tun,2020,10.29704
tur,1998,0
tur,1999,0
tur,2000,0
tur,2001,0
tur,2002,0
tur,2003,1.24237
tur,2004,1.49881
tur,2005,1.48084
tur,2006,1.63645
tur,2007,1.92295
tur,2008,1.98858
tur,2009,1.79808
tur,2010,1.31416
tur,2011,1.12956
tur,2012,0.99155
tur,2013,2.08255
tur,2014,2.02119
tur,2015,1.97881
tur,2016,2.27508
tur,2017,2.19704
tur,2018,2.43915
tur,2019,2.33021
tur,2020,5.90477
tur,2021,4.45888
tuv,2001,4.84426
tuv,2002,19.09037
tuv,2003,9.73877
tuv,2004,14.83829
tuv,2005,6.00471
tuv,2006,6.18183
tuv,2007,5.34651
tuv,2008,4.31955
tuv,2009,3.76443
tuv,2010,2.81988
tuv,2011,3.156
tuv,2012,3.06339
tuv,2013,4.69807
tuv,2014,5.50697
tuv,2015,4.33686
tuv,2016,3.42801
tuv,2017,2.6146
tuv,2018,1.88875
tuv,2019,1.16739
tza,1995,2.82894
tza,1996,3.17511
tza,1997,4.78919
tza,1998,2.98779
tza,1999,4.14793
tza,2000,4.33535
tza,2001,1.19874
tza,2002,1.59712
tza,2003,2.15868
tza,2004,2.78496
tza,2005,2.68005
tza,2006,2.50235
tza,2007,2.29358
tza,2008,2.20109
tza,2009,2.73324
tza,2010,1.70185
tza,2011,1.49456
tza,2012,1.53967
tza,2013,1.56828
tza,2014,1.39166
tza,2015,1.48508
tza,2016,0.80798
tza,2017,0.41658
tza,2018,0.55419
tza,2019,0.67144
tza,2020,0.62126
uga,1999,3.82653
uga,2000,3.2364
uga,2001,5.14935
uga,2002,3.45531
uga,2003,5.75136
uga,2004,6.62368
uga,2005,9.40677
uga,2006,9.70182
uga,2007,5.09367
uga,2008,6.39196
uga,2009,5.42389
uga,2010,4.36138
uga,2011,4.19088
uga,2012,3.49565
uga,2013,4.85582
uga,2014,2.60838
uga,2015,3.1705
uga,2016,2.08542
uga,2017,2.37683
uga,2018,2.14135
uga,2019,1.25784
uga,2020,3.0754
ukr,1994,2.62225
ukr,1995,5.98843
ukr,1996,2.57945
ukr,1997,2.29422
ukr,1998,2.27121
ukr,1999,2.22772
ukr,2000,1.22351
ukr,2001,1.20959
ukr,2002,1.08834
ukr,2003,1.06943
ukr,2004,1.13739
ukr,2005,1.50354
ukr,2006,2.09342
ukr,2007,2.39438
ukr,2008,2.45179
ukr,2009,3.92078
ukr,2010,3.92317
ukr,2011,4.88975
ukr,2012,5.98035
ukr,2013,7.88042
ukr,2014,13.71943
ukr,2015,16.9185
ukr,2016,18.5572
ukr,2017,19.37794
ukr,2018,21.93104
ukr,2019,24.79817
ukr,2020,33.28836
ukr,2021,38.1461
ury,1995,4.91466
ury,1996,4.56138
ury,1997,4.12892
ury,1998,3.79046
ury,1999,4.5577
ury,2000,2.93818
ury,2001,3.91729
ury,2002,4.69039
ury,2003,3.42718
ury,2004,7.86656
ury,2005,7.65818
ury,2006,10.20049
ury,2007,9.39917
ury,2008,8.99222
ury,2009,7.60435
ury,2010,7.72064
ury,2011,5.83158
ury,2012,4.97388
ury,2013,5.3914
ury,2014,6.54789
ury,2015,8.45468
ury,2016,8.61378
ury,2017,14.06229
ury,2018,16.16942
ury,2019,18.57282
ury,2020,27.08843
usa,1970,2.62009
usa,1971,2.42188
usa,1972,2.54682
usa,1973,2.93427
usa,1974,2.64805
usa,1975,2.78611
usa,1976,2.79188
usa,1977,2.79833
usa,1978,2.82087
usa,1979,2.85852
usa,1980,1.9979
usa,1981,1.55459
usa,1982,1.85967
usa,1983,2.00872
usa,1984,1.8843
usa,1985,1.99746
usa,1986,3.38643
usa,1987,2.93223
usa,1988,3.23852
usa,1989,3.00456
usa,1990,2.73908
usa,1991,3.33009
usa,1992,2.43509
usa,1993,2.40169
usa,1994,2.59288
usa,1995,2.57577
usa,1996,2.53679
usa,1997,2.8927
usa,1998,3.52902
usa,1999,4.43134
usa,2000,4.11076
usa,2001,4.52835
usa,2002,4.33488
usa,2003,4.73508
usa,2004,4.35628
usa,2005,4.11319
usa,2006,4.07529
usa,2007,4.10364
usa,2008,4.4178
usa,2009,4.77072
usa,2010,4.56271
usa,2011,4.55691
usa,2012,4.89485
usa,2013,5.0491
usa,2014,5.10257
usa,2015,5.38948
usa,2016,5.52192
usa,2017,5.71581
usa,2018,5.71497
usa,2019,6.24982
usa,2020,8.03291
uzb,2010,5.15399
uzb,2011,7.38541
uzb,2012,10.51955
uzb,2013,8.39852
uzb,2014,10.0681
uzb,2015,8.76358
uzb,2016,7.74394
uzb,2017,6.69352
uzb,2018,5.69351
uzb,2019,5.3438
uzb,2020,9.79546
vct,1986,10.78838
vct,1987,9.43929
vct,1988,11.42173
vct,1989,14.13867
vct,1990,13.9429
vct,1991,0
vct,1992,0
vct,1993,12.41908
vct,1994,12.89946
vct,1995,13.23705
vct,1996,17.74058
vct,1997,10.44492
vct,1998,8.05466
vct,1999,8.86341
vct,2000,9.1761
vct,2001,8.71878
vct,2002,8.93173
vct,2003,9.37903
vct,2004,8.60224
vct,2005,6.41762
vct,2006,5.01774
vct,2007,6.04561
vct,2008,5.43838
vct,2009,6.12322
vct,2010,5.61588
vct,2011,4.41902
vct,2012,6.76542
vct,2013,7.06069
vct,2014,3.8292
vct,2015,3.19133
vct,2016,3.214
vct,2017,3.17644
vct,2018,1.96235
vct,2019,1.94321
vct,2020,4.07463
ven,1989,0.96567
ven,1990,0.75885
ven,1991,1.05434
ven,1992,2.3361
ven,1993,2.28951
ven,1994,1.82505
ven,1995,2.0178
ven,1996,0.37783
ven,1997,12.82246
ven,1998,8.89979
ven,1999,8.40708
ven,2000,8.34739
ven,2001,5.28986
ven,2002,4.62144
ven,2003,4.87528
ven,2004,4.11449
ven,2005,5.1263
ven,2006,6.78295
ven,2007,4.33387
ven,2008,3.7037
ven,2009,3.87127
ven,2010,4.70779
ven,2011,4.0272
ven,2012,3.51852
ven,2013,3.74549
ven,2014,3.99061
ven,2015,5.74924
ven,2016,4.98054
vut,1996,4.36265
vut,1997,4.47062
vut,1998,2.27041
vut,1999,3.33483
vut,2000,1.94871
vut,2001,1.29379
vut,2002,1.84629
vut,2003,2.10285
vut,2004,1.98794
vut,2005,2.03458
vut,2006,2.48795
vut,2007,2.13094
vut,2008,1.81048
vut,2009,1.27569
vut,2010,2.2096
vut,2011,1.05382
vut,2012,0.53624
vut,2013,0.50988
vut,2014,1.6297
vut,2015,2.63228
vut,2016,3.21871
vut,2017,2.97624
vut,2018,2.27397
vut,2019,1.95449
vut,2020,6.43956
wsm,2004,2.74556
wsm,2005,4.93355
