geo,time,sp_pop_7074_fe_5y
abw,1960,0.81418
abw,1961,0.84242
abw,1962,0.8723
abw,1963,0.90629
abw,1964,0.94871
abw,1965,1.00116
abw,1966,1.03901
abw,1967,1.08354
abw,1968,1.13427
abw,1969,1.19699
abw,1970,1.25903
abw,1971,1.34202
abw,1972,1.42302
abw,1973,1.5153
abw,1974,1.62568
abw,1975,1.75613
abw,1976,1.79679
abw,1977,1.85227
abw,1978,1.91353
abw,1979,1.9838
abw,1980,2.07103
abw,1981,2.15823
abw,1982,2.23494
abw,1983,2.28084
abw,1984,2.30898
abw,1985,2.32184
abw,1986,2.3147
abw,1987,2.30886
abw,1988,2.31833
abw,1989,2.32303
abw,1990,2.3148
abw,1991,2.17777
abw,1992,2.05887
abw,1993,1.96844
abw,1994,1.90781
abw,1995,1.89152
abw,1996,1.83924
abw,1997,1.80676
abw,1998,1.81863
abw,1999,1.87535
abw,2000,1.96942
abw,2001,2.0788
abw,2002,2.19973
abw,2003,2.32911
abw,2004,2.45765
abw,2005,2.5794
abw,2006,2.71859
abw,2007,2.85386
abw,2008,2.98443
abw,2009,3.09346
abw,2010,3.18609
abw,2011,3.20213
abw,2012,3.20328
abw,2013,3.21369
abw,2014,3.26423
abw,2015,3.3667
abw,2016,3.49175
abw,2017,3.65276
abw,2018,3.84878
abw,2019,4.06143
abw,2020,4.28694
afg,1960,0.79714
afg,1961,0.79662
afg,1962,0.79497
afg,1963,0.79283
afg,1964,0.79006
afg,1965,0.78668
afg,1966,0.78693
afg,1967,0.78539
afg,1968,0.78317
afg,1969,0.78094
afg,1970,0.77896
afg,1971,0.77874
afg,1972,0.7774
afg,1973,0.77594
afg,1974,0.7751
afg,1975,0.77525
afg,1976,0.77482
afg,1977,0.77136
afg,1978,0.76584
afg,1979,0.75922
afg,1980,0.75249
afg,1981,0.75306
afg,1982,0.74739
afg,1983,0.7353
afg,1984,0.7171
afg,1985,0.69298
afg,1986,0.70136
afg,1987,0.70922
afg,1988,0.71559
afg,1989,0.71868
afg,1990,0.71673
afg,1991,0.72128
afg,1992,0.72811
afg,1993,0.7355
afg,1994,0.74286
afg,1995,0.75198
afg,1996,0.74608
afg,1997,0.73748
afg,1998,0.72862
afg,1999,0.72089
afg,2000,0.71432
afg,2001,0.70008
afg,2002,0.68918
afg,2003,0.68233
afg,2004,0.6802
afg,2005,0.68304
afg,2006,0.68853
afg,2007,0.69616
afg,2008,0.70505
afg,2009,0.71387
afg,2010,0.72221
afg,2011,0.72021
afg,2012,0.71791
afg,2013,0.72018
afg,2014,0.73284
afg,2015,0.75761
afg,2016,0.78688
afg,2017,0.82439
afg,2018,0.86253
afg,2019,0.89181
afg,2020,0.90859
ago,1960,0.87964
ago,1961,0.90019
ago,1962,0.92308
ago,1963,0.94583
ago,1964,0.96568
ago,1965,0.98153
ago,1966,0.96556
ago,1967,0.94888
ago,1968,0.9264
ago,1969,0.88724
ago,1970,0.82095
ago,1971,0.78984
ago,1972,0.74225
ago,1973,0.69771
ago,1974,0.67668
ago,1975,0.68499
ago,1976,0.70276
ago,1977,0.7389
ago,1978,0.77764
ago,1979,0.80095
ago,1980,0.80371
ago,1981,0.78745
ago,1982,0.7576
ago,1983,0.72895
ago,1984,0.71683
ago,1985,0.72557
ago,1986,0.73999
ago,1987,0.76658
ago,1988,0.79379
ago,1989,0.80847
ago,1990,0.80724
ago,1991,0.78732
ago,1992,0.75752
ago,1993,0.73088
ago,1994,0.72114
ago,1995,0.7324
ago,1996,0.75126
ago,1997,0.78031
ago,1998,0.8113
ago,1999,0.83541
ago,2000,0.8501
ago,2001,0.85053
ago,2002,0.84423
ago,2003,0.83697
ago,2004,0.83449
ago,2005,0.83845
ago,2006,0.83951
ago,2007,0.84476
ago,2008,0.84868
ago,2009,0.84427
ago,2010,0.82985
ago,2011,0.80173
ago,2012,0.76773
ago,2013,0.73576
ago,2014,0.71402
ago,2015,0.70507
ago,2016,0.69993
ago,2017,0.70357
ago,2018,0.71004
ago,2019,0.71196
ago,2020,0.70693
alb,1960,1.83439
alb,1961,1.75598
alb,1962,1.65409
