geo,time,ny_adj_ictr_gn_zs
ita,1976,25.58663
ita,1977,25.55815
ita,1978,25.97715
ita,1979,25.99435
ita,1980,24.60265
ita,1981,22.53685
ita,1982,22.24634
ita,1983,22.79821
ita,1984,22.89151
ita,1985,22.52581
ita,1986,22.20034
ita,1987,21.98967
ita,1988,22.04253
ita,1989,21.38012
ita,1990,21.3692
ita,1991,20.5529
ita,1992,19.57592
ita,1993,20.26943
ita,1994,20.39336
ita,1995,22.37253
ita,1996,22.58662
ita,1997,22.52507
ita,1998,21.74919
ita,1999,21.07168
ita,2000,20.66683
ita,2001,21.0606
ita,2002,21.15718
ita,2003,20.49643
ita,2004,20.80878
ita,2005,20.24732
ita,2006,20.40623
ita,2007,20.85777
ita,2008,19.16286
ita,2009,17.6346
ita,2010,17.30802
ita,2011,17.68746
ita,2012,17.57242
ita,2013,18.03091
ita,2014,18.84484
ita,2015,18.64021
ita,2016,20.09709
ita,2017,20.48433
ita,2018,20.78517
ita,2019,20.86526
jam,1976,8.52758
jam,1977,12.22519
jam,1978,16.9458
jam,1979,16.00897
jam,1980,12.99881
jam,1981,11.54488
jam,1982,10.42284
jam,1983,11.00509
jam,1984,12.7094
jam,1985,15.73373
jam,1986,17.89737
jam,1987,18.05255
jam,1988,26.5308
jam,1989,23.08035
jam,1990,20.92226
jam,1991,21.09108
jam,1992,28.3616
jam,1993,35.49637
jam,1994,27.7896
jam,1995,25.16493
jam,1996,24.48958
jam,1997,22.54906
jam,1998,19.38333
jam,1999,19.46363
jam,2000,17.51296
jam,2001,18.2435
jam,2002,16.91636
jam,2003,19.12869
jam,2004,21.98574
jam,2005,15.98249
jam,2006,18.39005
jam,2007,16.42996
jam,2008,6.49518
jam,2009,13.7058
jam,2010,13.94126
jam,2011,8.90274
jam,2012,11.1526
jam,2013,12.22085
jam,2014,14.48644
jam,2015,18.81038
jam,2016,22.12623
jam,2017,22.17685
jam,2018,22.88897
jam,2019,22.99801
jor,1976,31.15781
jor,1977,35.14468
jor,1978,18.5017
jor,1979,28.19568
jor,1980,43.38706
jor,1981,42.03655
jor,1982,29.1872
jor,1983,23.1286
jor,1984,23.05169
jor,1985,14.6936
jor,1986,17.96179
jor,1987,14.99741
jor,1988,18.99072
jor,1989,29.56312
jor,1990,22.10977
jor,1991,15.80438
jor,1992,18.11601
jor,1993,26.06875
jor,1994,27.64774
jor,1995,30.40985
jor,1996,28.55846
jor,1997,26.9076
jor,1998,22.62768
jor,1999,25.26601
jor,2000,22.42102
jor,2001,20.41099
jor,2002,25.06642
jor,2003,32.18522
jor,2004,27.07258
jor,2005,15.68973
jor,2006,16.38905
jor,2007,12.4207
jor,2008,22.16098
jor,2009,24.62133
jor,2010,24.39235
jor,2011,18.6364
jor,2012,11.83863
jor,2013,13.8356
jor,2014,16.31119
jor,2015,13.49945
jor,2016,11.62538
jor,2017,8.92284
jor,2018,12.06568
jor,2019,15.81975
jpn,1996,31.9
jpn,1997,31.7
jpn,1998,30.9
jpn,1999,29.3
jpn,2000,29.5
jpn,2001,28.1
jpn,2002,26.9
jpn,2003,27.1
jpn,2004,27.6
jpn,2005,27.7
jpn,2006,27.8
jpn,2007,28.3
jpn,2008,26.7
jpn,2009,23.5
jpn,2010,24.5
jpn,2011,23.5
jpn,2012,22.9
jpn,2013,23.3
jpn,2014,23.8
jpn,2015,26.1
jpn,2016,26.5
jpn,2017,27.1
jpn,2018,26.9
kaz,1995,15.0149
kaz,1996,19.24794
kaz,1997,16.28477
kaz,1998,15.36009
kaz,1999,14.17121
kaz,2000,22.57699
kaz,2001,26.0993
kaz,2002,31.51563
kaz,2003,30.08604
kaz,2004,29.26116
kaz,2005,31.52029
kaz,2006,35.11763
kaz,2007,33.53033
kaz,2008,35.19595
kaz,2009,32.96269
kaz,2010,34.96534
kaz,2011,38.30968
kaz,2012,34.40577
kaz,2013,32.43474
kaz,2014,33.58461
kaz,2015,29.50226
kaz,2016,26.49736
kaz,2017,29.1002
kaz,2018,31.68958
kaz,2019,30.81198
ken,1975,12.61699
ken,1976,18.17244
ken,1977,26.23189
ken,1978,18.86079
ken,1979,14.78401
ken,1980,17.82404
ken,1981,20.31548
ken,1982,16.82974
ken,1983,20.9355
ken,1984,18.55526
ken,1985,24.82154
ken,1986,21.94149
ken,1987,18.92244
ken,1988,20.99596
ken,1989,15.04062
ken,1990,19.83816
ken,1991,20.3
ken,1992,15.8
ken,1993,39.6
ken,1994,35.6
ken,1995,24.7
ken,1996,16.8
ken,1997,16.5
ken,1998,16.4
ken,1999,18.7
ken,2000,13
ken,2001,9.89
ken,2002,8.61
ken,2003,9.58
ken,2004,12.1
ken,2005,13.9
ken,2006,16.1
ken,2007,16.7
ken,2008,15.4
ken,2009,14.5
ken,2010,14.2
ken,2011,13.6
ken,2012,12.6
ken,2013,9.71
ken,2014,10.7
ken,2015,11.3
ken,2016,11.6
ken,2017,9.37
ken,2018,8.72
ken,2019,8.13
kgz,1993,7.08
kgz,1994,4.54
kgz,1995,8
kgz,1996,1.86
kgz,1997,14.5
kgz,1998,-8.35
kgz,1999,2.92
kgz,2000,15.6
kgz,2001,17.9
kgz,2002,17.5
kgz,2003,10.4
kgz,2004,16.2
kgz,2005,15.2
kgz,2006,11.1
kgz,2007,21.1
kgz,2008,15.2
kgz,2009,26.2
kgz,2010,21.3
kgz,2011,19.5
kgz,2012,13.1
kgz,2013,9.67
kgz,2014,12
kgz,2015,12.7
kgz,2016,23.7
kgz,2017,28
kgz,2018,27.4
kgz,2019,22
khm,1995,5.71769
khm,1996,4.79108
khm,1997,8.63956
khm,1998,7.36229
khm,1999,13.38649
khm,2000,14.78158
khm,2001,16.92486
khm,2002,15.01354
khm,2003,14.77468
khm,2004,13.0787
khm,2005,14.25964
khm,2006,20.77335
khm,2007,19.96709
khm,2008,17.43047
khm,2009,19.65549
khm,2010,18.34264
khm,2011,17.15905
khm,2012,19.89316
khm,2013,22.00813
khm,2014,22.54861
khm,2015,22.09078
khm,2016,21.66022
khm,2017,24.69182
khm,2018,27.19335
khm,2019,28.84103
kir,1979,44.16877
kir,1980,29.09685
kir,1981,25.04702
kir,1982,50.29221
kir,1983,61.9524
kir,1984,53.50833
kir,1985,31.7362
kir,1986,32.17071
kir,1987,42.47674
kir,1988,46.31703
kir,1989,40.59693
kir,1990,44.43935
kir,1991,62.86497
kir,1992,59.27475
kir,2008,5.10975
kir,2009,1.75892
kir,2010,9.96266
kir,2011,6.71124
kir,2012,17.43069
kir,2013,16.97639
kir,2014,33.00172
kir,2015,37.00863
kir,2016,26.16978
kir,2017,35.74382
kir,2018,34.68369
kor,1976,25.65717
kor,1977,28.63196
kor,1978,31.49525
kor,1979,30.71046
kor,1980,25.3336
kor,1981,24.85678
kor,1982,26.66709
kor,1983,30.4013
kor,1984,32.55552
kor,1985,32.75907
kor,1986,36.20017
kor,1987,39.65032
kor,1988,41.74063
kor,1989,38.83412
kor,1990,39.06532
kor,1991,39.07741
kor,1992,38.18416
kor,1993,38.249
kor,1994,37.99234
kor,1995,37.82147
kor,1996,36.09239
kor,1997,36.10785
kor,1998,38.2181
kor,1999,35.77026
kor,2000,34.1219
kor,2001,32.15525
kor,2002,31.57158
kor,2003,33.09735
kor,2004,35.52383
kor,2005,34.0058
kor,2006,32.98689
kor,2007,33.53851
kor,2008,33.31344
kor,2009,33.33311
kor,2010,34.9924
kor,2011,34.458
kor,2012,34.30519
kor,2013,34.62841
kor,2014,34.81853
kor,2015,36.23526
kor,2016,36.65135
kor,2017,36.86402
kor,2018,35.71115
kor,2019,34.49292
kos,2004,18.8203
kos,2005,17.73555
kos,2006,20.25276
kos,2007,19.43595
kos,2008,16.61228
kos,2009,21.92413
kos,2010,20.92368
kos,2011,20.66747
kos,2012,22.49077
kos,2013,23.6939
kos,2014,18.474
kos,2015,18.70395
kos,2016,19.00432
kos,2017,22.24224
kos,2018,20.37251
kos,2019,23.80991
kwt,1975,61.94019
kwt,1976,62.17659
kwt,1977,49.37699
kwt,1978,51.1662
kwt,1979,62.3983
kwt,1980,59.33704
kwt,1981,54.72789
kwt,1982,37.68722
kwt,1983,41.28245
kwt,1984,43.25972
kwt,1985,36.30495
kwt,1986,39.40416
kwt,1987,41.84627
kwt,1988,36.29272
kwt,1989,38.4849
kwt,1990,13.85628
kwt,1991,-158.41827
kwt,1992,18.11748
kwt,1993,26.89694
kwt,1994,27.86091
kwt,1995,31.97189
kwt,1996,34.28305
kwt,1997,35.31527
kwt,1998,22.00961
kwt,1999,26.81408
kwt,2000,42.09012
kwt,2001,33.45867
kwt,2002,26.00532
kwt,2003,33.92625
kwt,2004,44.18016
kwt,2005,53.04937
kwt,2006,59.20732
kwt,2007,51.66257
kwt,2008,54.52788
kwt,2009,40.29124
kwt,2010,47.6316
kwt,2011,54.21752
kwt,2012,54.09825
kwt,2013,51.21059
kwt,2014,45.76718
kwt,2015,27.83251
kwt,2016,22.79199
kwt,2017,30.71547
kwt,2018,36.05856
lao,1984,4.99756
lao,1985,3.41033
lao,1986,4.56012
lao,1987,4.74168
lao,1988,-0.61281
lao,2000,8.89311
lao,2001,1.45341
lao,2002,19.06477
lao,2003,11.19181
lao,2004,15.35168
lao,2005,20.74337
lao,2006,23.88629
lao,2007,19.83222
lao,2008,14.72356
lao,2009,17.10637
lao,2010,10.33113
lao,2011,19.74083
lao,2012,7.30443
lao,2013,6.05061
lao,2014,10.64329
lao,2015,11.25156
lao,2016,18.44249
lbn,2002,-4.4377
lbn,2003,-19.60054
lbn,2004,6.72333
lbn,2005,7.54212
lbn,2006,10.21385
lbn,2007,14.32011
lbn,2008,7.93643
lbn,2009,7.48627
lbn,2010,5.00258
lbn,2011,2.71722
lbn,2012,-2.53797
lbn,2013,-2.48837
lbn,2014,-3.53886
lbn,2015,2.41063
lbn,2016,1.67795
lbn,2017,-1.30457
lbn,2018,-4.02641
lbn,2019,-3.15081
lbr,2004,-85.35977
lbr,2005,-80.12974
lbr,2006,1.01049
lbr,2007,-79.15277
lbr,2008,-35.2426
lbr,2009,-6.69896
lbr,2010,-25.48382
lbr,2011,-19.92153
lbr,2012,-22.46116
lbr,2013,-32.76059
lbr,2014,-42.65015
lbr,2015,-33.94941
lbr,2016,-41.92752
lbr,2017,-53.73582
lbr,2018,-67.30511
lbr,2019,-44.19657
lby,2002,27.4
lby,2003,48.3
lby,2004,43.6
lby,2005,62.7
lby,2006,66.9
lby,2007,62.3
lby,2008,66.8
lka,1975,8.48193
lka,1976,3.41756
lka,1977,5.97715
lka,1978,12.18627
lka,1979,22.71763
lka,1980,25.46702
lka,1981,26.92114
lka,1982,27.99461
lka,1983,26.8294
lka,1984,24.85487
lka,1985,23.80338
lka,1986,23.78348
lka,1987,24.26766
lka,1988,24.76502
lka,1989,23.7531
lka,1990,23.8759
lka,1991,23.80983
lka,1992,24.50959
lka,1993,25.61522
lka,1994,24.5299
lka,1995,21.10726
lka,1996,21.90945
lka,1997,22.46222
lka,1998,23.01086
lka,1999,23.81755
lka,2000,22.53387
lka,2001,23.37222
lka,2002,21.64018
lka,2003,21.85444
lka,2004,22.34042
lka,2005,24.46229
lka,2006,23.00331
lka,2007,23.88728
lka,2008,18.47303
lka,2009,24.20923
lka,2010,28.77095
lka,2011,26.55075
lka,2012,33.90312
lka,2013,30.58465
lka,2014,30.49956
lka,2015,29.56528
lka,2016,26.43509
lka,2017,29.74745
lka,2018,28.06194
lka,2019,25.999
lso,1975,6.32623
lso,1976,6.50875
lso,1977,13.58574
lso,1978,23.16301
lso,1979,18.81145
lso,1980,30.78263
lso,1981,22.78891
lso,2007,31.36354
lso,2008,32.82044
lso,2009,25.6501
lso,2010,21.81864
lso,2011,19.22777
lso,2012,19.31568
lso,2013,26.14191
lso,2014,29.86421
lso,2015,26.2161
lso,2016,17.22639
lso,2017,18.80555
lso,2018,21.91158
lso,2019,21.83251
ltu,1995,13.40491
ltu,1996,12.62329
ltu,1997,15.21174
ltu,1998,13.12388
ltu,1999,10.77
ltu,2000,13.18692
ltu,2001,14.56775
ltu,2002,15.8396
ltu,2003,15.64791
ltu,2004,15.59479
ltu,2005,17.31534
ltu,2006,16.85928
ltu,2007,17.79638
ltu,2008,15.39409
ltu,2009,14.4021
ltu,2010,18.44446
ltu,2011,18.85452
ltu,2012,18.77117
ltu,2013,21.70106
ltu,2014,23.35761
ltu,2015,19.53239
ltu,2016,18.8058
ltu,2017,20.49905
ltu,2018,21.2329
ltu,2019,21.55122
lux,1999,37.6
lux,2000,38.1
lux,2001,36.5
lux,2002,35.4
lux,2003,32.6
lux,2004,39.4
lux,2005,42
lux,2006,39.1
lux,2007,45.9
lux,2008,41.4
lux,2009,23
lux,2010,32
lux,2011,30.1
lux,2012,27.6
lux,2013,27
lux,2014,28.3
lux,2015,30
lux,2016,29.9
lux,2017,27.3
lux,2018,27.3
lux,2019,26.1
lva,1995,13
lva,1996,12.3
lva,1997,13.9958
lva,1998,16.01253
lva,1999,12.84743
lva,2000,18.56405
lva,2001,19.33893
lva,2002,20.3658
lva,2003,21.3
lva,2004,21.4
lva,2005,24
lva,2006,19.8
lva,2007,22
lva,2008,23.8
lva,2009,28.6
lva,2010,22.2
lva,2011,23.5
lva,2012,23.8
lva,2013,22.6
lva,2014,22.4
lva,2015,23.4
lva,2016,22.9
lva,2017,23.5
lva,2018,23.9
lva,2019,22
mac,2002,42.71984
mac,2003,46.13352
mac,2004,52.67269
mac,2005,53.58634
mac,2006,55.23327
mac,2007,60.54825
mac,2008,53.85031
mac,2009,52.75578
mac,2010,59.89482
mac,2011,63.94358
mac,2012,64.24485
mac,2013,65.24879
mac,2014,63.81519
mac,2015,56.27366
mac,2016,55.2244
mac,2017,58.12568
mac,2018,58.27641
mar,1975,19.87471
mar,1976,14.96858
mar,1977,16.37354
mar,1978,16.27803
mar,1979,16.08178
mar,1980,25.34193
mar,1981,23.33314
mar,1982,24.34756
mar,1983,22.69086
mar,1984,26.08959
mar,1985,26.39521
mar,1986,27.17669
mar,1987,26.63442
mar,1988,27.98952
mar,1989,28.73341
mar,1990,31.33371
mar,1991,26.98783
mar,1992,27.31836
mar,1993,25.72888
mar,1994,24.45816
mar,1995,22.55592
mar,1996,25.19919
mar,1997,25.39428
mar,1998,28.05195
mar,1999,25.97884
mar,2000,25.69773
mar,2001,32.36844
mar,2002,31.33816
mar,2003,32.69979
mar,2004,33.07499
mar,2005,32.52887
mar,2006,33.77121
mar,2007,34.05157
mar,2008,34.23981
mar,2009,30.19488
mar,2010,30.12979
mar,2011,28.55027
mar,2012,25.77178
mar,2013,27.39927
mar,2014,27.17684
mar,2015,29.41308
mar,2016,28.80465
mar,2017,29.73026
mar,2018,28.35972
mar,2019,28.40205
mda,1996,13.01173
mda,1997,8.43773
mda,1998,4.59921
mda,1999,19.7252
mda,2000,17.43557
mda,2001,20.42921
mda,2002,19.33854
mda,2003,15.10716
mda,2004,21.15099
mda,2005,20.17629
mda,2006,19.48178
mda,2007,21.83092
mda,2008,21.24038
mda,2009,13.30575
mda,2010,15.85629
mda,2011,13.06875
mda,2012,15.32906
mda,2013,18.02483
mda,2014,18.46622
mda,2015,16.81506
mda,2016,17.44645
mda,2017,15.95267
mda,2018,14.49255
mda,2019,15.94019
mdg,1974,5.54643
mdg,1975,5.18525
mdg,1976,7.64837
mdg,1977,6.68078
mdg,1978,4.93846
mdg,1979,1.15254
mdg,1980,38.02935
mdg,1981,30.04159
mdg,1982,21.82247
mdg,1983,22.47031
mdg,1984,24.21219
mdg,1985,15.84979
mdg,1986,19.23718
mdg,1987,23.77101
mdg,1988,15.64998
mdg,1989,42.61789
mdg,1990,32.51638
mdg,1991,27.1563
mdg,1992,34.15677
mdg,1993,34.81902
mdg,1994,28.96876
mdg,1995,4.68135
mdg,1996,8.94531
mdg,1997,7.07411
mdg,1998,7.1784
mdg,1999,8.29755
mdg,2000,7.88897
mdg,2001,14.4165
mdg,2002,5.8948
mdg,2003,10.35326
mdg,2004,16.52985
mdg,2005,10.61671
mdg,2006,15.31777
mdg,2007,19.27701
mdg,2008,24.01683
mdg,2009,18.15033
mdg,2010,17.10538
mdg,2011,16.22751
mdg,2012,13.71549
mdg,2013,9.0294
mdg,2014,14.86796
mdg,2015,13.36535
mdg,2016,16.60053
mdg,2017,15.50317
mdg,2018,18.79443
mdg,2019,17.91465
mdv,2014,29.36189
mdv,2015,26.39903
mdv,2016,17.12942
mdv,2017,22.22132
mdv,2018,21.57536
mdv,2019,20.37513
mex,1979,22.50911
mex,1980,26.95359
mex,1981,26.36181
mex,1982,27.95454
mex,1983,30.26611
mex,1984,27.86646
mex,1985,28.01282
mex,1986,22.21276
mex,1987,26.98855
mex,1988,21.41538
mex,1989,20.49631
mex,1990,20.49906
mex,1991,18.73072
mex,1992,16.89257
mex,1993,20.37811
mex,1994,20.71579
mex,1995,23.48381
mex,1996,23.50753
mex,1997,24.15179
mex,1998,23.9793
mex,1999,22.92599
mex,2000,21.85694
mex,2001,20.98771
mex,2002,19.90817
mex,2003,19.44686
mex,2004,22.43415
mex,2005,21.73929
mex,2006,23.90067
mex,2007,23.65461
mex,2008,23.55529
mex,2009,23.37469
mex,2010,24.04669
mex,2011,24.21103
mex,2012,23.74017
mex,2013,20.75606
mex,2014,21.79944
mex,2015,22.33786
mex,2016,22.91196
mex,2017,23.78406
mex,2018,24.31623
mex,2019,24.39537
mhl,2005,25.42475
mhl,2006,22.80283
mhl,2007,23.34683
mhl,2008,19.46387
mhl,2009,20.83056
mhl,2010,23.01341
mhl,2011,22.03399
mhl,2012,15.04433
mhl,2013,15.88766
mhl,2014,20.48747
mhl,2015,24.30037
mhl,2016,22.66137
mhl,2017,14.23725
mhl,2018,13.50204
mkd,1996,12.32585
mkd,1997,6.10386
mkd,1998,3.96014
mkd,1999,7.38629
mkd,2000,22.31361
mkd,2001,12.73872
mkd,2002,13.22059
mkd,2003,15.90533
mkd,2004,14.66415
mkd,2005,18.88182
mkd,2006,21.98734
mkd,2007,18.50283
mkd,2008,16.39738
mkd,2009,20.56434
mkd,2010,24.13514
mkd,2011,26.34096
mkd,2012,27.25172
mkd,2013,28.04039
mkd,2014,30.29704
mkd,2015,29.40262
mkd,2016,31.27644
mkd,2017,32.92314
mkd,2018,33.86479
mkd,2019,32.94501
mli,1975,7.37435
mli,1976,8.99345
mli,1977,17.53294
mli,1978,5.74082
mli,1979,8.70296
mli,1980,-7.06397
mli,1981,-9.59027
mli,1982,-9.00252
mli,1983,-9.14984
mli,1984,-11.81391
mli,1985,-3.07534
mli,1986,2.40587
mli,1987,10.83771
mli,1988,7.76991
mli,1989,15.86919
mli,1990,12.30208
mli,1991,9.82653
mli,1992,11.29834
mli,1993,8.22425
mli,1994,13.82559
mli,1995,10.68568
mli,1996,10.02885
mli,1997,14.55258
mli,1998,14.57139
mli,1999,10.51109
mli,2000,10.07375
mli,2001,12.64561
mli,2002,12.44717
mli,2003,15.25231
mli,2004,14.35772
mli,2005,13.51493
mli,2006,18.75024
mli,2007,17.40866
mli,2008,13.29594
mli,2009,15.93666
mli,2010,13.34068
mli,2011,14.81642
mli,2012,17.09766
mli,2013,17.04546
mli,2014,15.85623
mli,2015,15.78789
mli,2016,17.17414
mli,2017,14.8333
mli,2018,16.03426
mlt,1971,21.91675
mlt,1972,18.59333
mlt,1973,15.40923
mlt,1974,16.03369
mlt,1975,25.45876
mlt,1976,29.36252
mlt,1977,24.6387
mlt,1978,26.56575
mlt,1979,28.86578
mlt,1980,28.8603
mlt,1981,32.08177
mlt,1982,29.18844
mlt,1983,26.59923
mlt,1984,26.55291
mlt,1985,23.16937
mlt,1986,24.28388
mlt,1987,27.05771
mlt,1988,29.99599
mlt,1989,27.31514
mlt,1990,28.61018
mlt,1991,29.25133
mlt,1992,27.30006
mlt,1993,25.66572
mlt,1994,25.42937
mlt,1995,23.06564
mlt,1996,18.83741
mlt,1997,20.77835
mlt,1998,19.53745
mlt,1999,20.61791
mlt,2000,16.29601
mlt,2001,16.90916
mlt,2002,20.27244
mlt,2003,18.84559
mlt,2004,16.35709
mlt,2005,15.33974
mlt,2006,12.85675
mlt,2007,15.04844
mlt,2008,19.83804
mlt,2009,16.19635
mlt,2010,19.30206
mlt,2011,18.70747
mlt,2012,18.6762
mlt,2013,21.76156
mlt,2014,26.15239
mlt,2015,29.07505
mlt,2016,27.26391
mlt,2017,31.01808
mlt,2018,30.94497
mlt,2019,29.74516
mmr,2008,18.35596
mmr,2009,16.93805
mmr,2010,33.1627
mmr,2011,37.60751
mmr,2012,34.97299
mmr,2013,33.51362
mmr,2014,31.8047
mmr,2015,25.25307
mmr,2016,26.48585
mmr,2017,26.66551
mmr,2018,30.1548
mne,2007,-4.54838
mne,2008,-8.15847
mne,2009,-0.76697
mne,2010,1.17503
mne,2011,4.24065
mne,2012,5.04559
mne,2013,8.06218
mne,2014,7.70529
mne,2015,8.92185
mne,2016,9.77996
mne,2017,13.88324
mne,2018,14.7253
mne,2019,16.84609
mng,1981,22.42219
mng,1982,31.47844
mng,1983,21.28999
mng,1984,20.41112
mng,1985,19.65713
mng,1986,13.60417
mng,1987,8.52082
mng,1988,8.03291
mng,1989,16.21813
mng,1990,23.78949
mng,1991,25.5348
mng,1992,37.25761
mng,1993,43.32022
mng,1994,41.43102
mng,1995,39.52307
mng,1996,33.38891
mng,1997,37.54536
mng,1998,30.85593
mng,1999,33.4346
mng,2000,17.50365
mng,2001,17.94632
mng,2002,16.33555
mng,2003,25.21988
mng,2004,33.84566
mng,2005,40.38644
mng,2006,46.53901
mng,2007,41.99914
mng,2008,30.91607
mng,2009,28.44366
mng,2010,28.96675
mng,2011,33.13399
mng,2012,30.01644
mng,2013,27.85313
mng,2014,25.52028
mng,2015,22.54485
mng,2016,26.35632
mng,2017,24.70441
mng,2018,28.91436
mng,2019,26.71772
moz,2005,8.98623
moz,2006,11.19292
moz,2007,13.19271
moz,2008,14.44453
moz,2009,12.08442
moz,2010,12.81719
moz,2011,14.25519
moz,2012,11.36842
moz,2013,12.39344
moz,2014,10.68622
moz,2015,12.88531
moz,2016,10.45933
moz,2017,12.85444
moz,2018,13.1305
moz,2019,18.15238
mrt,1975,5.61669
mrt,1976,-5.75533
mrt,1977,-8.74855
mrt,1978,1.41167
mrt,1979,-4.74014
mrt,1980,-1.06987
mrt,1981,2.60258
mrt,1982,-9.46154
mrt,1983,-5.75895
mrt,1984,0.73089
mrt,1985,13.16622
mrt,1986,9.29586
mrt,1987,11.4803
mrt,1988,16.5423
mrt,1989,14.39047
mrt,1990,6.86
mrt,1991,17.7
mrt,1992,15.4
mrt,1993,7.82
mrt,1994,44.9
mrt,1995,17.1
mrt,1996,18.3
mrt,1997,10.7
mrt,1998,17.6
mrt,2012,37.8
mrt,2013,36.5
mrt,2014,23.8
mrt,2015,22.1
mrt,2016,28.5
mrt,2017,31
mrt,2018,29.3
mrt,2019,33.9
mus,1976,25.55344
mus,1977,20.65277
mus,1978,19.29147
mus,1979,19.45845
mus,1980,10.62331
mus,1981,12.87492
mus,1982,14.99063
mus,1983,16.33002
mus,1984,17.91174
mus,1985,21.69871
mus,1986,29.4555
mus,1987,29.70577
mus,1988,28.9854
mus,1989,26.61956
mus,1990,26.04538
mus,1991,27.52739
mus,1992,28.96221
mus,1993,27.68817
mus,1994,25.42402
mus,1995,25.31292
mus,1996,25.87462
mus,1997,27.24344
mus,1998,26.75765
mus,1999,25.72128
mus,2000,26.96537
mus,2001,28.6004
mus,2002,27.53338
mus,2003,26.09701
mus,2004,23.15519
mus,2005,18.30875
mus,2006,20.71785
mus,2007,24.74396
mus,2008,18.91787
mus,2009,15.76428
mus,2010,14.04266
mus,2011,12.53537
mus,2012,16.57581
mus,2013,16.78169
mus,2014,14.50649
mus,2015,14.81501
mus,2016,15.22574
mus,2017,16.24863
mus,2018,16.12543
mus,2019,16.44347
mwi,1977,20.7
mwi,1978,22.4
mwi,1979,12
mwi,1980,8.51
mwi,1981,10.6
mwi,1982,14.1
mwi,1983,13.4
mwi,1984,13.9
mwi,1985,12
mwi,1986,9.3
mwi,1987,14.5
mwi,1988,18.5
mwi,1989,17.2
mwi,1990,16.8
mwi,1991,17.7
mwi,1992,5.16
mwi,1993,4.69
mwi,1994,5.67
mwi,1995,7.77
mwi,1996,6.72
mwi,1997,1.27
mwi,1998,13.1
mwi,1999,4.42
mwi,2000,9.72
mwi,2001,10.3
mwi,2002,5.53
mwi,2003,5.31
mwi,2004,4.64
mwi,2005,2.32
mwi,2006,7.57
mwi,2007,20.1
mwi,2008,14.4
mwi,2009,19.6
mwi,2010,18.7
mwi,2011,10.4
mwi,2012,2.22
mwi,2013,14.3
mwi,2014,13.1
mwi,2015,7.67
mwi,2016,3.63
mwi,2017,8.43
mwi,2018,9.28
mwi,2019,11.2
mys,1974,25.04917
mys,1975,20.95611
mys,1976,29.2241
mys,1977,28.36724
mys,1978,28.88687
mys,1979,34.90779
mys,1980,30.41253
mys,1981,26.15733
mys,1982,25.08123
mys,1983,28.12685
mys,1984,30.72309
mys,1985,27.58817
mys,1986,27.45218
mys,1987,33.08104
mys,1988,33.49908
mys,1989,32.50377
mys,1990,31.73211
mys,1991,30.82974
mys,1992,33.47506
mys,1993,36.46357
mys,1994,36.86665
mys,1995,35.55168
mys,1996,38.84751
mys,1997,39.11602
mys,1998,42.12776
mys,1999,41.16458
mys,2000,39.08795
mys,2001,34.7793
mys,2002,35.02566
mys,2003,36.83501
mys,2004,37.04439
mys,2005,38.51209
mys,2006,39.95428
mys,2007,39.59917
mys,2008,39.70557
mys,2009,34.04223
mys,2010,34.56605
mys,2011,34.90884
mys,2012,32.09993
mys,2013,30.43498
mys,2014,30.37188
mys,2015,29.19573
mys,2016,29.19308
mys,2017,29.15737
mys,2018,26.98
mys,2019,25.07671
nam,1990,37.12578
nam,1991,25.72453
nam,1992,28.58052
nam,1993,25.53178
nam,1994,29.23201
nam,1995,29.59419
nam,1996,27.60839
nam,1997,24.66582
nam,1998,26.33251
nam,1999,24.12594
nam,2000,27.50742
nam,2001,22.40131
nam,2002,25.91042
nam,2003,24.8503
nam,2004,29.91807
nam,2005,31.004
nam,2006,35.80132
nam,2007,29.15724
nam,2008,27.46257
nam,2009,17.0629
nam,2010,19.59099
nam,2011,15.39836
nam,2012,15.59746
nam,2013,18.91118
nam,2014,23.21353
nam,2015,16.43135
nam,2016,5.49348
nam,2017,13.06627
nam,2018,12.38579
nam,2019,8.83511
ner,1974,5.43208
ner,1975,7.8174
ner,1976,10.35031
ner,1977,14.02728
ner,1978,21.08404
ner,1979,19.6508
ner,1980,17.35228
ner,1981,10.38906
ner,1982,6.95746
ner,1983,9.20876
ner,1984,2.48006
ner,1985,8.57304
ner,1986,10.00721
ner,1987,4.48697
ner,1988,13.58685
ner,1989,6.7647
ner,1990,6.83515
ner,1991,8.18813
ner,1992,6.05404
ner,1993,6.33653
ner,1994,9.49096
ner,1995,8.44178
ner,1996,13.26487
ner,1997,11.27156
ner,1998,12.96373
ner,1999,10.15348
ner,2000,12.9081
ner,2001,14.58029
ner,2002,13.89089
ner,2003,13.37241
ner,2004,12.21443
ner,2005,19.0228
ner,2006,19.4573
ner,2007,17.60824
ner,2008,20.572
ner,2009,15.61253
ner,2010,23.02048
ner,2011,20.86205
ner,2012,22.54245
ner,2013,23.27857
ner,2014,23.89976
ner,2015,22.42535
ner,2016,21.66553
ner,2017,19.4185
ner,2018,21.21932
ner,2019,22.74732
nga,1981,87.93308
nga,1982,85.1293
nga,1983,76.20282
nga,1984,61.40559
nga,1985,49.13479
nga,1986,54.89017
nga,1987,54.05342
nga,1988,48.48836
nga,1989,67.55722
nga,1990,62.35674
nga,1991,59.36071
nga,1992,52.12179
nga,1993,49.56509
nga,1994,43.67704
nga,1995,43.75239
nga,1996,40.39338
nga,1997,43.05094
