geo,time,ag_lnd_arbl_zs
afg,2009,11.93671
afg,2010,11.93671
afg,2011,11.93365
afg,2012,11.93211
afg,2013,11.92446
afg,2014,11.90301
afg,2015,11.89382
afg,2016,11.83868
afg,2017,11.79273
afg,2018,11.79885
ago,1961,2.14165
ago,1962,2.16572
ago,1963,2.18176
ago,1964,2.20582
ago,1965,2.22187
ago,1966,2.24593
ago,1967,2.26999
ago,1968,2.29406
ago,1969,2.32614
ago,1970,2.32614
ago,1971,2.32614
ago,1972,2.32614
ago,1973,2.32614
ago,1974,2.32614
ago,1975,2.32614
ago,1976,2.32614
ago,1977,2.32614
ago,1978,2.32614
ago,1979,2.32614
ago,1980,2.32614
ago,1981,2.32614
ago,1982,2.32614
ago,1983,2.32614
ago,1984,2.32614
ago,1985,2.32614
ago,1986,2.32614
ago,1987,2.32614
ago,1988,2.32614
ago,1989,2.32614
ago,1990,2.32614
ago,1991,2.36625
ago,1992,2.40635
ago,1993,2.40635
ago,1994,2.40635
ago,1995,2.40635
ago,1996,2.40635
ago,1997,2.40635
ago,1998,2.40635
ago,1999,2.40635
ago,2000,2.40635
ago,2001,2.40635
ago,2002,2.48656
ago,2003,2.64699
ago,2004,2.64699
ago,2005,2.64699
ago,2006,2.64699
ago,2007,2.7272
ago,2008,2.7272
ago,2009,3.20847
ago,2010,3.28868
ago,2011,3.76995
ago,2012,3.76995
ago,2013,3.93038
ago,2014,3.93038
ago,2015,3.93038
ago,2016,3.93038
ago,2017,3.93038
ago,2018,3.93038
alb,1961,15.76642
alb,1962,15.91241
alb,1963,16.05839
alb,1964,16.16788
alb,1965,16.78832
alb,1966,17.33577
alb,1967,17.81022
alb,1968,18.24818
alb,1969,18.61314
alb,1970,19.0146
alb,1971,19.34307
alb,1972,19.70803
alb,1973,20
alb,1974,20.32847
alb,1975,20.54745
alb,1976,20.9854
alb,1977,21.16788
alb,1978,21.27737
alb,1979,21.27737
alb,1980,21.35036
alb,1981,21.45985
alb,1982,21.49635
alb,1983,21.49635
alb,1984,21.49635
alb,1985,21.49635
alb,1986,21.49635
alb,1987,21.53285
alb,1988,21.53285
alb,1989,21.24088
alb,1990,21.13139
alb,1991,21.09489
alb,1992,21.09489
alb,1993,21.05839
alb,1994,21.05839
alb,1995,21.05839
alb,1996,21.05839
alb,1997,21.09489
alb,1998,21.05839
alb,1999,21.05839
alb,2000,21.09489
alb,2001,21.09489
alb,2002,21.09489
alb,2003,21.09489
alb,2004,21.09489
alb,2005,19.63504
alb,2006,21.31387
alb,2007,21.09489
alb,2008,22.26277
alb,2009,22.22628
alb,2010,22.84672
alb,2011,22.70073
alb,2012,22.59489
alb,2013,22.5219
alb,2014,22.46715
alb,2015,22.44891
alb,2016,22.63869
alb,2017,22.14964
alb,2018,22.3119
and,1961,2.12766
and,1962,2.12766
and,1963,2.12766
and,1964,2.12766
and,1965,2.12766
and,1966,2.12766
and,1967,2.12766
and,1968,2.12766
and,1969,2.12766
and,1970,2.12766
and,1971,2.12766
and,1972,2.12766
and,1973,2.12766
and,1974,2.12766
and,1975,2.12766
and,1976,2.12766
and,1977,2.12766
and,1978,2.12766
and,1979,2.12766
and,1980,2.12766
and,1981,2.12766
and,1982,2.12766
and,1983,2.12766
and,1984,2.12766
and,1985,2.12766
and,1986,2.12766
and,1987,2.12766
and,1988,2.12766
and,1989,2.12766
and,1990,2.12766
and,1991,2.12766
and,1992,2.12766
and,1993,2.12766
and,1994,2.12766
and,1995,2.12766
and,1996,2.12766
and,1997,2.12766
and,1998,2.12766
and,1999,2.12766
and,2000,2.12766
and,2001,1.59574
and,2002,1.80851
and,2003,1.82979
and,2004,1.7234
and,2005,1.70213
and,2006,1.65957
and,2007,1.6383
and,2008,1.61702
and,2009,1.6383
and,2010,1.6383
and,2011,1.6383
and,2012,1.61702
and,2013,1.7234
and,2014,1.70213
and,2015,1.7234
and,2016,1.74468
and,2017,1.74468
and,2018,1.76596
are,1961,0.0704
are,1962,0.0704
are,1963,0.0704
are,1964,0.0704
are,1965,0.0704
are,1966,0.08448
are,1967,0.08448
are,1968,0.08448
are,1969,0.08448
are,1970,0.09856
are,1971,0.09856
are,1972,0.09856
are,1973,0.11264
are,1974,0.12672
are,1975,0.15489
are,1976,0.15489
are,1977,0.16897
are,1978,0.16897
are,1979,0.16897
are,1980,0.22529
are,1981,0.26753
are,1982,0.25345
are,1983,0.32385
are,1984,0.33793
are,1985,0.36609
are,1986,0.40834
are,1987,0.40834
are,1988,0.40834
are,1989,0.40834
are,1990,0.49282
are,1991,0.49282
are,1992,0.53506
are,1993,0.56322
are,1994,0.59138
are,1995,0.60546
are,1996,0.6477
are,1997,0.63362
are,1998,0.5069
are,1999,0.60546
are,2000,0.84483
are,2001,0.99972
are,2002,1.05604
are,2003,0.90115
are,2004,0.88707
are,2005,0.95748
are,2006,0.71248
are,2007,0.62799
are,2008,0.72656
are,2009,0.70262
are,2010,0.71248
are,2011,0.63503
are,2012,0.52239
are,2013,0.52802
are,2014,0.61954
are,2015,0.62095
are,2016,0.62658
are,2017,0.62658
are,2018,0.59561
arg,1961,6.79544
arg,1962,7.00847
arg,1963,7.16194
arg,1964,7.3081
arg,1965,7.47655
arg,1966,7.89567
arg,1967,8.16351
arg,1968,8.71527
arg,1969,9.46289
arg,1970,9.50053
arg,1971,9.50053
arg,1972,9.50053
arg,1973,9.50053
arg,1974,9.50053
arg,1975,9.50053
arg,1976,9.50053
arg,1977,9.50053
arg,1978,9.50053
arg,1979,9.50053
arg,1980,9.50053
arg,1981,9.50053
arg,1982,9.86593
arg,1983,9.86593
arg,1984,9.86593
arg,1985,9.86593
arg,1986,9.86593
arg,1987,9.79285
arg,1988,9.63463
arg,1989,9.67227
arg,1990,9.71064
arg,1991,9.749
arg,1992,9.78737
arg,1993,9.82574
arg,1994,9.8652
arg,1995,9.9043
arg,1996,9.9434
arg,1997,9.98286
arg,1998,10.02123
arg,1999,10.06033
arg,2000,10.09979
arg,2001,10.13853
arg,2002,10.18091
arg,2003,10.48109
arg,2004,11.24534
arg,2005,12.02091
arg,2006,12.73582
arg,2007,13.3128
arg,2008,12.88454
arg,2009,12.53047
arg,2010,13.87844
arg,2011,14.17077
arg,2012,14.52631
arg,2013,14.50621
arg,2014,14.32387
arg,2015,14.32387
arg,2016,14.32387
arg,2017,14.32387
arg,2018,14.32387
arm,1992,14.85774
arm,1993,15.20899
arm,1994,15.27924
arm,1995,15.27924
arm,1996,15.80611
arm,1997,15.98174
arm,1998,15.98174
arm,1999,15.80611
arm,2000,15.80611
arm,2001,15.98174
arm,2002,15.98174
arm,2003,15.98174
arm,2004,15.98174
arm,2005,15.98174
arm,2006,15.90797
arm,2007,15.87987
arm,2008,15.82016
arm,2009,15.78504
arm,2010,15.75342
arm,2011,15.77801
arm,2012,15.74991
arm,2013,15.74289
arm,2014,15.7183
arm,2015,15.6902
arm,2016,15.67966
arm,2017,15.66561
arm,2018,15.65156
asm,1961,5
asm,1962,5
asm,1963,5
asm,1964,5
asm,1965,5
asm,1966,5
asm,1967,5
asm,1968,5
asm,1969,5
asm,1970,5
asm,1971,5
asm,1972,5
asm,1973,5
asm,1974,5
asm,1975,5
asm,1976,5
asm,1977,5
asm,1978,5
asm,1979,5
asm,1980,5
asm,1981,5
asm,1982,5
asm,1983,5
asm,1984,5
asm,1985,5
asm,1986,5
asm,1987,5
asm,1988,5
asm,1989,5
asm,1990,5
asm,1991,5
asm,1992,6
asm,1993,6
asm,1994,6
asm,1995,7.5
asm,1996,10
asm,1997,10
asm,1998,12
asm,1999,12.5
asm,2000,12.5
asm,2001,12.5
asm,2002,12.5
asm,2003,16.7
asm,2004,16.5
asm,2005,16.5
asm,2006,16.5
asm,2007,15
asm,2008,14.8
asm,2009,15
asm,2010,15
asm,2011,15
asm,2012,15
asm,2013,15
asm,2014,15
asm,2015,15
asm,2016,15
asm,2017,15
asm,2018,15
atg,1961,18.18182
atg,1962,15.90909
atg,1963,18.18182
atg,1964,15.90909
atg,1965,18.18182
atg,1966,18.18182
atg,1967,15.90909
atg,1968,15.90909
atg,1969,18.18182
atg,1970,18.18182
atg,1971,15.90909
atg,1972,6.81818
atg,1973,6.81818
atg,1974,6.81818
atg,1975,6.81818
atg,1976,6.81818
atg,1977,6.81818
atg,1978,6.81818
atg,1979,6.81818
atg,1980,6.81818
atg,1981,6.81818
atg,1982,6.81818
atg,1983,6.81818
atg,1984,6.81818
atg,1985,9.09091
atg,1986,9.09091
atg,1987,9.09091
atg,1988,9.09091
atg,1989,9.09091
atg,1990,9.09091
atg,1991,9.09091
atg,1992,9.09091
atg,1993,9.09091
atg,1994,9.09091
atg,1995,9.09091
atg,1996,9.09091
atg,1997,9.09091
atg,1998,9.09091
atg,1999,9.09091
atg,2000,9.09091
atg,2001,9.09091
atg,2002,9.09091
atg,2003,9.09091
atg,2004,9.09091
atg,2005,9.09091
atg,2006,9.09091
atg,2007,9.09091
atg,2008,9.09091
atg,2009,9.09091
atg,2010,9.09091
atg,2011,9.09091
atg,2012,9.09091
atg,2013,9.09091
atg,2014,9.09091
atg,2015,9.09091
atg,2016,9.09091
atg,2017,9.09091
atg,2018,9.09091
aus,1961,1.87165
aus,1962,2.01968
aus,1963,2.00245
aus,1964,2.12125
aus,1965,2.25553
aus,1966,2.44528
aus,1967,2.50886
aus,1968,2.78712
aus,1969,2.55601
aus,1970,2.40735
aus,1971,2.19426
aus,1972,2.219
aus,1973,1.94265
aus,1974,1.92364
aus,1975,1.76679
aus,1976,1.88381
aus,1977,1.9321
aus,1978,2.16537
aus,1979,2.24802
aus,1980,2.31519
aus,1981,2.37247
aus,1982,2.53088
aus,1983,2.50563
aus,1984,2.82975
aus,1985,2.72874
aus,1986,2.69151
aus,1987,2.55132
aus,1988,2.36075
aus,1989,2.28148
aus,1990,2.20715
aus,1991,2.23995
aus,1992,2.11213
aus,1993,2.22733
aus,1994,2.32261
aus,1995,2.19166
aus,1996,2.49834
aus,1997,2.72106
aus,1998,2.77912
aus,1999,2.99311
aus,2000,3.05547
aus,2001,3.1501
aus,2002,3.08957
aus,2003,3.02514
aus,2004,3.35095
aus,2005,3.43673
aus,2006,3.15374
aus,2007,3.01017
aus,2008,3.1233
aus,2009,3.533
aus,2010,3.31284
aus,2011,4.1257
aus,2012,4.11822
aus,2013,4.06399
aus,2014,4.16025
aus,2015,4.04706
aus,2016,3.90756
aus,2017,3.99791
aus,2018,4.02677
aut,1961,20.45289
aut,1962,20.35602
aut,1963,20.05328
aut,1964,20.06539
aut,1965,20.10172
aut,1966,19.5689
aut,1967,19.37515
aut,1968,19.38726
aut,1969,19.19351
aut,1970,19.20562
aut,1971,19.21773
aut,1972,19.22984
aut,1973,18.33374
aut,1974,18.33374
aut,1975,18.29741
aut,1976,18.40639
aut,1977,18.51538
aut,1978,18.73335
aut,1979,18.44272
aut,1980,18.60015
aut,1981,18.75757
aut,1982,18.58804
aut,1983,17.42553
aut,1984,17.49818
aut,1985,17.53451
aut,1986,17.42553
aut,1987,17.42553
aut,1988,17.65561
aut,1989,17.66772
aut,1990,17.2681
aut,1991,17.49818
aut,1992,17.3892
aut,1993,17.18334
aut,1994,17.23178
aut,1995,17.12279
aut,1996,17.07435
aut,1997,17.02591
aut,1998,17.0017
aut,1999,16.97748
aut,2000,16.94115
aut,2001,16.79583
aut,2002,16.77162
aut,2003,16.71143
aut,2004,16.70259
aut,2005,16.71954
aut,2006,16.67716
aut,2007,16.66303
aut,2008,16.57827
aut,2009,16.5492
aut,2010,16.51669
aut,2011,16.46782
aut,2012,16.41471
aut,2013,16.40474
aut,2014,16.37968
aut,2015,16.31241
aut,2016,16.2929
aut,2017,16.10446
aut,2018,16.08277
aze,1992,20.48259
aze,1993,20.61838
aze,1994,20.71211
aze,1995,20.74456
aze,1996,21.44754
aze,1997,21.64462
aze,1998,21.77947
aze,1999,22.06517
aze,2000,22.10036
aze,2001,22.22289
aze,2002,22.2385
aze,2003,22.24387
aze,2004,22.2651
aze,2005,22.29857
aze,2006,22.28179
aze,2007,22.43764
aze,2008,22.51322
aze,2009,22.68161
aze,2010,22.79447
aze,2011,22.81328
aze,2012,22.94757
aze,2013,23.29208
aze,2014,23.30547
aze,2015,23.44096
aze,2016,24.18048
aze,2017,25.33812
aze,2018,25.38171
bdi,1961,26.28505
bdi,1962,27.25857
bdi,1963,28.19315
bdi,1964,28.97196
bdi,1965,29.43925
bdi,1966,29.32243
bdi,1967,30.68536
bdi,1968,31.15265
bdi,1969,38.62928
bdi,1970,36.60436
bdi,1971,36.17601
bdi,1972,34.89097
bdi,1973,36.21495
bdi,1974,36.21495
bdi,1975,36.21495
bdi,1976,36.40966
bdi,1977,36.68224
bdi,1978,36.40966
bdi,1979,36.21495
bdi,1980,36.21495
bdi,1981,36.21495
bdi,1982,36.21495
bdi,1983,36.21495
bdi,1984,36.21495
bdi,1985,36.21495
bdi,1986,36.21495
bdi,1987,36.21495
bdi,1988,36.21495
bdi,1989,36.21495
bdi,1990,36.21495
bdi,1991,36.21495
bdi,1992,36.21495
bdi,1993,36.21495
bdi,1994,36.21495
bdi,1995,36.60436
bdi,1996,36.60436
bdi,1997,36.99377
bdi,1998,36.99377
bdi,1999,37.38318
bdi,2000,37.38318
bdi,2001,37.96729
bdi,2002,38.39564
bdi,2003,38.5514
bdi,2004,38.3567
bdi,2005,37.22741
bdi,2006,35.04673
bdi,2007,33.09969
bdi,2008,35.04673
bdi,2009,36.99377
bdi,2010,36.99377
bdi,2011,38.94081
bdi,2012,42.83489
bdi,2013,46.72897
bdi,2014,46.72897
bdi,2015,46.72897
bdi,2016,46.72897
bdi,2017,46.72897
bdi,2018,46.72897
bel,1961,30.68251
bel,1962,30.5911
bel,1963,30.4997
bel,1964,30.40829
bel,1965,30.34735
bel,1966,30.28641
bel,1967,30.16453
bel,1968,30.13406
bel,1969,30.1036
bel,1970,30.07313
bel,1971,30.07313
bel,1972,30.07313
bel,1973,30.01219
bel,1974,29.95125
bel,1975,29.92078
bel,1976,29.89031
bel,1977,29.76843
bel,1978,29.58562
bel,1979,29.3114
bel,1980,23.21755
bel,1981,23.15661
bel,1982,23.09567
bel,1983,23.12614
bel,1984,23.21755
bel,1985,23.27849
bel,1986,23.30896
bel,1987,20.35344
bel,1988,23.3699
bel,1989,23.3699
bel,1990,23.33943
bel,1991,23.15661
bel,1992,25.3504
bel,1993,25.62462
bel,1994,28.64107
bel,1995,26.6301
bel,1996,26.26447
bel,1997,26.50823
bel,1998,26.59963
bel,1999,26.59963
bel,2000,28.46764
bel,2001,27.90621
bel,2002,27.47688
bel,2003,27.57596
bel,2004,27.74108
bel,2005,27.84016
bel,2006,27.80713
bel,2007,27.70806
bel,2008,27.87318
bel,2009,27.74108
bel,2010,27.54293
bel,2011,27.24571
bel,2012,26.51915
bel,2013,26.94848
bel,2014,26.98151
bel,2015,27.39432
bel,2016,28.05152
bel,2017,27.60898
bel,2018,28.07133
ben,1961,8.15892
ben,1962,8.33629
ben,1963,8.51366
ben,1964,8.69103
ben,1965,8.86839
ben,1966,9.13444
ben,1967,9.48918
ben,1968,9.75523
ben,1969,10.4647
ben,1970,10.64207
ben,1971,11.08549
ben,1972,11.35154
ben,1973,11.52891
ben,1974,11.79496
ben,1975,12.1497
ben,1976,12.41575
ben,1977,12.6818
ben,1978,12.85917
ben,1979,13.03654
ben,1980,13.30259
ben,1981,13.56864
ben,1982,13.74601
ben,1983,13.83469
ben,1984,13.92338
ben,1985,14.01206
ben,1986,14.10074
ben,1987,14.18943
ben,1988,14.27811
ben,1989,14.3668
ben,1990,14.32245
ben,1991,14.3668
ben,1992,14.45548
ben,1993,14.63285
ben,1994,15.07627
ben,1995,15.87442
ben,1996,17.29337
ben,1997,18.62363
ben,1998,19.95388
ben,1999,20.3973
ben,2000,21.10678
ben,2001,21.72756
ben,2002,22.6144
ben,2003,23.50124
ben,2004,23.50124
ben,2005,23.53672
ben,2006,22.17098
ben,2007,22.17098
ben,2008,22.17098
ben,2009,22.17098
ben,2010,22.17098
ben,2011,22.17098
ben,2012,23.05782
ben,2013,23.94466
ben,2014,23.94466
ben,2015,23.94466
ben,2016,24.8315
ben,2017,24.8315
ben,2018,24.8315
bfa,1961,7.76316
bfa,1962,7.79971
bfa,1963,7.83626
bfa,1964,7.85453
bfa,1965,7.89108
bfa,1966,7.93129
bfa,1967,7.96784
bfa,1968,8.00439
bfa,1969,8.04825
bfa,1970,8.09942
bfa,1971,8.04094
bfa,1972,8.34064
bfa,1973,8.60015
bfa,1974,8.89254
bfa,1975,9.15936
bfa,1976,9.32018
bfa,1977,9.50292
bfa,1978,9.68567
bfa,1979,9.86842
bfa,1980,10.03289
bfa,1981,10.19737
bfa,1982,10.38012
bfa,1983,10.54459
bfa,1984,10.70906
bfa,1985,10.89181
bfa,1986,11.05629
bfa,1987,11.23904
bfa,1988,12.77047
bfa,1989,12.90205
bfa,1990,12.81067
bfa,1991,12.7193
bfa,1992,12.62792
bfa,1993,12.53655
bfa,1994,12.28436
bfa,1995,12.3538
bfa,1996,12.7193
bfa,1997,13.81579
bfa,1998,14.25439
bfa,1999,14.25439
bfa,2000,13.52339
bfa,2001,16.44737
bfa,2002,17.17836
bfa,2003,18.64035
bfa,2004,16.81287
bfa,2005,17.90936
bfa,2006,17.17836
bfa,2007,17.90936
bfa,2008,21.92982
bfa,2009,20.83333
bfa,2010,21.92982
bfa,2011,20.83333
bfa,2012,21.92982
bfa,2013,22.66082
bfa,2014,21.92982
bfa,2015,21.92982
bfa,2016,21.92982
bfa,2017,21.92982
bfa,2018,21.92982
bgd,1961,66.10586
bgd,1962,66.0444
bgd,1963,66.10586
bgd,1964,66.37474
bgd,1965,67.42721
bgd,1966,67.58854
bgd,1967,67.93424
bgd,1968,67.82669
bgd,1969,67.68073
bgd,1970,67.88815
bgd,1971,67.88815
bgd,1972,70.1621
bgd,1973,70.14673
bgd,1974,70.14673
bgd,1975,70.2466
bgd,1976,70.20051
bgd,1977,70.14673
bgd,1978,70.10064
bgd,1979,70.04686
bgd,1980,70.06991
bgd,1981,69.97772
bgd,1982,69.93931
bgd,1983,69.82408
bgd,1984,70.56157
bgd,1985,70.30806
bgd,1986,70.3772
bgd,1987,70.94569
bgd,1988,73.26573
bgd,1989,73.38865
bgd,1990,72.64347
bgd,1991,72.09803
bgd,1992,66.13659
bgd,1993,65.34532
bgd,1994,64.59246
bgd,1995,64.56173
bgd,1996,64.20066
bgd,1997,64.45418
bgd,1998,64.94584
bgd,1999,64.80756
bgd,2000,64.14688
bgd,2001,63.78582
bgd,2002,63.40171
bgd,2003,63.20965
bgd,2004,62.55666
bgd,2005,60.77437
bgd,2006,60.53622
bgd,2007,60.04456
bgd,2008,59.94469
bgd,2009,59.89091
bgd,2010,59.8525
bgd,2011,58.98441
bgd,2012,58.92295
bgd,2013,58.98441
bgd,2014,58.91526
bgd,2015,59.40109
bgd,2016,59.64669
bgd,2017,59.59384
bgd,2018,59.70884
bgr,1961,38.43442
bgr,1962,37.54859
bgr,1963,37.40396
bgr,1964,37.7836
bgr,1965,37.66609
bgr,1966,37.65706
bgr,1967,37.47627
bgr,1968,37.54859
bgr,1969,37.58474
bgr,1970,37.44012
bgr,1971,37.34972
bgr,1972,37.31357
bgr,1973,37.24125
bgr,1974,37.04239
bgr,1975,35.76787
bgr,1976,35.61421
bgr,1977,35.58709
bgr,1978,35.48766
bgr,1979,35.22553
bgr,1980,34.59279
bgr,1981,34.56567
bgr,1982,34.51143
bgr,1983,34.4572
bgr,1984,34.412
bgr,1985,34.43912
bgr,1986,34.52047
bgr,1987,34.57471
bgr,1988,34.7103
bgr,1989,34.78261
bgr,1990,34.85492
bgr,1991,34.92723
bgr,1992,36.5814
bgr,1993,36.72602
bgr,1994,36.1656
bgr,1995,36.13848
bgr,1996,37.9915
bgr,1997,38.85022
bgr,1998,31.9624
bgr,1999,32.34204
bgr,2000,31.87201
bgr,2001,31.3387
bgr,2002,30.8364
bgr,2003,30.5507
bgr,2004,30.46157
bgr,2005,29.20655
bgr,2006,28.83181
bgr,2007,28.40438
bgr,2008,28.432
bgr,2009,28.97937
bgr,2010,29.34783
bgr,2011,29.93736
bgr,2012,30.55453
bgr,2013,32.04679
bgr,2014,32.11127
bgr,2015,32.32959
bgr,2016,32.20339
bgr,2017,32.13965
bgr,2018,32.03758
bhr,1961,1.44928
bhr,1962,1.44928
bhr,1963,1.44928
bhr,1964,1.44928
bhr,1965,1.44928
bhr,1966,1.44928
bhr,1967,1.44928
bhr,1968,1.44928
bhr,1969,1.44928
bhr,1970,1.44928
bhr,1971,1.44928
bhr,1972,1.44928
bhr,1973,1.44928
bhr,1974,1.44928
bhr,1975,1.44928
bhr,1976,2.89855
bhr,1977,2.89855
bhr,1978,2.89855
bhr,1979,2.89855
bhr,1980,2.89855
bhr,1981,2.89855
bhr,1982,2.89855
bhr,1983,2.89855
bhr,1984,2.89855
bhr,1985,2.89855
bhr,1986,2.89855
bhr,1987,2.89855
bhr,1988,2.89855
bhr,1989,2.89855
bhr,1990,2.89855
bhr,1991,2.89855
bhr,1992,2.8169
bhr,1993,2.8169
bhr,1994,2.8169
bhr,1995,2.8169
bhr,1996,2.8169
bhr,1997,2.8169
bhr,1998,2.8169
bhr,1999,2.8169
bhr,2000,2.8169
bhr,2001,2.8169
bhr,2002,2.8169
bhr,2003,2.36111
bhr,2004,2.05479
bhr,2005,2.02703
bhr,2006,1.95946
bhr,2007,1.86667
bhr,2008,1.57895
bhr,2009,1.78947
bhr,2010,2.09974
bhr,2011,2.08605
bhr,2012,2.07792
bhr,2013,2.07792
bhr,2014,2.07523
bhr,2015,2.05656
bhr,2016,2.05392
bhr,2017,2.05128
bhr,2018,2.05128
bhs,1961,0.6993
bhs,1962,0.6993
bhs,1963,0.6993
bhs,1964,0.6993
bhs,1965,0.6993
bhs,1966,0.6993
bhs,1967,0.6993
bhs,1968,0.6993
bhs,1969,0.6993
bhs,1970,0.6993
bhs,1971,0.6993
bhs,1972,0.6993
bhs,1973,0.6993
bhs,1974,0.6993
bhs,1975,0.6993
bhs,1976,0.6993
bhs,1977,0.6993
bhs,1978,0.6993
bhs,1979,0.6993
bhs,1980,0.6993
bhs,1981,0.6993
bhs,1982,0.6993
bhs,1983,0.6993
bhs,1984,0.6993
bhs,1985,0.7992
bhs,1986,0.7992
bhs,1987,0.7992
bhs,1988,0.7992
bhs,1989,0.7992
bhs,1990,0.7992
bhs,1991,0.7992
bhs,1992,0.7992
bhs,1993,0.7992
bhs,1994,0.5994
bhs,1995,0.5994
bhs,1996,0.5994
bhs,1997,0.5994
bhs,1998,0.5994
bhs,1999,0.5994
bhs,2000,0.6993
bhs,2001,0.6993
bhs,2002,0.6993
bhs,2003,0.6993
bhs,2004,0.6993
bhs,2005,0.6993
bhs,2006,0.6993
bhs,2007,0.6993
bhs,2008,0.6993
bhs,2009,0.8991
bhs,2010,0.8991
bhs,2011,0.7992
bhs,2012,0.7992
bhs,2013,0.7992
bhs,2014,0.7992
bhs,2015,0.7992
bhs,2016,0.7992
bhs,2017,0.7992
bhs,2018,0.7992
bih,1992,16.60156
bih,1993,16.60156
bih,1994,16.60156
bih,1995,16.60156
bih,1996,17.57812
bih,1997,17.57812
bih,1998,18.55469
bih,1999,18.55469
bih,2000,19.53125
bih,2001,19.72656
bih,2002,19.47266
bih,2003,19.86328
bih,2004,20.07812
bih,2005,20.01953
bih,2006,20.05859
bih,2007,19.96094
bih,2008,19.6875
bih,2009,19.47266
bih,2010,19.60938
bih,2011,19.62891
bih,2012,19.58984
bih,2013,19.70703
bih,2014,19.64844
bih,2015,19.96094
bih,2016,20.03906
bih,2017,20.70312
bih,2018,20.09766
blr,1992,29.99408
blr,1993,30.09268
blr,1994,30.68921
blr,1995,30.72372
blr,1996,30.71386
blr,1997,30.44271
blr,1998,30.50187
blr,1999,30.47722
blr,2000,30.23565
blr,2001,28.4017
blr,2002,27.68821
blr,2003,27.45649
blr,2004,27.35565
blr,2005,27.32337
blr,2006,27.30409
blr,2007,27.20059
blr,2008,27.18581
blr,2009,27.33458
blr,2010,27.27945
blr,2011,27.24853
blr,2012,27.21404
blr,2013,27.4001
blr,2014,27.89583
blr,2015,27.97052
blr,2016,28.00067
blr,2017,28.21321
blr,2018,28.1407
blz,1961,1.57826
blz,1962,1.57826
blz,1963,1.6221
blz,1964,1.6221
blz,1965,1.6221
blz,1966,1.66594
blz,1967,1.66594
blz,1968,1.66594
blz,1969,1.70978
blz,1970,1.70978
blz,1971,1.75362
blz,1972,1.75362
blz,1973,1.79746
blz,1974,1.79746
blz,1975,1.8413
blz,1976,1.8413
blz,1977,1.88514
blz,1978,1.88514
blz,1979,1.88514
blz,1980,1.97282
blz,1981,2.01666
blz,1982,2.01666
blz,1983,2.01666
blz,1984,2.01666
blz,1985,1.88514
blz,1986,1.92898
blz,1987,2.14818
blz,1988,2.19202
blz,1989,2.2797
blz,1990,2.2797
blz,1991,2.36738
blz,1992,2.45506
blz,1993,2.63043
blz,1994,2.63043
blz,1995,2.71811
blz,1996,2.76195
blz,1997,2.80579
blz,1998,2.80579
blz,1999,2.80579
blz,2000,2.80579
blz,2001,2.84963
blz,2002,3.06883
blz,2003,3.06883
blz,2004,3.06883
blz,2005,3.06883
blz,2006,3.06883
blz,2007,3.06883
blz,2008,3.06883
blz,2009,3.20035
blz,2010,3.28803
blz,2011,3.28803
blz,2012,3.41955
