person,time,daily_income
chen_bang,2015,142380
chen_bang,2016,175882
chen_bang,2017,172602
chen_bang,2018,274726
chen_bang,2019,338136
chen_bang,2020,572810
chen_bang,2021,1294684
chen_bang,2022,897698
chen_baohua,2021,108493
chen_baohua,2022,106027
chen_baozhen,2016,108879
chen_baozhen,2017,90410
chen_bo,2018,94191
chen_chunmei,2019,660904
chen_chunmei,2020,746161
chen_chunmei,2021,1121095
chen_chunmei,2022,918904
chen_dakui,2017,115068
chen_danian,2017,90410
chen_danian,2018,109890
chen_danian,2019,138328
chen_danian,2020,143202
chen_danian,2021,144657
chen_danian,2022,268602
chen_dejun,2017,147945
chen_dejun,2018,133438
chen_dejun,2019,92219
chen_dongsheng,2017,172602
chen_dongsheng,2018,298273
chen_dongsheng,2019,315082
chen_dongsheng,2020,361775
chen_dongsheng,2021,354410
chen_fashu,2007,93452
chen_fashu,2008,182630
chen_fashu,2009,135863
chen_fashu,2010,304882
chen_fashu,2011,298454
chen_fashu,2012,230794
chen_fashu,2013,215457
chen_fashu,2014,191309
chen_fashu,2015,234509
chen_fashu,2016,226134
chen_fashu,2017,230136
chen_fashu,2018,204082
chen_fashu,2019,130643
chen_fashu,2020,113054
chen_fashu,2021,426739
chen_fashu,2022,367561
chen_feng,2018,188383
chen_feng,2019,153698
chen_feng,2020,143202
chen_gang,2021,86794
chen_gang,2022,127232
chen_guoxiang,2021,122958
chen_haibin,2021,86794
chen_hongdao,2017,213698
chen_hongdao,2018,196232
chen_hongdao,2019,161383
chen_hongtian,2019,361191
chen_hongtian,2020,384386
chen_hongtian,2021,390575
chen_hongtian,2022,395835
chen_hua_1,2016,150756
chen_hua_1,2017,156164
chen_hua_1,2018,180534
chen_hua_1,2019,161383
chen_hua_1,2020,150739
chen_hua_1,2021,202520
chen_huwen,2019,92219
chen_huwen,2020,120591
chen_huwen,2021,202520
chen_huwen,2022,148438
chen_huxiong,2019,92219
chen_huxiong,2020,113054
chen_huxiong,2021,202520
chen_huxiong,2022,148438
chen_jiancheng,2016,83753
chen_jiancheng,2017,82191
chen_jiancheng,2021,79561
chen_jiangtao,2016,83753
chen_jianhua,2011,237008
chen_jianhua,2012,188054
chen_jianhua,2013,152087
chen_jianhua,2014,116449
chen_jianhua,2015,117254
chen_jianhua,2016,134005
chen_jianhua,2017,156164
chen_jianhua,2018,141287
chen_jianhua,2019,146013
chen_jianhua,2020,218572
chen_jianhua,2021,766684
chen_jianhua,2022,459452
chen_jianmin,2019,76849
chen_jianmin,2020,75369
chen_jianmin,2021,86794
chen_jianmin,2022,70684
chen_jianming,2018,78493
chen_jianqiang,2011,87780
chen_jinshi,2013,84493
chen_jinshi,2018,86342
chen_jinshi,2019,99904
chen_jinshi,2021,79561
chen_jinsong,2015,108879
chen_jinxia,2010,107605
chen_jinxia,2011,96558
chen_jinxia,2013,130964
chen_jinxia,2014,149720
chen_jinxia,2015,192632
chen_jinxia,2016,134005
chen_jinxia,2017,147945
chen_jinxia,2018,188383
chen_jinxia,2019,161383
chen_jinxia,2020,158276
chen_jinxia,2021,173589
chen_kaichen,2021,115726
chen_kaichen,2022,134301
chen_kaixuan,2019,138328
chen_kaixuan,2020,158276
chen_kaixuan,2021,209753
chen_kaixuan,2022,247397
chen_liang,2020,82906
chen_liang,2021,159123
chen_lip_keong,2013,84493
chen_lip_keong,2014,103972
chen_lip_keong,2017,131506
chen_lip_keong,2018,259027
chen_lip_keong,2019,384246
chen_lip_keong,2020,309016
chen_lip_keong,2021,332712
chen_lip_keong,2022,183780
chen_liying,2017,123287
chen_liying,2018,109890
chen_liying,2019,122958
chen_liying,2020,120591
chen_liying,2021,101260
chen_miaolin,2013,84493
chen_miaolin,2014,87336
chen_mingyong,2019,122958
chen_mingyong,2020,150739
chen_mingyong,2021,195287
chen_mingyong,2022,226191
chen_nianci,2017,115068
chen_ningning,2019,92219
chen_ningning,2020,97980
chen_ningning,2021,108493
chen_ningning,2022,183780
chen_qiaoyun,2020,82906
chen_qiaoyun,2021,86794
chen_qiaoyun,2022,84821
chen_qingzhou,2016,100504
chen_qingzhou,2017,131506
chen_qingzhou,2018,117739
chen_qiongxiang,2021,115726
chen_qiongxiang,2022,176712
chen_qixing,2017,123287
chen_qixing,2018,86342
chen_qixing,2020,82906
chen_qixing,2021,101260
chen_rong,2017,139726
chen_rong,2018,156986
chen_rong,2019,122958
chen_rong,2020,105517
chen_rongji,2022,134301
chen_ruhua,2022,106027
chen_rui,2020,82906
chen_rui,2021,426739
chen_runguang,2019,76849
chen_runguang,2020,75369
chen_runguang,2021,86794
chen_runguang,2022,70684
chen_sheng,2021,79561
chen_shibin_1,2022,113095
chen_shiliang,2018,86342
chen_shiliang,2021,137424
chen_shiliang,2022,91890
chen_tao,2021,72328
chen_tao,2022,84821
chen_tei_fu,2019,153698
chen_tei_fu,2020,150739
chen_tei_fu,2021,137424
chen_tei_fu,2022,176712
chen_tianqiao,2010,107605
chen_tianqiao,2011,105336
chen_tianqiao,2012,94027
chen_tianqiao,2013,118290
chen_tianqiao,2014,124767
chen_tianqiao,2015,100504
chen_tianqiao,2018,109890
chen_tianqiao,2019,84534
chen_tianqiao,2021,86794
chen_tianqiao,2022,98958
chen_tianshi,2021,202520
chen_tianshi,2022,113095
chen_wang_tsai_yun,2019,84534
chen_wang_tsai_yun,2020,75369
chen_wang_tsai_yun,2021,94027
chen_weizhong,2022,70684
chen_wen_chi,2022,127232
chen_wenyuan,2020,135665
chen_wenyuan,2021,122958
chen_wenyuan,2022,98958
chen_xianbao,2021,108493
chen_xiao_ying,2021,173589
chen_xiaohong,2021,72328
chen_xiaohui,2021,108493
chen_xiaoqin,2020,90443
chen_xiaoqin,2021,86794
chen_xiaoqin,2022,84821
chen_xiaoying,2017,139726
chen_xiaoying,2018,125589
chen_xiaoying,2019,84534
chen_xiaxin,2017,90410
chen_xiaxin,2018,86342
chen_xiulan,2020,75369
chen_xiulan,2021,137424
chen_xiulan,2022,84821
chen_xuehua,2021,115726
chen_xuehua,2022,148438
chen_xueli,2017,131506
chen_xueli,2018,133438
chen_xueli,2019,122958
chen_xueli,2020,158276
chen_xueli,2021,173589
chen_xueli,2022,127232
chen_xueling,2021,122958
chen_xueling,2022,84821
chen_yanni,2019,76849
chen_yanni,2020,105517
chen_yanni,2021,130191
chen_yanni,2022,127232
chen_yanni_1,2020,113054
chen_yanni_1,2021,159123
chen_yanni_1,2022,120164
chen_yansheng,2016,100504
chen_yidan,2017,82191
chen_yidan,2018,109890
chen_yidan,2019,115273
chen_yidan,2020,128128
chen_yidan,2021,159123
chen_yidan,2022,162575
chen_yihong,2008,146104
chen_yihong,2010,170375
chen_yihong,2011,122893
chen_yinhe,2021,101260
chen_yinhe,2022,113095
chen_yuantai,2021,79561
chen_yung_tai,2013,118290
chen_yung_tai,2014,124767
chen_yung_tai,2015,121442
chen_yung_tai,2016,117254
chen_yung_tai,2017,147945
chen_yung_tai,2018,156986
chen_yung_tai,2019,153698
chen_yung_tai,2020,128128
chen_yung_tai,2021,115726
chen_yung_tai,2022,120164
chen_yuwen,2021,79561
chen_yuxuan,2022,91890
chen_zemin,2014,87336
chen_zemin,2021,115726
chen_zhilie,2019,207493
chen_zhilie,2020,211035
chen_zhilie,2021,224219
chen_zhilie,2022,261534
chen_zhiping,2021,1150027
chen_zhiping,2022,381698
chen_zhisheng,2022,106027
chen_zhisong,2020,120591
chen_zhisong,2021,166356
chen_zhuolin,2019,76849
chen_zhuolin,2020,75369
chen_zhuolin,2021,101260
chen_zhuonan,2018,78493
chen_zhuonan,2020,82906
chen_zhuonan,2021,79561
chen_zhuoxi,2018,78493
chen_zhuoxi,2020,82906
chen_zhuoxi,2021,79561
chen_zhuoxian,2018,78493
chen_zhuoxian,2020,82906
chen_zhuoxian,2021,108493
chen_zhuoxian,2022,91890
chen_zhuoxiong,2018,78493
chen_zhuoxiong,2020,75369
chen_zhuoxiong,2021,72328
chen_zuyuan,2017,90410
cheng_antares,2021,79561
cheng_antares,2022,98958
cheng_caixia,2022,127232
cheng_cheng,2018,149136
cheng_cheng,2019,146013
cheng_cheng,2020,248720
cheng_cheng,2021,260383
cheng_cheng,2022,261534
cheng_cheung_ling,2018,243328
cheng_cheung_ling,2019,184438
cheng_lili,2020,97980
cheng_lili,2021,94027
cheng_lili,2022,84821
cheng_wei,2016,83753
cheng_wei,2018,94191
cheng_wei,2019,92219
cheng_wei,2020,90443
cheng_wei,2021,86794
cheng_xianfeng,2016,100504
cheng_xianfeng,2017,90410
cheng_xianfeng,2018,102041
cheng_xianfeng,2020,90443
cheng_xianfeng,2021,122958
cheng_xianfeng,2022,91890
cheng_xue,2015,87941
cheng_xue,2016,92128
cheng_xue,2017,90410
cheng_xue,2018,164835
cheng_xue,2019,222863
cheng_xue,2020,286405
cheng_xue,2021,629260
cheng_xue,2022,452383
cheng_yixiao,2019,169068
cheng_yixiao,2020,165813
cheng_yixiao,2021,1019835
cheng_yixiao,2022,240328
cheng_yong,2022,91890
cheng_yu_tung,2002,219780
cheng_yu_tung,2003,178709
cheng_yu_tung,2004,227227
cheng_yu_tung,2005,401128
cheng_yu_tung,2006,478701
cheng_yu_tung,2007,607438
cheng_yu_tung,2008,703126
cheng_yu_tung,2009,362301
cheng_yu_tung,2010,609764
cheng_yu_tung,2011,790027
cheng_yu_tung,2012,1367671
cheng_yu_tung,2013,1351890
cheng_yu_tung,2014,1347484
cheng_yu_tung,2015,1206049
cheng_yu_tung,2016,1214424
chenghai_ye,2022,240328
chengjian_zhou,2022,106027
chengzhong_hu,2022,127232
cheong_chiu_ying,2022,113095
cher_wang,2006,197112
cher_wang,2010,179342
cher_wang,2011,596909
cher_wang,2012,341917
cher_wang,2013,202783
chetan_dube,2021,173589
chetan_dube,2022,169643
chey_ki_won,2015,92128
chey_ki_won,2017,82191
chey_ki_won,2018,109890
chey_ki_won,2019,99904
chey_ki_won,2021,86794
chey_ki_won,2022,70684
chey_tae_won,2010,98638
chey_tae_won,2011,175561
chey_tae_won,2012,179506
chey_tae_won,2013,168986
chey_tae_won,2014,207945
chey_tae_won,2015,293136
chey_tae_won,2016,251260
chey_tae_won,2017,263013
chey_tae_won,2018,353219
chey_tae_won,2019,245917
chey_tae_won,2020,113054
chey_tae_won,2021,231452
chey_tae_won,2022,169643
chi_yufeng,2017,98630
chi_yufeng,2018,109890
chi_yufeng,2019,92219
chi_yufeng,2020,158276
chi_yufeng,2021,224219
chi_yufeng,2022,127232
chin_jong_hwa,2015,83753
chin_jong_hwa,2017,131506
chin_jong_hwa,2018,196232
chin_jong_hwa,2019,138328
chin_jong_hwa,2020,97980
chin_jong_hwa,2021,159123
chin_jong_hwa,2022,98958
chip_wilson,2011,166783
chip_wilson,2012,247890
chip_wilson,2013,245030
chip_wilson,2014,182991
chip_wilson,2015,184257
chip_wilson,2016,175882
chip_wilson,2017,189041
chip_wilson,2018,204082
chip_wilson,2019,276657
chip_wilson,2020,241183
chip_wilson,2021,354410
chip_wilson,2022,374630
chirayu_amin,2016,92128
chirayu_amin,2017,82191
chirayu_amin,2018,86342
chirayu_amin,2019,76849
chirayu_amin,2021,122958
chirayu_amin,2022,106027
chizuko_matsui,2019,130643
chizuko_matsui,2020,97980
chizuko_matsui,2021,94027
chizuko_matsui,2022,84821
cho_chang_gul,2016,92128
cho_jung_ho,2016,83753
cho_jung_ho,2017,90410
cho_jung_ho,2018,125589
cho_jung_ho,2019,92219
cho_jung_ho,2021,94027
cho_jung_ho,2022,190849
cho_jyh_jer,2021,94027
cho_jyh_jer,2022,98958
cho_tak_wong,2007,102797
cho_tak_wong,2008,228287
cho_tak_wong,2009,90575
cho_tak_wong,2010,170375
cho_tak_wong,2011,158005
cho_tak_wong,2012,94027
cho_tak_wong,2013,97167
cho_tak_wong,2014,99813
cho_tak_wong,2015,125630
cho_tak_wong,2016,125630
cho_tak_wong,2017,147945
cho_tak_wong,2018,196232
cho_tak_wong,2019,169068
cho_tak_wong,2020,150739
cho_tak_wong,2021,296547
cho_tak_wong,2022,254465
cho_yang_rai,2014,99813
cho_yang_rai,2015,96316
cho_yang_rai,2017,90410
cho_yang_rai,2018,78493
cho_young_sik,2022,162575
choo_chong_ngen,2014,91495
choo_chong_ngen,2015,104691
choo_chong_ngen,2016,108879
choo_chong_ngen,2017,156164
choo_chong_ngen,2018,164835
choo_chong_ngen,2019,199808
choo_chong_ngen,2020,188424
choo_chong_ngen,2021,188054
choo_chong_ngen,2022,169643
chris_britt,2021,94027
chris_britt,2022,155506
chris_dawson,2015,83753
chris_larsen,2018,361068
chris_larsen,2019,146013
chris_larsen,2020,195961
chris_larsen,2021,245917
chris_larsen,2022,303945
chris_oglesby,2021,72328
chris_oglesby,2022,70684
chris_sacca,2017,98630
chris_sacca,2018,86342
chris_sacca,2019,84534
chris_sacca,2021,86794
chris_thomas,2018,94191
chris_thomas,2021,72328
chris_urmson,2022,77753
chris_wallin,2011,114115
chris_wallin,2012,111123
chris_wallin,2020,75369
chris_wanstrath,2019,107589
chris_wanstrath,2020,105517
chris_xu,2022,381698
christa_gelpke,2015,284761
christian_angermayer,2022,84821
christian_bertermann,2021,86794
christian_birkenstock,2021,122958
christian_birkenstock,2022,120164
christian_courtin_clarins,2021,238684
christian_courtin_clarins,2022,261534
christian_haub,2019,176753
christian_haub,2020,226109
christian_haub,2021,216986
christian_haub,2022,311013
christian_herz,2020,113054
christian_herz,2021,101260
christian_herz,2022,77753
christian_latouche,2017,131506
christian_latouche,2018,164835
christian_latouche,2019,161383
christian_latouche,2020,158276
christian_latouche,2021,108493
christian_latouche,2022,155506
christian_oetker,2014,137243
christian_oetker,2015,108879
christian_oetker,2016,175882
christian_oetker,2017,164383
christian_oetker,2018,188383
christian_oetker,2019,153698
christian_oetker,2020,165813
christian_oetker,2021,202520
christian_sinding,2021,72328
christian_sinding,2022,106027
christiane_schoeller,2020,135665
christiane_schoeller,2021,151890
christiane_schoeller,2022,176712
christina_flugel,2022,106027
christine_franken,2022,219123
christine_knauf,2021,101260
christine_knauf,2022,98958
christine_volkmann,2017,139726
christoffel_wiese,2011,140449
christoffel_wiese,2012,264986
christoffel_wiese,2013,295726
christoffel_wiese,2014,266169
christoffel_wiese,2015,527646
christoffel_wiese,2016,485769
christoffel_wiese,2017,460273
christoph_henkel,2014,128926
christoph_henkel,2015,142380
christoph_henkel,2016,125630
christoph_henkel,2017,147945
christoph_henkel,2018,156986
christoph_henkel,2019,122958
christoph_henkel,2020,90443
christoph_henkel,2021,122958
christoph_henkel,2022,98958
christoph_zeller,2015,226134
christoph_zeller,2016,209383
christoph_zeller,2017,221917
christoph_zeller,2018,306123
christoph_zeller,2019,230547
christoph_zeller,2020,248720
christoph_zeller,2021,397808
christoph_zeller,2022,162575
christopher_burch,2013,84493
christopher_burch,2014,83178
christopher_chandler,2007,186904
christopher_chandler,2008,155235
christopher_chandler,2009,90575
christopher_chandler,2010,89671
christopher_chandler,2011,122893
christopher_chandler,2012,85479
christopher_chandler,2013,84493
christopher_cline,2011,149227
christopher_cline,2012,128219
christopher_cline,2013,101391
christopher_cline,2014,116449
christopher_cline,2015,159131
christopher_cline,2016,117254
christopher_cline,2017,156164
christopher_cline,2018,156986
christopher_cline,2019,138328
christopher_goldsbury,2002,120879
christopher_goldsbury,2003,115635
christopher_goldsbury,2004,118553
christopher_goldsbury,2005,124158
christopher_goldsbury,2006,122021
christopher_goldsbury,2007,130832
christopher_goldsbury,2008,136972
christopher_goldsbury,2009,99632
christopher_goldsbury,2010,116572
christopher_goldsbury,2011,114115
christopher_goldsbury,2012,111123
christopher_goldsbury,2013,114065
christopher_goldsbury,2014,116449
christopher_goldsbury,2015,125630
christopher_goldsbury,2016,125630
christopher_goldsbury,2017,131506
christopher_goldsbury,2018,125589
christopher_goldsbury,2019,122958
christopher_goldsbury,2020,128128
christopher_goldsbury,2021,122958
christopher_goldsbury,2022,127232
christopher_hohn,2014,87336
christopher_hohn,2016,142380
christopher_hohn,2017,172602
christopher_hohn,2018,235479
christopher_hohn,2019,238232
christopher_hohn,2020,376849
christopher_hohn,2021,426739
christopher_hohn,2022,558410
christopher_kwok,2019,138328
christopher_kwok,2020,113054
christopher_kwok,2021,137424
christopher_kwok,2022,106027
christopher_portman,2017,123287
christopher_portman,2018,188383
christopher_portman,2019,176753
christopher_portman,2020,180887
christopher_portman,2021,180821
christopher_portman,2022,183780
christopher_rokos,2020,75369
christopher_rokos,2021,137424
christopher_rokos,2022,106027
christos_lazari,2015,175882
christy_walton,2006,1492421
christy_walton,2007,1560649
christy_walton,2008,1753249
christy_walton,2009,1594126
christy_walton,2010,2017602
christy_walton,2011,2326191
christy_walton,2012,2162630
christy_walton,2013,2382706
christy_walton,2014,3052635
christy_walton,2015,3492517
christy_walton,2016,435517
christy_walton,2017,443835
christy_walton,2018,573000
christy_walton,2019,553315
christy_walton,2020,670791
christy_walton,2021,520767
christy_walton,2022,558410
chu_jian_1,2021,94027
chu_jian_1,2022,91890
chu_jinfu,2015,87941
chu_jinfu,2017,98630
chu_jinfu,2018,94191
chu_jinfu,2019,84534
chu_lam_yiu,2007,121487
chu_lam_yiu,2008,173498
chu_lam_yiu,2009,135863
chu_lam_yiu,2010,188309
chu_lam_yiu,2011,245786
chu_lam_yiu,2012,179506
chu_lam_yiu,2013,160536
chu_lam_yiu,2014,149720
chu_lam_yiu,2015,184257
chu_lam_yiu,2016,142380
chu_lam_yiu,2017,156164
chu_lam_yiu,2018,188383
chu_lam_yiu,2019,161383
chu_lam_yiu,2020,143202
chu_lam_yiu,2021,260383
chu_lam_yiu,2022,162575
chu_mang_yee,2006,103249
chu_mang_yee,2007,158868
chu_mang_yee,2008,136972
chu_mang_yee,2010,116572
chu_mang_yee,2011,87780
chu_mang_yee,2013,185884
chu_mang_yee,2014,108131
chu_mang_yee,2015,92128
chu_mang_yee,2016,92128
chu_mang_yee,2017,189041
chu_mang_yee,2018,345369
chu_mang_yee,2019,268972
chu_mang_yee,2020,248720
chu_mang_yee,2021,470136
chu_mang_yee,2022,332219
chua_thian_poh,2015,87941
chua_thian_poh,2017,115068
chua_thian_poh,2018,109890
chua_thian_poh,2019,115273
chua_thian_poh,2020,82906
chua_thian_poh,2021,86794
chua_thian_poh,2022,91890
chuchat_petaumpai,2018,78493
chuchat_petaumpai,2019,92219
chuchat_petaumpai,2021,126575
chuchat_petaumpai,2022,88356
chuck_bundrant,2018,227630
chuck_bundrant,2019,184438
chuck_bundrant,2020,120591
chuck_bundrant,2021,94027
chung_mong_jin,2017,106849
chung_mong_jin,2018,117739
chung_mong_jin,2019,92219
chung_mong_joon,2007,121487
chung_mong_joon,2008,255682
chung_mong_joon,2009,117747
chung_mong_joon,2010,143473
chung_mong_joon,2011,280898
chung_mong_joon,2012,213698
chung_mong_joon,2013,160536
chung_mong_joon,2014,141402
chung_mong_joon,2015,96316
chung_mong_joon,2017,90410
chung_mong_joon,2018,141287
chung_mong_joon,2019,92219
chung_mong_joon,2021,72328
chung_yong_jin,2012,85479
chung_yong_jin,2013,101391
chung_yong_jin,2014,103972
chung_yong_jin,2015,96316
chung_yong_jin,2017,90410
chung_yong_jin,2018,109890
chung_yong_jin,2019,84534
chung_yong_jin,2021,137424
chung_yong_jin,2022,106027
cigdem_sabanci_bilen,2011,87780
cigdem_sabanci_bilen,2013,101391
ciliandra_fangiono,2017,123287
ciliandra_fangiono,2018,125589
ciliandra_fangiono,2019,107589
ciliandra_fangiono,2020,120591
ciliandra_fangiono,2021,108493
ciputra,2013,126739
ciputra,2014,108131
ciputra,2015,150756
ciputra,2016,125630
ciputra,2017,131506
ciputra,2018,109890
ciputra,2019,84534
claude_berda,2020,75369
claude_dauphin,2013,84493
claude_dauphin,2014,99813
claude_dauphin,2015,117254
clayton_mathile,2002,186813
clayton_mathile,2003,178709
clayton_mathile,2004,167950
clayton_mathile,2005,171912
clayton_mathile,2006,178339
clayton_mathile,2007,186904
clayton_mathile,2008,191761
clayton_mathile,2009,135863
clayton_mathile,2010,152441
clayton_mathile,2011,149227
clayton_mathile,2012,153863
clayton_mathile,2013,160536
clayton_mathile,2014,166356
clayton_mathile,2015,284761
clayton_mathile,2016,276386
clayton_mathile,2017,312328
clayton_mathile,2018,180534
clayton_mathile,2019,169068
clayton_mathile,2020,173350
clayton_mathile,2021,166356
clayton_mathile,2022,162575
clayton_riddell,2006,187726
clayton_riddell,2007,130832
clayton_riddell,2008,118709
clayton_riddell,2010,116572
clayton_riddell,2011,219452
clayton_riddell,2012,256438
clayton_riddell,2013,261928
clayton_riddell,2014,274487
clayton_riddell,2015,159131
clayton_riddell,2017,115068
clayton_riddell,2018,94191
clayton_zekelman,2020,105517
clayton_zekelman,2021,101260
clayton_zekelman,2022,148438
clelia_haji_ioannou,2015,100504
clelia_haji_ioannou,2016,92128
clelia_haji_ioannou,2017,82191
clelia_haji_ioannou,2018,102041
clelia_haji_ioannou,2019,92219
clelia_haji_ioannou,2021,72328
clemens_toennies,2015,184257
clemens_toennies,2016,167506
clemens_toennies,2017,197260
clemens_toennies,2018,274726
clemens_toennies,2019,130643
clemens_toennies,2020,135665
clemens_toennies,2021,115726
clemens_toennies,2022,113095
clement_fayat,2014,116449
clement_fayat,2015,117254
clement_fayat,2016,150756
clement_fayat,2017,147945
clement_fayat,2018,141287
clement_fayat,2019,99904
clement_fayat,2020,120591
clement_fayat,2021,86794
clement_fayat,2022,106027
clemmie_spangler_jr,2002,186813
clemmie_spangler_jr,2003,199734
clemmie_spangler_jr,2004,207468
clemmie_spangler_jr,2005,219665
clemmie_spangler_jr,2006,215884
clemmie_spangler_jr,2007,242975
clemmie_spangler_jr,2008,237419
clemmie_spangler_jr,2010,152441
clemmie_spangler_jr,2011,149227
clemmie_spangler_jr,2012,136767
clemmie_spangler_jr,2013,185884
clemmie_spangler_jr,2014,191309
clemmie_spangler_jr,2015,192632
clemmie_spangler_jr,2016,201008
clemmie_spangler_jr,2017,304109
clemmie_spangler_jr,2018,329671
cliff_obrecht,2022,459452
clifford_asness,2017,246575
clifford_asness,2018,235479
clifford_asness,2019,238232
clifford_asness,2020,195961
clifford_asness,2021,101260
clifford_asness,2022,113095
clifford_illig_1,2015,96316
clive_calder,2003,241783
clive_calder,2004,227227
clive_calder,2005,219665
clive_calder,2006,225271
clive_calder,2007,280356
clive_calder,2008,301339
clive_calder,2009,217380
clive_calder,2010,215210
clive_calder,2011,210673
clive_calder,2012,205150
clive_calder,2013,202783
clive_calder,2014,207945
clive_calder,2015,209383
clive_calder,2016,376890
clive_calder,2017,369863
clive_calder,2018,368917
clive_calder,2019,376561
clive_calder,2020,391923
clive_calder,2021,397808
clive_calder,2022,402904
clive_palmer,2019,138328
clive_palmer,2020,211035
clive_palmer,2021,274849
clive_palmer,2022,148438
colin_zheng_huang,2019,1037465
colin_zheng_huang,2020,1243602
colin_zheng_huang,2021,3999780
colin_zheng_huang,2022,798739
congying_lin,2012,94027
conni_jonsson,2021,94027
conni_jonsson,2022,106027
conrad_prebys,2016,100504
craig_c_culver,2018,102041
craig_c_culver,2019,130643
craig_c_culver,2020,143202
craig_c_culver,2021,122958
craig_c_culver,2022,197917
craig_mccaw,2002,263736
craig_mccaw,2003,262808
craig_mccaw,2004,276624
craig_mccaw,2005,200564
craig_mccaw,2006,197112
craig_mccaw,2007,196249
craig_mccaw,2008,228287
craig_mccaw,2009,117747
craig_mccaw,2010,143473
craig_mccaw,2011,149227
craig_mccaw,2012,136767
craig_mccaw,2013,135189
craig_mccaw,2014,149720
craig_mccaw,2015,150756
craig_mccaw,2016,142380
craig_mccaw,2017,147945
craig_mccaw,2018,133438
craig_mccaw,2019,138328
craig_mccaw,2020,135665
craig_mccaw,2021,144657
craig_mccaw,2022,155506
craig_newmark,2018,102041
craig_newmark,2019,122958
craig_newmark,2020,97980
cristina_junqueira,2022,77753
crown,2002,373627
crown,2003,294345
crown,2004,355660
crown,2005,362926
crown,2006,384838
crown,2007,420534
crown,2008,420049
crown,2009,280783
crown,2010,367652
crown,2011,430126
cui_genliang,2017,98630
cui_genliang,2018,141287
cui_genliang,2019,115273
cui_genliang,2020,82906
cui_jinhai,2020,90443
cui_lijie,2015,83753
cui_lijie,2016,150756
cui_lijie,2017,139726
cui_lijie,2018,86342
cui_wei,2019,276657
cui_wei,2020,248720
cui_wei,2021,231452
cui_wei,2022,261534
cui_zhixiang,2013,88717
curt_engelhorn,2002,615386
curt_engelhorn,2003,599202
curt_engelhorn,2004,582887
curt_engelhorn,2005,573041
curt_engelhorn,2006,572564
curt_engelhorn,2007,598093
curt_engelhorn,2008,602679
curt_engelhorn,2009,570624
curt_engelhorn,2010,564928
curt_engelhorn,2011,579353
curt_engelhorn,2012,564164
curt_engelhorn,2013,337972
curt_engelhorn,2014,332712
curt_engelhorn,2015,519271
curt_engelhorn,2016,519271
cynthia_y_bruce_grossman,2018,384616
cynthia_y_bruce_grossman,2019,115273
cynthia_y_bruce_grossman,2020,113054
cynthia_y_bruce_grossman,2021,101260
cynthia_y_bruce_grossman,2022,113095
cyrus_pallonji_mistry,2018,753534
cyrus_pallonji_mistry,2019,730068
cyrus_pallonji_mistry,2020,829068
cyrus_pallonji_mistry,2021,759452
cyrus_pallonji_mistry,2022,636164
cyrus_poonawalla,2007,280356
cyrus_poonawalla,2008,319602
cyrus_poonawalla,2009,135863
cyrus_poonawalla,2010,179342
cyrus_poonawalla,2011,201895
cyrus_poonawalla,2012,247890
cyrus_poonawalla,2013,329523
cyrus_poonawalla,2014,407572
cyrus_poonawalla,2015,552772
cyrus_poonawalla,2016,711904
cyrus_poonawalla,2017,665753
cyrus_poonawalla,2018,714287
cyrus_poonawalla,2019,730068
cyrus_poonawalla,2020,618032
cyrus_poonawalla,2021,918575
cyrus_poonawalla,2022,1717643
d_leopoldo_del_pino,2013,109841
d_leopoldo_del_pino,2014,133084
d_leopoldo_del_pino,2016,92128
d_leopoldo_del_pino,2017,90410
d_leopoldo_del_pino,2018,94191
d_leopoldo_del_pino,2019,115273
d_leopoldo_del_pino,2020,113054
d_leopoldo_del_pino,2021,130191
d_leopoldo_del_pino,2022,134301
dagmar_dolby,2014,224580
dagmar_dolby,2015,268010
dagmar_dolby,2016,251260
dagmar_dolby,2017,287671
dagmar_dolby,2018,313972
dagmar_dolby,2019,315082
dagmar_dolby,2020,271331
dagmar_dolby,2021,397808
dagmar_dolby,2022,325150
dai_deming,2015,87941
dai_hao,2017,90410
dai_hao,2018,109890
dai_hao,2019,92219
dai_lizhong,2021,173589
dai_lizhong,2022,77753
dai_wenjun,2020,82906
dai_wenjun,2021,144657
dai_wenjun,2022,106027
dai_xuebin,2020,120591
dai_xuebin,2021,137424
dai_xuebin,2022,127232
dai_yongge,2017,106849
dai_yongge,2018,117739
dai_yongge,2019,122958
dai_yongge,2020,150739
dai_yongge,2021,188054
dai_yongge,2022,113095
daisuke_sasaki,2021,79561
daisy_igel,2013,92942
daisy_igel,2014,95654
daisy_igel,2015,83753
daisy_igel,2017,90410
daisy_igel,2018,94191
dalong_lv,2022,84821
damian_ornani,2022,77753
dan_cathy,2015,268010
dan_cathy,2016,276386
dan_cathy,2017,312328
dan_cathy,2018,376767
dan_cathy,2019,461095
dan_cathy,2020,256257
dan_cathy,2021,600328
dan_cathy,2022,325150
dan_duncan,2010,807041
dan_friedkin,2014,207945
dan_friedkin,2015,276386
dan_friedkin,2016,293136
dan_friedkin,2017,295890
dan_friedkin,2018,313972
dan_friedkin,2019,307397
dan_friedkin,2020,248720
dan_friedkin,2021,296547
dan_friedkin,2022,303945
dan_friis,2018,102041
dan_friis,2019,92219
dan_friis,2020,75369
dan_friis,2021,79561
dan_friis,2022,77753
dan_gertler,2013,185884
dan_gertler,2014,207945
dan_gertler,2015,134005
dan_gertler,2016,100504
