country,time,fppart_idea
aus,1997,73.31393
aus,1998,73.70034
aus,1999,73.70034
aus,2000,73.70034
aus,2001,71.98044
aus,2002,71.98044
aus,2003,71.98044
aus,2004,73.10031
aus,2005,73.10031
aus,2006,73.10031
aus,2007,75.03989
aus,2008,75.03989
aus,2009,75.03989
aus,2010,75.03989
aus,2011,75.03989
aus,2012,75.03989
aus,2013,72.84949
aus,2014,72.84949
aus,2015,74.87837
aus,2016,74.36854
aus,2017,71.78413
aus,2018,71.78413
aus,2019,71.37858
aut,1975,77.5967
aut,1976,77.5967
aut,1977,77.5967
aut,1978,77.5967
aut,1979,77.5967
aut,1980,77.5967
aut,1981,77.5967
aut,1982,77.5967
aut,1983,77.5967
aut,1984,77.5967
aut,1985,77.5967
aut,1986,77.24899
aut,1987,77.24899
aut,1988,77.24899
aut,1989,77.24899
aut,1990,77.5967
aut,1991,77.5967
aut,1992,77.5967
aut,1993,77.5967
aut,1994,77.5967
aut,1995,77.5967
aut,1996,77.5967
aut,1997,77.5967
aut,1998,77.24899
aut,1999,77.5967
aut,2000,77.5967
aut,2001,77.5967
aut,2002,77.24899
aut,2003,77.24899
aut,2004,77.5967
aut,2005,77.5967
aut,2006,79.51453
aut,2007,79.51453
aut,2008,79.51453
aut,2009,79.51453
aut,2010,79.51453
aut,2011,79.51453
aut,2012,79.51453
aut,2013,78.39169
aut,2014,78.39169
aut,2015,78.39169
aut,2016,77.68528
aut,2017,75.83672
aut,2018,74.3759
aut,2019,71.10222
aze,1991,44.66736
aze,1992,56.2176
aze,1993,48.45267
aze,1994,41.88857
aze,1995,38.46694
aze,1996,38.46694
aze,1997,38.46694
aze,1998,38.46694
aze,1999,38.46694
aze,2000,38.46694
aze,2001,38.46694
aze,2002,38.46694
aze,2003,38.46694
aze,2004,38.46694
aze,2005,38.46694
aze,2006,38.46694
aze,2007,38.46694
aze,2008,37.74992
aze,2009,37.74992
aze,2010,38.46694
aze,2011,38.46694
aze,2012,38.46694
aze,2013,37.18634
aze,2014,37.18634
aze,2015,37.18634
aze,2016,37.83778
aze,2017,37.62395
aze,2018,37.21066
aze,2019,37.21066
bdi,1975,16.43109
bdi,1976,16.43109
bdi,1977,16.43109
bdi,1978,16.43109
bdi,1979,16.43109
bdi,1980,16.43109
bdi,1981,19.28911
bdi,1982,19.28911
bdi,1983,19.28911
bdi,1984,19.28911
bdi,1985,19.28911
bdi,1986,19.28911
bdi,1987,19.28911
bdi,1988,13.86633
bdi,1989,13.86633
bdi,1990,13.86633
bdi,1991,13.86633
bdi,1992,35.33737
bdi,1993,50.89258
bdi,1994,38.77938
bdi,1995,38.77938
bdi,1996,37.9719
bdi,1997,37.9719
bdi,1998,40.62675
bdi,1999,40.62675
bdi,2000,40.62675
bdi,2001,38.77938
bdi,2002,43.14395
bdi,2003,43.14395
bdi,2004,43.14395
bdi,2005,50.56347
bdi,2006,49.12361
bdi,2007,49.12361
bdi,2008,47.62917
bdi,2009,47.62917
bdi,2010,42.51915
bdi,2011,42.95858
bdi,2012,42.95858
bdi,2013,42.95858
bdi,2014,42.95858
bdi,2015,38.57947
bdi,2016,35.59668
bdi,2017,35.59668
bdi,2018,35.59668
bdi,2019,34.38271
bel,1975,69.21776
bel,1976,69.21776
bel,1977,69.21776
bel,1978,69.21776
bel,1979,69.21776
bel,1980,69.21776
bel,1981,68.72967
bel,1982,68.72967
bel,1983,68.72967
bel,1984,68.72967
bel,1985,69.21776
bel,1986,69.21776
bel,1987,69.21776
bel,1988,69.21776
bel,1989,72.05273
bel,1990,72.05273
bel,1991,71.66089
bel,1992,71.66089
bel,1993,71.66089
bel,1994,71.66089
bel,1995,71.66089
bel,1996,71.66089
bel,1997,71.66089
bel,1998,71.66089
bel,1999,71.66089
bel,2000,71.66089
bel,2001,71.66089
bel,2002,71.66089
bel,2003,71.66089
bel,2004,70.3581
bel,2005,71.07872
bel,2006,71.07872
bel,2007,69.23325
bel,2008,69.23325
bel,2009,69.23325
bel,2010,69.23325
bel,2011,69.23325
bel,2012,69.23325
bel,2013,71.89051
bel,2014,71.32129
bel,2015,69.9985
bel,2016,69.9985
bel,2017,69.9985
bel,2018,67.44699
bel,2019,65.77326
ben,1975,10.59931
ben,1976,10.59931
ben,1977,10.59931
ben,1978,10.59931
ben,1979,12.53761
ben,1980,12.53761
ben,1981,12.53761
ben,1982,12.53761
ben,1983,12.53761
ben,1984,12.53761
ben,1985,12.53761
ben,1986,12.53761
ben,1987,12.53761
ben,1988,12.53761
ben,1989,13.09981
ben,1990,36.28396
ben,1991,51.17632
ben,1992,67.29661
ben,1993,67.29661
ben,1994,67.29661
ben,1995,67.76367
ben,1996,67.76367
ben,1997,67.76367
ben,1998,67.76367
ben,1999,67.76367
ben,2000,67.76367
ben,2001,67.76367
ben,2002,67.76367
ben,2003,67.29661
ben,2004,67.29661
ben,2005,67.29661
ben,2006,71.81939
ben,2007,71.81939
ben,2008,68.50655
ben,2009,68.50655
ben,2010,70.37027
ben,2011,70.37027
ben,2012,70.37027
ben,2013,67.0862
ben,2014,67.0862
ben,2015,66.27334
ben,2016,68.52937
ben,2017,68.20197
ben,2018,59.43871
ben,2019,54.02311
bfa,1975,45.52712
bfa,1976,45.52712
bfa,1977,47.82754
bfa,1978,56.56602
bfa,1979,56.56602
bfa,1980,37.79066
bfa,1981,29.90092
bfa,1982,29.90092
bfa,1983,29.90092
bfa,1984,29.90092
bfa,1985,29.90092
bfa,1986,29.90092
bfa,1987,29.90092
bfa,1988,29.90092
bfa,1989,29.90092
bfa,1990,29.90092
bfa,1991,41.00445
bfa,1992,51.91553
bfa,1993,51.91553
bfa,1994,51.91553
bfa,1995,51.91553
bfa,1996,51.91553
bfa,1997,53.74443
bfa,1998,58.96221
bfa,1999,58.96221
bfa,2000,58.96221
bfa,2001,64.70523
bfa,2002,64.70523
bfa,2003,64.70523
bfa,2004,64.70523
bfa,2005,68.14046
bfa,2006,68.14046
bfa,2007,62.2032
bfa,2008,62.2032
bfa,2009,62.2032
bfa,2010,61.18716
bfa,2011,61.18716
bfa,2012,67.73199
bfa,2013,68.03879
bfa,2014,62.63461
bfa,2015,60.46826
bfa,2016,60.87692
bfa,2017,62.16086
bfa,2018,63.37206
bfa,2019,57.6602
bgd,1975,26.95684
bgd,1976,26.79937
bgd,1977,34.70735
bgd,1978,47.06334
bgd,1979,50.95697
bgd,1980,50.95697
bgd,1981,51.49323
bgd,1982,47.99814
bgd,1983,43.53917
bgd,1984,43.53917
bgd,1985,43.53917
bgd,1986,51.53016
bgd,1987,51.53016
bgd,1988,50.96369
bgd,1989,50.96369
bgd,1990,50.96369
bgd,1991,58.09245
bgd,1992,58.09245
bgd,1993,58.09245
bgd,1994,58.09245
bgd,1995,58.09245
bgd,1996,58.5658
bgd,1997,58.5658
bgd,1998,58.5658
bgd,1999,58.5658
bgd,2000,58.5658
bgd,2001,58.5658
bgd,2002,58.5658
bgd,2003,58.5658
bgd,2004,58.5658
bgd,2005,58.5658
bgd,2006,58.5658
bgd,2007,45.45705
bgd,2008,51.19762
bgd,2009,57.56099
bgd,2010,57.56099
bgd,2011,57.56099
bgd,2012,57.56099
bgd,2013,52.34354
bgd,2014,49.6938
bgd,2015,50.31368
bgd,2016,49.06506
bgd,2017,50.31368
bgd,2018,43.20679
bgd,2019,42.03256
bgr,1975,22.30885
bgr,1976,22.30885
bgr,1977,22.30885
bgr,1978,22.30885
bgr,1979,22.30885
bgr,1980,22.30885
bgr,1981,22.30885
bgr,1982,22.30885
bgr,1983,22.30885
bgr,1984,22.30885
bgr,1985,22.30885
bgr,1986,22.30885
bgr,1987,22.30885
bgr,1988,22.30885
bgr,1989,26.54159
bgr,1990,62.24689
bgr,1991,62.31619
bgr,1992,65.05642
bgr,1993,65.05642
bgr,1994,65.05642
bgr,1995,65.05642
bgr,1996,65.05642
bgr,1997,65.05642
bgr,1998,65.05642
bgr,1999,65.05642
bgr,2000,65.05642
bgr,2001,59.40122
bgr,2002,66.83213
bgr,2003,66.83213
bgr,2004,66.83213
bgr,2005,63.09802
bgr,2006,63.09802
bgr,2007,63.09802
bgr,2008,63.09802
bgr,2009,69.12673
bgr,2010,69.12673
bgr,2011,69.12673
bgr,2012,69.12673
bgr,2013,70.2666
bgr,2014,73.75211
bgr,2015,65.68963
bgr,2016,64.99292
bgr,2017,64.99292
bgr,2018,65.90677
bgr,2019,64.21047
bhr,1975,12.85012
bhr,1976,4.4473
bhr,1977,4.4473
bhr,1978,4.4473
bhr,1979,4.4473
bhr,1980,4.4473
bhr,1981,4.4473
bhr,1982,4.4473
bhr,1983,4.4473
bhr,1984,4.4473
bhr,1985,4.4473
bhr,1986,4.4473
bhr,1987,4.4473
bhr,1988,4.4473
bhr,1989,4.4473
bhr,1990,4.4473
bhr,1991,4.4473
bhr,1992,4.4473
bhr,1993,4.4473
bhr,1994,4.4473
bhr,1995,4.4473
bhr,1996,4.4473
bhr,1997,4.4473
bhr,1998,4.4473
bhr,1999,4.4473
bhr,2000,10.14866
bhr,2001,12.50067
bhr,2002,36.65016
bhr,2003,37.38446
bhr,2004,37.38446
bhr,2005,39.09734
bhr,2006,39.52957
bhr,2007,39.52957
bhr,2008,39.52957
bhr,2009,39.52957
bhr,2010,40.82733
bhr,2011,35.17706
bhr,2012,33.30164
bhr,2013,33.30164
bhr,2014,32.80174
bhr,2015,30.97227
bhr,2016,26.54946
bhr,2017,26.54946
bhr,2018,26.54946
bhr,2019,29.51775
bih,1992,50.36821
bih,1993,50.36821
bih,1994,50.36821
bih,1995,50.36821
bih,1996,59.27501
bih,1997,59.27501
bih,1998,58.8125
bih,1999,58.8125
bih,2000,58.8125
bih,2001,58.8125
bih,2002,59.27501
bih,2003,59.27501
bih,2004,59.27501
bih,2005,59.27501
bih,2006,60.73385
bih,2007,60.73385
bih,2008,60.73385
bih,2009,60.73385
bih,2010,63.24236
bih,2011,64.55816
bih,2012,64.55816
bih,2013,59.11406
bih,2014,58.95143
bih,2015,58.95143
bih,2016,54.90961
bih,2017,54.59121
bih,2018,52.60792
bih,2019,58.49091
blr,1991,48.21167
blr,1992,57.0168
blr,1993,57.0168
blr,1994,51.25299
blr,1995,49.04972
blr,1996,47.05073
blr,1997,45.75206
blr,1998,45.75206
blr,1999,45.75206
blr,2000,41.01753
blr,2001,40.69373
blr,2002,40.69373
blr,2003,40.26061
blr,2004,40.26061
blr,2005,38.93716
blr,2006,38.93716
blr,2007,38.93716
blr,2008,38.93716
blr,2009,38.93716
blr,2010,38.93716
blr,2011,38.93716
blr,2012,38.93716
blr,2013,38.93716
blr,2014,38.93716
blr,2015,38.93716
blr,2016,39.74514
blr,2017,40.22376
blr,2018,37.47251
blr,2019,40.22376
bol,1975,11.88184
bol,1976,11.88184
bol,1977,11.88184
bol,1978,29.87256
bol,1979,33.38003
bol,1980,25.71293
bol,1981,27.35083
bol,1982,39.28001
bol,1983,54.77319
bol,1984,56.92087
bol,1985,68.9494
bol,1986,68.9494
bol,1987,68.9494
bol,1988,68.9494
bol,1989,68.40798
bol,1990,68.40798
bol,1991,68.40798
bol,1992,68.40798
bol,1993,68.9494
bol,1994,68.9494
bol,1995,68.9494
bol,1996,68.9494
bol,1997,70.41312
bol,1998,70.41312
bol,1999,70.41312
bol,2000,70.41312
bol,2001,70.41312
bol,2002,70.41312
bol,2003,68.08521
bol,2004,69.04784
bol,2005,69.04784
bol,2006,68.08521
bol,2007,68.08521
bol,2008,68.08521
bol,2009,67.29124
bol,2010,67.29124
bol,2011,67.29124
bol,2012,67.29124
bol,2013,70.53166
bol,2014,65.86096
bol,2015,65.86096
bol,2016,64.73909
bol,2017,61.52073
bol,2018,59.13251
bol,2019,55.95096
bra,1975,30.82306
bra,1976,30.82306
bra,1977,30.82306
bra,1978,30.82306
bra,1979,33.23059
bra,1980,43.04905
bra,1981,43.04905
bra,1982,43.61135
bra,1983,43.61135
bra,1984,43.61135
bra,1985,55.64172
bra,1986,66.08209
bra,1987,68.18349
bra,1988,85.56485
bra,1989,89.60066
bra,1990,89.60066
bra,1991,89.60066
bra,1992,89.60066
bra,1993,89.60066
bra,1994,88.27667
bra,1995,88.27667
bra,1996,88.27667
bra,1997,88.27667
bra,1998,89.60066
bra,1999,89.60066
bra,2000,89.60066
bra,2001,89.60066
bra,2002,89.60066
bra,2003,89.60066
bra,2004,89.60066
bra,2005,89.60066
bra,2006,92.5432
bra,2007,92.5432
bra,2008,92.5432
bra,2009,92.5432
bra,2010,92.5432
bra,2011,92.5432
bra,2012,92.5432
bra,2013,80.70196
bra,2014,80.70196
bra,2015,80.70196
bra,2016,77.31231
bra,2017,75.2145
bra,2018,70.23372
bra,2019,69.83196
brb,1975,66.01086
brb,1976,66.01086
brb,1977,66.01086
brb,1978,66.01086
brb,1979,66.01086
brb,1980,66.01086
brb,1981,66.01086
brb,1982,66.01086
brb,1983,66.01086
brb,1984,66.01086
brb,1985,66.01086
brb,1986,66.01086
brb,1987,66.01086
brb,1988,66.01086
brb,1989,66.01086
brb,1990,66.01086
brb,1991,66.01086
brb,1992,66.01086
brb,1993,66.01086
brb,1994,66.01086
brb,1995,66.01086
brb,1996,66.01086
brb,1997,66.01086
brb,1998,66.01086
brb,1999,66.01086
brb,2000,66.01086
brb,2001,66.01086
brb,2002,66.01086
brb,2003,66.01086
brb,2004,66.01086
brb,2005,66.01086
brb,2006,66.01086
brb,2007,66.01086
brb,2008,67.84673
brb,2009,67.84673
brb,2010,67.84673
brb,2011,67.84673
brb,2012,67.84673
brb,2013,67.84673
brb,2014,67.84673
brb,2015,67.84673
brb,2016,68.88592
brb,2017,68.88592
brb,2018,67.91801
brb,2019,67.91801
bwa,1975,65.5358
bwa,1976,65.5358
bwa,1977,65.5358
bwa,1978,65.5358
bwa,1979,65.5358
bwa,1980,65.5358
bwa,1981,65.5358
bwa,1982,65.5358
bwa,1983,65.5358
bwa,1984,65.5358
bwa,1985,65.5358
bwa,1986,65.5358
bwa,1987,65.5358
bwa,1988,65.5358
bwa,1989,65.5358
bwa,1990,68.69541
bwa,1991,68.69541
bwa,1992,68.69541
bwa,1993,68.69541
bwa,1994,68.69541
bwa,1995,68.69541
bwa,1996,68.69541
bwa,1997,68.69541
bwa,1998,69.66663
bwa,1999,69.66663
bwa,2000,69.66663
bwa,2001,69.66663
bwa,2002,69.66663
bwa,2003,69.66663
bwa,2004,69.22625
bwa,2005,69.22625
bwa,2006,69.22625
bwa,2007,69.22625
bwa,2008,69.22625
bwa,2009,72.73749
bwa,2010,72.73749
bwa,2011,72.73749
bwa,2012,72.73749
bwa,2013,72.65236
bwa,2014,72.65236
bwa,2015,72.65236
bwa,2016,73.86164
bwa,2017,73.86164
bwa,2018,72.92009
bwa,2019,65.47099
caf,1975,15.05661
caf,1976,15.05661
caf,1977,15.05661
caf,1978,15.05661
caf,1979,17.96482
caf,1980,26.76462
caf,1981,35.55227
caf,1982,14.75123
caf,1983,14.75123
caf,1984,14.75123
caf,1985,14.75123
caf,1986,25.74749
caf,1987,24.04675
caf,1988,24.04675
caf,1989,24.04675
caf,1990,28.06393
caf,1991,37.3738
caf,1992,40.78178
caf,1993,47.43191
caf,1994,47.43191
caf,1995,47.43191
caf,1996,47.43191
caf,1997,47.43191
caf,1998,47.92581
caf,1999,47.92581
caf,2000,47.92581
caf,2001,47.92581
caf,2002,47.92581
caf,2003,45.57278
caf,2004,42.56582
caf,2005,47.43191
caf,2006,47.43191
caf,2007,47.43191
caf,2008,47.43191
caf,2009,47.43191
caf,2010,47.43191
caf,2011,46.39776
caf,2012,46.39776
caf,2013,46.11514
caf,2014,44.59585
caf,2015,47.26348
caf,2016,50.78494
caf,2017,52.37455
caf,2018,53.74862
caf,2019,50.45118
can,1975,68.42241
can,1976,68.42241
can,1977,68.42241
can,1978,68.42241
can,1979,68.42241
can,1980,67.93384
can,1981,67.93384
can,1982,67.93384
can,1983,67.93384
can,1984,68.9184
can,1985,68.9184
can,1986,68.9184
can,1987,68.9184
can,1988,68.42241
can,1989,68.42241
can,1990,68.42241
can,1991,68.42241
can,1992,68.42241
can,1993,68.42241
can,1994,68.42241
can,1995,68.42241
can,1996,68.42241
can,1997,67.93384
can,1998,67.93384
can,1999,67.93384
can,2000,69.03161
can,2001,69.03161
can,2002,69.03161
can,2003,69.03161
can,2004,69.55325
can,2005,69.55325
can,2006,71.24674
can,2007,71.24674
can,2008,71.24674
can,2009,71.24674
can,2010,71.24674
can,2011,71.81264
can,2012,71.81264
can,2013,77.28629
can,2014,77.28629
can,2015,76.00786
can,2016,76.00786
can,2017,72.68981
can,2018,72.68981
can,2019,71.34554
che,1975,76.88907
che,1976,76.88907
che,1977,76.88907
che,1978,76.88907
che,1979,76.88907
che,1980,76.88907
che,1981,76.88907
che,1982,76.88907
che,1983,76.88907
che,1984,76.88907
che,1985,76.88907
che,1986,76.88907
che,1987,76.88907
che,1988,76.88907
che,1989,76.88907
che,1990,76.88907
che,1991,76.60629
che,1992,76.60629
che,1993,76.60629
che,1994,76.60629
che,1995,76.60629
che,1996,76.60629
che,1997,76.60629
che,1998,76.60629
che,1999,76.88907
che,2000,76.88907
che,2001,76.88907
che,2002,76.88907
che,2003,76.88907
che,2004,78.38648
che,2005,78.38648
che,2006,78.38648
che,2007,78.98744
che,2008,78.98744
che,2009,78.98744
che,2010,78.98744
che,2011,79.38707
che,2012,79.38707
che,2013,78.01027
che,2014,78.01027
che,2015,77.57197
che,2016,75.07238
che,2017,75.07238
che,2018,75.07238
che,2019,70.51251
chl,1975,18.8711
chl,1976,18.8711
chl,1977,18.8711
chl,1978,18.8711
chl,1979,18.8711
chl,1980,18.8711
chl,1981,18.8711
chl,1982,18.8711
chl,1983,21.21937
chl,1984,22.9811
chl,1985,22.9811
chl,1986,23.75758
chl,1987,24.66309
chl,1988,40.45809
chl,1989,50.00985
chl,1990,71.64237
chl,1991,71.64237
chl,1992,71.64237
chl,1993,70.87377
chl,1994,70.87377
chl,1995,70.87377
chl,1996,70.87377
chl,1997,71.64237
chl,1998,71.64237
chl,1999,72.42255
chl,2000,72.42255
chl,2001,72.42255
chl,2002,72.42255
chl,2003,72.42255
chl,2004,72.42255
chl,2005,78.21314
chl,2006,83.97824
chl,2007,83.97824
chl,2008,83.97824
chl,2009,70.48082
chl,2010,83.97824
chl,2011,83.97824
chl,2012,83.97824
chl,2013,81.75559
chl,2014,81.75559
chl,2015,79.5653
chl,2016,79.5653
chl,2017,80.74273
chl,2018,80.31906
chl,2019,78.5562
chn,1975,18.68644
chn,1976,18.68644
chn,1977,17.8848
chn,1978,17.8848
chn,1979,17.8848
chn,1980,17.8848
chn,1981,17.8848
chn,1982,17.8848
chn,1983,17.8848
chn,1984,17.8848
chn,1985,17.8848
chn,1986,17.8848
chn,1987,17.8848
chn,1988,17.8848
chn,1989,17.8848
chn,1990,17.8848
chn,1991,17.8848
chn,1992,17.8848
chn,1993,17.8848
chn,1994,17.8848
chn,1995,17.8848
chn,1996,17.8848
chn,1997,17.8848
chn,1998,17.8848
chn,1999,17.8848
chn,2000,17.8848
chn,2001,17.8848
chn,2002,17.8848
chn,2003,17.8848
chn,2004,17.8848
chn,2005,16.23563
chn,2006,16.23563
chn,2007,16.23563
chn,2008,16.23563
chn,2009,16.23563
chn,2010,16.23563
chn,2011,16.23563
chn,2012,16.23563
chn,2013,14.31354
chn,2014,14.31354
chn,2015,14.31354
chn,2016,14.31354
chn,2017,18.15049
chn,2018,15.96566
chn,2019,16.80045
civ,1975,12.94236
civ,1976,12.94236
civ,1977,12.94236
civ,1978,12.94236
civ,1979,12.94236
civ,1980,14.28333
civ,1981,14.28333
civ,1982,14.28333
civ,1983,14.28333
civ,1984,14.28333
civ,1985,14.76013
civ,1986,14.76013
civ,1987,14.76013
civ,1988,16.68941
civ,1989,16.68941
civ,1990,42.7593
civ,1991,42.7593
civ,1992,42.7593
civ,1993,49.73826
civ,1994,49.73826
civ,1995,50.35274
civ,1996,50.35274
civ,1997,50.35274
civ,1998,50.35274
civ,1999,49.39055
civ,2000,55.78347
civ,2001,57.44526
civ,2002,59.19821
civ,2003,59.19821
civ,2004,59.19821
civ,2005,59.19821
civ,2006,58.18671
civ,2007,59.19821
civ,2008,54.83911
civ,2009,54.31315
civ,2010,52.65835
civ,2011,49.18176
civ,2012,50.14832
civ,2013,51.46048
civ,2014,51.46048
civ,2015,51.67592
civ,2016,53.60583
civ,2017,59.66112
civ,2018,55.4619
civ,2019,55.76978
cmr,1975,13.58253
cmr,1976,13.58253
cmr,1977,13.58253
cmr,1978,13.58253
cmr,1979,13.58253
cmr,1980,13.58253
cmr,1981,13.58253
cmr,1982,13.58253
cmr,1983,14.20102
cmr,1984,14.20102
cmr,1985,14.20102
cmr,1986,14.20102
cmr,1987,14.20102
cmr,1988,17.83094
cmr,1989,17.83094
cmr,1990,38.42382
cmr,1991,39.14332
cmr,1992,46.5848
cmr,1993,46.5848
cmr,1994,46.5848
cmr,1995,46.5848
cmr,1996,46.5848
cmr,1997,49.15632
cmr,1998,49.15632
cmr,1999,49.15632
cmr,2000,49.15632
cmr,2001,49.15632
cmr,2002,49.15632
cmr,2003,49.15632
cmr,2004,49.15632
cmr,2005,51.4727
cmr,2006,51.4727
cmr,2007,49.57761
cmr,2008,49.57761
cmr,2009,49.57761
cmr,2010,49.57761
cmr,2011,49.57761
cmr,2012,46.92885
cmr,2013,47.43515
cmr,2014,47.43515
cmr,2015,47.43515
cmr,2016,46.16814
cmr,2017,46.16814
cmr,2018,45.6004
cmr,2019,48.16673
cod,1975,13.78664
cod,1976,13.78664
cod,1977,14.28333
cod,1978,14.28333
cod,1979,14.28333
cod,1980,14.28333
cod,1981,14.28333
cod,1982,14.76013
cod,1983,14.76013
cod,1984,13.78664
cod,1985,13.78664
cod,1986,13.78664
cod,1987,14.76013
cod,1988,14.76013
