country,time,judicindep_idea
cod,1999,28.90099
cod,2000,35.28247
cod,2001,34.47812
cod,2002,34.47812
cod,2003,34.91659
cod,2004,35.34869
cod,2005,36.87275
cod,2006,34.25592
cod,2007,33.86071
cod,2008,33.86071
cod,2009,33.86071
cod,2010,33.86071
cod,2011,33.86071
cod,2012,33.86071
cod,2013,32.25012
cod,2014,32.25012
cod,2015,32.25012
cod,2016,32.25012
cod,2017,31.55155
cod,2018,33.76396
cod,2019,31.55155
cog,1975,19.70024
cog,1976,19.70024
cog,1977,19.70024
cog,1978,19.70024
cog,1979,19.70024
cog,1980,19.70024
cog,1981,20.85876
cog,1982,20.85876
cog,1983,20.85876
cog,1984,19.4295
cog,1985,20.71391
cog,1986,20.71391
cog,1987,19.30483
cog,1988,20.71391
cog,1989,19.30483
cog,1990,32.29404
cog,1991,44.27227
cog,1992,45.54416
cog,1993,44.45759
cog,1994,44.45759
cog,1995,44.78931
cog,1996,44.78931
cog,1997,25.00791
cog,1998,24.67386
cog,1999,25.97337
cog,2000,25.97337
cog,2001,26.30013
cog,2002,26.30013
cog,2003,26.30013
cog,2004,26.30013
cog,2005,26.30013
cog,2006,25.00791
cog,2007,25.00791
cog,2008,25.00791
cog,2009,24.16565
cog,2010,24.16565
cog,2011,25.4768
cog,2012,25.4768
cog,2013,29.46783
cog,2014,29.46783
cog,2015,29.46783
cog,2016,28.20598
cog,2017,28.45649
cog,2018,31.19463
cog,2019,28.41623
col,1975,48.46915
col,1976,49.38362
col,1977,49.38362
col,1978,49.38362
col,1979,49.38362
col,1980,49.38362
col,1981,49.29056
col,1982,49.29056
col,1983,51.24128
col,1984,48.26014
col,1985,48.26014
col,1986,50.14733
col,1987,50.14733
col,1988,50.14733
col,1989,50.14733
col,1990,50.94722
col,1991,61.72469
col,1992,60.67746
col,1993,60.75994
col,1994,60.75994
col,1995,60.91416
col,1996,60.91416
col,1997,60.91416
col,1998,60.91416
col,1999,60.91416
col,2000,60.75994
col,2001,60.75994
col,2002,60.75994
col,2003,60.75994
col,2004,60.75994
col,2005,63.06249
col,2006,62.20848
col,2007,62.20848
col,2008,62.20848
col,2009,62.35205
col,2010,62.35205
col,2011,64.49156
col,2012,65.9073
col,2013,64.44714
col,2014,64.44714
col,2015,65.65218
col,2016,66.72071
col,2017,65.7647
col,2018,64.48151
col,2019,64.47793
cpv,1975,51.1752
cpv,1976,60.48976
cpv,1977,60.48976
cpv,1978,60.48976
cpv,1979,60.48976
cpv,1980,60.48976
cpv,1981,59.68706
cpv,1982,59.68706
cpv,1983,59.68706
cpv,1984,59.68706
cpv,1985,59.68706
cpv,1986,59.68706
cpv,1987,59.68706
cpv,1988,59.68706
cpv,1989,61.58325
cpv,1990,61.58325
cpv,1991,73.39333
cpv,1992,73.39333
cpv,1993,73.39333
cpv,1994,73.39333
cpv,1995,73.39333
cpv,1996,73.39333
cpv,1997,73.39333
cpv,1998,71.47621
cpv,1999,71.47621
cpv,2000,71.47621
cpv,2001,73.39333
cpv,2002,73.39333
cpv,2003,73.39333
cpv,2004,73.39333
cpv,2005,73.39333
cpv,2006,73.39333
cpv,2007,73.39333
cpv,2008,73.39333
cpv,2009,73.39333
cpv,2010,73.39333
cpv,2011,73.39333
cpv,2012,73.39333
cpv,2013,71.9841
cpv,2014,71.9841
cpv,2015,73.39333
cpv,2016,71.47621
cpv,2017,71.49796
cpv,2018,72.97779
cpv,2019,69.098
cri,1975,76.6266
cri,1976,76.6266
cri,1977,76.6266
cri,1978,76.6266
cri,1979,76.6266
cri,1980,76.6266
cri,1981,77.01065
cri,1982,77.58586
cri,1983,77.58586
cri,1984,77.26694
cri,1985,77.26694
cri,1986,77.26694
cri,1987,80.75465
cri,1988,80.75465
cri,1989,80.75465
cri,1990,78.18636
cri,1991,78.18636
cri,1992,78.18636
cri,1993,78.18636
cri,1994,78.18636
cri,1995,78.18636
cri,1996,78.18636
cri,1997,75.31662
cri,1998,78.18636
cri,1999,78.18636
cri,2000,78.18636
cri,2001,78.18636
cri,2002,78.18636
cri,2003,78.18636
cri,2004,78.18636
cri,2005,78.18636
cri,2006,77.33497
cri,2007,77.33497
cri,2008,76.79093
cri,2009,77.70584
cri,2010,77.70584
cri,2011,75.01296
cri,2012,77.70584
cri,2013,77.70584
cri,2014,77.70584
cri,2015,75.60273
cri,2016,71.26729
cri,2017,73.98038
cri,2018,70.90296
cri,2019,70.90296
cub,1975,23.87285
cub,1976,23.87285
cub,1977,23.87285
cub,1978,23.87285
cub,1979,23.87285
cub,1980,23.87285
cub,1981,23.33245
cub,1982,23.33245
cub,1983,23.33245
cub,1984,23.33245
cub,1985,24.23157
cub,1986,24.23157
cub,1987,24.23157
cub,1988,24.23157
cub,1989,26.40259
cub,1990,24.23157
cub,1991,26.40259
cub,1992,24.23157
cub,1993,24.23157
cub,1994,24.23157
cub,1995,24.23157
cub,1996,24.23157
cub,1997,24.23157
cub,1998,24.23157
cub,1999,24.01353
cub,2000,24.01353
cub,2001,24.01353
cub,2002,24.01353
cub,2003,24.01353
cub,2004,24.01353
cub,2005,24.01353
cub,2006,24.01353
cub,2007,26.1466
cub,2008,23.65457
cub,2009,23.65457
cub,2010,23.65457
cub,2011,23.65457
cub,2012,23.65457
cub,2013,23.73575
cub,2014,23.71971
cub,2015,23.71971
cub,2016,28.21284
cub,2017,25.46842
cub,2018,26.74562
cub,2019,28.24104
cyp,1975,57.66896
cyp,1976,58.87633
cyp,1977,57.81052
cyp,1978,57.81052
cyp,1979,57.81052
cyp,1980,57.81052
cyp,1981,58.69641
cyp,1982,58.69641
cyp,1983,58.69641
cyp,1984,58.69641
cyp,1985,58.14666
cyp,1986,58.14666
cyp,1987,58.14666
cyp,1988,58.14666
cyp,1989,58.39736
cyp,1990,59.14459
cyp,1991,59.44293
cyp,1992,59.77723
cyp,1993,59.77723
cyp,1994,59.77723
cyp,1995,59.77723
cyp,1996,59.77723
cyp,1997,59.77723
cyp,1998,59.77723
cyp,1999,60.77316
cyp,2000,62.99505
cyp,2001,62.99505
cyp,2002,62.99505
cyp,2003,62.99505
cyp,2004,74.49185
cyp,2005,74.49185
cyp,2006,73.2469
cyp,2007,73.2469
cyp,2008,73.2469
cyp,2009,74.49185
cyp,2010,74.49185
cyp,2011,73.2469
cyp,2012,73.2469
cyp,2013,70.62931
cyp,2014,70.62931
cyp,2015,70.62931
cyp,2016,70.62931
cyp,2017,71.20162
cyp,2018,64.47494
cyp,2019,64.67721
cze,1975,22.59507
cze,1976,22.59507
cze,1977,22.59507
cze,1978,22.59507
cze,1979,22.59507
cze,1980,22.59507
cze,1981,22.26161
cze,1982,22.26161
cze,1983,22.26161
cze,1984,22.87245
cze,1985,22.87245
cze,1986,22.87245
cze,1987,22.87245
cze,1988,22.87245
cze,1989,22.87245
cze,1990,75.5903
cze,1991,75.5903
cze,1992,75.5903
cze,1993,73.19008
cze,1994,73.19008
cze,1995,73.56929
cze,1996,73.56929
cze,1997,73.19008
cze,1998,73.19008
cze,1999,73.19008
cze,2000,73.19008
cze,2001,73.19008
cze,2002,73.19008
cze,2003,73.19008
cze,2004,73.19008
cze,2005,71.72294
cze,2006,71.72294
cze,2007,72.36587
cze,2008,73.89512
cze,2009,74.22036
cze,2010,72.7796
cze,2011,71.83091
cze,2012,76.03852
cze,2013,72.97193
cze,2014,70.44679
cze,2015,70.44679
cze,2016,70.44679
cze,2017,70.52454
cze,2018,69.23474
cze,2019,69.23474
deu,1975,78.58504
deu,1976,78.58504
deu,1977,78.58504
deu,1978,78.58504
deu,1979,78.58504
deu,1980,78.58504
deu,1981,78.85563
deu,1982,78.85563
deu,1983,78.85563
deu,1984,78.99917
deu,1985,78.99917
deu,1986,78.99917
deu,1987,78.99917
deu,1988,78.99917
deu,1989,79.47543
deu,1990,79.47543
deu,1991,79.47543
deu,1992,78.99917
deu,1993,78.99917
deu,1994,78.99917
deu,1995,79.47543
deu,1996,79.47543
deu,1997,79.47543
deu,1998,79.47543
deu,1999,79.47543
deu,2000,78.99917
deu,2001,78.99917
deu,2002,78.99917
deu,2003,78.99917
deu,2004,78.99917
deu,2005,78.99917
deu,2006,78.99917
deu,2007,78.99917
deu,2008,78.99917
deu,2009,78.99917
deu,2010,78.99917
deu,2011,78.99917
deu,2012,78.99917
deu,2013,76.73824
deu,2014,76.73824
deu,2015,76.73824
deu,2016,76.73824
deu,2017,67.99593
deu,2018,67.99593
deu,2019,69.56476
dnk,1975,98.40053
dnk,1976,98.40053
dnk,1977,98.40053
dnk,1978,98.40053
dnk,1979,98.40053
dnk,1980,98.40053
dnk,1981,98.53541
dnk,1982,98.53541
dnk,1983,98.53541
dnk,1984,100
dnk,1985,100
dnk,1986,100
dnk,1987,100
dnk,1988,100
dnk,1989,100
dnk,1990,100
dnk,1991,100
dnk,1992,100
dnk,1993,100
dnk,1994,100
dnk,1995,100
dnk,1996,100
dnk,1997,100
dnk,1998,100
dnk,1999,100
dnk,2000,100
dnk,2001,100
dnk,2002,100
dnk,2003,100
dnk,2004,100
dnk,2005,100
dnk,2006,100
dnk,2007,100
dnk,2008,100
dnk,2009,100
dnk,2010,100
dnk,2011,100
dnk,2012,100
dnk,2013,100
dnk,2014,100
dnk,2015,100
dnk,2016,100
dnk,2017,92.65167
dnk,2018,92.65167
dnk,2019,92.65167
dom,1975,28.82961
dom,1976,28.82961
dom,1977,28.82961
dom,1978,44.8165
dom,1979,50.11087
dom,1980,50.11087
dom,1981,50.01037
dom,1982,50.01037
dom,1983,45.15602
dom,1984,45.01314
dom,1985,46.56021
dom,1986,46.56021
dom,1987,44.32862
dom,1988,46.02776
dom,1989,44.32862
dom,1990,44.32862
dom,1991,44.32862
dom,1992,44.32862
dom,1993,42.32198
dom,1994,35.52892
dom,1995,35.52892
dom,1996,35.15109
dom,1997,38.61446
dom,1998,39.97327
dom,1999,39.97327
dom,2000,39.04785
dom,2001,38.71974
dom,2002,38.34227
dom,2003,38.34227
dom,2004,36.46705
dom,2005,37.42257
dom,2006,36.46705
dom,2007,36.46705
dom,2008,34.91586
dom,2009,34.91586
dom,2010,33.96215
dom,2011,33.96215
dom,2012,35.67253
dom,2013,35.67253
dom,2014,33.20457
dom,2015,31.75252
dom,2016,33.96215
dom,2017,33.20457
dom,2018,33.20457
dom,2019,42.47261
dza,1975,31.51547
dza,1976,31.51547
dza,1977,31.51547
dza,1978,31.51547
dza,1979,31.51547
dza,1980,31.51547
dza,1981,32.72854
dza,1982,33.80908
dza,1983,33.80908
dza,1984,32.26887
dza,1985,33.30799
dza,1986,33.30799
dza,1987,32.26887
dza,1988,34.14948
dza,1989,34.14948
dza,1990,32.95958
dza,1991,32.44111
dza,1992,32.44111
dza,1993,32.95958
dza,1994,33.60917
dza,1995,33.60917
dza,1996,33.60917
dza,1997,33.60917
dza,1998,32.95958
dza,1999,28.12735
dza,2000,28.12735
dza,2001,28.12735
dza,2002,28.12735
dza,2003,28.12735
dza,2004,28.12735
dza,2005,27.00193
dza,2006,27.00193
dza,2007,27.00193
dza,2008,28.5738
dza,2009,28.5738
dza,2010,28.5738
dza,2011,28.5738
dza,2012,29.32831
dza,2013,28.49132
dza,2014,28.49132
dza,2015,28.49132
dza,2016,26.20717
dza,2017,28.81917
dza,2018,27.22641
dza,2019,25.25821
ecu,1975,29.87724
ecu,1976,29.87724
ecu,1977,29.87724
ecu,1978,29.87724
ecu,1979,36.76938
ecu,1980,40.03123
ecu,1981,40.47767
ecu,1982,41.61945
ecu,1983,40.47767
ecu,1984,40.81108
ecu,1985,38.40321
ecu,1986,38.40321
ecu,1987,38.40321
ecu,1988,38.40321
ecu,1989,40.81108
ecu,1990,40.81108
ecu,1991,39.33052
ecu,1992,39.33052
ecu,1993,38.40321
ecu,1994,38.40321
ecu,1995,38.40321
ecu,1996,38.40321
ecu,1997,40.81108
ecu,1998,40.44283
ecu,1999,40.44283
ecu,2000,38.12603
ecu,2001,38.12603
ecu,2002,38.12603
ecu,2003,38.85925
ecu,2004,38.85925
ecu,2005,39.15036
ecu,2006,38.90029
ecu,2007,41.11256
ecu,2008,33.8664
ecu,2009,33.02138
ecu,2010,31.81009
ecu,2011,30.49748
ecu,2012,30.49748
ecu,2013,29.44322
ecu,2014,29.44322
ecu,2015,29.44322
ecu,2016,29.44322
ecu,2017,36.3109
ecu,2018,45.88253
ecu,2019,45.88253
egy,1975,44.05619
egy,1976,44.05619
egy,1977,44.05619
egy,1978,44.05619
egy,1979,44.05619
egy,1980,45.49123
egy,1981,45.68915
egy,1982,48.75453
egy,1983,48.75453
egy,1984,45.86407
egy,1985,48.4618
egy,1986,46.4235
egy,1987,46.4235
egy,1988,45.86407
egy,1989,45.86407
egy,1990,45.86407
egy,1991,45.86407
egy,1992,45.0233
egy,1993,45.0233
egy,1994,45.52084
egy,1995,46.79719
egy,1996,46.79719
egy,1997,46.79719
egy,1998,46.79719
egy,1999,46.79719
egy,2000,46.79719
egy,2001,46.79719
egy,2002,46.79719
egy,2003,46.79719
egy,2004,46.79719
egy,2005,46.79719
egy,2006,45.10312
egy,2007,44.64171
egy,2008,44.64171
egy,2009,44.64171
egy,2010,44.64171
egy,2011,46.32998
egy,2012,46.37622
egy,2013,43.32913
egy,2014,41.68095
egy,2015,43.46288
egy,2016,44.93686
egy,2017,46.05389
egy,2018,46.05389
egy,2019,45.54908
eri,1993,16.14961
eri,1994,16.14961
eri,1995,16.14961
eri,1996,16.14961
eri,1997,16.14961
eri,1998,16.14961
eri,1999,16.14961
eri,2000,16.14961
eri,2001,13.35322
eri,2002,5.64836
eri,2003,5.64836
eri,2004,5.64836
eri,2005,1.51832
eri,2006,1.51832
eri,2007,1.51832
eri,2008,1.51832
eri,2009,1.51832
eri,2010,1.51832
eri,2011,1.51832
eri,2012,1.51832
eri,2013,11.92488
eri,2014,11.92488
eri,2015,11.92488
eri,2016,1.51832
eri,2017,10.57587
eri,2018,1.51832
eri,2019,8.25376
esp,1975,32.05083
esp,1976,32.05083
esp,1977,32.30881
esp,1978,85.73434
esp,1979,85.73434
esp,1980,85.73434
esp,1981,85.88008
esp,1982,85.88008
esp,1983,85.88008
esp,1984,85.46834
esp,1985,85.46834
esp,1986,85.46834
esp,1987,85.46834
esp,1988,85.46834
esp,1989,85.46834
esp,1990,85.46834
esp,1991,85.46834
esp,1992,86.44563
esp,1993,86.44563
esp,1994,86.44563
esp,1995,86.44563
esp,1996,86.44563
esp,1997,85.90881
esp,1998,85.46834
esp,1999,85.46834
esp,2000,85.46834
esp,2001,85.46834
esp,2002,85.46834
esp,2003,85.46834
esp,2004,85.46834
esp,2005,85.90881
esp,2006,85.90881
esp,2007,85.90881
esp,2008,85.90881
esp,2009,88.06662
esp,2010,85.99847
esp,2011,84.69255
esp,2012,81.48244
esp,2013,84.69255
esp,2014,84.69255
esp,2015,79.91325
esp,2016,81.68247
esp,2017,81.68247
esp,2018,88.93135
esp,2019,83.59152
est,1991,75.41329
est,1992,77.81628
est,1993,78.32969
est,1994,78.32969
est,1995,78.32969
est,1996,76.62282
est,1997,76.62282
est,1998,76.62282
est,1999,76.37622
est,2000,76.37622
est,2001,76.37622
est,2002,76.37622
est,2003,76.37622
est,2004,76.37622
est,2005,76.37622
est,2006,76.37622
est,2007,76.37622
est,2008,76.37622
est,2009,76.37622
est,2010,77.69622
est,2011,77.69622
est,2012,77.69622
est,2013,74.36581
est,2014,74.36581
est,2015,74.36581
est,2016,74.36581
est,2017,74.36581
est,2018,74.36581
est,2019,74.36581
eth,1975,21.25856
eth,1976,21.25856
eth,1977,21.25856
eth,1978,21.25856
eth,1979,21.25856
eth,1980,21.25856
eth,1981,20.86336
eth,1982,20.86336
eth,1983,20.86336
eth,1984,20.86336
eth,1985,21.19489
eth,1986,21.19489
eth,1987,23.54757
eth,1988,23.54757
eth,1989,22.9366
eth,1990,22.9366
eth,1991,27.14489
eth,1992,32.50866
eth,1993,32.1901
eth,1994,34.34878
eth,1995,34.70487
eth,1996,34.95476
eth,1997,34.95476
eth,1998,34.95476
eth,1999,34.95476
eth,2000,34.95476
eth,2001,34.95476
eth,2002,34.95476
eth,2003,34.95476
eth,2004,34.95476
eth,2005,34.95476
eth,2006,34.95476
eth,2007,34.70487
eth,2008,33.05144
eth,2009,33.05144
eth,2010,33.05144
eth,2011,34.70487
eth,2012,34.70487
eth,2013,35.45684
eth,2014,35.45684
eth,2015,35.45684
eth,2016,33.60464
eth,2017,31.61629
eth,2018,31.28358
eth,2019,34.24358
fin,1975,69.98261
fin,1976,69.98261
fin,1977,69.98261
fin,1978,69.98261
fin,1979,69.98261
fin,1980,69.98261
fin,1981,71.44221
fin,1982,71.44221
fin,1983,71.44221
fin,1984,72.28678
fin,1985,72.28678
fin,1986,74.83221
fin,1987,79.26028
fin,1988,79.26028
fin,1989,79.26028
fin,1990,79.26028
fin,1991,79.26028
fin,1992,79.26028
fin,1993,79.26028
fin,1994,79.26028
fin,1995,79.26028
fin,1996,79.26028
fin,1997,79.26028
fin,1998,79.26028
fin,1999,79.26028
fin,2000,79.26028
fin,2001,79.26028
fin,2002,79.26028
fin,2003,79.26028
fin,2004,79.26028
fin,2005,77.8748
fin,2006,77.8748
fin,2007,77.8748
fin,2008,77.8748
fin,2009,77.8748
fin,2010,77.8748
fin,2011,77.8748
fin,2012,77.8748
fin,2013,80.35812
fin,2014,80.35812
fin,2015,81.62163
fin,2016,81.62163
fin,2017,79.53175
fin,2018,78.47739
fin,2019,78.47739
fra,1975,70.18331
fra,1976,70.18331
fra,1977,70.18331
fra,1978,70.18331
fra,1979,70.18331
fra,1980,70.18331
fra,1981,73.50686
fra,1982,73.50686
fra,1983,73.50686
fra,1984,73.80431
fra,1985,73.80431
fra,1986,73.21488
fra,1987,73.80431
fra,1988,73.80431
fra,1989,73.80431
fra,1990,73.80431
fra,1991,73.80431
fra,1992,74.37496
fra,1993,69.53136
fra,1994,72.80875
fra,1995,72.80875
fra,1996,72.31434
fra,1997,72.31434
fra,1998,72.31434
fra,1999,72.31434
fra,2000,72.31434
fra,2001,72.31434
fra,2002,71.78687
fra,2003,71.78687
fra,2004,72.31434
fra,2005,72.31434
fra,2006,72.31434
fra,2007,72.31434
fra,2008,72.31434
fra,2009,72.31434
fra,2010,72.31434
fra,2011,72.31434
fra,2012,72.31434
fra,2013,68.94156
fra,2014,68.94156
fra,2015,68.94156
fra,2016,67.47759
fra,2017,68.94156
fra,2018,68.94156
fra,2019,68.94156
gab,1975,36.78561
gab,1976,36.78561
gab,1977,36.78561
gab,1978,36.78561
gab,1979,36.78561
gab,1980,36.78561
gab,1981,37.27821
gab,1982,37.27821
gab,1983,37.27821
gab,1984,35.73874
gab,1985,36.9602
gab,1986,36.9602
gab,1987,36.9602
gab,1988,35.73874
gab,1989,36.9602
gab,1990,42.20821
gab,1991,42.38556
gab,1992,42.83211
gab,1993,43.25732
gab,1994,42.83211
gab,1995,41.59045
gab,1996,41.59045
gab,1997,41.59045
gab,1998,41.59045
gab,1999,41.59045
gab,2000,40.43389
gab,2001,40.43389
gab,2002,40.43389
gab,2003,40.43389
gab,2004,40.43389
gab,2005,40.43389
gab,2006,39.03641
gab,2007,39.03641
gab,2008,39.03641
gab,2009,39.03641
gab,2010,38.1999
gab,2011,39.55879
gab,2012,38.04882
gab,2013,38.6679
gab,2014,37.31092
gab,2015,37.31092
gab,2016,37.31092
gab,2017,37.35604
gab,2018,34.52259
gab,2019,33.90866
gbr,1975,69.4714
gbr,1976,69.4714
gbr,1977,69.4714
gbr,1978,69.4714
gbr,1979,69.4714
gbr,1980,69.4714
gbr,1981,69.95829
gbr,1982,69.95829
gbr,1983,69.95829
gbr,1984,70.21438
gbr,1985,69.80612
gbr,1986,69.80612
gbr,1987,69.80612
gbr,1988,69.80612
gbr,1989,69.80612
gbr,1990,70.21438
gbr,1991,70.21438
gbr,1992,70.57163
gbr,1993,69.08746
gbr,1994,70.57163
gbr,1995,70.57163
gbr,1996,70.57163
gbr,1997,70.57163
gbr,1998,70.57163
gbr,1999,70.57163
gbr,2000,70.57163
gbr,2001,70.57163
gbr,2002,70.57163
gbr,2003,70.57163
gbr,2004,70.21438
gbr,2005,70.21438
gbr,2006,70.21438
gbr,2007,70.21438
gbr,2008,70.21438
gbr,2009,70.21438
gbr,2010,70.21438
gbr,2011,70.21438
gbr,2012,71.66258
gbr,2013,70.21438
gbr,2014,70.21438
gbr,2015,70.21438
gbr,2016,70.21438
gbr,2017,73.09597
gbr,2018,68.53688
gbr,2019,69.67516
geo,1991,40.13959
geo,1992,40.61874
geo,1993,41.26365
geo,1994,39.69757
geo,1995,39.63404
geo,1996,41.10718
geo,1997,41.10718
geo,1998,41.83681
geo,1999,41.83681
geo,2000,42.46791
geo,2001,42.46791
geo,2002,42.46791
geo,2003,42.46791
geo,2004,40.54776
geo,2005,43.666
geo,2006,47.59748
geo,2007,45.76639
geo,2008,45.76639
geo,2009,45.76639
geo,2010,43.73969
geo,2011,45.24154
geo,2012,46.27224
geo,2013,49.02394
geo,2014,50.52464
geo,2015,50.52464
geo,2016,49.90036
geo,2017,49.56893
geo,2018,48.83465
geo,2019,48.83465
gha,1975,47.67923
gha,1976,47.67923
gha,1977,47.67923
gha,1978,47.67923
gha,1979,59.48697
gha,1980,63.91607
gha,1981,62.97352
gha,1982,47.534
gha,1983,46.16113
gha,1984,46.79638
gha,1985,46.79638
gha,1986,46.79638
gha,1987,46.79638
gha,1988,46.54886
gha,1989,46.76067
gha,1990,48.25652
gha,1991,47.09083
gha,1992,48.25652
gha,1993,58.48704
gha,1994,60.14137
gha,1995,60.14137
gha,1996,64.82322
gha,1997,64.82322
gha,1998,64.82322
gha,1999,64.58229
gha,2000,64.58229
gha,2001,64.58229
gha,2002,64.58229
gha,2003,64.58229
gha,2004,64.58229
gha,2005,64.58229
gha,2006,64.58229
gha,2007,62.20565
gha,2008,62.20565
gha,2009,62.20565
gha,2010,65.44224
gha,2011,65.44224
gha,2012,65.44224
gha,2013,63.09348
gha,2014,63.09348
gha,2015,63.7751
gha,2016,58.6364
gha,2017,65.19373
gha,2018,63.42116
gha,2019,63.58758
gin,1975,20.82804
gin,1976,20.82804
gin,1977,20.82804
gin,1978,20.82804
gin,1979,20.82804
gin,1980,20.82804
gin,1981,20.54041
gin,1982,20.54041
gin,1983,21.92991
gin,1984,23.42272
gin,1985,25.86278
gin,1986,25.86278
gin,1987,25.48202
gin,1988,25.86278
gin,1989,25.86278
gin,1990,26.77344
gin,1991,29.17758
gin,1992,29.17758
gin,1993,27.85142
gin,1994,27.85142
gin,1995,29.8648
gin,1996,29.8648
gin,1997,29.8648
gin,1998,29.8648
gin,1999,29.8648
gin,2000,29.8648
gin,2001,29.8648
gin,2002,29.48047
gin,2003,29.48047
gin,2004,29.48047
gin,2005,29.48047
gin,2006,29.48047
gin,2007,30.16584
gin,2008,29.13766
gin,2009,30.21519
gin,2010,29.88884
gin,2011,29.88884
gin,2012,29.88884
gin,2013,30.55509
gin,2014,30.55509
gin,2015,30.55509
gin,2016,30.55509
gin,2017,31.18561
gin,2018,30.4008
gin,2019,31.16173
gmb,1975,59.11398
gmb,1976,59.11398
gmb,1977,59.11398
gmb,1978,59.11398
gmb,1979,59.11398
gmb,1980,59.11398
gmb,1981,58.53374
gmb,1982,60.06521
gmb,1983,60.06521
gmb,1984,58.53374
gmb,1985,60.06521
gmb,1986,60.07049
gmb,1987,58.56435
gmb,1988,59.70001
gmb,1989,59.70001
gmb,1990,59.70001
gmb,1991,59.70001
gmb,1992,59.70001
gmb,1993,60.07049
gmb,1994,43.08
gmb,1995,37.54752
gmb,1996,38.90501
gmb,1997,38.90501
gmb,1998,38.90501
gmb,1999,38.90501
gmb,2000,38.90501
gmb,2001,38.90501
gmb,2002,37.92184
gmb,2003,37.362
gmb,2004,36.55098
gmb,2005,36.55098
gmb,2006,36.55098
gmb,2007,36.55098
gmb,2008,35.09057
gmb,2009,35.09057
gmb,2010,35.09057
gmb,2011,35.09057
gmb,2012,35.09057
gmb,2013,32.3963
gmb,2014,32.3963
gmb,2015,32.3963
gmb,2016,32.3963
gmb,2017,79.30814
gmb,2018,81.2618
gmb,2019,81.9619
gnb,1975,30.71019
gnb,1976,30.71019
gnb,1977,30.71019
gnb,1978,30.71019
gnb,1979,30.71019
gnb,1980,28.64289
gnb,1981,28.09676
gnb,1982,28.09676
gnb,1983,28.09676
gnb,1984,28.09676
gnb,1985,28.09676
gnb,1986,27.48821
gnb,1987,27.48821
gnb,1988,27.48821
gnb,1989,27.48821
gnb,1990,27.48821
gnb,1991,28.9586
gnb,1992,28.9586
gnb,1993,33.35598
gnb,1994,41.67865
gnb,1995,43.49856
gnb,1996,43.49856
gnb,1997,43.49856
gnb,1998,43.24604
gnb,1999,43.49856
gnb,2000,44.44624
gnb,2001,44.44624
gnb,2002,44.44624
gnb,2003,44.44624
gnb,2004,47.21054
gnb,2005,47.51019
gnb,2006,46.38624
gnb,2007,46.38624
gnb,2008,46.07189
gnb,2009,46.07189
gnb,2010,45.40806
gnb,2011,44.8413
gnb,2012,37.14466
gnb,2013,45.87291
gnb,2014,45.87291
gnb,2015,46.69559
gnb,2016,45.87291
gnb,2017,46.97922
gnb,2018,48.52137
gnb,2019,45.20453
gnq,1975,1.71952
gnq,1976,1.71952
gnq,1977,1.71952
gnq,1978,1.71952
gnq,1979,10.1392
gnq,1980,19.86548
gnq,1981,21.32025
gnq,1982,21.32025
gnq,1983,21.32025
gnq,1984,21.32025
gnq,1985,21.32025
gnq,1986,19.52462
gnq,1987,19.52462
gnq,1988,19.52462
gnq,1989,19.52462
gnq,1990,19.52462
gnq,1991,19.52462
gnq,1992,19.52462
gnq,1993,19.52462
gnq,1994,19.52462
gnq,1995,19.52462
gnq,1996,19.52462
gnq,1997,19.52462
gnq,1998,19.52462
gnq,1999,19.52462
gnq,2000,19.52462
gnq,2001,19.52462
gnq,2002,19.52462
gnq,2003,19.52462
gnq,2004,19.52462
gnq,2005,19.52462
gnq,2006,19.52462
gnq,2007,19.52462
gnq,2008,19.52462
gnq,2009,19.52462
gnq,2010,14.0117
gnq,2011,14.0117
gnq,2012,14.0117
gnq,2013,14.0117
gnq,2014,14.0117
gnq,2015,8.12507
gnq,2016,8.12507
gnq,2017,8.12507
gnq,2018,1.51832
gnq,2019,10.55309
grc,1975,46.38295
grc,1976,61.6565
grc,1977,68.23749
grc,1978,68.23749
grc,1979,68.23749
grc,1980,68.23749
grc,1981,68.79537
grc,1982,68.79537
grc,1983,68.79537
grc,1984,68.33802
grc,1985,68.33802
grc,1986,68.33802
grc,1987,68.33802
grc,1988,68.33802
grc,1989,68.33802
grc,1990,68.33802
grc,1991,68.6541
grc,1992,68.6541
grc,1993,69.08091
grc,1994,69.08091
grc,1995,69.44493
grc,1996,69.44493
grc,1997,69.08091
grc,1998,68.6541
grc,1999,68.33802
grc,2000,68.33802
grc,2001,68.33802
grc,2002,68.33802
grc,2003,68.33802
grc,2004,68.33802
grc,2005,67.096
grc,2006,67.096
grc,2007,67.096
grc,2008,67.096
grc,2009,67.096
grc,2010,65.79086
grc,2011,65.79086
grc,2012,63.2529
grc,2013,66.43109
grc,2014,69.67522
grc,2015,66.47409
grc,2016,66.47409
grc,2017,63.57308
grc,2018,70.07043
grc,2019,68.49798
gtm,1975,53.15434
gtm,1976,53.15434
gtm,1977,53.15434
gtm,1978,53.15434
gtm,1979,53.15434
gtm,1980,53.15434
gtm,1981,55.61304
gtm,1982,50.61797
gtm,1983,50.61797
gtm,1984,50.73991
gtm,1985,52.57207
gtm,1986,47.73274
gtm,1987,49.49021
gtm,1988,47.73274
gtm,1989,47.73274
gtm,1990,49.49021
gtm,1991,49.49021
gtm,1992,47.73274
gtm,1993,46.20711
gtm,1994,48.4831
gtm,1995,48.71039
gtm,1996,48.71039
