country,time,ajustice_idea
cod,2019,38.07192
cog,1975,41.36142
cog,1976,41.57967
cog,1977,41.58655
cog,1978,31.93637
cog,1979,32.05405
cog,1980,31.93329
cog,1981,31.88413
cog,1982,31.77503
cog,1983,31.74827
cog,1984,31.8601
cog,1985,31.87125
cog,1986,32.02225
cog,1987,31.8035
cog,1988,31.92206
cog,1989,31.81856
cog,1990,34.51416
cog,1991,52.87674
cog,1992,52.98857
cog,1993,53.69448
cog,1994,53.66529
cog,1995,53.64085
cog,1996,53.69036
cog,1997,38.72279
cog,1998,37.49113
cog,1999,37.71988
cog,2000,37.75273
cog,2001,37.79693
cog,2002,37.61688
cog,2003,39.30315
cog,2004,39.22159
cog,2005,39.1938
cog,2006,37.39662
cog,2007,37.46513
cog,2008,37.34351
cog,2009,37.44232
cog,2010,37.25299
cog,2011,37.06986
cog,2012,37.23037
cog,2013,35.29232
cog,2014,35.34293
cog,2015,35.37408
cog,2016,35.26243
cog,2017,35.226
cog,2018,38.55741
cog,2019,33.74943
col,1975,44.19857
col,1976,44.10593
col,1977,44.2055
col,1978,44.26338
col,1979,44.21128
col,1980,44.42011
col,1981,44.32271
col,1982,42.76918
col,1983,40.79825
col,1984,40.67616
col,1985,41.01953
col,1986,40.77966
col,1987,40.89419
col,1988,37.59999
col,1989,37.83078
col,1990,37.74409
col,1991,46.66174
col,1992,48.41943
col,1993,48.42465
col,1994,48.39997
col,1995,48.38384
col,1996,48.42427
col,1997,51.05787
col,1998,51.30003
col,1999,51.36064
col,2000,51.01178
col,2001,50.99114
col,2002,51.16518
col,2003,51.09438
col,2004,51.25206
col,2005,51.01901
col,2006,51.20563
col,2007,51.20976
col,2008,51.19725
col,2009,51.12376
col,2010,52.82843
col,2011,53.26478
col,2012,54.33811
col,2013,56.06932
col,2014,56.15451
col,2015,55.881
col,2016,55.96688
col,2017,54.26536
col,2018,52.67857
col,2019,54.84335
cpv,1975,42.0936
cpv,1976,59.40882
cpv,1977,59.44129
cpv,1978,59.38013
cpv,1979,59.2771
cpv,1980,59.40481
cpv,1981,59.35691
cpv,1982,59.24663
cpv,1983,59.51113
cpv,1984,59.47833
cpv,1985,59.34306
cpv,1986,59.35027
cpv,1987,59.38842
cpv,1988,66.57285
cpv,1989,66.53491
cpv,1990,66.40908
cpv,1991,71.76361
cpv,1992,72.02086
cpv,1993,71.87426
cpv,1994,71.97064
cpv,1995,71.94199
cpv,1996,72.04612
cpv,1997,72.00833
cpv,1998,71.91404
cpv,1999,72.076
cpv,2000,71.83679
cpv,2001,71.94145
cpv,2002,72.02181
cpv,2003,71.98471
cpv,2004,71.92599
cpv,2005,78.52682
cpv,2006,78.64305
cpv,2007,78.70327
cpv,2008,78.71983
cpv,2009,78.61568
cpv,2010,78.82346
cpv,2011,78.68428
cpv,2012,78.49813
cpv,2013,77.40754
cpv,2014,77.34164
cpv,2015,75.04709
cpv,2016,75.09112
cpv,2017,75.03827
cpv,2018,70.12451
cpv,2019,70.0577
cri,1975,72.49353
cri,1976,72.23959
cri,1977,72.23323
cri,1978,72.31808
cri,1979,72.27346
cri,1980,72.45256
cri,1981,72.35005
cri,1982,72.35737
cri,1983,72.20596
cri,1984,72.3282
cri,1985,72.2005
cri,1986,72.26661
cri,1987,72.34312
cri,1988,72.42464
cri,1989,84.96369
cri,1990,89.40654
cri,1991,89.62516
cri,1992,89.4445
cri,1993,89.28618
cri,1994,89.37976
cri,1995,89.76929
cri,1996,89.6372
cri,1997,91.65347
cri,1998,91.61269
cri,1999,91.58956
cri,2000,91.69568
cri,2001,91.63603
cri,2002,91.65164
cri,2003,91.54551
cri,2004,91.69335
cri,2005,86.51534
cri,2006,86.67032
cri,2007,86.59335
cri,2008,86.61822
cri,2009,86.49046
cri,2010,87.32436
cri,2011,87.19549
cri,2012,89.34887
cri,2013,87.19054
cri,2014,87.17345
cri,2015,87.01064
cri,2016,86.41887
cri,2017,85.24128
cri,2018,83.49955
cri,2019,83.43412
cub,1975,33.3018
cub,1976,33.49226
cub,1977,33.27592
cub,1978,33.32403
cub,1979,33.36739
cub,1980,33.37722
cub,1981,33.10726
cub,1982,33.31696
cub,1983,33.29061
cub,1984,33.35653
cub,1985,33.38249
cub,1986,33.45532
cub,1987,33.36478
cub,1988,33.23636
cub,1989,33.43659
cub,1990,33.43066
cub,1991,33.49138
cub,1992,33.31387
cub,1993,33.28105
cub,1994,33.34972
cub,1995,33.41043
cub,1996,33.57153
cub,1997,33.42716
cub,1998,33.34637
cub,1999,33.23633
cub,2000,33.39419
cub,2001,33.41328
cub,2002,33.29119
cub,2003,33.09483
cub,2004,33.09397
cub,2005,33.32014
cub,2006,33.59952
cub,2007,33.39843
cub,2008,33.39879
cub,2009,33.24724
cub,2010,33.27359
cub,2011,33.25508
cub,2012,32.94026
cub,2013,36.67485
cub,2014,36.56132
cub,2015,36.67248
cub,2016,37.39572
cub,2017,37.10454
cub,2018,37.24568
cub,2019,42.68506
cyp,1975,64.84884
cyp,1976,67.84804
cyp,1977,67.67868
cyp,1978,67.42992
cyp,1979,67.49339
cyp,1980,67.66331
cyp,1981,67.52593
cyp,1982,67.61761
cyp,1983,67.58606
cyp,1984,68.07136
cyp,1985,67.94581
cyp,1986,67.83308
cyp,1987,67.94294
cyp,1988,67.86529
cyp,1989,67.8994
cyp,1990,72.32384
cyp,1991,72.08693
cyp,1992,72.32466
cyp,1993,72.26109
cyp,1994,72.44925
cyp,1995,72.2908
cyp,1996,72.25925
cyp,1997,72.41508
cyp,1998,72.17318
cyp,1999,73.83299
cyp,2000,73.71062
cyp,2001,73.73983
cyp,2002,73.69906
cyp,2003,73.70477
cyp,2004,81.05001
cyp,2005,81.04823
cyp,2006,81.2591
cyp,2007,86.0008
cyp,2008,85.8883
cyp,2009,85.91876
cyp,2010,87.77853
cyp,2011,87.87119
cyp,2012,87.79974
cyp,2013,86.69214
cyp,2014,86.81852
cyp,2015,86.78686
cyp,2016,86.8442
cyp,2017,86.65988
cyp,2018,86.64186
cyp,2019,85.87422
cze,1975,40.06869
cze,1976,40.17444
cze,1977,40.33377
cze,1978,40.34325
cze,1979,40.1486
cze,1980,40.30466
cze,1981,40.20217
cze,1982,40.18983
cze,1983,40.26694
cze,1984,40.19978
cze,1985,40.22783
cze,1986,40.05609
cze,1987,40.1616
cze,1988,40.08526
cze,1989,46.0583
cze,1990,82.74265
cze,1991,82.76382
cze,1992,82.74497
cze,1993,82.61711
cze,1994,82.60675
cze,1995,82.81646
cze,1996,82.58199
cze,1997,82.58144
cze,1998,82.76425
cze,1999,82.6938
cze,2000,82.65262
cze,2001,82.50101
cze,2002,82.6243
cze,2003,82.65275
cze,2004,82.60949
cze,2005,84.13133
cze,2006,86.63632
cze,2007,86.87304
cze,2008,86.83026
cze,2009,86.78879
cze,2010,87.00899
cze,2011,86.77037
cze,2012,86.95792
cze,2013,89.13506
cze,2014,89.22892
cze,2015,89.24631
cze,2016,83.44497
cze,2017,85.37066
cze,2018,85.70876
cze,2019,85.38719
deu,1975,90.05769
deu,1976,90.30466
deu,1977,90.07327
deu,1978,91.31681
deu,1979,91.24767
deu,1980,96.79197
deu,1981,96.74632
deu,1982,96.85038
deu,1983,96.86665
deu,1984,96.88494
deu,1985,96.84399
deu,1986,96.80665
deu,1987,96.71333
deu,1988,96.84485
deu,1989,96.67356
deu,1990,99.65392
deu,1991,99.83161
deu,1992,99.76857
deu,1993,99.85078
deu,1994,99.6365
deu,1995,99.73428
deu,1996,99.7849
deu,1997,99.816
deu,1998,99.84262
deu,1999,99.7173
deu,2000,99.92367
deu,2001,100
deu,2002,99.823
deu,2003,99.75637
deu,2004,99.80114
deu,2005,99.81139
deu,2006,99.76923
deu,2007,99.78773
deu,2008,99.55918
deu,2009,99.79037
deu,2010,99.41345
deu,2011,99.49687
deu,2012,99.43143
deu,2013,96.85323
deu,2014,96.98482
deu,2015,95.90428
deu,2016,95.69114
deu,2017,95.04984
deu,2018,95.26313
deu,2019,95.34143
dnk,1975,99.45847
dnk,1976,99.5268
dnk,1977,99.54556
dnk,1978,99.55147
dnk,1979,99.60678
dnk,1980,99.35427
dnk,1981,99.55553
dnk,1982,99.48306
dnk,1983,99.46809
dnk,1984,99.5825
dnk,1985,99.46036
dnk,1986,99.52462
dnk,1987,99.49733
dnk,1988,99.50805
dnk,1989,99.44678
dnk,1990,99.4732
dnk,1991,99.50213
dnk,1992,99.63338
dnk,1993,99.61068
dnk,1994,99.55494
dnk,1995,99.55103
dnk,1996,99.6376
dnk,1997,99.37329
dnk,1998,99.61613
dnk,1999,99.43068
dnk,2000,99.50853
dnk,2001,99.4471
dnk,2002,99.40386
dnk,2003,99.42688
dnk,2004,99.45744
dnk,2005,99.52136
dnk,2006,99.60297
dnk,2007,99.33646
dnk,2008,99.57366
dnk,2009,99.34805
dnk,2010,99.70627
dnk,2011,99.49235
dnk,2012,99.59028
dnk,2013,97.433
dnk,2014,97.45219
dnk,2015,96.58587
dnk,2016,96.32044
dnk,2017,96.44369
dnk,2018,96.08777
dnk,2019,96.07956
dom,1975,46.537
dom,1976,46.48949
dom,1977,46.50106
dom,1978,46.83008
dom,1979,61.78806
dom,1980,61.81435
dom,1981,61.73593
dom,1982,61.96998
dom,1983,61.67669
dom,1984,61.88259
dom,1985,61.78356
dom,1986,61.74107
dom,1987,61.78914
dom,1988,61.63319
dom,1989,61.68718
dom,1990,61.95199
dom,1991,61.61698
dom,1992,61.82472
dom,1993,61.93672
dom,1994,61.88963
dom,1995,61.7051
dom,1996,63.38002
dom,1997,65.18113
dom,1998,65.05808
dom,1999,64.9527
dom,2000,65.00631
dom,2001,65.02596
dom,2002,64.98337
dom,2003,65.20309
dom,2004,65.12509
dom,2005,64.89776
dom,2006,65.05931
dom,2007,65.10976
dom,2008,65.02503
dom,2009,65.17776
dom,2010,65.54764
dom,2011,65.65259
dom,2012,65.61821
dom,2013,65.55063
dom,2014,65.38536
dom,2015,61.10127
dom,2016,61.29838
dom,2017,50.42365
dom,2018,61.93341
dom,2019,43.19597
dza,1975,59.07882
dza,1976,59.11542
dza,1977,58.90535
dza,1978,59.07381
dza,1979,58.72552
dza,1980,58.64526
dza,1981,58.83199
dza,1982,58.92546
dza,1983,58.69096
dza,1984,58.78248
dza,1985,58.78508
dza,1986,58.76576
dza,1987,58.86544
dza,1988,58.65329
dza,1989,56.80385
dza,1990,56.81444
dza,1991,55.2573
dza,1992,55.15714
dza,1993,55.28358
dza,1994,55.20189
dza,1995,56.57764
dza,1996,56.7311
dza,1997,56.74524
dza,1998,56.73138
dza,1999,56.59241
dza,2000,56.33516
dza,2001,56.44052
dza,2002,56.30867
dza,2003,56.51721
dza,2004,56.50655
dza,2005,57.4997
dza,2006,57.40931
dza,2007,57.75328
dza,2008,57.58359
dza,2009,57.64703
dza,2010,57.4745
dza,2011,57.59228
dza,2012,57.48077
dza,2013,57.64492
dza,2014,58.38772
dza,2015,58.20143
dza,2016,59.55294
dza,2017,57.51631
dza,2018,59.30186
dza,2019,52.15076
ecu,1975,35.25995
ecu,1976,35.16245
ecu,1977,35.16931
ecu,1978,34.90269
ecu,1979,37.64713
ecu,1980,42.69489
ecu,1981,42.79676
ecu,1982,43.03454
ecu,1983,42.97564
ecu,1984,42.91009
ecu,1985,42.80153
ecu,1986,42.9731
ecu,1987,42.92563
ecu,1988,42.74517
ecu,1989,43.04834
ecu,1990,42.88116
ecu,1991,42.72067
ecu,1992,43.03009
ecu,1993,42.85946
ecu,1994,42.78003
ecu,1995,42.84634
ecu,1996,42.93085
ecu,1997,42.85497
ecu,1998,51.05724
ecu,1999,51.03489
ecu,2000,50.92037
ecu,2001,50.84213
ecu,2002,50.89918
ecu,2003,50.91103
ecu,2004,50.86919
ecu,2005,50.94359
ecu,2006,50.97961
ecu,2007,52.01963
ecu,2008,53.2346
ecu,2009,56.48003
ecu,2010,56.46388
ecu,2011,56.4812
ecu,2012,55.54278
ecu,2013,55.61114
ecu,2014,55.66661
ecu,2015,55.34232
ecu,2016,55.69291
ecu,2017,56.1673
ecu,2018,53.54765
ecu,2019,55.84461
egy,1975,59.11129
egy,1976,59.16013
egy,1977,58.96151
egy,1978,59.01897
egy,1979,58.95541
egy,1980,61.71217
egy,1981,61.64456
egy,1982,61.65131
egy,1983,61.65545
egy,1984,61.54935
egy,1985,61.64192
egy,1986,61.71969
egy,1987,61.8378
egy,1988,61.71203
egy,1989,61.77435
egy,1990,61.2258
egy,1991,61.37585
egy,1992,61.20457
egy,1993,61.14169
egy,1994,61.22619
egy,1995,61.13045
egy,1996,61.10482
egy,1997,61.18029
egy,1998,61.07636
egy,1999,61.07635
egy,2000,58.3592
egy,2001,50.91543
egy,2002,50.87591
egy,2003,50.90157
egy,2004,50.8789
egy,2005,50.99303
egy,2006,50.84781
egy,2007,51.16122
egy,2008,50.65831
egy,2009,51.01201
egy,2010,50.85184
egy,2011,51.75753
egy,2012,51.19011
egy,2013,48.2094
egy,2014,48.9365
egy,2015,47.77143
egy,2016,47.81595
egy,2017,54.59573
egy,2018,55.56584
egy,2019,54.3366
eri,1993,40.89337
eri,1994,40.96103
eri,1995,40.94823
eri,1996,41.07485
eri,1997,40.98713
eri,1998,40.93683
eri,1999,39.63358
eri,2000,38.37313
eri,2001,31.83425
eri,2002,20.00205
eri,2003,19.97794
eri,2004,19.86256
eri,2005,20.00405
eri,2006,19.76444
eri,2007,19.97793
eri,2008,19.83879
eri,2009,19.84862
eri,2010,19.86164
eri,2011,19.95606
eri,2012,19.5382
eri,2013,19.89711
eri,2014,19.79322
eri,2015,19.89379
eri,2016,22.14991
eri,2017,23.13499
eri,2018,24.98441
eri,2019,27.58125
esp,1975,52.0821
esp,1976,52.19201
esp,1977,55.72778
esp,1978,69.91183
esp,1979,79.64113
esp,1980,79.69304
esp,1981,79.66394
esp,1982,79.63645
esp,1983,82.0579
esp,1984,82.14627
esp,1985,82.2421
esp,1986,82.08664
esp,1987,82.29812
esp,1988,82.20831
esp,1989,82.13992
esp,1990,81.95093
esp,1991,82.07299
esp,1992,82.09953
esp,1993,82.09855
esp,1994,82.22128
esp,1995,82.08736
esp,1996,82.21447
esp,1997,82.1923
esp,1998,82.07006
esp,1999,82.04288
esp,2000,82.08812
esp,2001,82.22912
esp,2002,82.14206
esp,2003,82.05926
esp,2004,82.16565
esp,2005,82.30641
esp,2006,84.6129
esp,2007,86.18331
esp,2008,86.01262
esp,2009,86.00708
esp,2010,86.18929
esp,2011,86.16469
esp,2012,86.18484
esp,2013,82.29868
esp,2014,82.34621
esp,2015,88.17268
esp,2016,88.27639
esp,2017,86.72092
esp,2018,86.78566
esp,2019,86.82267
est,1991,80.62335
est,1992,80.81493
est,1993,84.90383
est,1994,81.08906
est,1995,81.48118
est,1996,81.45373
est,1997,81.59496
est,1998,81.52703
est,1999,81.81621
est,2000,81.99871
est,2001,82.04394
est,2002,81.99038
est,2003,81.89254
est,2004,83.47463
est,2005,83.54476
est,2006,83.49193
est,2007,83.47046
est,2008,83.46777
est,2009,83.54558
est,2010,83.75091
est,2011,83.72693
est,2012,83.65432
est,2013,86.02019
est,2014,86.08564
est,2015,86.14175
est,2016,86.56011
est,2017,87.51051
est,2018,87.39318
est,2019,87.76396
eth,1975,32.52531
eth,1976,34.33404
eth,1977,34.30363
eth,1978,34.19427
eth,1979,34.31535
eth,1980,34.06745
eth,1981,34.37752
eth,1982,32.79592
eth,1983,32.68254
eth,1984,32.79667
eth,1985,32.71009
eth,1986,32.73591
eth,1987,32.8514
eth,1988,32.68096
eth,1989,32.79834
eth,1990,32.66733
eth,1991,51.15223
eth,1992,54.27613
eth,1993,54.39049
eth,1994,54.45586
eth,1995,56.14304
eth,1996,54.37279
eth,1997,54.35585
eth,1998,54.46713
eth,1999,54.5125
eth,2000,54.56741
eth,2001,54.57174
eth,2002,54.42676
eth,2003,54.59273
eth,2004,54.58953
eth,2005,55.72952
eth,2006,56.06056
eth,2007,55.87299
eth,2008,56.07543
eth,2009,54.43322
eth,2010,54.21909
eth,2011,56.19218
eth,2012,56.22869
eth,2013,53.47222
eth,2014,53.47688
eth,2015,53.56783
eth,2016,56.40545
eth,2017,63.05556
eth,2018,62.8865
eth,2019,65.12971
fin,1975,93.11377
fin,1976,93.1032
fin,1977,93.11152
fin,1978,93.12915
fin,1979,93.05436
fin,1980,93.0533
fin,1981,92.96249
fin,1982,93.1778
fin,1983,93.10447
fin,1984,93.12868
fin,1985,93.16087
fin,1986,93.1242
fin,1987,93.19008
fin,1988,93.00303
fin,1989,93.11474
fin,1990,93.09962
fin,1991,93.0981
fin,1992,93.02581
fin,1993,93.06376
fin,1994,93.19819
fin,1995,92.98
fin,1996,93.04654
fin,1997,93.05881
fin,1998,93.0595
fin,1999,92.97862
fin,2000,92.78995
fin,2001,93.1407
fin,2002,93.06543
fin,2003,93.00196
fin,2004,93.12257
fin,2005,93.06807
fin,2006,93.15259
fin,2007,93.28218
fin,2008,93.0029
fin,2009,93.21575
fin,2010,93.2015
fin,2011,93.08867
fin,2012,93.02275
fin,2013,92.75266
fin,2014,92.7943
fin,2015,91.06985
fin,2016,90.71135
fin,2017,90.2739
fin,2018,91.18253
fin,2019,90.27609
fra,1975,81.07951
fra,1976,81.48333
fra,1977,81.52089
fra,1978,81.34288
fra,1979,81.43565
fra,1980,81.53833
fra,1981,81.48518
fra,1982,81.47983
fra,1983,81.582
fra,1984,81.57762
fra,1985,81.66369
fra,1986,81.56014
fra,1987,81.55073
fra,1988,81.38692
fra,1989,81.43601
fra,1990,81.4514
fra,1991,82.93194
fra,1992,86.53842
fra,1993,86.50682
fra,1994,86.51401
fra,1995,86.67306
fra,1996,86.53887
fra,1997,86.5514
fra,1998,86.62393
fra,1999,86.67538
fra,2000,86.52553
fra,2001,86.6516
fra,2002,85.09534
fra,2003,85.15344
fra,2004,85.07525
fra,2005,85.53713
fra,2006,85.39117
fra,2007,85.43772
fra,2008,86.91082
fra,2009,87.12889
fra,2010,87.00142
fra,2011,86.9945
fra,2012,87.06696
fra,2013,87.12416
fra,2014,87.0466
fra,2015,87.22369
fra,2016,86.9195
fra,2017,86.46538
fra,2018,86.06619
fra,2019,84.44926
gab,1975,49.93994
gab,1976,50.06389
gab,1977,49.93417
gab,1978,50.04534
gab,1979,49.76132
gab,1980,49.70881
gab,1981,49.91096
gab,1982,49.95822
gab,1983,49.87082
gab,1984,50.0108
gab,1985,49.82043
gab,1986,49.94642
gab,1987,49.92268
gab,1988,49.75058
gab,1989,49.86362
gab,1990,59.49845
gab,1991,59.40912
gab,1992,59.4569
gab,1993,59.34346
gab,1994,59.31086
gab,1995,59.28324
gab,1996,59.33762
gab,1997,59.44471
gab,1998,59.36486
gab,1999,59.22436
gab,2000,59.27406
gab,2001,59.46701
gab,2002,59.46128
gab,2003,59.20608
gab,2004,59.43824
gab,2005,59.39274
gab,2006,59.42286
gab,2007,59.27655
gab,2008,59.40432
gab,2009,59.25879
gab,2010,59.17245
gab,2011,59.25787
gab,2012,59.57997
gab,2013,63.62851
gab,2014,63.55249
gab,2015,63.52766
gab,2016,63.50506
gab,2017,66.0077
gab,2018,67.7396
gab,2019,61.15854
gbr,1975,89.9842
gbr,1976,89.85116
gbr,1977,89.87954
gbr,1978,89.8393
gbr,1979,89.89671
gbr,1980,98.47144
gbr,1981,98.50227
gbr,1982,98.59723
gbr,1983,98.74487
gbr,1984,98.85684
gbr,1985,98.57556
gbr,1986,98.57952
gbr,1987,98.67739
gbr,1988,98.63255
gbr,1989,98.71006
gbr,1990,98.73726
gbr,1991,98.6362
gbr,1992,98.57679
gbr,1993,98.75455
gbr,1994,98.7645
gbr,1995,98.59686
gbr,1996,98.73336
gbr,1997,98.72072
gbr,1998,98.55687
gbr,1999,98.77006
gbr,2000,98.54679
gbr,2001,90.9631
gbr,2002,91.12968
gbr,2003,91.01658
gbr,2004,91.15276
gbr,2005,91.14274
gbr,2006,91.01382
gbr,2007,90.97346
gbr,2008,91.04172
gbr,2009,91.11121
gbr,2010,84.64556
gbr,2011,84.6888
gbr,2012,82.4251
gbr,2013,81.95028
gbr,2014,82.11899
gbr,2015,82.25358
gbr,2016,82.19884
gbr,2017,85.74718
gbr,2018,82.22734
gbr,2019,81.87845
geo,1991,55.516
geo,1992,57.24355
geo,1993,57.05033
geo,1994,58.95749
geo,1995,59.36867
geo,1996,57.68014
geo,1997,59.79558
geo,1998,59.95611
geo,1999,58.37822
geo,2000,58.21181
geo,2001,58.40439
geo,2002,58.56765
geo,2003,58.65692
geo,2004,57.72383
geo,2005,59.32304
geo,2006,59.49417
geo,2007,58.04026
geo,2008,57.66553
geo,2009,57.35345
geo,2010,58.92604
geo,2011,58.90065
geo,2012,60.15497
geo,2013,60.35152
geo,2014,60.29892
geo,2015,60.89585
geo,2016,63.8947
geo,2017,63.0878
geo,2018,67.21543
geo,2019,60.65432
gha,1975,38.44365
gha,1976,38.47956
gha,1977,38.68541
gha,1978,38.43812
gha,1979,57.75445
gha,1980,59.27499
gha,1981,51.0056
gha,1982,33.04654
gha,1983,33.02464
gha,1984,33.144
gha,1985,32.94158
gha,1986,33.39341
gha,1987,33.37316
gha,1988,33.38793
gha,1989,33.36021
gha,1990,39.95494
gha,1991,39.7046
gha,1992,39.85337
gha,1993,53.43049
gha,1994,67.55136
gha,1995,67.63673
gha,1996,67.71748
gha,1997,68.84813
gha,1998,68.96302
gha,1999,68.95974
gha,2000,70.41735
gha,2001,70.17529
gha,2002,69.91581
gha,2003,80.13051
gha,2004,79.93266
gha,2005,80.22107
gha,2006,81.48871
gha,2007,81.74182
gha,2008,81.54985
gha,2009,81.42061
gha,2010,81.46262
gha,2011,81.6284
gha,2012,76.97597
gha,2013,80.37464
gha,2014,78.80876
gha,2015,64.13028
gha,2016,71.14294
gha,2017,76.04519
gha,2018,75.85048
gha,2019,76.10107
gin,1975,27.28965
gin,1976,27.27445
gin,1977,27.53038
gin,1978,27.34016
gin,1979,27.26593
gin,1980,27.21519
gin,1981,27.32384
gin,1982,27.41738
gin,1983,27.61525
gin,1984,31.56514
gin,1985,36.92628
gin,1986,36.91345
gin,1987,36.80362
gin,1988,36.63505
gin,1989,36.83202
gin,1990,38.94003
gin,1991,38.80265
gin,1992,41.41052
gin,1993,41.24126
gin,1994,38.67251
gin,1995,38.66285
gin,1996,38.61132
gin,1997,38.76552
gin,1998,38.61042
gin,1999,38.57303
gin,2000,38.67624
gin,2001,38.78001
gin,2002,38.68392
gin,2003,38.87575
gin,2004,38.83969
gin,2005,38.92033
gin,2006,38.93061
gin,2007,40.15769
gin,2008,39.93509
gin,2009,38.74245
gin,2010,43.63406
gin,2011,43.60411
gin,2012,43.44751
gin,2013,40.80855
gin,2014,40.70034
gin,2015,40.96101
gin,2016,40.83125
gin,2017,44.12845
gin,2018,44.10423
gin,2019,40.21333
gmb,1975,64.3368
gmb,1976,64.27384
gmb,1977,64.19118
gmb,1978,64.18045
gmb,1979,64.18915
gmb,1980,64.4765
gmb,1981,64.24867
gmb,1982,64.45927
gmb,1983,64.2833
gmb,1984,64.22495
gmb,1985,64.33329
gmb,1986,64.28325
gmb,1987,64.37227
gmb,1988,64.39076
gmb,1989,64.18128
gmb,1990,64.3659
gmb,1991,64.24751
gmb,1992,64.36027
gmb,1993,64.25123
gmb,1994,61.11021
gmb,1995,56.44702
gmb,1996,58.02045
gmb,1997,57.95029
gmb,1998,57.9245
gmb,1999,57.81182
gmb,2000,59.11745
gmb,2001,59.18323
gmb,2002,59.01883
gmb,2003,59.19667
gmb,2004,58.98758
gmb,2005,58.90664
gmb,2006,59.00308
gmb,2007,58.95285
gmb,2008,58.88364
gmb,2009,57.52707
gmb,2010,57.36036
gmb,2011,57.53063
gmb,2012,57.41647
gmb,2013,55.61749
gmb,2014,55.48745
gmb,2015,55.35211
gmb,2016,55.411
gmb,2017,69.14882
gmb,2018,69.18127
gmb,2019,68.87547
gnb,1975,32.87407
gnb,1976,32.70531
gnb,1977,32.82182
gnb,1978,32.92663
gnb,1979,32.70504
gnb,1980,32.65381
gnb,1981,32.79279
gnb,1982,32.78498
gnb,1983,32.92499
gnb,1984,32.84915
gnb,1985,32.9031
gnb,1986,32.97881
gnb,1987,32.9873
gnb,1988,33.06849
gnb,1989,32.88377
gnb,1990,32.33948
gnb,1991,32.44871
gnb,1992,32.38978
gnb,1993,37.05389
gnb,1994,39.18039
gnb,1995,43.32179
gnb,1996,43.17
gnb,1997,43.21118
gnb,1998,43.22936
gnb,1999,43.07315
gnb,2000,43.38707
gnb,2001,44.98542
gnb,2002,44.20186
gnb,2003,45.43365
gnb,2004,45.2894
gnb,2005,45.43567
gnb,2006,45.37851
gnb,2007,45.46199
gnb,2008,45.37862
gnb,2009,45.56244
gnb,2010,45.42783
gnb,2011,45.48977
gnb,2012,45.50372
gnb,2013,44.126
gnb,2014,44.07957
gnb,2015,44.04916
gnb,2016,44.04609
gnb,2017,41.84397
gnb,2018,42.71437
gnb,2019,42.09491
gnq,1975,5.43299
gnq,1976,5.28569
gnq,1977,5.25769
gnq,1978,5.23578
gnq,1979,13.94191
gnq,1980,39.15962
gnq,1981,39.0273
gnq,1982,38.93662
gnq,1983,38.94792
gnq,1984,39.00827
gnq,1985,38.9613
gnq,1986,38.89755
gnq,1987,38.99244
gnq,1988,39.10715
gnq,1989,39.01764
gnq,1990,36.06191
gnq,1991,36.18396
gnq,1992,36.37335
gnq,1993,36.24899
gnq,1994,36.30227
gnq,1995,36.17517
gnq,1996,36.11286
gnq,1997,36.08654
gnq,1998,36.46365
gnq,1999,36.131
gnq,2000,36.13804
gnq,2001,36.18224
gnq,2002,36.24935
gnq,2003,36.28016
gnq,2004,36.1232
gnq,2005,36.39364
gnq,2006,36.35851
gnq,2007,36.29296
gnq,2008,36.23639
gnq,2009,36.47327
gnq,2010,35.32243
gnq,2011,35.56658
gnq,2012,35.20076
gnq,2013,35.41473
gnq,2014,35.20635
gnq,2015,35.19708
gnq,2016,35.29747
gnq,2017,33.58566
gnq,2018,40.47296
gnq,2019,40.81328
grc,1975,70.39736
grc,1976,83.56433
grc,1977,85.11674
grc,1978,84.93051
grc,1979,84.9153
grc,1980,85.16529
grc,1981,85.11063
grc,1982,84.88985
grc,1983,85.5307
grc,1984,85.30992
grc,1985,85.47719
grc,1986,85.57369
grc,1987,85.28225
grc,1988,85.38422
grc,1989,85.49792
grc,1990,85.57675
grc,1991,85.35605
grc,1992,85.28218
grc,1993,85.47489
grc,1994,85.53589
grc,1995,85.37618
grc,1996,85.55832
grc,1997,85.51834
grc,1998,85.45713
grc,1999,85.4677
grc,2000,85.53406
grc,2001,85.63152
grc,2002,85.5073
grc,2003,85.49606
grc,2004,85.33693
grc,2005,85.41916
grc,2006,85.27646
grc,2007,85.70655
grc,2008,85.6774
grc,2009,85.5994
grc,2010,85.96153
grc,2011,85.71469
grc,2012,85.52004
grc,2013,86.27273
grc,2014,86.26106
grc,2015,86.28538
grc,2016,86.29594
grc,2017,89.06336
grc,2018,87.63424
grc,2019,87.94355
gtm,1975,18.00935
gtm,1976,17.73938
gtm,1977,13.75541
gtm,1978,13.8653
gtm,1979,13.67989
gtm,1980,9.80621
gtm,1981,9.85632
gtm,1982,9.82121
gtm,1983,10.15414
gtm,1984,9.88652
gtm,1985,9.91451
gtm,1986,27.91822
gtm,1987,27.93256
gtm,1988,27.85365
gtm,1989,28.06275
gtm,1990,28.03749
gtm,1991,27.92633
gtm,1992,27.97028
gtm,1993,27.90878
gtm,1994,28.01922
gtm,1995,28.08549
gtm,1996,31.33199
gtm,1997,31.32349
gtm,1998,32.65222
gtm,1999,32.60535
gtm,2000,38.53434
gtm,2001,40.22273
gtm,2002,39.87288
gtm,2003,39.81001
gtm,2004,39.84913
gtm,2005,39.86199
gtm,2006,39.74866
gtm,2007,39.72203
