country,time,efparlt_idea
alb,1982,26.54173
alb,1983,26.54173
alb,1984,26.54173
alb,1985,26.54173
alb,1986,26.54173
alb,1987,26.54173
alb,1988,26.54173
alb,1989,26.54173
alb,1990,33.24711
alb,1991,54.05836
alb,1992,69.89269
alb,1993,57.78018
alb,1994,70.644
alb,1995,70.644
alb,1996,70.644
alb,1997,71.48607
alb,1998,74.73174
alb,1999,73.82751
alb,2000,75.87039
alb,2001,75.87039
alb,2002,76.10453
alb,2003,76.10453
alb,2004,76.10453
alb,2005,77.27705
alb,2006,77.27705
alb,2007,77.27705
alb,2008,77.27705
alb,2009,77.27705
alb,2010,77.27705
alb,2011,77.27705
alb,2012,77.27705
alb,2013,67.25389
alb,2014,67.25389
alb,2015,67.25389
alb,2016,67.25389
alb,2017,67.98384
alb,2018,68.85997
alb,2019,78.1375
are,1975,6.44924
are,1976,6.44924
are,1977,6.44924
are,1978,6.44924
are,1979,6.44924
are,1980,6.44924
are,1981,6.44924
are,1982,6.44924
are,1983,6.44924
are,1984,6.44924
are,1985,6.44924
are,1986,6.44924
are,1987,6.44924
are,1988,6.44924
are,1989,6.44924
are,1990,6.44924
are,1991,6.44924
are,1992,6.44924
are,1993,6.44924
are,1994,6.44924
are,1995,6.44924
are,1996,6.44924
are,1997,6.44924
are,1998,6.44924
are,1999,6.44924
are,2000,6.44924
are,2001,6.44924
are,2002,6.44924
are,2003,6.44924
are,2004,6.44924
are,2005,6.44924
are,2006,36.93905
are,2007,36.93905
are,2008,36.93905
are,2009,36.93905
are,2010,36.93905
are,2011,36.93905
are,2012,36.93905
are,2013,39.09677
are,2014,39.09677
are,2015,39.09677
are,2016,39.09677
are,2017,39.09677
are,2018,39.09677
are,2019,39.09677
arg,1975,48.86596
arg,1976,13.20034
arg,1977,0
arg,1978,0
arg,1979,0
arg,1980,0
arg,1981,0
arg,1982,0
arg,1983,51.51634
arg,1984,54.47467
arg,1985,54.47467
arg,1986,54.47467
arg,1987,54.47467
arg,1988,54.47467
arg,1989,55.31817
arg,1990,51.58001
arg,1991,53.35549
arg,1992,53.35549
arg,1993,53.35549
arg,1994,53.35549
arg,1995,56.27352
arg,1996,55.33439
arg,1997,55.33439
arg,1998,55.33439
arg,1999,55.90424
arg,2000,58.9409
arg,2001,60.57317
arg,2002,60.22685
arg,2003,60.22685
arg,2004,60.22685
arg,2005,58.73291
arg,2006,58.73291
arg,2007,58.03304
arg,2008,58.03304
arg,2009,58.03304
arg,2010,58.68878
arg,2011,58.68878
arg,2012,58.68878
arg,2013,57.6219
arg,2014,57.6219
arg,2015,58.31061
arg,2016,65.98362
arg,2017,64.69534
arg,2018,59.40845
arg,2019,58.7562
arm,1991,44.73943
arm,1992,42.96602
arm,1993,42.96602
arm,1994,42.96602
arm,1995,42.86388
arm,1996,42.86388
arm,1997,42.86388
arm,1998,42.02672
arm,1999,39.59631
arm,2000,38.57186
arm,2001,38.57186
arm,2002,38.57186
arm,2003,38.57186
arm,2004,39.67959
arm,2005,39.67959
arm,2006,39.67959
arm,2007,39.67959
arm,2008,40.79038
arm,2009,40.79038
arm,2010,40.79038
arm,2011,40.79038
arm,2012,42.01022
arm,2013,42.60309
arm,2014,42.60309
arm,2015,42.60309
arm,2016,42.60309
arm,2017,42.60309
arm,2018,67.33755
arm,2019,58.83682
aus,1975,74.66211
aus,1976,78.06886
aus,1977,78.06886
aus,1978,78.06886
aus,1979,78.06886
aus,1980,81.35485
aus,1981,81.35485
aus,1982,81.35485
aus,1983,81.35485
aus,1984,81.35485
aus,1985,81.35485
aus,1986,81.35485
aus,1987,81.35485
aus,1988,81.35485
aus,1989,81.35485
aus,1990,81.35485
aus,1991,81.35485
aus,1992,81.35485
aus,1993,81.35485
aus,1994,81.35485
aus,1995,81.35485
aus,1996,81.35485
aus,1997,81.35485
aus,1998,81.35485
aus,1999,81.35485
aus,2000,81.35485
aus,2001,81.35485
aus,2002,81.35485
aus,2003,81.35485
aus,2004,81.35485
aus,2005,81.35485
aus,2006,81.35485
aus,2007,81.35485
aus,2008,81.35485
aus,2009,81.35485
aus,2010,81.35485
aus,2011,81.35485
aus,2012,81.35485
aus,2013,90.9819
aus,2014,88.71086
aus,2015,88.71086
aus,2016,88.71086
aus,2017,85.95573
aus,2018,85.95573
aus,2019,85.84536
aut,1975,60.68146
aut,1976,61.24235
aut,1977,61.24235
aut,1978,61.24235
aut,1979,61.24235
aut,1980,61.24235
aut,1981,63.90208
aut,1982,63.90208
aut,1983,63.90208
aut,1984,63.90208
aut,1985,63.90208
aut,1986,63.90208
aut,1987,69.29449
aut,1988,68.88644
aut,1989,68.88644
aut,1990,67.3243
aut,1991,67.3243
aut,1992,67.3243
aut,1993,67.3243
aut,1994,67.3243
aut,1995,67.3243
aut,1996,67.3243
aut,1997,67.3243
aut,1998,67.3243
aut,1999,67.3243
aut,2000,69.82757
aut,2001,69.82757
aut,2002,69.82757
aut,2003,69.82757
aut,2004,69.82757
aut,2005,69.82757
aut,2006,69.82757
aut,2007,71.71535
aut,2008,71.71535
aut,2009,71.71535
aut,2010,71.71535
aut,2011,71.71535
aut,2012,71.71535
aut,2013,72.31381
aut,2014,72.31381
aut,2015,72.31381
aut,2016,74.16812
aut,2017,74.16812
aut,2018,71.97708
aut,2019,71.97708
aze,1991,39.38061
aze,1992,40.12744
aze,1993,32.58014
aze,1994,32.58014
aze,1995,30.03593
aze,1996,30.03593
aze,1997,30.03593
aze,1998,30.03593
aze,1999,29.26883
aze,2000,29.26883
aze,2001,29.26883
aze,2002,29.26883
aze,2003,29.26883
aze,2004,29.26883
aze,2005,25.43769
aze,2006,25.43769
aze,2007,25.43769
aze,2008,25.43769
aze,2009,25.43769
aze,2010,25.43769
aze,2011,25.43769
aze,2012,25.43769
aze,2013,27.01829
aze,2014,27.01829
aze,2015,27.01829
aze,2016,28.15404
aze,2017,27.6849
aze,2018,26.72174
aze,2019,22.89567
bdi,1975,0
bdi,1976,0
bdi,1977,0
bdi,1978,0
bdi,1979,0
bdi,1980,0
bdi,1981,13.20034
bdi,1982,41.07437
bdi,1983,41.07437
bdi,1984,41.07437
bdi,1985,41.07437
bdi,1986,41.07437
bdi,1987,26.3862
bdi,1988,5.43875
bdi,1989,5.43875
bdi,1990,5.43875
bdi,1991,5.43875
bdi,1992,1.63511
bdi,1993,46.78383
bdi,1994,1.63511
bdi,1995,1.63511
bdi,1996,5.43875
bdi,1997,5.43875
bdi,1998,6.44924
bdi,1999,6.44924
bdi,2000,6.44924
bdi,2001,1.63511
bdi,2002,1.63511
bdi,2003,1.63511
bdi,2004,1.63511
bdi,2005,46.36632
bdi,2006,46.36632
bdi,2007,46.36632
bdi,2008,46.36632
bdi,2009,46.36632
bdi,2010,45.75609
bdi,2011,45.75609
bdi,2012,45.75609
bdi,2013,43.53871
bdi,2014,43.33608
bdi,2015,35.05371
bdi,2016,34.40152
bdi,2017,32.34521
bdi,2018,31.79213
bdi,2019,33.27361
bel,1975,66.66203
bel,1976,66.66203
bel,1977,66.66203
bel,1978,66.66203
bel,1979,66.66203
bel,1980,67.66305
bel,1981,67.66305
bel,1982,67.66305
bel,1983,67.66305
bel,1984,67.66305
bel,1985,67.66305
bel,1986,67.66305
bel,1987,67.66305
bel,1988,67.66305
bel,1989,67.66305
bel,1990,71.88909
bel,1991,71.88909
bel,1992,71.88909
bel,1993,71.88909
bel,1994,71.88909
bel,1995,71.88909
bel,1996,73.5662
bel,1997,73.5662
bel,1998,73.5662
bel,1999,75.08845
bel,2000,75.08845
bel,2001,75.08845
bel,2002,75.08845
bel,2003,75.08845
bel,2004,75.08845
bel,2005,75.08845
bel,2006,75.08845
bel,2007,76.80777
bel,2008,75.08845
bel,2009,76.80777
bel,2010,75.08845
bel,2011,75.08845
bel,2012,75.08845
bel,2013,76.80628
bel,2014,76.80628
bel,2015,76.80628
bel,2016,76.80628
bel,2017,76.80628
bel,2018,76.80628
bel,2019,80.16227
ben,1975,0
ben,1976,0
ben,1977,0
ben,1978,0
ben,1979,33.67121
ben,1980,33.67121
ben,1981,33.67121
ben,1982,33.67121
ben,1983,33.67121
ben,1984,33.67121
ben,1985,33.67121
ben,1986,33.67121
ben,1987,33.67121
ben,1988,33.67121
ben,1989,33.67121
ben,1991,63.03573
ben,1992,72.58114
ben,1993,72.58114
ben,1994,72.58114
ben,1995,72.58114
ben,1996,72.58114
ben,1997,63.03573
ben,1998,63.03573
ben,1999,63.03573
ben,2000,72.58114
ben,2001,72.58114
ben,2002,72.58114
ben,2003,72.58114
ben,2004,72.58114
ben,2005,71.25309
ben,2006,71.25309
ben,2007,71.25309
ben,2008,71.25309
ben,2009,71.25309
ben,2010,71.25309
ben,2011,71.25309
ben,2012,71.25309
ben,2013,65.10768
ben,2014,65.10768
ben,2015,66.55189
ben,2016,67.32721
ben,2017,60.34881
ben,2018,60.10705
ben,2019,55.1789
bfa,1975,5.43875
bfa,1976,5.43875
bfa,1977,1.63511
bfa,1978,44.90817
bfa,1979,44.90817
bfa,1980,13.20034
bfa,1981,0
bfa,1982,0
bfa,1983,0
bfa,1984,0
bfa,1985,0
bfa,1986,0
bfa,1987,0
bfa,1988,0
bfa,1989,0
bfa,1990,0
bfa,1991,26.3862
bfa,1992,29.9606
bfa,1993,44.9256
bfa,1994,44.9256
bfa,1995,44.9256
bfa,1996,44.9256
bfa,1997,44.9256
bfa,1998,44.9256
bfa,1999,50.63368
bfa,2000,50.97357
bfa,2001,50.97357
bfa,2002,50.97357
bfa,2003,50.97357
bfa,2004,50.97357
bfa,2005,50.97357
bfa,2006,50.97357
bfa,2007,50.97357
bfa,2008,50.97357
bfa,2009,50.97357
bfa,2010,54.20823
bfa,2011,54.20823
bfa,2012,55.05853
bfa,2013,57.0274
bfa,2014,61.89527
bfa,2015,64.51034
bfa,2016,62.12498
bfa,2017,62.86741
bfa,2018,60.85058
bfa,2019,6.96465
bgd,1975,13.20034
bgd,1976,0
bgd,1977,0
bgd,1978,26.3862
bgd,1979,30.67749
bgd,1980,33.52314
bgd,1981,33.52314
bgd,1982,13.20034
bgd,1983,0
bgd,1984,0
bgd,1985,0
bgd,1986,34.73345
bgd,1987,32.09531
bgd,1988,30.83401
bgd,1989,30.83401
bgd,1990,35.88943
bgd,1991,38.55429
bgd,1992,37.19859
bgd,1993,37.19859
bgd,1994,37.19859
bgd,1995,37.19859
bgd,1996,37.19859
bgd,1997,37.19859
bgd,1998,37.19859
bgd,1999,37.19859
bgd,2000,37.19859
bgd,2001,37.19859
bgd,2002,37.19859
bgd,2003,37.19859
bgd,2004,37.19859
bgd,2005,37.19859
bgd,2006,49.32528
bgd,2007,5.43875
bgd,2008,26.3862
bgd,2009,36.44889
bgd,2010,35.83167
bgd,2011,35.83167
bgd,2012,35.83167
bgd,2013,37.19859
bgd,2014,32.20362
bgd,2015,32.20362
bgd,2016,32.20362
bgd,2017,33.03227
bgd,2018,32.26291
bgd,2019,32.26291
bgr,1975,26.30231
bgr,1976,26.30231
bgr,1977,26.30231
bgr,1978,26.30231
bgr,1979,26.30231
bgr,1980,26.30231
bgr,1981,26.30231
bgr,1982,26.30231
bgr,1983,26.30231
bgr,1984,26.30231
bgr,1985,26.30231
bgr,1986,26.30231
bgr,1987,26.30231
bgr,1988,26.30231
bgr,1989,26.76128
bgr,1990,70.70066
bgr,1991,70.70066
bgr,1992,76.59355
bgr,1993,76.59355
bgr,1994,76.59355
bgr,1995,76.59355
bgr,1996,76.59355
bgr,1997,76.59355
bgr,1998,76.59355
bgr,1999,76.59355
bgr,2000,76.59355
bgr,2001,74.33255
bgr,2002,71.84679
bgr,2003,72.01269
bgr,2004,74.10116
bgr,2005,74.10116
bgr,2006,74.10116
bgr,2007,74.10116
bgr,2008,74.10116
bgr,2009,70.71467
bgr,2010,71.4258
bgr,2011,71.4258
bgr,2012,72.18278
bgr,2013,66.86613
bgr,2014,68.38317
bgr,2015,70.64055
bgr,2016,70.64055
bgr,2017,68.54953
bgr,2018,72.33863
bgr,2019,72.31335
bhr,1975,13.20034
bhr,1976,0
bhr,1977,0
bhr,1978,0
bhr,1979,0
bhr,1980,0
bhr,1981,0
bhr,1982,0
bhr,1983,0
bhr,1984,0
bhr,1985,0
bhr,1986,0
bhr,1987,0
bhr,1988,0
bhr,1989,0
bhr,1990,0
bhr,1991,0
bhr,1992,0
bhr,1993,5.43875
bhr,1994,5.43875
bhr,1995,5.43875
bhr,1996,5.43875
bhr,1997,5.43875
bhr,1998,5.43875
bhr,1999,5.43875
bhr,2000,5.43875
bhr,2001,5.43875
bhr,2002,27.36854
bhr,2003,27.36854
bhr,2004,27.36854
bhr,2005,27.36854
bhr,2006,32.58697
bhr,2007,32.58697
bhr,2008,32.58697
bhr,2009,32.58697
bhr,2010,32.58697
bhr,2011,28.87912
bhr,2012,26.77486
bhr,2013,26.77486
bhr,2014,26.77486
bhr,2015,26.77486
bhr,2016,26.77486
bhr,2017,26.77486
bhr,2018,28.43818
bhr,2019,29.70131
bih,1992,1.63511
bih,1993,1.63511
bih,1994,1.63511
bih,1995,1.63511
bih,1997,46.50013
bih,1998,46.50013
bih,1999,46.50013
bih,2000,46.50013
bih,2001,46.50013
bih,2002,46.50013
bih,2003,46.50013
bih,2004,46.50013
bih,2005,47.04175
bih,2006,47.04175
bih,2007,47.04175
bih,2008,47.04175
bih,2009,47.04175
bih,2010,47.04175
bih,2011,47.04175
bih,2012,47.04175
bih,2013,46.56927
bih,2014,46.56927
bih,2015,46.56927
bih,2016,43.23414
bih,2017,43.23414
bih,2018,46.09843
bih,2019,48.39731
blr,1991,61.93498
blr,1992,61.93498
blr,1993,64.31348
blr,1994,59.8522
blr,1995,56.2663
blr,1996,42.7419
blr,1997,21.27666
blr,1998,21.27666
blr,1999,21.27666
blr,2000,21.27666
blr,2001,21.27666
blr,2002,21.27666
blr,2003,21.27666
blr,2004,21.27666
blr,2005,21.27666
blr,2006,21.27666
blr,2007,21.27666
blr,2008,21.27666
blr,2009,21.27666
blr,2010,21.27666
blr,2011,21.27666
blr,2012,21.27666
blr,2013,22.05932
blr,2014,22.05932
blr,2015,22.05932
blr,2016,23.08818
blr,2017,23.08818
blr,2018,27.17468
blr,2019,23.08818
bol,1975,0
bol,1976,0
bol,1977,0
bol,1978,26.3862
bol,1979,27.04288
bol,1980,13.20034
bol,1981,0
bol,1982,6.99159
bol,1983,6.99159
bol,1984,6.99159
bol,1985,51.01624
bol,1986,51.01624
bol,1987,51.01624
bol,1988,51.01624
bol,1989,51.01624
bol,1990,51.01624
bol,1991,51.01624
bol,1992,51.01624
bol,1993,51.01624
bol,1994,51.91636
bol,1995,51.91636
bol,1996,51.91636
bol,1997,60.16632
bol,1998,60.16632
bol,1999,60.16632
bol,2000,60.16632
bol,2001,60.16632
bol,2002,60.16632
bol,2003,62.38865
bol,2004,61.18883
bol,2005,60.45689
bol,2006,48.41685
bol,2007,48.41685
bol,2008,48.41685
bol,2009,46.99833
bol,2010,46.99833
bol,2011,46.99833
bol,2012,46.99833
bol,2013,47.81107
bol,2014,47.81107
bol,2015,46.7135
bol,2016,47.24599
bol,2017,46.03162
bol,2018,44.93229
bol,2019,43.25321
bra,1975,29.18653
bra,1976,29.18653
bra,1977,29.18653
bra,1978,31.58954
bra,1979,35.85167
bra,1980,37.82572
bra,1981,37.82572
bra,1982,42.30199
bra,1983,45.68009
bra,1984,45.68009
bra,1985,50.46458
bra,1986,53.70903
bra,1987,54.99774
bra,1988,57.6937
bra,1989,59.01598
bra,1990,67.72702
bra,1991,67.72702
bra,1992,67.72702
bra,1993,67.00521
bra,1994,65.70687
bra,1995,65.70687
bra,1996,65.70687
bra,1997,65.70687
bra,1998,65.70687
bra,1999,65.70687
bra,2000,65.70687
bra,2001,65.70687
bra,2002,64.9104
bra,2003,65.90661
bra,2004,65.90661
bra,2005,69.90948
bra,2006,68.80199
bra,2007,68.80199
bra,2008,68.80199
bra,2009,68.80199
bra,2010,69.90948
bra,2011,71.15884
bra,2012,71.15884
bra,2013,73.19397
bra,2014,73.19397
bra,2015,73.19397
bra,2016,63.30041
bra,2017,58.84002
bra,2018,57.93484
bra,2019,61.79368
brb,1975,60.54223
brb,1976,60.54223
brb,1977,60.54223
brb,1978,60.54223
brb,1979,60.54223
brb,1980,60.54223
brb,1981,60.54223
brb,1982,60.54223
brb,1983,60.54223
brb,1984,60.54223
brb,1985,60.54223
brb,1986,60.54223
brb,1987,60.54223
brb,1988,60.54223
brb,1989,63.14788
brb,1990,63.14788
brb,1991,63.14788
brb,1992,63.14788
brb,1993,63.14788
brb,1994,63.14788
brb,1995,63.14788
brb,1996,63.14788
brb,1997,63.14788
brb,1998,63.14788
brb,1999,63.14788
brb,2000,63.14788
brb,2001,63.14788
brb,2002,63.14788
brb,2003,63.14788
brb,2004,63.14788
brb,2005,63.14788
brb,2006,63.14788
brb,2007,63.14788
brb,2008,63.14788
brb,2009,63.14788
brb,2010,63.14788
brb,2011,63.14788
brb,2012,63.14788
brb,2013,63.14788
brb,2014,63.14788
brb,2015,61.86393
brb,2016,61.86393
brb,2017,60.33826
brb,2018,60.81418
brb,2019,63.43231
bwa,1975,57.86929
bwa,1976,57.86929
bwa,1977,57.86929
bwa,1978,57.86929
bwa,1979,57.86929
bwa,1980,57.86929
bwa,1981,57.86929
bwa,1982,57.86929
bwa,1983,57.86929
bwa,1984,58.92025
bwa,1985,59.59231
bwa,1986,59.59231
bwa,1987,60.05965
bwa,1988,60.05965
bwa,1989,62.22687
bwa,1990,62.22687
bwa,1991,62.22687
bwa,1992,62.22687
bwa,1993,62.22687
bwa,1994,64.65936
bwa,1995,64.65936
bwa,1996,64.65936
bwa,1997,65.79657
bwa,1998,65.79657
bwa,1999,65.79657
bwa,2000,65.79657
bwa,2001,65.79657
bwa,2002,65.79657
bwa,2003,65.79657
bwa,2004,65.79657
bwa,2005,65.79657
bwa,2006,65.79657
bwa,2007,65.79657
bwa,2008,65.79657
bwa,2009,65.79657
bwa,2010,65.79657
bwa,2011,65.79657
bwa,2012,64.15805
bwa,2013,67.67182
bwa,2014,68.22574
bwa,2015,68.22574
bwa,2016,68.22574
bwa,2017,66.74407
bwa,2018,64.15626
bwa,2019,65.63099
caf,1975,0
caf,1976,0
caf,1977,0
caf,1978,0
caf,1979,0
caf,1980,0
caf,1981,13.20034
caf,1982,0
caf,1983,0
caf,1984,0
caf,1985,0
caf,1986,13.20034
caf,1987,43.53653
caf,1988,42.4873
caf,1989,42.4873
caf,1990,42.4873
caf,1991,42.4873
caf,1992,43.84156
caf,1993,59.56268
caf,1994,59.56268
caf,1995,59.56268
caf,1996,59.56268
caf,1997,59.56268
caf,1998,59.56268
caf,1999,59.56268
caf,2000,59.56268
caf,2001,59.56268
caf,2002,59.56268
caf,2003,26.3862
caf,2004,5.43875
caf,2005,53.25904
caf,2006,53.25904
caf,2007,53.25904
caf,2008,53.25904
caf,2009,53.25904
caf,2010,53.25904
caf,2011,53.25904
caf,2012,54.32921
caf,2013,56.96699
caf,2014,1.63511
caf,2015,56.96699
caf,2016,57.83122
caf,2017,56.91008
caf,2018,62.01832
caf,2019,56.42132
can,1975,71.5137
can,1976,71.5137
can,1977,71.5137
can,1978,71.5137
can,1979,71.5137
can,1980,72.7603
can,1981,70.62636
can,1982,70.62636
can,1983,70.62636
can,1984,70.62636
can,1985,70.62636
can,1986,70.62636
can,1987,70.62636
can,1988,70.62636
can,1989,70.62636
can,1990,70.62636
can,1991,70.62636
can,1992,70.62636
can,1993,70.62636
can,1994,70.62636
can,1995,70.62636
can,1996,70.62636
can,1997,70.62636
can,1998,70.62636
can,1999,70.62636
can,2000,72.56728
can,2001,72.56728
can,2002,72.56728
can,2003,72.56728
can,2004,73.75754
can,2005,73.75754
can,2006,73.75754
can,2007,73.75754
can,2008,73.75754
can,2009,73.75754
can,2010,75.29165
can,2011,75.29165
can,2012,75.29165
can,2013,75.29165
can,2014,75.29165
can,2015,73.75754
can,2016,73.75754
can,2017,70.33162
can,2018,68.742
can,2019,63.90312
che,1975,71.10444
che,1976,71.10444
che,1977,71.10444
che,1978,71.10444
che,1979,71.10444
che,1980,71.10444
che,1981,74.33574
che,1982,74.33574
che,1983,74.33574
che,1984,74.33574
che,1985,74.33574
che,1986,74.33574
che,1987,74.33574
che,1988,74.33574
che,1989,74.33574
che,1990,74.33574
che,1991,74.33574
che,1992,74.33574
che,1993,75.30478
che,1994,75.30478
che,1995,75.30478
che,1996,75.30478
che,1997,75.30478
che,1998,75.30478
che,1999,75.30478
che,2000,75.30478
che,2001,75.30478
che,2002,75.30478
che,2003,77.18124
che,2004,77.18124
che,2005,77.18124
che,2006,77.18124
che,2007,77.18124
che,2008,77.18124
che,2009,77.18124
che,2010,77.18124
che,2011,77.18124
che,2012,77.18124
che,2013,80.28531
che,2014,80.28531
che,2015,80.28531
che,2016,80.28531
che,2017,80.28531
che,2018,80.28531
che,2019,80.28531
chl,1975,0
chl,1976,0
chl,1977,0
chl,1978,0
chl,1979,0
chl,1980,0
chl,1981,0
chl,1982,0
chl,1983,0
chl,1984,0
chl,1985,0
chl,1986,0
chl,1987,0
chl,1988,5.43875
chl,1989,70.84734
chl,1990,73.57024
chl,1991,75.39856
chl,1992,75.39856
chl,1993,75.39856
chl,1994,75.39856
chl,1995,75.39856
chl,1996,75.39856
chl,1997,75.39856
chl,1998,75.39856
chl,1999,75.39856
chl,2000,75.39856
chl,2001,75.39856
chl,2002,75.39856
chl,2003,75.39856
chl,2004,75.39856
chl,2005,87.38736
chl,2006,87.43744
chl,2007,87.56965
chl,2008,87.56965
chl,2009,87.56965
chl,2010,91.63763
chl,2011,91.63763
chl,2012,91.63763
chl,2013,80.79517
chl,2014,85.34364
chl,2015,83.43367
chl,2016,83.43367
chl,2017,83.55076
chl,2018,81.95263
chl,2019,77.86844
chn,1975,5.43875
chn,1976,6.44924
chn,1977,6.44924
chn,1978,6.44924
chn,1979,6.44924
chn,1980,6.44924
chn,1981,6.44924
chn,1982,6.44924
chn,1983,6.44924
chn,1984,6.44924
chn,1985,6.44924
chn,1986,6.44924
chn,1987,6.44924
chn,1988,6.44924
chn,1989,6.44924
chn,1990,6.44924
chn,1991,6.44924
chn,1992,6.44924
chn,1993,6.44924
chn,1994,6.44924
chn,1995,6.44924
chn,1996,6.44924
chn,1997,6.44924
chn,1998,6.44924
chn,1999,6.44924
chn,2000,6.44924
chn,2001,6.44924
chn,2002,6.44924
chn,2003,6.44924
chn,2004,6.44924
chn,2005,6.44924
chn,2006,6.44924
chn,2007,6.44924
chn,2008,6.44924
chn,2009,6.44924
chn,2010,6.44924
chn,2011,6.44924
chn,2012,6.44924
chn,2013,6.44924
chn,2014,6.44924
chn,2015,6.44924
chn,2016,6.44924
chn,2017,6.44924
chn,2018,6.44924
chn,2019,6.44924
civ,1975,26.14158
civ,1976,26.14158
civ,1977,26.14158
civ,1978,26.14158
civ,1979,26.14158
civ,1980,26.14158
civ,1981,26.14158
civ,1982,26.14158
civ,1983,26.14158
civ,1984,26.14158
civ,1985,26.14158
civ,1986,26.14158
civ,1987,26.14158
civ,1988,26.14158
civ,1989,26.14158
civ,1990,31.70036
civ,1991,32.67274
civ,1992,32.67274
civ,1993,38.47614
civ,1994,38.91968
civ,1995,38.91968
civ,1996,38.91968
civ,1997,38.91968
civ,1998,38.91968
civ,1999,37.11511
civ,2000,49.32528
civ,2001,47.1191
civ,2002,50.91297
civ,2003,50.91297
civ,2004,50.91297
civ,2005,50.91297
civ,2006,50.91297
civ,2007,50.91297
civ,2008,50.91297
civ,2009,50.91297
civ,2010,50.91297
civ,2011,52.10776
civ,2012,52.10776
civ,2013,52.76122
civ,2014,53.75104
civ,2015,53.75104
civ,2016,52.76122
civ,2017,51.39641
civ,2018,50.68888
civ,2019,51.20317
cmr,1975,38.43195
cmr,1976,38.43195
cmr,1977,38.43195
cmr,1978,38.43195
cmr,1979,38.43195
cmr,1980,38.43195
cmr,1981,38.43195
cmr,1982,39.09677
cmr,1983,39.09677
cmr,1984,38.13429
cmr,1985,38.13429
cmr,1986,38.13429
cmr,1987,38.13429
cmr,1988,38.43195
cmr,1989,38.43195
cmr,1990,40.42583
cmr,1991,40.42583
cmr,1992,40.42583
cmr,1993,40.42583
cmr,1994,41.18255
cmr,1995,41.18255
cmr,1996,42.65253
cmr,1997,42.65253
cmr,1998,42.65253
cmr,1999,42.65253
cmr,2000,43.1002
cmr,2001,43.1002
cmr,2002,43.1002
cmr,2003,43.1002
cmr,2004,43.1002
cmr,2005,40.28841
cmr,2006,40.28841
cmr,2007,40.28841
cmr,2008,40.28841
cmr,2009,40.28841
cmr,2010,40.28841
cmr,2011,40.28841
cmr,2012,41.45869
cmr,2013,38.11504
cmr,2014,38.11504
cmr,2015,38.11504
cmr,2016,40.21732
cmr,2017,40.36798
cmr,2018,40.5435
cmr,2019,47.94342
cod,1975,24.89462
cod,1976,24.89462
cod,1977,24.89462
cod,1978,27.60412
cod,1979,27.60412
cod,1980,29.12006
cod,1981,29.12006
cod,1982,26.13387
cod,1983,26.13387
cod,1984,26.13387
cod,1985,26.13387
cod,1986,26.13387
cod,1987,26.13387
cod,1988,26.13387
cod,1989,26.13387
cod,1990,31.12266
cod,1991,31.12266
cod,1993,1.63511
cod,1994,1.63511
cod,1995,1.63511
cod,1996,1.63511
cod,1997,1.63511
cod,1998,1.63511
cod,1999,1.63511
cod,2000,1.63511
cod,2001,1.63511
cod,2002,1.63511
cod,2003,1.63511
cod,2004,1.63511
cod,2005,1.63511
cod,2006,45.30391
cod,2007,44.85214
cod,2008,44.41546
cod,2009,44.41546
cod,2010,44.06385
cod,2011,44.06385
cod,2012,44.06385
cod,2013,41.92696
cod,2014,41.92696
cod,2015,40.44852
cod,2016,39.58705
