country,time,fmvt_idea
arg,1981,44.72094
arg,1982,46.73439
arg,1983,52.47777
arg,1984,70.36062
arg,1985,70.36062
arg,1986,70.36062
arg,1987,70.36062
arg,1988,70.36062
arg,1989,70.36062
arg,1990,66.0702
arg,1991,79.36689
arg,1992,79.36689
arg,1993,79.36689
arg,1994,79.36689
arg,1995,79.36689
arg,1996,79.36689
arg,1997,79.36689
arg,1998,79.36689
arg,1999,79.36689
arg,2000,79.36689
arg,2001,79.36689
arg,2002,79.36689
arg,2003,79.36689
arg,2004,79.36689
arg,2005,79.36689
arg,2006,79.36689
arg,2007,79.36689
arg,2008,79.36689
arg,2009,79.36689
arg,2010,79.36689
arg,2011,79.36689
arg,2012,79.36689
arg,2013,79.36689
arg,2014,79.36689
arg,2015,79.36689
arg,2016,73.257
arg,2017,74.63817
arg,2018,74.10596
arg,2019,68.98294
arm,1991,67.96153
arm,1992,59.49091
arm,1993,60.72239
arm,1994,59.49091
arm,1995,62.96598
arm,1996,61.33058
arm,1997,63.65182
arm,1998,63.65182
arm,1999,63.65182
arm,2000,63.65182
arm,2001,63.65182
arm,2002,63.65182
arm,2003,63.65182
arm,2004,65.89975
arm,2005,65.89975
arm,2006,65.89975
arm,2007,63.65182
arm,2008,59.00694
arm,2009,55.33941
arm,2010,63.65182
arm,2011,63.65182
arm,2012,63.65182
arm,2013,61.94993
arm,2014,61.94993
arm,2015,61.94993
arm,2016,69.27138
arm,2017,70.4306
arm,2018,69.27138
arm,2019,72.82695
aus,1975,64.83896
aus,1976,64.83896
aus,1977,64.83896
aus,1978,64.83896
aus,1979,64.83896
aus,1980,65.95406
aus,1981,67.04682
aus,1982,67.04682
aus,1983,67.04682
aus,1984,67.04682
aus,1985,67.04682
aus,1986,67.04682
aus,1987,67.04682
aus,1988,67.04682
aus,1989,67.04682
aus,1990,67.04682
aus,1991,67.04682
aus,1992,67.04682
aus,1993,67.04682
aus,1994,67.04682
aus,1995,67.04682
aus,1996,67.04682
aus,1997,67.04682
aus,1998,67.04682
aus,1999,67.04682
aus,2000,67.04682
aus,2001,67.04682
aus,2002,67.04682
aus,2003,67.04682
aus,2004,67.04682
aus,2005,67.04682
aus,2006,67.04682
aus,2007,67.04682
aus,2008,67.04682
aus,2009,67.04682
aus,2010,66.08153
aus,2011,66.08153
aus,2012,64.81786
aus,2013,62.14839
aus,2014,62.45907
aus,2015,59.79962
aus,2016,62.19519
aus,2017,59.69229
aus,2018,59.69229
aus,2019,64.28498
aut,1975,75.90822
aut,1976,82.87303
aut,1977,82.87303
aut,1978,82.87303
aut,1979,82.87303
aut,1980,82.87303
aut,1981,83.08755
aut,1982,83.08755
aut,1983,83.08755
aut,1984,83.08755
aut,1985,83.08755
aut,1986,83.08755
aut,1987,83.08755
aut,1988,83.08755
aut,1989,83.08755
aut,1990,83.08755
aut,1991,83.08755
aut,1992,83.08755
aut,1993,83.08755
aut,1994,83.08755
aut,1995,83.08755
aut,1996,83.08755
aut,1997,83.08755
aut,1998,83.08755
aut,1999,83.08755
aut,2000,83.08755
aut,2001,83.08755
aut,2002,83.08755
aut,2003,83.08755
aut,2004,83.08755
aut,2005,83.08755
aut,2006,83.08755
aut,2007,83.08755
aut,2008,83.08755
aut,2009,83.08755
aut,2010,83.08755
aut,2011,83.08755
aut,2012,83.08755
aut,2013,80.98163
aut,2014,80.98163
aut,2015,80.98163
aut,2016,80.98163
aut,2017,72.53699
aut,2018,74.56467
aut,2019,70.10556
aze,1991,40.88017
aze,1992,52.78754
aze,1993,45.45595
aze,1994,46.94444
aze,1995,51.15844
aze,1996,52.59223
aze,1997,54.41312
aze,1998,48.87541
aze,1999,48.87541
aze,2000,48.87541
aze,2001,48.87541
aze,2002,48.87541
aze,2003,45.8545
aze,2004,45.8545
aze,2005,47.28444
aze,2006,42.9257
aze,2007,42.9257
aze,2008,42.9257
aze,2009,41.91809
aze,2010,42.9257
aze,2011,42.9257
aze,2012,42.9257
aze,2013,43.73809
aze,2014,42.54634
aze,2015,45.64303
aze,2016,41.01196
aze,2017,43.20847
aze,2018,37.42757
aze,2019,40.00435
bdi,1975,38.66708
bdi,1976,41.0799
bdi,1977,41.0799
bdi,1978,41.0799
bdi,1979,41.0799
bdi,1980,41.0799
bdi,1981,44.35876
bdi,1982,44.35876
bdi,1983,42.094
bdi,1984,40.49445
bdi,1985,40.49445
bdi,1986,40.49445
bdi,1987,40.49445
bdi,1988,39.63239
bdi,1989,42.7627
bdi,1990,44.64916
bdi,1991,42.7627
bdi,1992,46.26739
bdi,1993,39.14228
bdi,1994,36.63475
bdi,1995,36.63475
bdi,1996,35.62731
bdi,1997,33.95548
bdi,1998,36.69238
bdi,1999,32.84335
bdi,2000,31.09373
bdi,2001,36.69238
bdi,2002,34.14232
bdi,2003,38.1842
bdi,2004,35.62731
bdi,2005,35.62731
bdi,2006,36.53033
bdi,2007,40.47362
bdi,2008,38.78677
bdi,2009,40.47362
bdi,2010,38.1842
bdi,2011,36.69238
bdi,2012,36.69238
bdi,2013,31.67661
bdi,2014,31.67661
bdi,2015,20.50955
bdi,2016,21.14671
bdi,2017,22.02714
bdi,2018,26.7276
bdi,2019,29.78593
bel,1975,85.39413
bel,1976,85.39413
bel,1977,85.39413
bel,1978,85.39413
bel,1979,85.39413
bel,1980,93.65549
bel,1981,93.77768
bel,1982,93.77768
bel,1983,93.77768
bel,1984,93.77768
bel,1985,93.77768
bel,1986,93.77768
bel,1987,93.77768
bel,1988,93.77768
bel,1989,93.77768
bel,1990,93.77768
bel,1991,93.77768
bel,1992,93.77768
bel,1993,93.77768
bel,1994,93.77768
bel,1995,93.77768
bel,1996,93.77768
bel,1997,93.77768
bel,1998,93.77768
bel,1999,93.77768
bel,2000,93.77768
bel,2001,93.77768
bel,2002,93.77768
bel,2003,93.77768
bel,2004,93.77768
bel,2005,93.77768
bel,2006,93.77768
bel,2007,93.77768
bel,2008,93.77768
bel,2009,93.77768
bel,2010,93.77768
bel,2011,93.77768
bel,2012,93.77768
bel,2013,89.83179
bel,2014,89.83179
bel,2015,73.37049
bel,2016,73.37049
bel,2017,73.37049
bel,2018,77.24924
bel,2019,72.08367
ben,1975,45.20588
ben,1976,45.20588
ben,1977,45.20588
ben,1978,45.20588
ben,1979,45.20588
ben,1980,45.20588
ben,1981,47.66919
ben,1982,47.66919
ben,1983,47.66919
ben,1984,47.66919
ben,1985,47.66919
ben,1986,47.66919
ben,1987,47.66919
ben,1988,47.66919
ben,1989,47.66919
ben,1990,66.22024
ben,1991,66.22024
ben,1992,76.18462
ben,1993,76.18462
ben,1994,76.18462
ben,1995,76.18462
ben,1996,76.18462
ben,1997,76.18462
ben,1998,76.18462
ben,1999,76.18462
ben,2000,76.18462
ben,2001,76.18462
ben,2002,76.18462
ben,2003,76.18462
ben,2004,76.18462
ben,2005,76.18462
ben,2006,76.18462
ben,2007,75.28845
ben,2008,75.28845
ben,2009,75.28845
ben,2010,75.28845
ben,2011,75.28845
ben,2012,75.97385
ben,2013,61.78848
ben,2014,62.36877
ben,2015,62.36877
ben,2016,73.20737
ben,2017,79.39895
ben,2018,80.09927
ben,2019,75.99058
bfa,1975,51.56733
bfa,1976,51.56733
bfa,1977,55.04286
bfa,1978,55.04286
bfa,1979,55.04286
bfa,1980,49.4216
bfa,1981,47.28444
bfa,1982,47.28444
bfa,1983,56.37487
bfa,1984,53.40693
bfa,1985,53.40693
bfa,1986,53.40693
bfa,1987,53.40693
bfa,1988,54.93686
bfa,1989,54.93686
bfa,1990,52.45601
bfa,1991,56.37487
bfa,1992,58.05775
bfa,1993,61.29676
bfa,1994,61.29676
bfa,1995,61.67869
bfa,1996,63.34717
bfa,1997,63.34717
bfa,1998,61.67869
bfa,1999,60.14079
bfa,2000,63.34717
bfa,2001,63.34717
bfa,2002,63.34717
bfa,2003,61.67869
bfa,2004,60.14079
bfa,2005,63.34717
bfa,2006,59.65129
bfa,2007,63.34717
bfa,2008,63.34717
bfa,2009,59.22071
bfa,2010,62.44353
bfa,2011,61.40129
bfa,2012,62.30611
bfa,2013,62.30611
bfa,2014,66.86324
bfa,2015,65.70322
bfa,2016,60.65237
bfa,2017,61.26544
bfa,2018,48.04493
bfa,2019,39.31661
bgd,1975,52.74981
bgd,1976,52.74981
bgd,1977,52.74981
bgd,1978,52.74981
bgd,1979,52.74981
bgd,1980,52.74981
bgd,1981,52.20016
bgd,1982,52.20016
bgd,1983,49.88848
bgd,1984,47.74131
bgd,1985,47.74131
bgd,1986,47.74131
bgd,1987,47.74131
bgd,1988,47.74131
bgd,1989,49.88848
bgd,1990,45.14586
bgd,1991,47.74131
bgd,1992,47.74131
bgd,1993,47.74131
bgd,1994,52.20016
bgd,1995,55.16963
bgd,1996,55.16963
bgd,1997,55.16963
bgd,1998,55.16963
bgd,1999,52.20016
bgd,2000,52.20016
bgd,2001,52.20016
bgd,2002,39.83014
bgd,2003,41.5714
bgd,2004,45.88272
bgd,2005,45.88272
bgd,2006,44.52593
bgd,2007,47.17318
bgd,2008,47.17318
bgd,2009,47.17318
bgd,2010,42.91173
bgd,2011,47.17318
bgd,2012,40.7263
bgd,2013,41.0396
bgd,2014,41.0396
bgd,2015,41.58684
bgd,2016,41.58684
bgd,2017,38.79663
bgd,2018,40.81512
bgd,2019,37.57976
bgr,1975,1.0914
bgr,1976,1.0914
bgr,1977,1.0914
bgr,1978,1.0914
bgr,1979,1.0914
bgr,1980,1.0914
bgr,1981,0
bgr,1982,0
bgr,1983,0
bgr,1984,0
bgr,1985,0
bgr,1986,0
bgr,1987,0
bgr,1988,0
bgr,1989,4.93461
bgr,1990,67.62305
bgr,1991,70.52593
bgr,1992,70.52593
bgr,1993,74.38952
bgr,1994,70.52593
bgr,1995,70.52593
bgr,1996,70.52593
bgr,1997,70.52593
bgr,1998,70.52593
bgr,1999,70.52593
bgr,2000,70.52593
bgr,2001,70.52593
bgr,2002,70.52593
bgr,2003,74.38952
bgr,2004,74.38952
bgr,2005,74.38952
bgr,2006,74.38952
bgr,2007,74.38952
bgr,2008,74.38952
bgr,2009,71.19951
bgr,2010,71.19951
bgr,2011,66.55887
bgr,2012,71.19951
bgr,2013,69.90129
bgr,2014,69.90129
bgr,2015,69.02335
bgr,2016,69.02335
bgr,2017,67.59149
bgr,2018,67.59149
bgr,2019,64.67185
bhr,1975,33.71634
bhr,1976,33.71634
bhr,1977,33.71634
bhr,1978,33.71634
bhr,1979,33.71634
bhr,1980,33.71634
bhr,1981,35.23859
bhr,1982,35.23859
bhr,1983,35.23859
bhr,1984,35.23859
bhr,1985,33.53802
bhr,1986,35.23859
bhr,1987,35.23859
bhr,1988,35.23859
bhr,1989,35.23859
bhr,1990,35.23859
bhr,1991,35.23859
bhr,1992,35.23859
bhr,1993,35.23859
bhr,1994,35.23859
bhr,1995,35.23859
bhr,1996,35.23859
bhr,1997,35.23859
bhr,1998,34.126
bhr,1999,35.23859
bhr,2000,35.23859
bhr,2001,38.20642
bhr,2002,38.20642
bhr,2003,39.90104
bhr,2004,38.20642
bhr,2005,38.20642
bhr,2006,38.20642
bhr,2007,38.20642
bhr,2008,39.90104
bhr,2009,38.64631
bhr,2010,37.29524
bhr,2011,25.83808
bhr,2012,25.68054
bhr,2013,25.68054
bhr,2014,28.3128
bhr,2015,28.3128
bhr,2016,27.16288
bhr,2017,25.97691
bhr,2018,27.16288
bhr,2019,27.92982
bih,1992,19.2907
bih,1993,19.2907
bih,1994,19.2907
bih,1995,19.2907
bih,1996,36.73213
bih,1997,36.73213
bih,1998,36.73213
bih,1999,36.73213
bih,2000,47.04357
bih,2001,44.83835
bih,2002,51.25066
bih,2003,51.25066
bih,2004,53.4926
bih,2005,53.4926
bih,2006,53.4926
bih,2007,53.19325
bih,2008,53.19325
bih,2009,54.11705
bih,2010,54.11705
bih,2011,52.00106
bih,2012,53.19325
bih,2013,53.54404
bih,2014,57.65487
bih,2015,54.0797
bih,2016,58.17479
bih,2017,55.46574
bih,2018,58.09683
bih,2019,55.04473
blr,1991,48.02088
blr,1992,49.5259
blr,1993,49.5259
blr,1994,51.41998
blr,1995,51.41998
blr,1996,51.41998
blr,1997,51.41998
blr,1998,51.41998
blr,1999,51.41998
blr,2000,47.79224
blr,2001,47.79224
blr,2002,47.79224
blr,2003,47.79224
blr,2004,47.79224
blr,2005,49.63235
blr,2006,49.63235
blr,2007,50.32881
blr,2008,54.84068
blr,2009,54.84068
blr,2010,53.38736
blr,2011,53.38736
blr,2012,47.43132
blr,2013,48.88759
blr,2014,48.88759
blr,2015,47.28963
blr,2016,52.20389
blr,2017,58.85841
blr,2018,54.19406
blr,2019,51.35493
bol,1975,18.72174
bol,1976,18.72174
bol,1977,18.72174
bol,1978,19.26565
bol,1979,37.27588
bol,1980,32.13544
bol,1981,28.33127
bol,1982,38.99957
bol,1983,49.26471
bol,1984,49.26471
bol,1985,58.18208
bol,1986,58.18208
bol,1987,61.26465
bol,1988,61.26465
bol,1989,61.26465
bol,1990,58.18208
bol,1991,61.26465
bol,1992,61.26465
bol,1993,65.75409
bol,1994,65.75409
bol,1995,65.75409
bol,1996,65.75409
bol,1997,65.75409
bol,1998,65.75409
bol,1999,67.6066
bol,2000,67.6066
bol,2001,67.6066
bol,2002,67.6066
bol,2003,67.6066
bol,2004,65.5214
bol,2005,64.75066
bol,2006,62.01777
bol,2007,68.47806
bol,2008,66.97747
bol,2009,66.97747
bol,2010,66.97747
bol,2011,66.97747
bol,2012,58.66274
bol,2013,60.62418
bol,2014,63.52447
bol,2015,68.56867
bol,2016,65.27116
bol,2017,60.90323
bol,2018,57.82941
bol,2019,48.34244
bra,1975,38.74195
bra,1976,38.74195
bra,1977,38.74195
bra,1978,38.74195
bra,1979,41.72409
bra,1980,41.72409
bra,1981,44.20877
bra,1982,44.20877
bra,1983,44.20877
bra,1984,44.20877
bra,1985,54.58227
bra,1986,63.16743
bra,1987,63.16743
bra,1988,80.94108
bra,1989,80.94108
bra,1990,91.31574
bra,1991,91.31574
bra,1992,87.37658
bra,1993,85.28599
bra,1994,77.24351
bra,1995,91.31574
bra,1996,91.31574
bra,1997,91.31574
bra,1998,91.31574
bra,1999,88.11174
bra,2000,91.31574
bra,2001,91.31574
bra,2002,91.31574
bra,2003,91.31574
bra,2004,91.31574
bra,2005,91.31574
bra,2006,91.31574
bra,2007,91.31574
bra,2008,91.31574
bra,2009,91.31574
bra,2010,91.31574
bra,2011,91.31574
bra,2012,91.31574
bra,2013,78.01965
bra,2014,78.01965
bra,2015,78.01965
bra,2016,80.5723
bra,2017,80.5723
bra,2018,70.42904
bra,2019,59.17981
brb,1975,67.16855
brb,1976,70.63096
brb,1977,70.63096
brb,1978,70.63096
brb,1979,70.63096
brb,1980,75.61464
brb,1981,75.96014
brb,1982,75.96014
brb,1983,75.96014
brb,1984,75.96014
brb,1985,75.96014
brb,1986,75.96014
brb,1987,75.96014
brb,1988,75.96014
brb,1989,75.96014
brb,1990,75.96014
brb,1991,75.96014
brb,1992,75.96014
brb,1993,75.96014
brb,1994,75.96014
brb,1995,75.96014
brb,1996,75.96014
brb,1997,75.96014
brb,1998,75.96014
brb,1999,75.96014
brb,2000,75.96014
brb,2001,75.96014
brb,2002,75.96014
brb,2003,75.96014
brb,2004,75.96014
brb,2005,75.96014
brb,2006,75.96014
brb,2007,75.96014
brb,2008,75.96014
brb,2009,75.96014
brb,2010,75.96014
brb,2011,75.96014
brb,2012,75.96014
brb,2013,75.96014
brb,2014,75.96014
brb,2015,74.83055
brb,2016,74.83055
brb,2017,73.17216
brb,2018,71.94906
brb,2019,71.12541
bwa,1975,54.77895
bwa,1976,54.77895
bwa,1977,54.77895
bwa,1978,50.99576
bwa,1979,54.77895
bwa,1980,54.77895
bwa,1981,62.53983
bwa,1982,58.67505
bwa,1983,62.53983
bwa,1984,62.53983
bwa,1985,58.67505
bwa,1986,62.53983
bwa,1987,62.53983
bwa,1988,62.53983
bwa,1989,62.53983
bwa,1990,62.53983
bwa,1991,62.53983
bwa,1992,62.53983
bwa,1993,62.53983
bwa,1994,62.53983
bwa,1995,62.53983
bwa,1996,62.53983
bwa,1997,56.61218
bwa,1998,56.61218
bwa,1999,59.93339
bwa,2000,59.93339
bwa,2001,59.93339
bwa,2002,61.56556
bwa,2003,61.56556
bwa,2004,61.56556
bwa,2005,61.56556
bwa,2006,64.73261
bwa,2007,62.68531
bwa,2008,62.68531
bwa,2009,62.68531
bwa,2010,65.43107
bwa,2011,65.43107
bwa,2012,67.60511
bwa,2013,70.10556
bwa,2014,66.79503
bwa,2015,65.57202
bwa,2016,65.57202
bwa,2017,69.24883
bwa,2018,73.09406
bwa,2019,72.23183
caf,1975,29.5743
caf,1976,29.5743
caf,1977,29.5743
caf,1978,29.5743
caf,1979,29.5743
caf,1980,32.10113
caf,1981,37.47222
caf,1982,33.76271
caf,1983,37.47222
caf,1984,35.94237
caf,1985,35.94237
caf,1986,35.94237
caf,1987,35.94237
caf,1988,35.94237
caf,1989,35.94237
caf,1990,35.94237
caf,1991,35.94237
caf,1992,32.95759
caf,1993,34.61019
caf,1994,36.54522
caf,1995,35.41166
caf,1996,35.41166
caf,1997,35.41166
caf,1998,35.41166
caf,1999,36.54522
caf,2000,34.73033
caf,2001,31.55097
caf,2002,31.55097
caf,2003,31.55097
caf,2004,31.55097
caf,2005,31.55097
caf,2006,31.55097
caf,2007,31.00573
caf,2008,31.00573
caf,2009,31.00573
caf,2010,31.00573
caf,2011,31.00573
caf,2012,29.7836
caf,2013,29.02632
caf,2014,29.02632
caf,2015,32.68688
caf,2016,38.22456
caf,2017,39.37788
caf,2018,38.23847
caf,2019,37.04394
can,1975,70.36699
can,1976,70.36699
can,1977,70.36699
can,1978,70.36699
can,1979,70.36699
can,1980,70.36699
can,1981,68.65599
can,1982,72.9484
can,1983,72.9484
can,1984,75.92814
can,1985,75.92814
can,1986,75.92814
can,1987,75.92814
can,1988,75.92814
can,1989,75.92814
can,1990,75.92814
can,1991,75.92814
can,1992,75.92814
can,1993,75.92814
can,1994,75.92814
can,1995,75.92814
can,1996,75.92814
can,1997,85.60566
can,1998,85.60566
can,1999,85.60566
can,2000,85.60566
can,2001,85.60566
can,2002,85.60566
can,2003,85.60566
can,2004,85.60566
can,2005,85.60566
can,2006,85.60566
can,2007,85.60566
can,2008,85.60566
can,2009,85.60566
can,2010,85.60566
can,2011,85.60566
can,2012,85.60566
can,2013,81.05038
can,2014,81.05038
can,2015,73.17216
can,2016,73.17216
can,2017,63.39846
can,2018,66.4614
can,2019,64.054
che,1975,56.48678
che,1976,56.48678
che,1977,56.48678
che,1978,56.48678
che,1979,56.48678
che,1980,56.48678
che,1981,60.48828
che,1982,60.48828
che,1983,60.48828
che,1984,60.48828
che,1985,60.48828
che,1986,60.48828
che,1987,59.79962
che,1988,59.79962
che,1989,59.79962
che,1990,59.79962
che,1991,63.46027
che,1992,63.46027
che,1993,63.46027
che,1994,63.46027
che,1995,63.46027
che,1996,63.46027
che,1997,63.46027
che,1998,63.46027
che,1999,63.46027
che,2000,63.46027
che,2001,63.46027
che,2002,67.95401
che,2003,67.95401
che,2004,67.95401
che,2005,67.95401
che,2006,67.95401
che,2007,67.95401
che,2008,67.95401
che,2009,67.95401
che,2010,67.95401
che,2011,67.95401
che,2012,67.95401
che,2013,70.5985
che,2014,70.5985
che,2015,69.25287
che,2016,69.25287
che,2017,69.92644
che,2018,69.92644
che,2019,64.03778
chl,1975,18.77736
chl,1976,18.77736
chl,1977,18.77736
chl,1978,18.77736
chl,1979,18.77736
chl,1980,22.66899
chl,1981,26.20376
chl,1982,26.20376
chl,1983,32.04808
chl,1984,30.73896
chl,1985,32.04808
chl,1986,30.73896
chl,1987,30.73896
chl,1988,32.92441
chl,1989,42.13946
chl,1990,76.78327
chl,1991,91.31574
chl,1992,91.31574
chl,1993,91.31574
chl,1994,91.31574
chl,1995,91.31574
chl,1996,91.31574
chl,1997,91.31574
chl,1998,91.31574
chl,1999,91.31574
chl,2000,91.31574
chl,2001,91.31574
chl,2002,91.31574
chl,2003,91.31574
chl,2004,100
chl,2005,100
chl,2006,100
chl,2007,100
chl,2008,100
chl,2009,100
chl,2010,100
chl,2011,100
chl,2012,100
chl,2013,92.03242
chl,2014,92.03242
chl,2015,92.03242
chl,2016,92.03242
chl,2017,92.03242
chl,2018,92.03242
chl,2019,85.76022
chn,1975,1.0914
chn,1976,1.0914
chn,1977,1.0914
chn,1978,7.22366
chn,1979,14.15073
chn,1980,17.09004
chn,1981,20.06784
chn,1982,17.53401
chn,1983,17.53401
chn,1984,18.15152
chn,1985,15.4397
chn,1986,18.15152
chn,1987,18.15152
chn,1988,18.15152
chn,1989,15.4397
chn,1990,18.14267
chn,1991,18.14267
chn,1992,22.77589
chn,1993,24.88555
chn,1994,24.88555
chn,1995,26.11932
chn,1996,26.11932
chn,1997,26.11932
chn,1998,26.11932
chn,1999,27.12023
chn,2000,29.83253
chn,2001,29.83253
chn,2002,29.83253
chn,2003,29.83253
chn,2004,29.83253
chn,2005,29.83253
chn,2006,29.83253
chn,2007,27.9366
chn,2008,27.9366
chn,2009,27.9366
chn,2010,27.9366
chn,2011,27.9366
chn,2012,27.9366
chn,2013,26.63959
chn,2014,26.63959
chn,2015,26.63959
chn,2016,28.48091
chn,2017,27.98076
chn,2018,29.74724
chn,2019,25.72306
civ,1975,50.72805
civ,1976,50.72805
civ,1977,50.72805
civ,1978,50.72805
civ,1979,50.72805
civ,1980,50.72805
civ,1981,52.58046
civ,1982,52.58046
civ,1983,52.58046
civ,1984,50.97406
civ,1985,50.97406
civ,1986,50.97406
civ,1987,50.97406
civ,1988,50.97406
civ,1989,50.23981
civ,1990,50.23981
civ,1991,48.15672
civ,1992,50.97406
civ,1993,48.15672
civ,1994,50.23981
civ,1995,48.15672
civ,1996,52.22479
civ,1997,55.63505
civ,1998,55.63505
civ,1999,50.49089
civ,2000,47.93981
civ,2001,47.93981
civ,2002,47.93981
civ,2003,54.40417
civ,2004,51.12615
civ,2005,51.89314
civ,2006,50.0979
civ,2007,53.78565
civ,2008,53.78565
civ,2009,47.37818
civ,2010,44.40762
civ,2011,41.78575
civ,2012,50.02679
civ,2013,54.32839
civ,2014,50.97311
civ,2015,54.32839
civ,2016,53.51653
civ,2017,43.23174
civ,2018,49.05994
civ,2019,47.46204
cmr,1975,46.39174
cmr,1976,46.39174
cmr,1977,46.39174
cmr,1978,46.39174
cmr,1979,46.39174
cmr,1980,54.4361
cmr,1981,46.84602
cmr,1982,48.49799
cmr,1983,46.31145
cmr,1984,49.8921
cmr,1985,49.8921
cmr,1986,49.8921
cmr,1987,49.8921
cmr,1988,49.8921
cmr,1989,49.8921
cmr,1990,56.39428
cmr,1991,55.55081
cmr,1992,55.55081
cmr,1993,56.84164
cmr,1994,60.18507
cmr,1995,59.69176
cmr,1996,59.69176
cmr,1997,60.18507
cmr,1998,59.69176
cmr,1999,59.69176
cmr,2000,59.69176
cmr,2001,59.69176
cmr,2002,59.69176
cmr,2003,59.69176
cmr,2004,59.69176
cmr,2005,59.69176
cmr,2006,59.69176
cmr,2007,61.39845
cmr,2008,58.85717
cmr,2009,58.85717
cmr,2010,52.38885
cmr,2011,53.35169
cmr,2012,53.82858
cmr,2013,49.32998
cmr,2014,49.32998
cmr,2015,49.32998
cmr,2016,39.83784
cmr,2017,34.06618
cmr,2018,32.66756
cmr,2019,35.88631
cod,1975,23.63186
cod,1976,23.63186
cod,1977,28.45591
cod,1978,30.68834
cod,1979,30.68834
cod,1980,30.68834
cod,1981,27.65229
cod,1982,30.74315
cod,1983,31.74433
cod,1984,29.38046
cod,1985,29.38046
cod,1986,29.38046
cod,1987,29.38046
cod,1988,29.38046
cod,1989,29.38046
cod,1990,31.74433
cod,1991,30.06066
cod,1992,30.68834
cod,1993,30.68834
cod,1994,30.68834
cod,1995,30.68834
