country,time,checkgvt_idea
cod,1995,25.41431
cod,1996,25.74847
cod,1997,23.43277
cod,1998,32.17105
cod,1999,32.05201
cod,2000,33.88322
cod,2001,33.7861
cod,2002,33.43149
cod,2003,34.04258
cod,2004,34.21783
cod,2005,36.19841
cod,2006,50.42682
cod,2007,50.90493
cod,2008,50.92036
cod,2009,50.91169
cod,2010,50.55403
cod,2011,50.12347
cod,2012,50.39368
cod,2013,47.97281
cod,2014,49.29598
cod,2015,48.72597
cod,2016,48.42357
cod,2017,47.88948
cod,2018,48.58345
cod,2019,44.01136
cog,1975,25.45188
cog,1976,26.75703
cog,1977,19.08584
cog,1978,19.76776
cog,1979,25.39439
cog,1980,26.08988
cog,1981,25.99632
cog,1982,26.6684
cog,1983,26.18856
cog,1984,25.82949
cog,1985,26.16775
cog,1986,26.44743
cog,1987,26.40721
cog,1988,26.68826
cog,1989,26.34916
cog,1990,35.75534
cog,1991,56.67595
cog,1992,57.38269
cog,1993,57.31006
cog,1994,58.48054
cog,1995,58.42732
cog,1996,59.46806
cog,1997,24.85167
cog,1998,24.72444
cog,1999,24.90616
cog,2000,25.13391
cog,2001,25.88135
cog,2002,38.83729
cog,2003,38.51682
cog,2004,38.98524
cog,2005,39.24999
cog,2006,38.98158
cog,2007,38.63942
cog,2008,38.70932
cog,2009,38.08815
cog,2010,38.62376
cog,2011,39.04669
cog,2012,38.79094
cog,2013,42.43945
cog,2014,42.06959
cog,2015,41.53563
cog,2016,41.33608
cog,2017,40.7569
cog,2018,41.75467
cog,2019,42.76126
col,1975,56.67572
col,1976,56.50548
col,1977,56.58417
col,1978,57.08554
col,1979,58.26722
col,1980,58.46742
col,1981,58.74009
col,1982,58.51717
col,1983,59.26928
col,1984,58.73578
col,1985,58.77281
col,1986,59.39288
col,1987,60.09704
col,1988,59.77458
col,1989,60.24058
col,1990,60.18643
col,1991,64.45292
col,1992,67.8186
col,1993,67.6292
col,1994,68.45928
col,1995,68.39529
col,1996,68.0446
col,1997,67.41388
col,1998,67.05766
col,1999,66.66661
col,2000,66.90246
col,2001,66.57292
col,2002,64.81405
col,2003,65.77833
col,2004,65.48625
col,2005,66.36491
col,2006,66.48085
col,2007,67.55298
col,2008,68.07117
col,2009,67.75869
col,2010,70.01527
col,2011,71.83337
col,2012,72.41968
col,2013,70.69283
col,2014,71.3121
col,2015,71.92198
col,2016,70.43938
col,2017,70.11267
col,2018,67.30042
col,2019,67.69429
cpv,1975,47.44999
cpv,1976,37.63317
cpv,1977,37.61067
cpv,1978,37.40997
cpv,1979,37.45407
cpv,1980,53.41579
cpv,1981,53.50859
cpv,1982,53.6411
cpv,1983,53.37789
cpv,1984,53.35396
cpv,1985,53.13867
cpv,1986,53.06974
cpv,1987,53.0387
cpv,1988,53.38727
cpv,1989,53.52745
cpv,1990,54.10611
cpv,1991,74.1526
cpv,1992,77.77746
cpv,1993,77.51668
cpv,1994,77.57458
cpv,1995,77.93527
cpv,1996,77.77752
cpv,1997,77.70954
cpv,1998,77.5372
cpv,1999,76.98894
cpv,2000,77.58772
cpv,2001,79.09333
cpv,2002,79.05986
cpv,2003,78.84748
cpv,2004,78.27827
cpv,2005,79.15334
cpv,2006,79.11488
cpv,2007,79.8019
cpv,2008,80.49119
cpv,2009,79.84832
cpv,2010,78.66112
cpv,2011,78.98915
cpv,2012,78.69871
cpv,2013,79.08462
cpv,2014,79.03037
cpv,2015,80.05356
cpv,2016,78.17897
cpv,2017,77.98233
cpv,2018,78.07809
cpv,2019,77.27717
cri,1975,75.45395
cri,1976,75.49902
cri,1977,75.47404
cri,1978,75.41294
cri,1979,77.04519
cri,1980,79.94533
cri,1981,80.00452
cri,1982,79.7621
cri,1983,80.17162
cri,1984,80.02334
cri,1985,79.92806
cri,1986,80.15152
cri,1987,81.0397
cri,1988,81.30045
cri,1989,81.22201
cri,1990,83.04659
cri,1991,82.72136
cri,1992,82.9965
cri,1993,82.68202
cri,1994,83.04645
cri,1995,83.95861
cri,1996,83.25379
cri,1997,82.71495
cri,1998,84.26144
cri,1999,84.04605
cri,2000,85.44503
cri,2001,85.09319
cri,2002,85.23857
cri,2003,85.279
cri,2004,85.13436
cri,2005,85.29578
cri,2006,84.99129
cri,2007,86.35912
cri,2008,85.72499
cri,2009,86.30398
cri,2010,85.81069
cri,2011,84.74557
cri,2012,85.53387
cri,2013,85.83428
cri,2014,87.4071
cri,2015,86.0202
cri,2016,84.32039
cri,2017,85.99496
cri,2018,85.31247
cri,2019,82.88494
cub,1975,10.51108
cub,1976,10.45276
cub,1977,9.99118
cub,1978,10.57375
cub,1979,10.35846
cub,1980,11.4361
cub,1981,11.67973
cub,1982,12.06947
cub,1983,11.81519
cub,1984,11.77591
cub,1985,12.28048
cub,1986,11.70364
cub,1987,12.02921
cub,1988,11.82728
cub,1989,12.50711
cub,1990,12.2044
cub,1991,12.51117
cub,1992,12.02669
cub,1993,21.91978
cub,1994,21.6251
cub,1995,21.26999
cub,1996,21.36929
cub,1997,21.44402
cub,1998,21.34176
cub,1999,21.08416
cub,2000,22.04263
cub,2001,21.58225
cub,2002,21.74786
cub,2003,21.43682
cub,2004,21.38555
cub,2005,21.13763
cub,2006,22.10832
cub,2007,22.44986
cub,2008,21.75576
cub,2009,21.59881
cub,2010,21.59496
cub,2011,21.71538
cub,2012,21.73723
cub,2013,19.56448
cub,2014,20.33991
cub,2015,20.23249
cub,2016,21.57196
cub,2017,21.18605
cub,2018,25.05853
cub,2019,27.12686
cyp,1975,64.11528
cyp,1976,65.78232
cyp,1977,65.95161
cyp,1978,66.42202
cyp,1979,66.63262
cyp,1980,67.98837
cyp,1981,68.6616
cyp,1982,69.15513
cyp,1983,69.33493
cyp,1984,69.08467
cyp,1985,68.9558
cyp,1986,69.17292
cyp,1987,69.24102
cyp,1988,69.02436
cyp,1989,69.13124
cyp,1990,70.51424
cyp,1991,70.96944
cyp,1992,70.87745
cyp,1993,71.18405
cyp,1994,71.04795
cyp,1995,70.97623
cyp,1996,71.33203
cyp,1997,71.13283
cyp,1998,72.17499
cyp,1999,72.50559
cyp,2000,74.82761
cyp,2001,74.71114
cyp,2002,74.32782
cyp,2003,72.12661
cyp,2004,77.48404
cyp,2005,78.20217
cyp,2006,77.20682
cyp,2007,78.10519
cyp,2008,77.68056
cyp,2009,78.22037
cyp,2010,78.40766
cyp,2011,78.89884
cyp,2012,79.16279
cyp,2013,78.54888
cyp,2014,79.11023
cyp,2015,79.38321
cyp,2016,79.67925
cyp,2017,81.43718
cyp,2018,78.46926
cyp,2019,74.23046
cze,1975,22.03065
cze,1976,22.18124
cze,1977,22.4469
cze,1978,22.08457
cze,1979,21.88264
cze,1980,22.31952
cze,1981,23.03601
cze,1982,22.77323
cze,1983,22.8933
cze,1984,23.25022
cze,1985,23.37282
cze,1986,23.11668
cze,1987,22.75738
cze,1988,23.08403
cze,1989,23.4911
cze,1990,83.0515
cze,1991,82.92158
cze,1992,84.3095
cze,1993,84.78848
cze,1994,84.26902
cze,1995,84.40298
cze,1996,84.18672
cze,1997,83.62577
cze,1998,83.58974
cze,1999,84.06798
cze,2000,83.96038
cze,2001,83.44692
cze,2002,84.25729
cze,2003,84.28793
cze,2004,83.70654
cze,2005,83.96603
cze,2006,83.49144
cze,2007,83.73369
cze,2008,83.32859
cze,2009,83.81864
cze,2010,83.33155
cze,2011,81.50262
cze,2012,83.43877
cze,2013,77.07047
cze,2014,74.76839
cze,2015,75.25387
cze,2016,75.55459
cze,2017,72.66201
cze,2018,72.68286
cze,2019,72.05593
deu,1975,91.36472
deu,1976,91.18676
deu,1977,91.37543
deu,1978,91.44736
deu,1979,91.09883
deu,1980,91.30382
deu,1981,91.43064
deu,1982,91.86114
deu,1983,91.95216
deu,1984,91.59196
deu,1985,91.35813
deu,1986,91.48295
deu,1987,90.86245
deu,1988,91.32758
deu,1989,91.53833
deu,1990,92.57048
deu,1991,92.78571
deu,1992,92.75027
deu,1993,93.05976
deu,1994,92.93007
deu,1995,93.20609
deu,1996,93.62311
deu,1997,93.00477
deu,1998,93.1834
deu,1999,93.81102
deu,2000,93.39498
deu,2001,93.63149
deu,2002,93.50475
deu,2003,93.36081
deu,2004,93.28414
deu,2005,91.69577
deu,2006,92.25848
deu,2007,91.77951
deu,2008,91.93168
deu,2009,92.04854
deu,2010,93.14123
deu,2011,93.07056
deu,2012,93.20078
deu,2013,90.13899
deu,2014,90.10427
deu,2015,86.96373
deu,2016,87.16067
deu,2017,85.02222
deu,2018,81.49017
deu,2019,85.48648
dnk,1975,96.26379
dnk,1976,96.47133
dnk,1977,96.26262
dnk,1978,95.93467
dnk,1979,96.51001
dnk,1980,96.41801
dnk,1981,96.37406
dnk,1982,96.31111
dnk,1983,96.53349
dnk,1984,97.12135
dnk,1985,96.57803
dnk,1986,97.21644
dnk,1987,96.90423
dnk,1988,96.63959
dnk,1989,96.57588
dnk,1990,97.75244
dnk,1991,97.27139
dnk,1992,97.53319
dnk,1993,97.15332
dnk,1994,97.53199
dnk,1995,97.60986
dnk,1996,97.61905
dnk,1997,97.61191
dnk,1998,97.48565
dnk,1999,97.95716
dnk,2000,97.60814
dnk,2001,97.19076
dnk,2002,97.59969
dnk,2003,97.19866
dnk,2004,97.59433
dnk,2005,97.9523
dnk,2006,97.2792
dnk,2007,97.58094
dnk,2008,97.99432
dnk,2009,97.88341
dnk,2010,97.59325
dnk,2011,97.44369
dnk,2012,97.51782
dnk,2013,96.76541
dnk,2014,96.53493
dnk,2015,96.09456
dnk,2016,96.11887
dnk,2017,94.04931
dnk,2018,93.48104
dnk,2019,92.94356
dom,1975,40.56649
dom,1976,40.53711
dom,1977,41.35953
dom,1978,52.92059
dom,1979,53.65386
dom,1980,54.66351
dom,1981,54.60732
dom,1982,54.42558
dom,1983,52.81857
dom,1984,52.5443
dom,1985,53.55328
dom,1986,52.55643
dom,1987,51.81205
dom,1988,51.73829
dom,1989,51.47665
dom,1990,51.97871
dom,1991,51.82078
dom,1992,52.31963
dom,1993,51.19104
dom,1994,48.65103
dom,1995,48.47046
dom,1996,48.70738
dom,1997,50.45763
dom,1998,51.11424
dom,1999,51.05244
dom,2000,52.62118
dom,2001,51.28138
dom,2002,50.41813
dom,2003,51.09166
dom,2004,50.65593
dom,2005,51.52997
dom,2006,51.34217
dom,2007,51.85829
dom,2008,51.14505
dom,2009,51.50477
dom,2010,51.10223
dom,2011,50.05159
dom,2012,50.47186
dom,2013,48.03671
dom,2014,47.05161
dom,2015,44.2806
dom,2016,44.58805
dom,2017,45.01553
dom,2018,44.60737
dom,2019,51.03622
dza,1975,12.84739
dza,1976,17.95509
dza,1977,21.58591
dza,1978,21.89705
dza,1979,21.70146
dza,1980,20.96475
dza,1981,21.68175
dza,1982,21.9428
dza,1983,22.2377
dza,1984,23.3952
dza,1985,23.52622
dza,1986,23.56621
dza,1987,22.93739
dza,1988,23.9502
dza,1989,26.49453
dza,1990,37.79335
dza,1991,37.4558
dza,1992,33.15125
dza,1993,29.0659
dza,1994,30.91845
dza,1995,42.85612
dza,1996,42.39209
dza,1997,42.58069
dza,1998,42.50706
dza,1999,41.32656
dza,2000,42.59024
dza,2001,42.52547
dza,2002,42.68449
dza,2003,43.0465
dza,2004,43.15767
dza,2005,42.93387
dza,2006,43.37651
dza,2007,42.93781
dza,2008,43.24178
dza,2009,43.408
dza,2010,43.14101
dza,2011,43.07338
dza,2012,43.47457
dza,2013,44.28755
dza,2014,44.22996
dza,2015,43.74972
dza,2016,42.65959
dza,2017,42.98445
dza,2018,42.10863
dza,2019,37.61296
ecu,1975,30.73477
ecu,1976,30.54504
ecu,1977,30.65444
ecu,1978,35.30141
ecu,1979,59.28477
ecu,1980,60.26584
ecu,1981,60.97862
ecu,1982,61.735
ecu,1983,60.47819
ecu,1984,60.56361
ecu,1985,59.51771
ecu,1986,59.12726
ecu,1987,59.81527
ecu,1988,59.7476
ecu,1989,62.03027
ecu,1990,62.0702
ecu,1991,61.71041
ecu,1992,61.42229
ecu,1993,60.47538
ecu,1994,59.92552
ecu,1995,59.58423
ecu,1996,59.6664
ecu,1997,60.39447
ecu,1998,60.87994
ecu,1999,59.7841
ecu,2000,59.19022
ecu,2001,58.7282
ecu,2002,58.72596
ecu,2003,58.63526
ecu,2004,58.57167
ecu,2005,58.73233
ecu,2006,58.92758
ecu,2007,57.67248
ecu,2008,50.79535
ecu,2009,49.78535
ecu,2010,48.0337
ecu,2011,47.76224
ecu,2012,47.12997
ecu,2013,44.90779
ecu,2014,45.42022
ecu,2015,45.77961
ecu,2016,46.91424
ecu,2017,48.61046
ecu,2018,56.96326
ecu,2019,54.12523
egy,1975,39.53253
egy,1976,40.5901
egy,1977,40.02504
egy,1978,40.96305
egy,1979,40.35766
egy,1980,28.68578
egy,1981,41.60286
egy,1982,43.17445
egy,1983,42.85266
egy,1984,41.78472
egy,1985,42.87479
egy,1986,44.24926
egy,1987,44.40484
egy,1988,44.26544
egy,1989,44.29069
egy,1990,44.09705
egy,1991,43.94561
egy,1992,43.98087
egy,1993,43.91102
egy,1994,44.36982
egy,1995,45.20722
egy,1996,44.87158
egy,1997,44.51705
egy,1998,44.35409
egy,1999,44.44159
egy,2000,45.37171
egy,2001,45.81372
egy,2002,45.38882
egy,2003,45.65459
egy,2004,46.43267
egy,2005,46.32905
egy,2006,46.46811
egy,2007,46.94781
egy,2008,46.96132
egy,2009,47.16526
egy,2010,47.03576
egy,2011,47.94982
egy,2013,46.47288
egy,2014,39.5783
egy,2015,39.65173
egy,2016,40.48876
egy,2017,40.01489
egy,2018,40.87375
egy,2019,41.44848
eri,1993,15.70136
eri,1994,16.32242
eri,1995,15.95668
eri,1996,16.46589
eri,1997,20.60899
eri,1998,19.97919
eri,1999,20.26946
eri,2000,20.67123
eri,2001,17.17423
eri,2002,6.41665
eri,2003,3.04846
eri,2004,3.11607
eri,2005,1.72623
eri,2006,1.555
eri,2007,1.93241
eri,2008,1.91229
eri,2009,1.86206
eri,2010,1.46552
eri,2011,1.65878
eri,2012,1.98229
eri,2013,3.89944
eri,2014,3.92969
eri,2015,3.5911
eri,2016,0.4474
eri,2017,2.79637
eri,2018,2.07937
eri,2019,7.30562
esp,1975,32.8137
esp,1976,37.54297
esp,1977,53.87985
esp,1978,78.52481
esp,1979,84.33997
esp,1980,85.07578
esp,1981,85.30017
esp,1982,84.33797
esp,1983,84.15752
esp,1984,84.10593
esp,1985,84.11933
esp,1986,84.45609
esp,1987,84.20869
esp,1988,84.14327
esp,1989,84.20468
esp,1990,84.05025
esp,1991,84.41657
esp,1992,84.37429
esp,1993,84.74938
esp,1994,84.66731
esp,1995,85.02027
esp,1996,85.10229
esp,1997,84.97747
esp,1998,84.54268
esp,1999,84.67689
esp,2000,84.19345
esp,2001,84.02178
esp,2002,83.89154
esp,2003,84.22194
esp,2004,85.23841
esp,2005,85.10675
esp,2006,85.11864
esp,2007,85.68867
esp,2008,85.34458
esp,2009,86.30878
esp,2010,85.83703
esp,2011,85.16921
esp,2012,81.23473
esp,2013,79.49602
esp,2014,79.05512
esp,2015,77.00692
esp,2016,79.25803
esp,2017,78.82782
esp,2018,83.06903
esp,2019,83.63605
est,1991,80.84374
est,1992,83.27227
est,1993,84.09693
est,1994,84.69329
est,1995,85.84819
est,1996,85.0909
est,1997,85.32253
est,1998,85.24908
est,1999,85.22754
est,2000,85.39509
est,2001,85.05467
est,2002,84.9848
est,2003,85.66268
est,2004,86.13213
est,2005,86.08255
est,2006,86.03963
est,2007,85.38591
est,2008,85.28997
est,2009,84.1849
est,2010,86.27288
est,2011,85.82968
est,2012,86.00347
est,2013,83.26648
est,2014,83.14749
est,2015,83.23562
est,2016,84.93234
est,2017,86.95333
est,2018,87.49567
est,2019,86.4173
eth,1975,15.29321
eth,1976,11.59734
eth,1977,12.11424
eth,1978,12.27231
eth,1979,11.86537
eth,1980,12.30616
eth,1981,11.75168
eth,1982,11.88777
eth,1983,12.06467
eth,1984,11.51457
eth,1985,11.47601
eth,1986,11.56171
eth,1987,18.3101
eth,1988,18.06332
eth,1989,18.3328
eth,1990,18.13575
eth,1991,32.22479
eth,1992,36.66271
eth,1993,36.61377
eth,1995,39.1552
eth,1996,39.12503
eth,1997,39.28316
eth,1998,39.0132
eth,1999,39.38326
eth,2000,38.64021
eth,2001,39.03356
eth,2002,39.05699
eth,2003,38.69634
eth,2004,39.12469
eth,2005,38.92753
eth,2006,37.69951
eth,2007,37.33823
eth,2008,37.06887
eth,2009,36.8218
eth,2010,36.28956
eth,2011,36.57942
eth,2012,36.65423
eth,2013,37.51072
eth,2014,37.39881
eth,2015,36.93946
eth,2016,35.00413
eth,2017,35.33392
eth,2018,43.56337
eth,2019,46.35601
fin,1975,84.56333
fin,1976,84.74974
fin,1977,84.40868
fin,1978,84.52832
fin,1979,84.95924
fin,1980,85.41895
fin,1981,85.55329
fin,1982,85.85843
fin,1983,85.47095
fin,1984,85.87505
fin,1985,85.95779
fin,1986,86.54078
fin,1987,88.22229
fin,1988,88.49713
fin,1989,87.83586
fin,1990,89.13501
fin,1991,89.41729
fin,1992,89.02079
fin,1993,89.09369
fin,1994,89.62413
fin,1995,89.85176
fin,1996,89.7802
fin,1997,89.76703
fin,1998,90.11594
fin,1999,89.53945
fin,2000,89.95
fin,2001,90.29332
fin,2002,89.60145
fin,2003,89.66188
fin,2004,90.04412
fin,2005,89.21649
fin,2006,89.2945
fin,2007,89.73182
fin,2008,90.00275
fin,2009,90.36755
fin,2010,89.25697
fin,2011,88.34527
fin,2012,88.41767
fin,2013,90.73144
fin,2014,90.47925
fin,2015,85.15984
fin,2016,85.90825
fin,2017,88.16153
fin,2018,86.73967
fin,2019,85.80944
fra,1975,76.52266
fra,1976,76.81913
fra,1977,76.96594
fra,1978,76.76742
fra,1979,76.62412
fra,1980,76.85069
fra,1981,78.8341
fra,1982,79.06012
fra,1983,79.08694
fra,1984,79.09984
fra,1985,79.01603
fra,1986,79.30983
fra,1987,79.47567
fra,1988,79.58637
fra,1989,78.98667
fra,1990,79.68229
fra,1991,79.27174
fra,1992,78.72126
fra,1993,76.98161
fra,1994,78.46235
fra,1995,76.91206
fra,1996,77.69994
fra,1997,77.6368
fra,1998,77.4718
fra,1999,77.72382
fra,2000,77.86051
fra,2001,77.75127
fra,2002,77.84973
fra,2003,77.89658
fra,2004,78.07843
fra,2005,77.36246
fra,2006,77.41684
fra,2007,77.83454
fra,2008,80.36219
fra,2009,80.65268
fra,2010,80.17378
fra,2011,81.2472
fra,2012,81.53949
fra,2013,80.40438
fra,2014,80.37996
fra,2015,80.9275
fra,2016,79.66593
fra,2017,80.23064
fra,2018,77.46832
fra,2019,79.78698
gab,1975,30.34338
gab,1976,30.05938
gab,1977,30.61086
gab,1978,30.05675
gab,1979,29.73161
gab,1980,30.26042
gab,1981,30.90203
gab,1982,31.05743
gab,1983,30.58385
gab,1984,30.26105
gab,1985,30.84366
gab,1986,30.45258
gab,1987,30.6596
gab,1988,30.27611
gab,1989,30.71753
gab,1990,35.91189
gab,1991,44.4822
gab,1992,45.641
gab,1993,45.91309
gab,1994,45.61075
gab,1995,45.21235
gab,1996,45.01253
gab,1997,46.94635
gab,1998,46.48961
gab,1999,46.53199
gab,2000,45.99742
gab,2001,48.83805
gab,2002,48.98781
gab,2003,48.15432
gab,2004,48.39528
gab,2005,48.71794
gab,2006,48.41633
gab,2007,48.25379
gab,2008,48.4715
gab,2009,49.17205
gab,2010,49.47797
gab,2011,49.60138
gab,2012,51.38774
gab,2013,52.22088
gab,2014,52.22809
gab,2015,52.0662
gab,2016,52.41836
gab,2017,50.57314
gab,2018,48.1004
gab,2019,45.20877
gbr,1975,80.20992
gbr,1976,79.13389
gbr,1977,79.2054
gbr,1978,79.6801
gbr,1979,77.45639
gbr,1980,77.25668
gbr,1981,79.70482
gbr,1982,79.50831
gbr,1983,79.87894
gbr,1984,79.49809
gbr,1985,79.41199
gbr,1986,79.71578
gbr,1987,79.39374
gbr,1988,79.49837
gbr,1989,79.62585
gbr,1990,81.58896
gbr,1991,81.43942
gbr,1992,82.03348
gbr,1993,82.23078
gbr,1994,82.22606
gbr,1995,82.48953
gbr,1996,82.55616
gbr,1997,83.68013
gbr,1998,83.68809
gbr,1999,83.62836
gbr,2000,83.38149
gbr,2001,84.59482
gbr,2002,84.60883
gbr,2003,85.04739
gbr,2004,84.55099
gbr,2005,84.44618
gbr,2006,85.16595
gbr,2007,84.85243
gbr,2008,84.95126
gbr,2009,84.55996
gbr,2010,85.02122
gbr,2011,85.01382
gbr,2012,86.5108
gbr,2013,84.53438
gbr,2014,83.78667
gbr,2015,83.49659
gbr,2016,84.0158
gbr,2017,83.68312
gbr,2018,81.5203
gbr,2019,84.10715
geo,1991,41.559
geo,1993,42.8678
geo,1994,42.34669
geo,1995,44.08307
geo,1996,49.31061
geo,1997,48.83911
geo,1998,49.88184
geo,1999,49.87094
geo,2000,50.01741
geo,2001,51.99496
geo,2002,51.72783
geo,2003,52.86176
geo,2004,55.08136
geo,2005,56.5533
geo,2006,57.35606
geo,2007,58.22681
geo,2008,57.1858
geo,2009,56.98299
geo,2010,55.73463
geo,2011,56.0158
geo,2012,57.13007
geo,2013,64.73147
geo,2014,65.31144
geo,2015,67.28982
geo,2016,64.53937
geo,2017,63.25638
geo,2018,64.69055
geo,2019,64.67579
gha,1975,27.81844
gha,1976,27.94752
gha,1977,27.54128
gha,1978,27.98871
gha,1979,58.42764
gha,1980,62.53629
gha,1981,45.2457
gha,1982,28.62138
gha,1983,27.86792
gha,1984,27.10154
gha,1985,26.64937
gha,1986,26.90077
gha,1987,26.71046
gha,1988,27.08649
gha,1989,27.03183
gha,1990,26.98293
gha,1991,28.87448
gha,1992,41.08869
gha,1993,61.35741
gha,1994,64.07191
gha,1995,64.36753
gha,1996,66.71865
gha,1997,69.08889
gha,1998,68.73888
gha,1999,68.70757
gha,2000,71.23059
gha,2001,71.75143
gha,2002,73.40889
gha,2003,72.82035
gha,2004,73.2892
gha,2005,73.38688
gha,2006,73.0264
gha,2007,72.64807
gha,2008,72.21059
gha,2009,73.20208
gha,2010,74.02392
gha,2011,73.86889
gha,2012,72.61046
gha,2013,71.38932
gha,2014,71.11007
gha,2015,71.30051
gha,2016,67.73353
gha,2017,68.22546
gha,2018,69.36401
gha,2019,66.64409
gin,1975,12.88915
gin,1976,12.97561
gin,1977,13.18286
gin,1978,13.27472
gin,1979,13.43994
gin,1980,13.1197
gin,1981,13.40188
gin,1982,13.58936
gin,1983,13.54912
gin,1984,10.85074
gin,1985,14.03961
gin,1986,15.41269
gin,1987,15.22231
gin,1988,15.45647
gin,1989,15.6195
gin,1990,20.4127
gin,1991,27.70078
gin,1992,28.98217
gin,1993,39.31906
gin,1994,39.50854
gin,1995,40.22683
gin,1996,40.94443
gin,1997,40.86031
gin,1998,40.69592
gin,1999,41.28603
gin,2000,42.06655
gin,2001,43.10156
gin,2002,42.5718
gin,2003,43.72332
gin,2004,43.04232
gin,2005,43.56604
gin,2006,44.74933
gin,2007,45.22361
gin,2008,42.87665
gin,2009,35.33531
gin,2010,48.65251
gin,2011,47.66904
gin,2012,48.09319
gin,2013,47.506
gin,2014,45.90132
gin,2015,45.81838
gin,2016,46.43549
gin,2017,46.70039
gin,2018,46.94357
gin,2019,47.60844
gmb,1975,52.50593
gmb,1976,52.82418
gmb,1977,52.24162
gmb,1978,52.41695
gmb,1979,52.69188
gmb,1980,52.5138
gmb,1981,52.328
gmb,1982,52.72715
gmb,1983,52.78285
gmb,1984,52.078
gmb,1985,52.62271
gmb,1986,52.50028
gmb,1987,51.90368
gmb,1988,52.58788
gmb,1989,52.35471
gmb,1990,52.60094
gmb,1991,52.41235
gmb,1992,52.19027
gmb,1993,52.4326
gmb,1994,35.90699
gmb,1995,26.8162
gmb,1996,31.01717
gmb,1997,37.4037
gmb,1998,38.05308
gmb,1999,37.63039
gmb,2000,38.29956
gmb,2001,37.73236
gmb,2002,37.61567
gmb,2003,36.77291
gmb,2004,36.51617
gmb,2005,36.30276
gmb,2006,36.65708
gmb,2007,36.57229
gmb,2008,35.79208
gmb,2009,35.90726
gmb,2010,35.89178
gmb,2011,36.31164
gmb,2012,36.38735
gmb,2013,35.55774
gmb,2014,35.19785
gmb,2015,36.00567
gmb,2016,36.14558
gmb,2017,67.47981
gmb,2018,69.88904
gmb,2019,67.30626
gnb,1975,20.12706
gnb,1976,20.25444
gnb,1977,20.25708
gnb,1978,20.20269
gnb,1979,20.18723
gnb,1980,17.4689
gnb,1981,17.2145
gnb,1982,17.29547
gnb,1983,17.70176
gnb,1984,18.82192
gnb,1985,18.88981
gnb,1986,19.0124
gnb,1987,18.93018
gnb,1988,18.77875
gnb,1989,18.76563
gnb,1990,21.54383
gnb,1991,22.92778
gnb,1992,26.58641
gnb,1993,29.10083
gnb,1994,46.89387
gnb,1995,51.14528
gnb,1996,51.6424
gnb,1997,51.93662
gnb,1998,52.14993
gnb,1999,51.79575
gnb,2000,52.56108
gnb,2001,53.59438
gnb,2002,53.85355
gnb,2003,46.79035
gnb,2004,54.51825
gnb,2005,55.49899
gnb,2006,54.43136
gnb,2007,55.01454
gnb,2008,53.2317
gnb,2009,54.75294
gnb,2010,54.96287
gnb,2011,54.92458
gnb,2012,50.33032
gnb,2013,43.26593
gnb,2014,56.65116
gnb,2015,56.61685
gnb,2016,56.40633
gnb,2017,52.53336
gnb,2018,55.36105
gnb,2019,56.88398
gnq,1975,0.25824
gnq,1976,0.4587
gnq,1977,0
gnq,1978,0.67982
gnq,1979,4.54049
gnq,1980,15.40198
gnq,1981,16.36017
gnq,1982,20.67434
gnq,1983,26.68141
gnq,1984,26.55439
gnq,1985,26.24494
gnq,1986,26.0278
gnq,1987,26.25163
gnq,1988,26.30957
gnq,1989,25.91264
gnq,1990,25.46348
gnq,1991,25.57389
gnq,1992,25.86116
gnq,1993,25.25735
gnq,1994,25.54758
gnq,1995,27.23163
gnq,1996,27.43746
gnq,1997,26.45556
gnq,1998,26.77118
gnq,1999,26.51804
gnq,2000,25.92672
gnq,2001,26.24733
gnq,2002,26.17915
gnq,2003,25.97842
gnq,2004,28.04598
gnq,2005,25.67699
gnq,2006,26.11179
gnq,2007,25.79638
gnq,2008,26.29554
gnq,2009,26.07863
gnq,2010,23.87068
gnq,2011,23.68201
gnq,2012,24.23948
gnq,2013,25.29684
gnq,2014,25.16131
gnq,2015,23.55729
gnq,2016,24.24378
gnq,2017,22.98027
gnq,2018,21.20269
gnq,2019,24.44511
grc,1975,58.66513
grc,1976,73.38411
grc,1977,77.86516
grc,1978,78.10172
grc,1979,77.67664
grc,1980,77.79081
grc,1981,77.97009
grc,1982,78.03822
grc,1983,77.75146
grc,1984,78.53289
grc,1985,78.24202
grc,1986,79.25084
grc,1987,78.66172
grc,1988,78.70466
grc,1989,80.02977
grc,1990,79.14313
grc,1991,79.32511
grc,1992,79.30427
grc,1993,79.56915
grc,1994,79.43048
grc,1995,79.42583
grc,1996,80.74822
grc,1997,80.78837
grc,1998,80.68723
grc,1999,80.00619
grc,2000,80.25328
grc,2001,80.12906
grc,2002,81.03894
grc,2003,80.74005
grc,2004,81.27594
grc,2005,80.36984
grc,2006,80.10929
grc,2007,80.782
grc,2008,80.26152
grc,2009,80.4204
grc,2010,80.62598
grc,2011,81.36065
grc,2012,79.18054
grc,2013,79.03885
grc,2014,79.04378
grc,2015,75.36713
grc,2016,75.02134
grc,2017,74.46171
grc,2018,76.23672
grc,2019,76.48438
gtm,1975,35.47045
gtm,1976,35.57524
gtm,1977,34.67616
gtm,1978,33.39002
gtm,1979,33.14613
gtm,1980,33.4722
gtm,1981,33.84431
gtm,1982,29.06964
gtm,1983,24.46012
gtm,1984,30.40704
gtm,1986,50.3443
gtm,1987,52.53244
gtm,1988,52.02285
