country,time,c_civsocpart_idea
tjk,2002,0
tjk,2003,0
tjk,2004,0
tjk,2005,-4.01647
tjk,2006,1.45736
tjk,2007,-0.23383
tjk,2008,0
tjk,2009,1.52424
tjk,2010,0
tjk,2011,0
tjk,2012,-1.52424
tjk,2013,-5.62424
tjk,2014,0
tjk,2015,-5.89188
tjk,2016,3.80567
tjk,2017,3.66214
tjk,2018,-7.68939
tjk,2019,7.29918
tkm,1992,-1.9879
tkm,1993,-1.47411
tkm,1994,-2.28779
tkm,1995,-0.81606
tkm,1996,-0.96143
tkm,1997,0
tkm,1998,-0.8416
tkm,1999,0
tkm,2000,-1.12791
tkm,2001,0
tkm,2002,0
tkm,2003,0
tkm,2004,0
tkm,2005,0
tkm,2006,0
tkm,2007,0
tkm,2008,0
tkm,2009,3.8971
tkm,2010,0
tkm,2011,0
tkm,2012,0
tkm,2013,-9.71731
tkm,2014,0
tkm,2015,0
tkm,2016,0
tkm,2017,5.04265
tkm,2018,-5.46253
tkm,2019,3.51022
tls,2003,1.5229
tls,2004,0
tls,2005,-2.3662
tls,2006,0
tls,2007,0.38202
tls,2008,0
tls,2009,0
tls,2010,0
tls,2011,-1.70461
tls,2012,0
tls,2013,0
tls,2014,0
tls,2015,0
tls,2016,-0.17011
tls,2017,-0.57875
tls,2018,1.96942
tls,2019,-2.57653
tto,1976,2.90833
tto,1977,0
tto,1978,1.42611
tto,1979,0
tto,1980,0
tto,1981,0
tto,1982,0
tto,1983,0
tto,1984,0
tto,1985,0
tto,1986,2.61883
tto,1987,3.51731
tto,1988,-2.77449
tto,1989,0
tto,1990,4.65229
tto,1991,0
tto,1992,0
tto,1993,0
tto,1994,0
tto,1995,-1.03779
tto,1996,0
tto,1997,0
tto,1998,0
tto,1999,0
tto,2000,2.94813
tto,2001,0
tto,2002,0
tto,2003,0
tto,2004,0
tto,2005,0
tto,2006,0
tto,2007,0
tto,2008,0
tto,2009,-3.29613
tto,2010,2.41708
tto,2011,0
tto,2012,0
tto,2013,2.71606
tto,2014,0
tto,2015,0
tto,2016,1.51106
tto,2017,-2.16397
tto,2018,0
tto,2019,0.38383
tun,1976,0
tun,1977,0
tun,1978,0
tun,1979,0
tun,1980,0
tun,1981,0
tun,1982,0
tun,1983,0
tun,1984,0
tun,1985,0
tun,1986,0
tun,1987,-1.33339
tun,1988,-0.782
tun,1989,0
tun,1990,1.60726
tun,1991,0
tun,1992,0
tun,1993,0
tun,1994,0
tun,1995,0
tun,1996,0
tun,1997,0
tun,1998,0
tun,1999,0.52136
tun,2000,-2.92766
tun,2001,0
tun,2002,0
tun,2003,0
tun,2004,0
tun,2005,-2.21403
tun,2006,0
tun,2007,0
tun,2008,0
tun,2009,0
tun,2010,2.19753
tun,2011,23.30634
tun,2012,11.91573
tun,2013,1.73652
tun,2014,-2.63139
tun,2015,-0.47375
tun,2016,-0.46188
tun,2017,3.74146
tun,2018,0
tun,2019,0
tur,1976,0
tur,1977,-0.09489
tur,1978,0
tur,1979,0
tur,1980,-16.95172
tur,1981,-16.41062
tur,1982,0
tur,1983,7.28801
tur,1984,6.91686
tur,1985,0
tur,1986,1.8568
tur,1987,2.13817
tur,1988,4.18941
tur,1989,0
tur,1990,2.11631
tur,1991,1.1831
tur,1992,1.12653
tur,1993,0
tur,1994,0
tur,1995,-0.2849
tur,1996,0.19436
tur,1997,0
tur,1998,0
tur,1999,0.151
tur,2000,3.4342
tur,2001,0.46053
tur,2002,4.10932
tur,2003,0
tur,2004,0
tur,2005,0
tur,2006,-1.12612
tur,2007,0
tur,2008,-0.5275
tur,2009,0
tur,2010,-1.46932
tur,2011,-3.30785
tur,2012,0
tur,2013,-5.71739
tur,2014,-0.43955
tur,2015,-1.0125
tur,2016,-6.87545
tur,2017,-2.08242
tur,2018,-1.81364
tur,2019,0.17077
twn,1976,2.38403
twn,1977,1.86482
twn,1978,0
twn,1979,-0.98675
twn,1980,5.51751
twn,1981,1.35025
twn,1982,0.58644
twn,1983,0
twn,1984,0
twn,1985,0
twn,1986,0.32703
twn,1987,4.38127
twn,1988,4.82522
twn,1989,1.40275
twn,1990,4.77866
twn,1991,0.88334
twn,1992,0
twn,1993,2.44345
twn,1994,0
twn,1995,0
twn,1996,4.25329
twn,1997,0.16963
twn,1998,2.53433
twn,1999,0
twn,2000,5.3941
twn,2001,1.40983
twn,2002,0
twn,2003,0
twn,2004,0
twn,2005,0
twn,2006,0
twn,2007,0
twn,2008,-2.28706
twn,2009,-1.56569
twn,2010,0
twn,2011,0
twn,2012,0
twn,2013,-0.23936
twn,2014,0
twn,2015,0
twn,2016,4.98384
twn,2017,-1.16263
twn,2018,-0.75452
twn,2019,1.72363
tza,1976,0
tza,1977,0
tza,1978,0
tza,1979,0
tza,1980,0.96883
tza,1981,0
tza,1982,0
tza,1983,0
tza,1984,0
tza,1985,1.19575
tza,1986,4.38132
tza,1987,0
tza,1988,0
tza,1989,0
tza,1990,1.51615
tza,1991,2.9926
tza,1992,2.38779
tza,1993,0
tza,1994,0
tza,1995,5.96695
tza,1996,0
tza,1997,0
tza,1998,0
tza,1999,0
tza,2000,0
tza,2001,0
tza,2002,0
tza,2003,0
tza,2004,0
tza,2005,0
tza,2006,0
tza,2007,0
tza,2008,0
tza,2009,0
tza,2010,-0.53911
tza,2011,0
tza,2012,0
tza,2013,0
tza,2014,0
tza,2015,0
tza,2016,-1.7783
tza,2017,-0.28907
tza,2018,0.39264
tza,2019,3.62694
uga,1976,0
uga,1977,0
uga,1978,0
uga,1979,0
uga,1980,16.12087
uga,1981,0
uga,1982,0
uga,1983,0
uga,1984,0
uga,1985,0
uga,1986,3.38287
uga,1987,6.03881
uga,1988,0
uga,1989,0
uga,1990,0.44135
uga,1991,4.0041
uga,1992,0
uga,1993,0.51843
uga,1994,0
uga,1995,3.51602
uga,1996,0.87764
uga,1997,-1.55715
uga,1998,0
uga,1999,0
uga,2000,2.14485
uga,2001,2.89584
uga,2002,-2.74011
uga,2003,0
uga,2004,0
uga,2005,1.33524
uga,2006,0.74283
uga,2007,0.2857
uga,2008,1.58639
uga,2009,0
uga,2010,0.28314
uga,2011,-0.58718
uga,2012,-2.91944
uga,2013,-2.0591
uga,2014,1.3853
uga,2015,2.501
uga,2016,-4.36269
uga,2017,1.20852
uga,2018,2.08588
uga,2019,-5.28651
ukr,1992,1.4771
ukr,1993,0
ukr,1994,0
ukr,1995,0
ukr,1996,0.63167
ukr,1997,-1.32647
ukr,1998,0.43535
ukr,1999,0
ukr,2000,4.00511
ukr,2001,0
ukr,2002,0.39361
ukr,2003,-0.39361
ukr,2004,1.62759
ukr,2005,3.23143
ukr,2006,-1.0712
ukr,2007,0.22541
ukr,2008,-0.22541
ukr,2009,0
ukr,2010,-2.92812
ukr,2011,-1.10084
ukr,2012,0
ukr,2013,1.30105
ukr,2014,9.63661
ukr,2015,1.82809
ukr,2016,-3.59014
ukr,2017,-4.15164
ukr,2018,-1.58908
ukr,2019,5.03578
ury,1976,-2.5114
ury,1977,0
ury,1978,0
ury,1979,0
ury,1980,3.94497
ury,1981,-0.19472
ury,1982,0
ury,1983,0.61346
ury,1984,3.43239
ury,1985,24.73595
ury,1986,1.93109
ury,1987,0
ury,1988,0
ury,1989,0
ury,1990,0.72835
ury,1991,-1.10956
ury,1992,0
ury,1993,0
ury,1994,0
ury,1995,1.41066
ury,1996,0
ury,1997,0
ury,1998,0
ury,1999,0
ury,2000,2.46981
ury,2001,0
ury,2002,0
ury,2003,0
ury,2004,0.3886
ury,2005,1.70692
ury,2006,2.04452
ury,2007,0
ury,2008,0
ury,2009,0
ury,2010,1.17318
ury,2011,0
ury,2012,0
ury,2013,-0.9581
ury,2014,0
ury,2015,-1.15515
ury,2016,0
ury,2017,-0.05227
ury,2018,2.78929
ury,2019,0
usa,1976,2.04413
usa,1977,0
usa,1978,0
usa,1979,0
usa,1980,2.32068
usa,1981,0
usa,1982,0
usa,1983,0
usa,1984,0
usa,1985,0
usa,1986,0
usa,1987,0
usa,1988,0
usa,1989,0
usa,1990,4.77814
usa,1991,0
usa,1992,0
usa,1993,0
usa,1994,0
usa,1995,0
usa,1996,0
usa,1997,0
usa,1998,0
usa,1999,0
usa,2000,0
usa,2001,-3.46888
usa,2002,3.46888
usa,2003,0
usa,2004,0
usa,2005,-3.46888
usa,2006,0
usa,2007,0
usa,2008,3.46888
usa,2009,0
usa,2010,6.18185
usa,2011,0
usa,2012,0
usa,2013,0
usa,2014,0
usa,2015,0
usa,2016,-8.80627
usa,2017,-0.61619
usa,2018,-5.78702
usa,2019,0
uzb,1992,0.54165
uzb,1993,-0.29445
uzb,1994,-1.0247
uzb,1995,0.87637
uzb,1996,-3.01394
uzb,1997,0
uzb,1998,0
uzb,1999,-1.21838
uzb,2000,-2.70864
uzb,2001,0
uzb,2002,1.72721
uzb,2003,0
uzb,2004,-3.73115
uzb,2005,-1.6359
uzb,2006,0
uzb,2007,-2.82969
uzb,2008,0
uzb,2009,0
uzb,2010,0
uzb,2011,0
uzb,2012,0
uzb,2013,5.08103
uzb,2014,0
uzb,2015,0
uzb,2016,-1.39613
uzb,2017,10.0843
uzb,2018,3.28223
uzb,2019,-0.19402
ven,1976,0
ven,1977,0
ven,1978,0
ven,1979,0.3816
ven,1980,0
ven,1981,0
ven,1982,-1.09602
ven,1983,0.71442
ven,1984,0
ven,1985,0
ven,1986,0
ven,1987,0
ven,1988,0
ven,1989,-2.74446
ven,1990,-4.26868
ven,1991,0.38377
ven,1992,3.2919
ven,1993,-0.45339
ven,1994,-0.82591
ven,1995,0.41576
ven,1996,-0.1044
ven,1997,0
ven,1998,0
ven,1999,-5.81596
ven,2000,-4.21236
ven,2001,0
ven,2002,0
ven,2003,-1.11581
ven,2004,0.25077
ven,2005,-0.15772
ven,2006,-1.20322
ven,2007,-0.12567
ven,2008,-0.81161
ven,2009,0
ven,2010,-0.76605
ven,2011,-0.70944
ven,2012,-1.02506
ven,2013,-5.77329
ven,2014,-1.70656
ven,2015,0
ven,2016,-0.81799
ven,2017,-3.66317
ven,2018,1.03036
ven,2019,3.42601
vnm,1976,-0.37383
vnm,1977,0
vnm,1978,0
vnm,1979,0
vnm,1980,0
vnm,1981,0
vnm,1982,0
vnm,1983,0
vnm,1984,0
vnm,1985,0.84977
vnm,1986,0.75125
vnm,1987,11.12677
vnm,1988,0
vnm,1989,0
vnm,1990,-1.20963
vnm,1991,0
vnm,1992,0
vnm,1993,0
vnm,1994,0
vnm,1995,0
vnm,1996,0
vnm,1997,0
vnm,1998,0
vnm,1999,0
vnm,2000,2.71671
vnm,2001,0
vnm,2002,0
vnm,2003,0
vnm,2004,0
vnm,2005,0
vnm,2006,0.662
vnm,2007,-0.14133
vnm,2008,0
vnm,2009,0
vnm,2010,1.87294
vnm,2011,-1.11368
vnm,2012,-0.75926
vnm,2013,-1.72383
vnm,2014,0
vnm,2015,0
vnm,2016,-0.74402
vnm,2017,1.28742
vnm,2018,-0.69507
vnm,2019,-4.14353
yem,1976,0.28354
yem,1977,0
yem,1978,-0.93179
yem,1979,0.64825
yem,1980,1.05557
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,0
yem,1989,0
yem,1990,5.00568
yem,1991,4.83187
yem,1992,0
yem,1993,0
yem,1994,4.81542
yem,1995,0.17054
yem,1996,0.77698
yem,1997,0
yem,1998,0
yem,1999,0
yem,2000,0
yem,2001,0
yem,2002,0
yem,2003,0
yem,2004,0
yem,2005,0
yem,2006,0
yem,2007,0
yem,2008,0
yem,2009,0
yem,2010,-1.90771
yem,2011,6.52387
yem,2012,6.06824
yem,2013,-1.55899
yem,2014,-5.15401
yem,2015,-5.22538
yem,2016,-1.14531
yem,2017,0
yem,2018,-0.50642
yem,2019,0
zaf,1976,0
zaf,1977,2.05719
zaf,1978,0
zaf,1979,0
zaf,1980,1.51652
zaf,1981,0
zaf,1982,0
zaf,1983,0.25537
zaf,1984,0
zaf,1985,1.09499
zaf,1986,0
zaf,1987,0
zaf,1988,0
zaf,1989,0
zaf,1990,15.74699
zaf,1991,0
zaf,1992,0.5798
zaf,1993,0
zaf,1994,8.22087
zaf,1995,1.77584
zaf,1996,0.62575
zaf,1997,0
zaf,1998,-1.4024
zaf,1999,-2.58191
zaf,2000,-1.55384
zaf,2001,0
zaf,2002,0
zaf,2003,0
zaf,2004,0
zaf,2005,1.31039
zaf,2006,0
zaf,2007,0
zaf,2008,0
zaf,2009,0
zaf,2010,0
zaf,2011,0
zaf,2012,0
zaf,2013,-5.81452
zaf,2014,0
zaf,2015,-1.3089
zaf,2016,1.43999
zaf,2017,-1.43999
zaf,2018,0
zaf,2019,0.53997
zmb,1976,0
zmb,1977,0
zmb,1978,0
zmb,1979,0
zmb,1980,4.58871
zmb,1981,0.90126
zmb,1982,0
zmb,1983,0
zmb,1984,0
zmb,1985,-0.90126
zmb,1986,0.90126
zmb,1987,-0.24907
zmb,1988,4.39071
zmb,1989,0
zmb,1990,3.19434
zmb,1991,9.59356
zmb,1992,3.64899
zmb,1993,2.70276
zmb,1994,1.27245
zmb,1995,0
zmb,1996,0
zmb,1997,0
zmb,1998,0
zmb,1999,-0.57792
zmb,2000,-1.22272
zmb,2001,0
zmb,2002,-1.82997
zmb,2003,0
zmb,2004,0.90908
zmb,2005,-1.72831
zmb,2006,1.01652
zmb,2007,0
zmb,2008,-1.01652
zmb,2009,0
zmb,2010,0
zmb,2011,-2.02349
zmb,2012,0
zmb,2013,-7.85976
zmb,2014,0
zmb,2015,1.63099
zmb,2016,-6.16937
zmb,2017,1.63596
zmb,2018,1.5091
zmb,2019,-1.21691
zwe,1976,0
zwe,1977,0
zwe,1978,0
zwe,1979,0
zwe,1980,17.36136
zwe,1981,0.27029
zwe,1982,0
zwe,1983,0
zwe,1984,0
zwe,1985,0
zwe,1986,0
zwe,1987,0
zwe,1988,0
zwe,1989,0
zwe,1990,0.28172
zwe,1991,8.61048
zwe,1992,0
zwe,1993,0
zwe,1994,0
zwe,1995,3.81913
zwe,1996,0
zwe,1997,0
zwe,1998,3.1578
zwe,1999,0
zwe,2000,-4.09173
zwe,2001,-0.16055
zwe,2002,0
zwe,2003,-8.76462
zwe,2004,0
zwe,2005,0
zwe,2006,0
zwe,2007,0
zwe,2008,-0.66579
zwe,2009,0.56808
zwe,2010,-0.00587
zwe,2011,0.21467
zwe,2012,-0.6777
zwe,2013,-1.6165
zwe,2014,-1.69057
zwe,2015,0
zwe,2016,-0.21104
zwe,2017,2.21077
zwe,2018,0.75147
zwe,2019,1.13625
